batch_number,Type,Average,std
34252,PSS,51.14568518518519,4.587006307090259
34254,PSS,50.10507272727273,1.1001695299419976
34331,2S,51.21437837837838,1.5593416408384873
34332,2S,48.77307692307693,0.8248034019218557
34340,PSS,48.263175000000004,1.4153172315864908
34341,PSS,49.613324999999996,1.311817380729731
34343,PSS,48.672125,1.1160066902542767
34346,2S,48.693128205128204,0.7645356409539041
34348,2S,51.58195833333334,2.014361145444224
34352,2S,50.3019,1.2357084742500282
34353,2S,48.27278125,1.3438716032749214
34354,2S,49.172409090909085,0.8640085948695507
34357,2S,49.35723333333333,1.5816795674291901
34359,2S,50.28360714285714,1.9777645131755974
35494,PSP,56.37322222222222,1.6650305263251988
35495,PSP,57.98260869565217,6.057682213063542
35496,PSP,58.733125,4.017314692516592
35499,PSP,58.826075,1.5853724530038966
35500,PSP,57.0894,1.180334314817985
35501,PSP,56.25685,1.1643033731535966
35713,PSS,49.339733333333335,0.6972781230989391
35714,PSS,50.16133333333333,1.3814457047941184
35717,2S,48.10845,0.9174784939398346
35718,2S,47.282375,0.46303633766692776
35719,2S,48.48572222222222,0.6069791939021167
35722,2S,50.5740625,0.6244188197836443
35952,2S,46.672250000000005,0.4749251326040213
35953,2S,49.94984375,4.202279858250336
35957,2S,50.63804166666667,1.3763446067207425
35958,2S,49.6436875,1.0675640632611538
35959,2S,50.731500000000004,1.294773350595294
35960,2S,50.31338888888889,2.5792523572194757
35961,2S,49.71665,1.8177798568294081
35962,2S,50.2725,1.074293329540277
35963,2S,51.421,1.0803367122174021
36236,PSS,51.25064999999999,1.0088380118782811
36237,PSS,49.9537,0.8774376631029602
36238,2S,51.88433333333333,1.400100248511637
36239,2S,52.6114375,1.2299334382396463
36240,2S,51.977916666666665,1.1041542865042897
36241,2S,53.504200000000004,1.7853592473519877
36245,2S,51.687588235294115,0.8268751461695663
36246,2S,51.45938888888889,0.5411375968206344
36696,PSS,53.293263157894735,0.7719430636823243
36697,PSS,52.81233333333333,1.6541195543248983
36698,2S,53.554449999999996,2.613787018162686
36699,2S,52.29057894736842,2.3120262473469153
36700,2S,48.06075,1.1039221404180921
36701,2S,50.35785,0.9047398157539699
36702,2S,50.3743125,1.291295975302847
36703,2S,50.37555,1.184861283242184
36704,2S,50.677499999999995,1.6533783436855654
36705,2S,49.3918,1.0218456264086704
36706,2S,52.443363636363635,2.447044636810996
36795,2S,50.51511111111111,0.4012030275073281
36796,2S,49.74607142857143,0.5342700936483656
36797,2S,50.74229411764706,2.8448300205088244
36798,2S,53.141555555555556,2.1114147535332575
36799,2S,49.05795,0.9335984978903706
36800,2S,49.3301,0.9358011990858539
