batch_number,Average,std
39478,4.296333333333333,0.26027170864087534
39479,4.2181885,0.09593186980873476
39480,4.82325,0.26058160755039556
39481,4.19715625,0.16618938077463943
39482,4.4675,0.0899340259982731
39483,4.122029411764706,0.07176623891586048
39484,4.3733435,0.36260420256202364
39485,4.054277777777778,0.09399549773670705
39486,4.14325,0.09767325384223202
39487,3.936782,0.40553223516756354
39488,4.072888888888889,0.1011265304625778
39547,4.4434185,0.10774683506281102
39548,4.0695250000000005,0.2483984585917737
39562,4.4182749999999995,0.1370380795852388
39563,4.339083333333334,0.3806758197077204
39564,4.352473684210526,0.055502120501085266
39565,4.185611111111111,0.06239168391879001
39566,4.4007499999999995,0.08563077971607289
39567,4.206916666666667,0.08693971757921448
39568,4.28255,0.10267499823792509
39569,4.3876,0.1961205168840249
39570,3.967833333333333,0.44423210900008864
39571,4.4095,0.10640616865235138
39572,4.0511,0.4306809724146169
41352,4.24875,0.07492678244308068
41353,4.01025,0.38794354699127803
41354,4.410611111111111,0.04212046992767407
41355,4.235708333333333,0.09292235148658884
41356,4.5331935,0.07586193811195811
41357,4.412342499999999,0.06924557413423266
41727,4.531916666666667,0.08438726293065531
41728,4.643041666666666,0.10800864666138177
41729,4.45175,0.07542762151199352
41730,4.616146935483871,0.12084409607435724
41731,4.606363170731708,0.11105970341305241
41732,4.284879500000001,0.07910719708416417
41733,3.77015625,1.137070120383679
41734,4.1344375,0.09928679134448798
41735,4.44628125,0.43218329701382713
41736,4.232833333333334,0.0882811351508884
41737,4.212541666666667,0.06454993292467238
41738,3.946111111111111,0.08272839251493161
41739,4.553222222222222,0.11397758064149716
41740,4.3708350000000005,0.2419822001897983
41741,4.389451052631578,0.1607047984582623
41742,2.6338181818181816,1.643939595587196
41743,4.311555555555556,0.07133947197336078
41744,4.3451875,0.21281075001648922
41745,3.910483870967742,0.40824885147564455
41746,3.837,0.5410886629531898
41747,4.1755625,0.06517269243103045
41748,4.112656111111111,0.42175788452128915
41749,4.301107692307692,0.2353573752115314
41750,4.76941,0.08776099091239772
41751,4.189611111111111,0.3958658624404884
41752,4.334333333333333,0.054393627077688564
41753,4.172625,0.49734685757440006
41754,4.206555555555556,0.06355749802781394
41755,4.440958333333334,0.2662381214605463
41756,4.1314225,0.12476377455331124
41757,4.4760155,0.05602802912030059
41758,4.864861052631579,0.0498589597678521
41759,4.0966249999999995,0.16111261339059837
42240,4.632874999999999,0.1119989567109794
42241,4.31505,0.12520689544376812
42242,3.138625,1.2663639274608993
42243,4.192161290322581,0.1715937249773806
42244,4.05975,0.3480072301807314
42245,3.0052714285714286,1.5332228150601976
42246,4.31147619047619,0.13334152355797474
42247,4.37,0.03975211653774921
42248,3.98584375,0.47820086948120516
42249,4.400346153846154,0.050679338833645095
42250,3.812333333333333,0.5229916174128013
42251,4.5056071428571425,0.06942319992502981
42252,4.2938125,0.1715909309393859
42253,2.7820471428571425,1.8293805503521112
42254,4.451114814814815,0.08259042603159152
42255,4.28284,0.2742564505657488
42256,4.372875,0.17047460922760424
42257,2.4932499999999997,2.0007185285378806
42258,2.8346571428571425,0.47326189384744183
42259,2.5092777777777777,0.5941713880394948
42648,4.503820512820512,0.0986946038611488
42649,3.9558400000000002,0.23670580896969975
42650,3.142821428571428,1.3928795128443765
42651,4.23975,0.07043551157138407
42652,3.7199166666666668,0.6650133647997751
42653,4.162903225806452,0.16838098761216283
42654,2.65084,1.8723415082012507
42655,4.07190625,0.07732852387598416
42656,3.91975,0.38847094797340326
42657,4.2805665,0.07771931137619167
42658,4.3133915,0.20818458753496913
42659,4.421912000000001,0.052201481184873604
