batch_number,Type,Orientation,Location,KIND_OF_HM_SET_ID,TEMP_SET_DEGC,AV_TEMP_DEGC,RC_OHM
34330,2S,EE,Perugia,Right,,,137.608566914
34330,2S,EE,Perugia,Left,,,113.957262523
34330,2S,WW,Perugia,Left,,,105.632413615
34330,2S,WW,Perugia,Right,,,137.39021629400003
34330,2S,EE,Perugia,Right,,,121.585385784
34330,2S,EE,Perugia,Left,,,108.13804376099999
34330,2S,WW,Perugia,Left,,,106.522542955
34330,2S,WW,Perugia,Right,,,109.010741192
34330,2S,EE,Perugia,Right,,,122.39620334199999
34330,2S,EE,Perugia,Left,,,111.764778282
34330,2S,WW,Perugia,Right,,,130.139125703
34330,2S,WW,Perugia,Left,,,114.16543709700001
34330,2S,EE,Perugia,Left,,,106.041547323
34330,2S,EE,Perugia,Right,,,140.891291408
34330,2S,WW,Perugia,Left,,,116.301025869
34330,2S,EE,Perugia,Right,,,111.242409227
34330,2S,EE,Perugia,Left,,,135.332386119
34330,2S,WW,Perugia,Left,,,117.439910928
34330,2S,WW,Perugia,Right,,,138.454158669
34330,2S,EE,Perugia,Left,,,122.050133512
34330,2S,EE,Perugia,Right,,,129.996859215
34330,2S,WW,Perugia,Right,,,130.856416354
34330,2S,WW,Perugia,Left,,,111.03535036500001
34330,2S,EE,Perugia,Right,,,125.099506977
34330,2S,EE,Perugia,Left,,,128.701127269
34330,2S,WW,Perugia,Left,,,111.148863347
34330,2S,WW,Perugia,Right,,,153.756157312
34330,2S,EE,Perugia,Right,,,111.056603623
34330,2S,EE,Perugia,Left,,,129.572026421
34330,2S,WW,Perugia,Right,,,112.577335808
34330,2S,WW,Perugia,Left,,,116.625322471
34330,2S,EE,Perugia,Right,,,125.543683144
34330,2S,EE,Perugia,Left,,,117.675840972
34330,2S,WW,Perugia,Right,,,68.454769915
34330,2S,WW,Perugia,Left,,,135.04937579300002
34330,2S,EE,Perugia,Right,,,132.781124633
34330,2S,EE,Perugia,Left,,,97.07657078300001
34330,2S,WW,Perugia,Right,,,118.02856428599999
34330,2S,WW,Perugia,Left,,,95.56928545
34330,2S,EE,Perugia,Left,,,122.780703899
34330,2S,EE,Perugia,Right,,,135.362297974
34330,2S,WW,Perugia,Left,,,130.139792366
34330,2S,WW,Perugia,Right,,,172.867096532
34330,2S,EE,Perugia,Left,,,133.916158056
34330,2S,EE,Perugia,Right,,,59.688951415000005
34330,2S,WW,Perugia,Right,,,156.40375084200002
34330,2S,WW,Perugia,Left,,,135.19150189
34330,2S,EE,Perugia,Right,,,94.359096292
34330,2S,EE,Perugia,Left,,,132.833697479
34330,2S,WW,Perugia,Right,,,182.594818824
34330,2S,WW,Perugia,Left,,,137.536612016
34330,2S,EE,Perugia,Left,,,76.73234641699999
34330,2S,EE,Perugia,Right,,,102.83407325200001
34330,2S,WW,Perugia,Left,,,128.612566962
34252,PSS,EE,Brown,Right,20.0,20.004,115.1674
34252,PSS,EE,Brown,Right,20.0,20.003,115.42280000000001
34252,PSS,EE,Brown,Left,20.0,20.058,125.8727
34252,PSS,EE,Brown,Left,20.0,20.055,125.8197
34252,PSS,WW,Brown,Left,20.0,20.09,135.4153
34252,PSS,WW,Brown,Right,20.0,20.015,74.78753
34252,PSS,WW,Brown,Left,20.0,20.089,135.5485
34252,PSS,WW,Brown,Right,20.0,20.016,74.91705
34252,PSS,EE,Brown,Right,20.0,20.104,132.6469
34252,PSS,EE,Brown,Left,20.0,20.044,168.4104
34252,PSS,EE,Brown,Left,20.0,20.039,168.4017
34252,PSS,EE,Brown,Right,20.0,20.106,132.60420000000002
34252,PSS,WW,Brown,Right,20.0,20.01,181.7194
34252,PSS,WW,Brown,Right,20.0,20.015,181.3546
34252,PSS,WW,Brown,Left,20.0,20.043,144.5052
34252,PSS,WW,Brown,Left,20.0,20.045,144.40789999999998
34252,PSS,EE,Brown,Left,20.0,20.028,153.6535
34252,PSS,EE,Brown,Right,20.0,20.002,168.77120000000002
34252,PSS,EE,Brown,Right,20.0,20.002,169.2347
34252,PSS,EE,Brown,Left,20.0,20.023,153.986
34252,PSS,WW,Brown,Left,20.0,20.066,157.06310000000002
34252,PSS,WW,Brown,Right,20.0,20.0,164.5351
34252,PSS,WW,Brown,Left,20.0,20.062,157.3124
34252,PSS,WW,Brown,Right,20.0,19.999,164.826
34252,PSS,EE,Brown,Left,20.0,20.068,181.64020000000002
34252,PSS,EE,Brown,Left,20.0,20.068,181.49079999999998
34252,PSS,EE,Brown,Right,20.0,20.028,89.55107000000001
34252,PSS,EE,Brown,Right,20.0,20.028,89.31084
34252,PSS,WW,Brown,Left,20.0,20.065,151.5589
34252,PSS,WW,Brown,Left,20.0,20.068,151.1609
34252,PSS,WW,Brown,Right,20.0,20.003,137.3088
34252,PSS,WW,Brown,Right,20.0,20.004,136.9248
34252,PSS,EE,Brown,Left,20.0,20.101,146.9475
34252,PSS,EE,Brown,Right,20.0,20.029,140.2432
34252,PSS,EE,Brown,Left,20.0,20.101,146.8222
34252,PSS,EE,Brown,Right,20.0,20.031,140.0267
34252,PSS,WW,Brown,Left,20.0,20.138,147.022
34252,PSS,WW,Brown,Right,20.0,20.074,185.3483
34252,PSS,WW,Brown,Left,20.0,20.134,147.338
34252,PSS,WW,Brown,Right,20.0,20.07,185.8913
34252,PSS,EE,Brown,Left,20.0,20.097,146.02620000000002
34252,PSS,EE,Brown,Left,20.0,20.094,145.85170000000002
34252,PSS,EE,Brown,Right,20.0,20.119,141.39860000000002
34252,PSS,EE,Brown,Right,20.0,20.12,141.1808
34252,PSS,WW,Brown,Right,20.0,20.065,167.1753
34252,PSS,WW,Brown,Right,20.0,20.067,166.9158
34252,PSS,WW,Brown,Left,20.0,20.111,121.3832
34252,PSS,WW,Brown,Left,20.0,20.11,121.33160000000001
34252,PSS,EE,Brown,Left,20.0,20.021,126.53930000000001
34252,PSS,EE,Brown,Right,20.0,20.047,123.3345
34252,PSS,EE,Brown,Left,20.0,20.023,126.4462
34252,PSS,EE,Brown,Right,20.0,20.045,123.2102
34252,PSS,WW,Brown,Right,20.0,20.069,187.2239
34252,PSS,WW,Brown,Right,20.0,20.069,187.2585
34252,PSS,WW,Brown,Left,20.0,20.064,103.68360000000001
34252,PSS,WW,Brown,Left,20.0,20.067,103.7224
34252,PSS,EE,Brown,Right,20.0,20.11,132.1336
34252,PSS,EE,Brown,Right,20.0,20.113,131.88070000000002
34252,PSS,EE,Brown,Left,20.0,20.1,121.5775
34252,PSS,EE,Brown,Left,20.0,20.101,121.7628
34252,PSS,WW,Brown,Right,20.0,20.058,128.9488
34252,PSS,WW,Brown,Left,20.0,20.115,134.2329
34252,PSS,WW,Brown,Right,20.0,20.055,129.0916
34252,PSS,WW,Brown,Left,20.0,20.11,134.10270000000003
34252,PSS,EE,Brown,Left,20.0,20.182,163.04860000000002
34252,PSS,EE,Brown,Left,20.0,20.189,162.88170000000002
34252,PSS,EE,Brown,Right,20.0,20.069,150.8184
34252,PSS,EE,Brown,Right,20.0,20.067,150.9615
34252,PSS,WW,Brown,Left,20.0,20.194,138.0354
34252,PSS,WW,Brown,Left,20.0,20.2,138.08870000000002
34252,PSS,WW,Brown,Right,20.0,20.083,181.30010000000001
34252,PSS,WW,Brown,Right,20.0,20.083,181.8805
34252,PSS,EE,Brown,Left,20.0,20.15,149.974
34252,PSS,EE,Brown,Right,20.0,20.101,128.844
34252,PSS,EE,Brown,Left,20.0,20.148,149.987
34252,PSS,EE,Brown,Right,20.0,20.102,127.5885
34252,PSS,WW,Brown,Right,20.0,20.072,151.3863
34252,PSS,WW,Brown,Right,20.0,20.071,151.1898
34252,PSS,WW,Brown,Left,20.0,20.13,126.48230000000001
34252,PSS,WW,Brown,Left,20.0,20.127,126.48089999999999
34252,PSS,EE,Brown,Right,20.0,20.032,101.4557
34252,PSS,EE,Brown,Left,20.0,20.116,173.2021
34252,PSS,EE,Brown,Left,20.0,20.119,173.0495
34252,PSS,EE,Brown,Right,20.0,20.034,101.653
34252,PSS,WW,Brown,Right,20.0,20.043,185.7885
34252,PSS,WW,Brown,Right,20.0,20.044,185.6122
34252,PSS,WW,Brown,Left,20.0,20.092,121.2788
34252,PSS,WW,Brown,Left,20.0,20.094,121.1917
34252,PSS,EE,Brown,Left,20.0,20.101,166.7885
34252,PSS,EE,Brown,Left,20.0,20.104,166.6299
34252,PSS,EE,Brown,Right,20.0,20.097,136.0558
34252,PSS,EE,Brown,Right,20.0,20.093,135.63989999999998
34252,PSS,WW,Brown,Left,20.0,20.085,136.4616
34252,PSS,WW,Brown,Right,20.0,20.054,151.5454
34252,PSS,WW,Brown,Left,20.0,20.084,136.5969
34252,PSS,WW,Brown,Right,20.0,20.057,151.288
34252,PSS,EE,Brown,Left,20.0,20.066,123.06210000000002
34252,PSS,EE,Brown,Left,20.0,20.063,122.9762
34252,PSS,EE,Brown,Right,20.0,20.022,152.9905
34252,PSS,EE,Brown,Right,20.0,20.024,152.59320000000002
34252,PSS,WW,Brown,Left,20.0,20.078,122.0421
34252,PSS,WW,Brown,Left,20.0,20.079,122.0984
34252,PSS,WW,Brown,Right,20.0,20.028,188.5411
34252,PSS,WW,Brown,Right,20.0,20.026,188.6116
34252,PSS,EE,Brown,Left,20.0,20.036,177.1337
34252,PSS,EE,Brown,Left,20.0,20.036,179.4686
34252,PSS,EE,Brown,Right,20.0,20.077,138.6697
34252,PSS,EE,Brown,Right,20.0,20.074,138.798
34252,PSS,WW,Brown,Left,20.0,20.051,149.92020000000002
34252,PSS,WW,Brown,Left,20.0,20.054,149.847
34332,2S,EE,Perugia,Right,20.0,20.0,101.525787515
34332,2S,EE,Perugia,Left,20.0,20.0,108.557702848
34332,2S,WW,Perugia,Right,20.0,20.0,131.211446494
34332,2S,WW,Perugia,Left,20.0,20.0,91.897570503
34332,2S,EE,Perugia,Right,20.0,20.0,152.477979707
34332,2S,EE,Perugia,Left,20.0,20.0,112.409255589
34332,2S,WW,Perugia,Left,20.0,20.0,122.181985242
34332,2S,WW,Perugia,Right,20.0,20.0,143.68599905300002
34332,2S,WW,Perugia,Left,20.0,20.0,95.61571484000001
34332,2S,WW,Perugia,Right,20.0,20.0,146.105111631
34332,2S,EE,Perugia,Right,20.0,20.0,153.398309289
34332,2S,EE,Perugia,Left,20.0,20.0,112.76745275500001
34332,2S,WW,Perugia,Right,20.0,20.0,111.838133539
34332,2S,WW,Perugia,Left,20.0,20.0,123.52289047000001
34332,2S,EE,Perugia,Right,20.0,20.0,127.44680154299999
34332,2S,EE,Perugia,Left,20.0,20.0,106.36085075300001
34332,2S,WW,Perugia,Left,20.0,20.0,82.281212834
34332,2S,WW,Perugia,Right,20.0,20.0,98.035131331
34332,2S,WW,Perugia,Right,20.0,20.0,116.919945889
34332,2S,WW,Perugia,Left,20.0,20.0,141.552908793
34332,2S,WW,Perugia,Left,20.0,20.0,116.136293603
34332,2S,WW,Perugia,Right,20.0,20.0,172.46747138900002
34332,2S,EE,Perugia,Left,20.0,20.0,147.407456927
34332,2S,EE,Perugia,Right,20.0,20.0,117.554345336
34332,2S,WW,Perugia,Right,20.0,20.0,126.24444362000001
34332,2S,WW,Perugia,Left,20.0,20.0,113.092876699
34332,2S,EE,Perugia,Left,20.0,20.0,145.72472171
34332,2S,EE,Perugia,Right,20.0,20.0,147.35874857
34332,2S,WW,Perugia,Right,20.0,20.0,120.02566119400001
34332,2S,WW,Perugia,Left,20.0,20.0,115.783910147
34332,2S,EE,Perugia,Right,20.0,20.0,141.521051683
34332,2S,EE,Perugia,Left,20.0,20.0,116.22972881800001
34332,2S,WW,Perugia,Right,20.0,20.0,153.79755737
34332,2S,WW,Perugia,Left,20.0,20.0,115.623065884
34332,2S,EE,Perugia,Right,20.0,20.0,179.27160282
34332,2S,WW,Perugia,Left,20.0,20.0,184.762969988
34346,2S,EE,Perugia,Left,20.0,20.0,137.986406432
34346,2S,EE,Perugia,Right,20.0,20.0,123.732670685
34346,2S,WW,Perugia,Left,20.0,20.0,150.78081393500003
34346,2S,WW,Perugia,Right,20.0,20.0,132.020664378
34346,2S,EE,Perugia,Right,20.0,20.0,134.782908822
34346,2S,EE,Perugia,Left,20.0,20.0,187.65759115600002
34346,2S,WW,Perugia,Left,20.0,20.0,153.593581235
34346,2S,WW,Perugia,Right,20.0,20.0,197.36763382200002
34346,2S,EE,Perugia,Right,20.0,20.0,182.28689885900002
34346,2S,EE,Perugia,Left,20.0,20.0,155.413071838
34346,2S,WW,Perugia,Left,20.0,20.0,132.520283872
34346,2S,WW,Perugia,Right,20.0,20.0,158.55385058500002
34346,2S,EE,Perugia,Right,20.0,20.0,138.90471575100003
34346,2S,EE,Perugia,Left,20.0,20.0,134.052944854
34346,2S,EE,Perugia,Right,20.0,20.0,155.828903995
34346,2S,EE,Perugia,Left,20.0,20.0,154.080584649
34346,2S,WW,Perugia,Left,20.0,20.0,123.37982883100001
34346,2S,EE,Perugia,Right,20.0,20.0,175.382778456
34346,2S,EE,Perugia,Left,20.0,20.0,169.727411896
34346,2S,WW,Perugia,Left,20.0,20.0,127.14692324600001
34346,2S,WW,Perugia,Right,20.0,20.0,177.75265504799998
34346,2S,EE,Perugia,Left,20.0,20.0,107.293222658
34346,2S,EE,Perugia,Right,20.0,20.0,136.368549241
34346,2S,WW,Perugia,Left,20.0,20.0,148.71050479899998
34346,2S,WW,Perugia,Right,20.0,20.0,182.022417322
34346,2S,EE,Perugia,Right,20.0,20.0,152.152575554
34346,2S,WW,Perugia,Right,20.0,20.0,146.829967016
34346,2S,WW,Perugia,Left,20.0,20.0,117.82617567700001
34346,2S,EE,Perugia,Right,20.0,20.0,156.007303292
34346,2S,EE,Perugia,Left,20.0,20.0,176.24967475800003
34346,2S,WW,Perugia,Right,20.0,20.0,199.325677246
34346,2S,WW,Perugia,Left,20.0,20.0,127.464424053
34346,2S,EE,Perugia,Left,20.0,20.0,97.239082326
34346,2S,EE,Perugia,Right,20.0,20.0,140.85459620199998
34346,2S,WW,Perugia,Left,20.0,20.0,127.436806331
34346,2S,WW,Perugia,Right,20.0,20.0,190.05536317200003
34346,2S,EE,Perugia,Left,20.0,20.0,147.271728755
34346,2S,EE,Perugia,Right,20.0,20.0,159.718337318
34346,2S,WW,Perugia,Left,20.0,20.0,125.830398307
34346,2S,WW,Perugia,Right,20.0,20.0,191.86745410199998
34348,2S,EE,Perugia,Left,20.0,20.0,105.28988723399999
34348,2S,WW,Perugia,Left,20.0,20.0,107.548889361
34348,2S,EE,Perugia,Left,20.0,20.0,109.07176475600001
34348,2S,WW,Perugia,Left,20.0,20.0,111.940542975
34348,2S,EE,Perugia,Left,20.0,20.0,114.77534113200001
34348,2S,WW,Perugia,Left,20.0,20.0,103.15765804300001
34348,2S,EE,Perugia,Left,20.0,20.0,76.910890756
34348,2S,WW,Perugia,Left,20.0,20.0,97.880716671
34348,2S,EE,Perugia,Left,20.0,20.0,125.76935998100001
34348,2S,WW,Perugia,Left,20.0,20.0,110.228011501
34348,2S,EE,Perugia,Left,20.0,20.0,131.818604913
34348,2S,EE,Perugia,Left,20.0,20.0,94.762154725
34348,2S,EE,Perugia,Left,20.0,20.0,105.125826471
34348,2S,WW,Perugia,Left,20.0,20.0,102.46838846200001
34348,2S,EE,Perugia,Left,20.0,20.0,126.950264418
34348,2S,WW,Perugia,Left,20.0,20.0,115.95104027800001
34348,2S,EE,Perugia,Left,20.0,20.0,114.885814803
34348,2S,WW,Perugia,Left,20.0,20.0,104.420152127
34348,2S,EE,Perugia,Left,20.0,20.0,120.418549177
34348,2S,WW,Perugia,Left,20.0,20.0,100.678448695
34348,2S,EE,Perugia,Left,20.0,20.0,116.13729061900001
34348,2S,WW,Perugia,Left,20.0,20.0,102.500681034
34348,2S,EE,Perugia,Left,20.0,20.0,134.91369945
34348,2S,WW,Perugia,Left,20.0,20.0,121.576415549
34331,2S,EE,Brown,Left,20.0,20.138,122.8418
34331,2S,EE,Brown,Left,20.0,20.137,122.8002
34331,2S,EE,Brown,Right,20.0,20.116,130.736
34331,2S,EE,Brown,Right,20.0,20.114,130.84
34331,2S,WW,Brown,Left,20.0,20.124,97.14894000000001
34331,2S,WW,Brown,Right,20.0,20.056,156.0376
34331,2S,WW,Brown,Left,20.0,20.122,97.28382
34331,2S,WW,Brown,Right,20.0,20.058,155.9422
34331,2S,EE,Brown,Right,20.0,20.027,97.84133
34331,2S,EE,Brown,Right,20.0,20.028,97.74334
34331,2S,WW,Brown,Right,20.0,20.084,154.613
34331,2S,WW,Brown,Right,20.0,20.082,153.9935
34331,2S,EE,Brown,Right,20.0,20.134,123.3953
34331,2S,EE,Brown,Right,20.0,20.134,123.4579
34331,2S,WW,Brown,Right,20.0,20.079,141.03289999999998
34331,2S,WW,Brown,Right,20.0,20.079,141.1552
34331,2S,EE,Brown,Right,20.0,20.051,114.5414
34331,2S,EE,Brown,Right,20.0,20.05,114.5691
34331,2S,WW,Brown,Right,20.0,20.09,114.0039
34331,2S,WW,Brown,Right,20.0,20.092,114.0367
34331,2S,EE,Brown,Right,20.0,20.137,100.3315
34331,2S,EE,Brown,Right,20.0,20.137,100.2707
34331,2S,WW,Brown,Right,20.0,20.08,145.00900000000001
34331,2S,WW,Brown,Right,20.0,20.078,144.94989999999999
34331,2S,EE,Brown,Right,20.0,20.007,114.7462
34331,2S,EE,Brown,Right,20.0,20.007,114.8032
34331,2S,WW,Brown,Right,20.0,20.057,151.3963
34331,2S,WW,Brown,Right,20.0,20.057,151.2374
34331,2S,EE,Brown,Right,20.0,20.11,135.273
34331,2S,EE,Brown,Right,20.0,20.108,135.1473
34331,2S,WW,Brown,Right,20.0,20.048,133.5671
34331,2S,WW,Brown,Right,20.0,20.047,133.7374
34331,2S,EE,Brown,Right,20.0,20.0,140.1118
34331,2S,EE,Brown,Right,20.0,20.0,139.92589999999998
34331,2S,WW,Brown,Right,20.0,20.036,128.2678
34331,2S,WW,Brown,Right,20.0,20.036,128.1497
34331,2S,EE,Brown,Right,20.0,20.085,126.4833
34331,2S,EE,Brown,Right,20.0,20.086,126.565
34331,2S,WW,Brown,Right,20.0,20.03,148.73520000000002
34331,2S,WW,Brown,Right,20.0,20.03,148.582
34331,2S,EE,Brown,Right,20.0,20.001,142.9327
34331,2S,EE,Brown,Right,20.0,19.999,142.781
34331,2S,WW,Brown,Right,20.0,20.003,123.26950000000001
34331,2S,WW,Brown,Right,20.0,20.0,123.0792
34331,2S,EE,Brown,Right,20.0,20.005,131.0255
34331,2S,EE,Brown,Right,20.0,20.003,131.1359
34331,2S,WW,Brown,Right,20.0,20.001,122.2287
34331,2S,WW,Brown,Right,20.0,19.999,121.9815
34331,2S,EE,Brown,Right,20.0,20.007,92.23932
34331,2S,EE,Brown,Right,20.0,20.004,92.53878999999999
34331,2S,WW,Brown,Right,20.0,20.002,113.80930000000001
34331,2S,WW,Brown,Right,20.0,20.001,113.5878
34331,2S,EE,Brown,Right,20.0,20.007,88.8515
34331,2S,EE,Brown,Right,20.0,20.007,88.65608
34331,2S,WW,Brown,Right,20.0,19.998,111.4193
34331,2S,WW,Brown,Right,20.0,20.003,111.8155
34331,2S,EE,Brown,Right,20.0,20.02,139.4221
34331,2S,EE,Brown,Right,20.0,20.02,139.37560000000002
34331,2S,WW,Brown,Right,20.0,20.096,133.2885
34331,2S,WW,Brown,Right,20.0,20.096,133.496
34331,2S,EE,Brown,Right,20.0,20.136,106.32610000000001
34331,2S,EE,Brown,Right,20.0,20.136,106.2616
34331,2S,WW,Brown,Right,20.0,20.072,166.8443
34331,2S,WW,Brown,Right,20.0,20.072,167.2043
34331,2S,EE,Brown,Right,20.0,20.023,125.7868
34331,2S,EE,Brown,Right,20.0,20.022,125.9162
34331,2S,WW,Brown,Right,20.0,20.083,122.88380000000001
34331,2S,WW,Brown,Right,20.0,20.084,122.8618
34331,2S,EE,Brown,Right,20.0,20.128,100.1619
34331,2S,EE,Brown,Right,20.0,20.127,100.2289
34331,2S,WW,Brown,Right,20.0,20.066,133.4497
34331,2S,WW,Brown,Right,20.0,20.065,133.6355
34331,2S,EE,Brown,Right,20.0,20.02,119.8695
34331,2S,EE,Brown,Right,20.0,20.018,119.7484
34331,2S,WW,Brown,Right,20.0,20.057,131.7559
34331,2S,WW,Brown,Right,20.0,20.057,131.73260000000002
34331,2S,EE,Brown,Right,20.0,20.111,103.1405
34331,2S,EE,Brown,Right,20.0,20.111,103.19560000000001
34331,2S,WW,Brown,Right,20.0,20.059,140.5733
34331,2S,WW,Brown,Right,20.0,20.06,140.411
34340,PSS,EE,Brown,Right,20.0,20.001,138.155
34340,PSS,EE,Brown,Right,20.0,20.003,138.047
34340,PSS,WW,Brown,Right,20.0,20.015,71.65381
34340,PSS,WW,Brown,Right,20.0,20.014,71.63568
34340,PSS,EE,Brown,Right,20.0,20.053,118.628
34340,PSS,EE,Brown,Right,20.0,20.053,118.0022
34340,PSS,WW,Brown,Right,20.0,20.002,174.1566
34340,PSS,WW,Brown,Right,20.0,20.002,174.3824
34340,PSS,EE,Brown,Right,20.0,20.008,145.99210000000002
34340,PSS,EE,Brown,Right,20.0,19.999,145.9162
34340,PSS,WW,Brown,Right,20.0,20.005,137.11270000000002
34340,PSS,WW,Brown,Right,20.0,20.005,136.809
34340,PSS,EE,Brown,Right,20.0,20.03,133.5899
34340,PSS,EE,Brown,Right,20.0,20.03,133.45929999999998
34340,PSS,WW,Brown,Right,20.0,20.003,158.17720000000003
34340,PSS,WW,Brown,Right,20.0,20.003,158.37279999999998
34340,PSS,EE,Brown,Right,20.0,20.003,157.1643
34340,PSS,EE,Brown,Right,20.0,20.001,156.8723
34340,PSS,WW,Brown,Right,20.0,20.017,176.77700000000002
34340,PSS,WW,Brown,Right,20.0,20.016,176.8288
34340,PSS,EE,Brown,Right,20.0,20.06,105.4179
34340,PSS,EE,Brown,Right,20.0,20.062,105.4429
34340,PSS,WW,Brown,Right,20.0,20.011,129.80280000000002
34340,PSS,WW,Brown,Right,20.0,20.009,129.9103
34340,PSS,EE,Brown,Right,20.0,20.005,159.6849
34340,PSS,EE,Brown,Right,20.0,20.002,159.6594
34340,PSS,WW,Brown,Right,20.0,20.008,172.1488
34340,PSS,WW,Brown,Right,20.0,20.01,172.05360000000002
34340,PSS,EE,Brown,Right,20.0,20.062,145.69070000000002
34340,PSS,EE,Brown,Right,20.0,20.06,145.9387
34340,PSS,WW,Brown,Right,20.0,20.016,159.97
34340,PSS,WW,Brown,Right,20.0,20.017,159.8026
34340,PSS,EE,Brown,Right,20.0,20.002,149.0192
34340,PSS,EE,Brown,Right,20.0,20.002,148.8534
34340,PSS,WW,Brown,Right,20.0,20.02,179.672
34340,PSS,WW,Brown,Right,20.0,20.017,179.275
34340,PSS,EE,Brown,Right,20.0,20.056,136.9609
34340,PSS,EE,Brown,Right,20.0,20.057,136.8909
34340,PSS,WW,Brown,Right,20.0,20.015,177.9675
34340,PSS,WW,Brown,Right,20.0,20.017,176.7287
34340,PSS,EE,Brown,Right,20.0,20.003,157.3932
34340,PSS,EE,Brown,Right,20.0,20.0,157.5362
34340,PSS,WW,Brown,Right,20.0,20.008,160.5387
34340,PSS,WW,Brown,Right,20.0,20.009,160.72129999999999
34340,PSS,EE,Brown,Right,20.0,20.085,174.24460000000002
34340,PSS,EE,Brown,Right,20.0,20.084,174.4999
34340,PSS,WW,Brown,Right,20.0,20.065,179.74370000000002
34340,PSS,WW,Brown,Right,20.0,20.065,179.7426
34340,PSS,EE,Brown,Right,20.0,20.0,142.7088
34340,PSS,EE,Brown,Right,20.0,19.999,142.79260000000002
34340,PSS,WW,Brown,Right,20.0,20.014,160.29770000000002
34340,PSS,WW,Brown,Right,20.0,20.013,160.2003
34340,PSS,EE,Brown,Right,20.0,20.059,156.92020000000002
34340,PSS,EE,Brown,Right,20.0,20.059,156.6618
34340,PSS,WW,Brown,Right,20.0,20.012,168.1909
34340,PSS,WW,Brown,Right,20.0,20.01,168.1056
34340,PSS,EE,Brown,Right,20.0,20.001,159.85229999999999
34340,PSS,EE,Brown,Right,20.0,20.002,159.477
34340,PSS,WW,Brown,Right,20.0,20.011,168.80270000000002
34340,PSS,WW,Brown,Right,20.0,20.012,168.7004
34340,PSS,EE,Brown,Right,20.0,20.073,164.46470000000002
34340,PSS,EE,Brown,Right,20.0,20.073,164.4184
34340,PSS,WW,Brown,Right,20.0,20.04,136.86
34340,PSS,WW,Brown,Right,20.0,20.037,136.7765
34340,PSS,EE,Brown,Right,20.0,20.011,141.6217
34340,PSS,EE,Brown,Right,20.0,20.012,141.64229999999998
34254,PSS,EE,Brown,Right,20.0,20.005,153.0789
34254,PSS,EE,Brown,Right,20.0,20.002,153.4436
34254,PSS,EE,Brown,Right,20.0,20.072,183.3319
34254,PSS,EE,Brown,Right,20.0,20.073,183.0132
34254,PSS,WW,Brown,Right,20.0,20.019,187.6457
34254,PSS,WW,Brown,Right,20.0,20.019,187.47060000000002
34254,PSS,EE,Brown,Right,20.0,20.007,190.07489999999999
34254,PSS,EE,Brown,Right,20.0,20.007,190.0946
34254,PSS,EE,Brown,Right,20.0,20.082,181.12529999999998
34254,PSS,EE,Brown,Right,20.0,20.081,181.20010000000002
34254,PSS,EE,Brown,Right,20.0,20.012,199.391
34254,PSS,EE,Brown,Right,20.0,20.012,199.1804
34254,PSS,WW,Brown,Right,20.0,20.045,195.02810000000002
34254,PSS,WW,Brown,Right,20.0,20.044,195.185
34254,PSS,EE,Brown,Right,20.0,20.092,168.83520000000001
34254,PSS,EE,Brown,Right,20.0,20.093,168.47310000000002
34254,PSS,WW,Brown,Right,20.0,20.023,198.4339
34254,PSS,WW,Brown,Right,20.0,20.025,198.2851
34254,PSS,EE,Brown,Right,20.0,20.009,174.10139999999998
34254,PSS,EE,Brown,Right,20.0,20.007,174.0231
34254,PSS,WW,Brown,Right,20.0,20.004,164.1011
34254,PSS,WW,Brown,Right,20.0,20.001,163.4804
34254,PSS,EE,Brown,Right,20.0,20.016,166.024
34254,PSS,EE,Brown,Right,20.0,20.017,165.649
34254,PSS,EE,Brown,Right,20.0,20.006,173.0175
34254,PSS,EE,Brown,Right,20.0,20.006,173.199
34254,PSS,EE,Brown,Right,20.0,20.016,178.92000000000002
34254,PSS,EE,Brown,Right,20.0,20.014,178.83110000000002
34254,PSS,EE,Brown,Right,20.0,20.0,185.7045
34254,PSS,EE,Brown,Right,20.0,20.002,186.056
34254,PSS,EE,Brown,Right,20.0,20.017,172.1508
34254,PSS,EE,Brown,Right,20.0,20.018,172.35060000000001
34254,PSS,WW,Brown,Right,20.0,19.978,162.4966
34254,PSS,WW,Brown,Right,20.0,19.979,162.464
34254,PSS,EE,Brown,Right,20.0,20.012,182.6902
34254,PSS,EE,Brown,Right,20.0,20.012,182.9275
34254,PSS,EE,Brown,Right,20.0,20.026,187.95329999999998
34254,PSS,EE,Brown,Right,20.0,20.026,188.4626
34254,PSS,EE,Brown,Right,20.0,20.014,167.8231
34254,PSS,EE,Brown,Right,20.0,20.015,167.8146
34254,PSS,EE,Brown,Right,20.0,19.999,190.3225
34254,PSS,EE,Brown,Right,20.0,20.001,189.9119
34254,PSS,EE,Brown,Right,20.0,20.031,152.8228
34254,PSS,EE,Brown,Right,20.0,20.033,152.3569
34254,PSS,EE,Brown,Right,20.0,20.018,174.21200000000002
34254,PSS,EE,Brown,Right,20.0,20.018,173.8439
34254,PSS,WW,Brown,Right,20.0,20.004,155.77470000000002
34254,PSS,WW,Brown,Right,20.0,20.005,155.7381
34254,PSS,EE,Brown,Right,20.0,20.009,154.66070000000002
34254,PSS,EE,Brown,Right,20.0,20.009,155.5785
34254,PSS,EE,Brown,Right,20.0,20.103,192.27429999999998
34254,PSS,EE,Brown,Right,20.0,20.103,192.5351
34254,PSS,EE,Brown,Right,20.0,20.004,188.8799
