batch_number,Type,Orientation,Location,KIND_OF_HM_SET_ID,TEMP_SET_DEGC,AV_TEMP_DEGC,VFB_INV_V
46807,2S,WW,Brown,Right,20.0,20.002,-2.478
46807,2S,EE,Brown,Right,20.0,20.01,-2.477
46807,2S,WW,Brown,Right,20.0,20.006,-2.325
46807,2S,EE,Brown,Right,20.0,20.003,-2.46
46807,2S,WW,Brown,Right,20.0,20.004,-2.306
46808,2S,EE,Brown,Right,20.0,20.006,-1.701
46808,2S,WW,Brown,Right,20.0,20.004,-1.568
46808,2S,EE,Brown,Right,20.0,20.004,-1.768
46808,2S,WW,Brown,Right,20.0,20.003,-1.6
46808,2S,EE,Brown,Right,20.0,20.005,-1.6
46808,2S,WW,Brown,Right,20.0,20.003,-1.454
46808,2S,EE,Brown,Right,20.0,20.002,-1.74
46808,2S,WW,Brown,Right,20.0,20.003,-1.572
47345,PSS,EE,Brown,Right,20.0,20.009,-2.196
47345,PSS,WW,Brown,Right,20.0,20.005,-2.158
47345,PSS,EE,Brown,Right,20.0,20.003,-2.253
47345,PSS,WW,Brown,Right,20.0,20.007,-2.175
47345,PSS,EE,Brown,Right,20.0,20.004,-2.077
47345,PSS,WW,Brown,Right,20.0,20.002,-1.964
46232,PSP,EE,Brown,Right,20.0,20.017,-3.348
46232,PSP,WW,Brown,Right,20.0,20.071,-4.521
46232,PSP,EE,Brown,Right,20.0,20.005,-3.459
46232,PSP,WW,Brown,Right,20.0,20.05,-4.571
46232,PSP,EE,Brown,Right,20.0,20.073,-3.488
46232,PSP,WW,Brown,Right,20.0,20.062,-4.487
46232,PSP,EE,Brown,Right,20.0,20.074,-3.208
46232,PSP,WW,Brown,Right,20.0,20.073,-4.291
46811,PSP,EE,Brown,Right,20.0,20.004,-3.941
46811,PSP,WW,Brown,Right,20.0,20.002,-4.632
46811,PSP,EE,Brown,Right,20.0,20.005,-4.276
46811,PSP,WW,Brown,Right,20.0,20.003,-4.674
46811,PSP,EE,Brown,Right,20.0,20.092,-4.275
46811,PSP,WW,Brown,Right,20.0,20.149,-4.587
46811,PSP,EE,Brown,Right,20.0,20.172,-3.665
46811,PSP,WW,Brown,Right,20.0,20.175,-4.71
47345,PSS,EE,Brown,Right,20.0,20.004,-2.164
47345,PSS,WW,Brown,Right,20.0,20.003,-2.058
47346,PSS,EE,Brown,Right,20.0,20.006,-2.191
47346,PSS,WW,Brown,Right,20.0,20.003,-2.161
47346,PSS,EE,Brown,Right,20.0,20.007,-2.284
47346,PSS,WW,Brown,Right,20.0,20.014,-2.176
47346,PSS,EE,Brown,Right,20.0,20.004,-2.39
47346,PSS,WW,Brown,Right,20.0,20.006,-2.265
47346,PSS,EE,Brown,Right,20.0,20.005,-2.201
47346,PSS,WW,Brown,Right,20.0,20.001,-2.145
47347,PSS,EE,Brown,Right,20.0,20.004,-2.257
47347,PSS,WW,Brown,Right,20.0,20.004,-2.054
47347,PSS,EE,Brown,Right,20.0,20.009,-2.265
47347,PSS,WW,Brown,Right,20.0,20.004,-2.096
47347,PSS,EE,Brown,Right,20.0,20.006,-2.207
47347,PSS,WW,Brown,Right,20.0,20.004,-1.899
47347,PSS,EE,Brown,Right,20.0,20.011,-2.264
47347,PSS,WW,Brown,Right,20.0,20.008,-1.958
47365,2S,EE,Brown,Right,20.0,20.072,-2.176
47365,2S,WW,Brown,Right,20.0,20.098,-2.201
47365,2S,EE,Brown,Right,20.0,20.144,-2.275
47365,2S,WW,Brown,Right,20.0,20.119,-2.254
47365,2S,EE,Brown,Right,20.0,20.16,-2.045
47365,2S,WW,Brown,Right,20.0,20.192,-2.074
47365,2S,EE,Brown,Right,20.0,20.225,-2.144
47365,2S,WW,Brown,Right,20.0,20.196,-2.162
47366,2S,EE,Brown,Right,20.0,20.071,-1.963
47366,2S,WW,Brown,Right,20.0,20.1,-1.971
47366,2S,EE,Brown,Right,20.0,20.134,-2.039
47366,2S,WW,Brown,Right,20.0,20.111,-2.055
47366,2S,EE,Brown,Right,20.0,20.109,-1.894
47366,2S,WW,Brown,Right,20.0,20.129,-1.817
47366,2S,EE,Brown,Right,20.0,20.167,-1.864
47366,2S,WW,Brown,Right,20.0,20.136,-1.847
47375,2S,EE,Brown,Right,20.0,20.115,-1.957
47375,2S,WW,Brown,Right,20.0,20.145,-1.747
47375,2S,EE,Brown,Right,20.0,20.176,-1.972
47375,2S,WW,Brown,Right,20.0,20.147,-1.738
47375,2S,EE,Brown,Right,20.0,20.105,-2.077
47375,2S,WW,Brown,Right,20.0,20.13,-1.807
47375,2S,EE,Brown,Right,20.0,20.166,-1.887
47375,2S,WW,Brown,Right,20.0,20.136,-1.69
47376,2S,EE,Brown,Right,20.0,20.097,-2.441
47376,2S,WW,Brown,Right,20.0,20.13,-2.357
47376,2S,EE,Brown,Right,20.0,20.163,-2.563
47376,2S,WW,Brown,Right,20.0,20.131,-2.428
47376,2S,EE,Brown,Right,20.0,20.128,-2.704
47376,2S,WW,Brown,Right,20.0,20.154,-2.51
47376,2S,EE,Brown,Right,20.0,20.188,-2.261
47376,2S,WW,Brown,Right,20.0,20.161,-2.163
47991,2S,EE,Brown,Right,20.0,20.009,-2.043
47991,2S,WW,Brown,Right,20.0,20.005,-2.13
47991,2S,EE,Brown,Right,20.0,20.018,-2.104
47991,2S,WW,Brown,Right,20.0,20.01,-2.156
47991,2S,EE,Brown,Right,20.0,20.034,-1.879
47991,2S,WW,Brown,Right,20.0,20.047,-1.958
47991,2S,EE,Brown,Right,20.0,20.082,-1.945
47991,2S,WW,Brown,Right,20.0,20.05,-1.978
47992,2S,EE,Brown,Right,20.0,20.01,-2.064
47992,2S,WW,Brown,Right,20.0,20.072,-2.103
47992,2S,EE,Brown,Right,20.0,20.122,-2.162
47992,2S,WW,Brown,Right,20.0,20.117,-2.174
47992,2S,EE,Brown,Right,20.0,20.147,-1.924
47992,2S,WW,Brown,Right,20.0,20.198,-1.908
47992,2S,EE,Brown,Right,20.0,20.238,-2.032
47992,2S,WW,Brown,Right,20.0,20.21,-2.061
48216,2S,EE,Brown,Right,20.0,20.174,-1.812
48216,2S,WW,Brown,Right,20.0,20.2,-1.694
48216,2S,EE,Brown,Right,20.0,20.238,-1.822
48216,2S,WW,Brown,Right,20.0,20.21,-1.711
48216,2S,EE,Brown,Right,20.0,20.074,-1.78
48216,2S,WW,Brown,Right,20.0,20.108,-1.658
48216,2S,EE,Brown,Right,20.0,20.145,-1.774
48216,2S,WW,Brown,Right,20.0,20.137,-1.675
48217,2S,EE,Brown,Right,20.0,20.092,-2.357
48217,2S,WW,Brown,Right,20.0,20.122,-2.316
48217,2S,EE,Brown,Right,20.0,20.153,-2.287
48217,2S,WW,Brown,Right,20.0,20.119,-2.264
48217,2S,EE,Brown,Right,20.0,20.092,-2.264
48217,2S,WW,Brown,Right,20.0,20.107,-2.199
48217,2S,EE,Brown,Right,20.0,20.136,-2.157
48217,2S,WW,Brown,Right,20.0,20.109,-2.161
48235,2S,EE,Brown,Right,20.0,20.08,-2.642
48235,2S,WW,Brown,Right,20.0,20.099,-2.545
48235,2S,EE,Brown,Right,20.0,20.123,-2.673
48235,2S,WW,Brown,Right,20.0,20.097,-2.579
48235,2S,EE,Brown,Right,20.0,20.068,-2.473
48235,2S,WW,Brown,Right,20.0,20.087,-2.375
48235,2S,EE,Brown,Right,20.0,20.113,-2.538
48235,2S,WW,Brown,Right,20.0,20.071,-2.416
48236,2S,EE,Brown,Right,20.0,20.084,-2.353
48236,2S,WW,Brown,Right,20.0,20.108,-2.276
48236,2S,EE,Brown,Right,20.0,20.151,-2.382
48236,2S,WW,Brown,Right,20.0,20.116,-2.304
48236,2S,EE,Brown,Right,20.0,20.106,-2.163
48236,2S,WW,Brown,Right,20.0,20.132,-2.048
48236,2S,EE,Brown,Right,20.0,20.165,-2.214
48236,2S,WW,Brown,Right,20.0,20.131,-2.158
48237,2S,EE,Brown,Right,20.0,20.022,-2.265
48237,2S,WW,Brown,Right,20.0,20.048,-2.188
48237,2S,EE,Brown,Right,20.0,20.075,-2.348
48237,2S,WW,Brown,Right,20.0,20.046,-2.209
48237,2S,EE,Brown,Right,20.0,20.027,-2.121
48237,2S,WW,Brown,Right,20.0,20.055,-2.066
48237,2S,EE,Brown,Right,20.0,20.085,-2.209
48237,2S,WW,Brown,Right,20.0,20.052,-2.156
48238,2S,EE,Brown,Right,20.0,20.121,-2.484
48238,2S,WW,Brown,Right,20.0,20.145,-2.403
48238,2S,EE,Brown,Right,20.0,20.173,-2.52
48238,2S,WW,Brown,Right,20.0,20.138,-2.376
48238,2S,EE,Brown,Right,20.0,20.07,-2.282
48238,2S,WW,Brown,Right,20.0,20.128,-2.168
48238,2S,EE,Brown,Right,20.0,20.166,-2.291
48238,2S,WW,Brown,Right,20.0,20.066,-2.181
48240,2S,EE,Brown,Right,20.0,20.021,-2.069
48240,2S,WW,Brown,Right,20.0,20.044,-2.059
48240,2S,EE,Brown,Right,20.0,20.074,-2.058
48240,2S,WW,Brown,Right,20.0,20.047,-2.022
48240,2S,EE,Brown,Right,20.0,20.02,-1.915
48240,2S,WW,Brown,Right,20.0,20.058,-1.849
48240,2S,EE,Brown,Right,20.0,20.094,-1.92
48240,2S,WW,Brown,Right,20.0,20.067,-1.879
48241,2S,EE,Brown,Right,20.0,20.041,-2.188
48241,2S,WW,Brown,Right,20.0,20.069,-2.202
48241,2S,EE,Brown,Right,20.0,20.102,-2.333
48241,2S,WW,Brown,Right,20.0,20.077,-2.277
48241,2S,EE,Brown,Right,20.0,20.006,-1.987
48241,2S,WW,Brown,Right,20.0,20.022,-1.999
48241,2S,EE,Brown,Right,20.0,20.062,-2.117
48241,2S,WW,Brown,Right,20.0,20.045,-2.106
48242,2S,EE,Brown,Right,20.0,20.017,-2.22
48242,2S,WW,Brown,Right,20.0,20.022,-2.172
48242,2S,EE,Brown,Right,20.0,20.037,-2.285
48242,2S,WW,Brown,Right,20.0,20.027,-2.209
48242,2S,EE,Brown,Right,20.0,20.013,-2.36
48242,2S,WW,Brown,Right,20.0,20.043,-2.265
48242,2S,EE,Brown,Right,20.0,20.083,-2.096
48242,2S,WW,Brown,Right,20.0,20.061,-2.08
48243,2S,EE,Brown,Right,20.0,20.007,-2.252
48243,2S,WW,Brown,Right,20.0,20.01,-2.188
48243,2S,EE,Brown,Right,20.0,20.013,-2.32
48243,2S,WW,Brown,Right,20.0,20.011,-2.177
48243,2S,EE,Brown,Right,20.0,20.013,-1.965
48243,2S,WW,Brown,Right,20.0,20.021,-1.956
48243,2S,EE,Brown,Right,20.0,20.044,-2.058
48243,2S,WW,Brown,Right,20.0,20.029,-1.999
