batch_number,Type,Average,std
34252,PSS,3.3022352941176467,2.5684840866801983
34254,PSS,2.8629622641509433,0.23853140111493068
34330,2S,9.075978260869565,0.6811784393120313
34331,2S,3.184,0.41615489272246
34332,2S,7.4183076923076925,0.3081584652027481
34340,PSS,2.6999500000000003,0.1590461874538014
34341,PSS,2.697657142857143,0.40368493413851864
34343,PSS,2.242794904736842,0.999580984078323
34346,2S,7.919846153846154,0.31037799861506193
34348,2S,9.878769230769231,7.211268084367367
34352,2S,8.549,0.32241859437693693
34353,2S,3.4024285714285716,0.803873144063186
34354,2S,8.218878787878788,0.29770494595905767
34357,2S,7.827448275862069,0.22894471981040312
34359,2S,3.2179615384615383,0.5438446455207023
35494,PSP,25.417,0.2630437226013956
35495,PSP,21.5875,5.396113014630685
35496,PSP,6.768714285714286,0.367770179272198
35500,PSP,5.997,3.8737513981587464
35501,PSP,4.99395,0.8354441916540092
35713,PSS,8.244333333333334,0.24214242168804687
35714,PSS,8.3915,0.18648237576400747
35717,2S,2.5147927230000002,0.5933197506903887
35718,2S,2.5985625,0.11626691633191841
35719,2S,7.737,0.33658282784479693
35722,2S,2.9088125,0.32682905190124495
35952,2S,2.63185,0.14224044690889473
35953,2S,3.6744074074074073,0.27534387720131115
35957,2S,4.919458333333334,0.9511270193218454
35958,2S,3.6012,0.3966825286944568
35959,2S,8.486222222222223,0.47217750345737747
35960,2S,8.549444444444445,0.6408062221756939
35961,2S,8.0022,0.2833225054690559
35962,2S,8.58295,0.27893226399026855
35963,2S,3.047823529411765,0.15522493166938336
36236,PSS,8.828050000000001,0.3058037683496427
36237,PSS,7.9965,0.42336266647925047
36238,2S,3.617777777777778,0.3118186795060375
36239,2S,4.764875,0.43331510859111916
36240,2S,4.74625,0.25504981453578207
36241,2S,5.4818,0.8288986097606613
36245,2S,3.375235294117647,0.41505459421197893
36246,2S,4.277277777777778,0.9060633535540409
36696,PSS,4.008388888888889,0.6276289779694116
36697,PSS,5.328769230769231,5.05841894195288
36698,2S,5.010800000000001,0.17050562577537595
36699,2S,4.932894736842105,0.13913418572524458
36700,2S,3.58665,0.40043519417858614
36701,2S,3.77395,0.23611493075685783
36702,2S,7.35375,0.3381334056256492
36703,2S,7.937342857142857,0.40605910485870844
36704,2S,8.144,0.5086826122446096
36705,2S,7.44315,0.2559476251933296
36706,2S,3.6165,0.2255670631985086
36797,2S,1.887,
36798,2S,7.958500000000001,0.21451045497624954
36799,2S,8.22215,0.34456979661143045
36800,2S,3.8488999999999995,0.11431208436372317
36801,2S,4.2521,0.2846937227784864
36802,2S,4.2335,0.26701281262378246
36803,2S,3.8524374999999997,0.21056146173188167
37079,2S,3.9364375,0.11322188760718199
37081,2S,4.214799999999999,0.18967135011021435
37083,2S,9.1785,0.33233315141497943
37084,2S,9.67863157894737,0.18425200451987125
37085,2S,9.385000000000002,0.21098400413301466
37086,2S,8.2080625,0.28357867074235166
37398,PSS,2.9241428571428574,0.7480905804002056
37399,PSS,4.999333333333333,3.0690054170691847
37402,2S,7.029913043478261,2.2265900939868377
37403,2S,7.481588235294118,0.32908491662934236
37404,2S,4.043950000000001,0.2297539816962117
37405,2S,3.4982727272727274,0.25720571381829604
37406,2S,2.926,0.8550436079104806
37407,2S,3.0626428571428574,0.6392034233978386
37895,PSS,3.273625,0.26034281886261695
37896,PSS,3.0104375,0.1331355042804134
37898,2S,3.8742777777777775,0.24539375454815843
37899,2S,3.6355625,0.19618017866237158
37900,2S,6.8404375,0.7076648895016153
37901,2S,6.5255,0.45911073464543034
37903,2S,3.1099375,0.13411113239896727
37906,2S,3.7880499999999997,0.2406142304493581
37907,2S,3.7325625,0.31299456198683917
38194,2S,7.383785714285715,0.32658234409185033
38195,2S,6.6204374999999995,0.3134174997773205
38197,2S,3.19425,0.17938468905307006
38198,2S,6.6109285714285715,0.2360923757559947
38200,2S,3.4375,0.16773073659887155
38201,2S,6.6435625,0.19258728540586478
38202,2S,3.2965,0.1771989465732419
38212,PSS,2.972125,0.11609242007986556
38213,PSS,7.183571428571429,0.1933974442141656
38691,2S,3.559466666666667,0.3176806272852989
38693,2S,3.3286875,0.23523285449386822
38694,2S,3.1164375,0.19634084945998034
38695,2S,3.4310625,0.32551937346339305
38696,2S,3.10365,0.11594748130534192
