batch_number,Type,Average,std
34252,PSS,250.29825531914895,7.460135176150528
34254,PSS,247.55523636363637,3.380315051959661
34331,2S,250.7765,4.458567659173573
34340,PSS,250.56102500000003,6.395274840177737
34341,PSS,251.35765789473686,4.722638802425951
34343,PSS,251.30382500000002,6.53730378001355
34346,2S,247.169,
34348,2S,250.14127272727274,2.021340154002246
34352,2S,249.1848,1.7633461656747982
34353,2S,252.4660625,6.432771875013753
34354,2S,249.33679166666664,2.7476888783305617
34357,2S,250.33035294117647,3.6500901519889952
34359,2S,250.35967857142856,13.417180454078336
35494,PSP,205.57644444444443,1.8300842269627362
35495,PSP,204.40292307692306,1.6524193606920003
35496,PSP,181.80215625,5.1684635584904175
35499,PSP,198.278275,2.1968250048474665
35500,PSP,189.385375,1.8507603022619081
35501,PSP,191.062,1.6177389865399907
35713,PSS,250.15900000000002,1.4996894122895414
35714,PSS,249.70044444444446,1.1164572440437386
35717,2S,251.6795,3.5467269821222946
35718,2S,253.52175,3.6941892499282702
35719,2S,252.191375,2.0963933612277965
35722,2S,262.573,2.8127166837165034
35952,2S,248.09875,2.329877847809681
35953,2S,232.6357857142857,3.1793383233942203
35957,2S,254.92012499999998,3.270277149702984
35958,2S,255.82925,3.224062768206174
35959,2S,248.852,1.8059392754649075
35960,2S,252.79633333333334,3.206058834457031
35961,2S,254.59880000000004,1.7326290107489617
35962,2S,249.97379999999998,1.5987583932539586
35963,2S,248.58200000000002,2.589130098443611
36236,PSS,249.64127272727274,2.397312290499885
36237,PSS,262.89745454545454,36.02461471928225
36238,2S,254.52587499999998,3.337530157702155
36239,2S,248.067125,2.838094968460359
36240,2S,248.98255,2.9374029430774478
36241,2S,247.6886,3.193721033857715
36245,2S,248.646375,2.7523454900191178
36246,2S,254.4265,4.300610689192874
36696,PSS,248.95185714285714,2.918025955366145
36697,PSS,250.25342857142854,2.159767646232873
36698,2S,251.64195,4.388658258871146
36699,2S,252.97931578947367,10.410242083067526
36700,2S,251.60285,2.826441230407481
36701,2S,254.14794999999998,14.879343705373289
36702,2S,248.96625,1.0691996673079491
36703,2S,250.93436363636363,2.1187308121952277
36704,2S,252.8735,2.190435332175869
36705,2S,249.5081,1.964369644440681
36706,2S,255.57355555555554,4.790666788431212
36795,2S,255.768875,4.790220974249811
36796,2S,254.11525,2.9388859769841873
36797,2S,250.27075,3.7324609174109225
36798,2S,269.0252,53.79234552486688
36799,2S,249.41570000000002,1.3546043333756186
36800,2S,253.9397,2.106812236531775
36801,2S,256.0584,2.9156801210731285
36802,2S,250.27275,2.3470142482692613
36803,2S,254.843625,2.179995409016573
37079,2S,248.8555625,2.3047041449681447
37081,2S,251.07455,4.0392672925329345
37083,2S,249.22566666666665,1.022355491010835
37084,2S,250.26455555555555,1.6263246225086088
37085,2S,245.83755555555555,1.6618362668379074
37086,2S,248.1285,1.9338220482468742
37087,2S,252.83075,2.5078508015544183
37088,2S,256.2552857142857,4.517009176962339
37398,PSS,256.23625,3.101355867082287
37399,PSS,261.15525,6.340017479696485
37402,2S,262.37620000000004,3.4312051591889103
37403,2S,251.4105,1.5372386188970641
37404,2S,259.08375,26.50360805005712
37405,2S,250.8751818181818,2.119838440303181
37406,2S,252.89825,2.691089569566312
37407,2S,248.647625,2.237893201683865
37895,PSS,262.63212500000003,2.1883136650006305
37896,PSS,251.6415,3.464450028503795
37898,2S,250.25144444444445,7.227579158800832
37899,2S,253.4605,4.345132157560541
37900,2S,248.862,1.3099039223218931
37901,2S,247.203,1.4257153592896077
37903,2S,259.362375,1.9763161211492104
37906,2S,249.06244999999998,3.397591243885335
37907,2S,246.9885,5.199025459962025
38194,2S,249.27685714285712,2.778728931758275
