batch_number,Type,Orientation,Location,KIND_OF_HM_STRUCT_ID,KIND_OF_HM_SET_ID,TEMP_SET_DEGC,AV_TEMP_DEGC,CAC_PFRD
37407,2S,EE,Brown,CAP_E,Right,20.0,20.027,2.317
37407,2S,WW,Brown,CAP_E,Right,20.0,20.067,2.361
37407,2S,EE,Brown,CAP_E,Right,20.0,20.072,2.334
37407,2S,WW,Brown,CAP_E,Right,20.0,20.01,2.37
37407,2S,EE,Brown,CAP_E,Right,20.0,20.073,2.319
37407,2S,WW,Brown,CAP_E,Right,20.0,20.049,2.364
37407,2S,EE,Brown,CAP_E,Right,20.0,20.064,2.354
37407,2S,WW,Brown,CAP_E,Right,20.0,20.088,2.361
37408,2S,EE,Demokritos,CAP_E,Left,16.3,16.3,2.44343
37408,2S,WW,Demokritos,CAP_E,Left,16.9,16.9,2.45892
37408,2S,EE,Demokritos,CAP_E,Left,20.5,20.5,2.47696
37408,2S,WW,Demokritos,CAP_E,Left,22.0,22.0,2.46892
37408,2S,EE,Demokritos,CAP_E,Left,17.8,17.8,2.46971
37408,2S,WW,Demokritos,CAP_E,Left,18.5,18.5,2.4352
37408,2S,EE,Demokritos,CAP_E,Left,22.1,22.1,2.4748
37408,2S,WW,Demokritos,CAP_E,Left,21.0,21.0,2.43392
37408,2S,EE,Demokritos,CAP_E,Left,19.4,19.4,2.45863
37408,2S,WW,Demokritos,CAP_E,Left,20.4,20.4,2.45186
37408,2S,EE,Demokritos,CAP_E,Left,20.9,20.9,2.45049
37408,2S,WW,Demokritos,CAP_E,Left,20.3,20.3,2.45265
37408,2S,EE,Demokritos,CAP_E,Left,20.6,20.6,2.45294
37408,2S,WW,Demokritos,CAP_E,Left,20.6,20.6,2.4699
37897,2S,EE,Demokritos,CAP_E,Left,19.9,19.9,2.43971
37895,PSS,EE,Brown,CAP_E,Right,20.0,20.048,2.203
37895,PSS,WW,Brown,CAP_E,Right,20.0,20.03,2.223
37895,PSS,EE,Brown,CAP_E,Right,20.0,20.066,2.205
37895,PSS,WW,Brown,CAP_E,Right,20.0,20.033,2.248
37895,PSS,EE,Brown,CAP_E,Right,20.0,20.058,2.206
37895,PSS,WW,Brown,CAP_E,Right,20.0,20.106,2.237
37895,PSS,EE,Brown,CAP_E,Right,20.0,20.091,2.211
37895,PSS,WW,Brown,CAP_E,Right,20.0,20.085,2.244
37897,2S,WW,Demokritos,CAP_E,Left,19.9,19.9,2.41765
37897,2S,EE,Demokritos,CAP_E,Left,19.1,19.1,2.44382
37897,2S,WW,Demokritos,CAP_E,Left,18.8,18.8,2.4702
37897,2S,EE,Demokritos,CAP_E,Left,19.2,19.2,2.44735
37897,2S,WW,Demokritos,CAP_E,Left,19.5,19.5,2.4452
37897,2S,EE,Demokritos,CAP_E,Left,19.2,19.2,2.47363
37897,2S,WW,Demokritos,CAP_E,Left,20.4,20.4,2.46951
37897,2S,EE,Demokritos,CAP_E,Left,19.4,19.4,2.44618
37897,2S,WW,Demokritos,CAP_E,Left,19.6,19.6,2.46
37897,2S,EE,Demokritos,CAP_E,Left,19.9,19.9,2.45559
37897,2S,WW,Demokritos,CAP_E,Left,20.1,20.1,2.44216
37897,2S,EE,Demokritos,CAP_E,Left,21.0,21.0,2.47088
37897,2S,WW,Demokritos,CAP_E,Left,21.0,21.0,2.46265
37898,2S,EE,HEPHY,CAP_E,Left,,,2.352
37898,2S,WW,HEPHY,CAP_E,Left,,,2.311
37898,2S,EE,HEPHY,CAP_E,Left,,,2.102
37898,2S,WW,HEPHY,CAP_E,Left,,,2.34
37898,2S,EE,HEPHY,CAP_E,Left,,,2.411
37898,2S,WW,HEPHY,CAP_E,Left,,,2.33
37898,2S,EE,HEPHY,CAP_E,Left,,,2.304
37898,2S,WW,HEPHY,CAP_E,Left,,,2.341
37898,2S,EE,HEPHY,CAP_E,Left,,,2.365
37898,2S,WW,HEPHY,CAP_E,Left,,,2.341
37898,2S,EE,HEPHY,CAP_E,Left,,,2.333
37898,2S,WW,HEPHY,CAP_E,Left,,,2.333
37898,2S,EE,HEPHY,CAP_E,Left,,,2.375
37898,2S,WW,HEPHY,CAP_E,Left,,,2.355
37898,2S,EE,HEPHY,CAP_E,Left,,,2.362
37898,2S,WW,HEPHY,CAP_E,Left,,,2.348
37898,2S,EE,HEPHY,CAP_E,Left,,,2.337
37898,2S,WW,HEPHY,CAP_E,Left,,,2.346
37899,2S,EE,HEPHY,CAP_E,Left,,,2.287
37899,2S,WW,HEPHY,CAP_E,Left,,,2.302
37899,2S,EE,HEPHY,CAP_E,Left,,,2.322
37899,2S,WW,HEPHY,CAP_E,Left,,,2.194
37899,2S,EE,HEPHY,CAP_E,Left,,,2.288
37899,2S,WW,HEPHY,CAP_E,Left,,,2.28
37899,2S,EE,HEPHY,CAP_E,Left,,,2.347
37899,2S,WW,HEPHY,CAP_E,Left,,,2.297
37899,2S,EE,HEPHY,CAP_E,Left,,,2.328
37899,2S,WW,HEPHY,CAP_E,Left,,,2.319
37899,2S,EE,HEPHY,CAP_E,Left,,,2.358
37899,2S,WW,HEPHY,CAP_E,Left,,,2.304
37899,2S,EE,HEPHY,CAP_E,Left,,,2.344
37899,2S,WW,HEPHY,CAP_E,Left,,,2.263
37899,2S,EE,HEPHY,CAP_E,Left,,,2.295
37899,2S,WW,HEPHY,CAP_E,Left,,,2.303
37900,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.34
37900,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.349
37900,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.347
37900,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.367
37900,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.333
37900,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.348
37900,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.35
37900,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.326
37901,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.349
37901,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.351
37901,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.367
37901,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.389
37901,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.351
37901,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.351
37901,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.368
37901,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.36
37903,2S,EE,Brown,CAP_E,Right,20.0,20.081,2.226
37903,2S,WW,Brown,CAP_E,Right,20.0,20.095,2.231
37903,2S,EE,Brown,CAP_E,Right,20.0,20.076,2.254
37903,2S,WW,Brown,CAP_E,Right,20.0,20.098,2.267
37903,2S,EE,Brown,CAP_E,Right,20.0,20.045,2.236
37903,2S,WW,Brown,CAP_E,Right,20.0,20.042,2.255
37903,2S,EE,Brown,CAP_E,Right,20.0,20.056,2.264
37903,2S,WW,Brown,CAP_E,Right,20.0,20.054,2.269
37896,PSS,EE,Brown,CAP_E,Right,20.0,20.129,2.311
37896,PSS,WW,Brown,CAP_E,Right,20.0,20.072,2.347
37896,PSS,EE,Brown,CAP_E,Right,20.0,20.109,2.335
37896,PSS,WW,Brown,CAP_E,Right,20.0,20.071,2.358
37896,PSS,EE,Brown,CAP_E,Right,20.0,20.119,2.277
37896,PSS,WW,Brown,CAP_E,Right,20.0,20.156,2.346
37896,PSS,EE,Brown,CAP_E,Right,20.0,20.087,2.302
37896,PSS,WW,Brown,CAP_E,Right,20.0,20.061,2.279
38212,PSS,EE,Brown,CAP_E,Right,20.0,20.042,2.334
38212,PSS,WW,Brown,CAP_E,Right,20.0,20.14,2.383
38212,PSS,EE,Brown,CAP_E,Right,20.0,20.126,2.359
38212,PSS,WW,Brown,CAP_E,Right,20.0,20.071,2.393
38212,PSS,EE,Brown,CAP_E,Right,20.0,20.094,2.344
38212,PSS,WW,Brown,CAP_E,Right,20.0,20.2,2.373
38212,PSS,EE,Brown,CAP_E,Right,20.0,20.132,2.367
38212,PSS,WW,Brown,CAP_E,Right,20.0,20.117,2.368
37904,2S,EE,Demokritos,CAP_E,Left,18.8,18.8,2.45206
37904,2S,WW,Demokritos,CAP_E,Left,19.0,19.0,2.44775
37904,2S,EE,Demokritos,CAP_E,Left,17.6,17.6,2.44431
37904,2S,WW,Demokritos,CAP_E,Left,19.6,19.6,2.45412
37904,2S,EE,Demokritos,CAP_E,Left,14.8,14.8,2.47657
37904,2S,WW,Demokritos,CAP_E,Left,18.6,18.6,2.46049
37904,2S,EE,Demokritos,CAP_E,Left,21.0,21.0,2.49716
37904,2S,WW,Demokritos,CAP_E,Left,17.5,17.5,2.47578
37904,2S,EE,Demokritos,CAP_E,Left,18.0,18.0,2.46157
37904,2S,WW,Demokritos,CAP_E,Left,18.2,18.2,2.4451
37904,2S,EE,Demokritos,CAP_E,Left,18.1,18.1,2.47657
37904,2S,EE,Demokritos,CAP_E,Left,18.2,18.2,2.44157
37904,2S,EE,Demokritos,CAP_E,Left,18.8,18.8,2.46765
37904,2S,WW,Demokritos,CAP_E,Left,19.7,19.7,2.45059
37905,2S,EE,Demokritos,CAP_E,Left,15.0,15.0,2.44265
37905,2S,WW,Demokritos,CAP_E,Left,15.3,15.3,2.45275
37905,2S,EE,Demokritos,CAP_E,Left,20.0,20.0,2.44186
37905,2S,WW,Demokritos,CAP_E,Left,19.7,19.7,2.47804
37905,2S,EE,Demokritos,CAP_E,Left,17.1,17.1,2.45186
37905,2S,WW,Demokritos,CAP_E,Left,18.1,18.1,2.44245
37905,2S,EE,Demokritos,CAP_E,Left,19.0,19.0,2.46069
37905,2S,WW,Demokritos,CAP_E,Left,20.5,20.5,2.45059
37905,2S,EE,Demokritos,CAP_E,Left,19.1,19.1,2.45441
37905,2S,WW,Demokritos,CAP_E,Left,19.8,19.8,2.4498
37905,2S,EE,Demokritos,CAP_E,Left,20.8,20.8,2.45118
37905,2S,WW,Demokritos,CAP_E,Left,20.7,20.7,2.4748
37905,2S,EE,Demokritos,CAP_E,Left,21.1,21.1,2.45431
37905,2S,WW,Demokritos,CAP_E,Left,22.0,22.0,2.48549
37906,2S,EE,HEPHY,CAP_E,Right,,,2.344
37906,2S,EE,HEPHY,CAP_E,Left,,,2.41
37906,2S,WW,HEPHY,CAP_E,Right,,,2.355
37906,2S,WW,HEPHY,CAP_E,Left,,,2.314
37906,2S,EE,HEPHY,CAP_E,Left,,,2.37
37906,2S,WW,HEPHY,CAP_E,Left,,,2.346
37906,2S,EE,HEPHY,CAP_E,Right,,,2.294
37906,2S,EE,HEPHY,CAP_E,Left,,,2.393
37906,2S,WW,HEPHY,CAP_E,Left,,,2.302
37906,2S,WW,HEPHY,CAP_E,Right,,,2.327
37906,2S,EE,HEPHY,CAP_E,Left,,,2.381
37906,2S,WW,HEPHY,CAP_E,Left,,,2.35
37906,2S,EE,HEPHY,CAP_E,Left,,,2.344
37906,2S,WW,HEPHY,CAP_E,Left,,,2.337
37906,2S,EE,HEPHY,CAP_E,Left,,,2.339
37906,2S,WW,HEPHY,CAP_E,Left,,,2.36
37906,2S,EE,HEPHY,CAP_E,Left,,,2.349
37906,2S,WW,HEPHY,CAP_E,Left,,,2.327
37906,2S,EE,HEPHY,CAP_E,Left,,,2.327
37906,2S,WW,HEPHY,CAP_E,Left,,,2.28
37907,2S,EE,HEPHY,CAP_E,Left,,,2.392
37907,2S,WW,HEPHY,CAP_E,Left,,,2.347
37907,2S,EE,HEPHY,CAP_E,Left,,,2.403
37907,2S,WW,HEPHY,CAP_E,Left,,,2.339
37907,2S,EE,HEPHY,CAP_E,Left,,,2.421
37907,2S,WW,HEPHY,CAP_E,Left,,,2.375
37907,2S,EE,HEPHY,CAP_E,Left,,,2.426
37907,2S,WW,HEPHY,CAP_E,Left,,,2.385
37907,2S,EE,HEPHY,CAP_E,Left,,,2.237
37907,2S,WW,HEPHY,CAP_E,Left,,,2.292
37907,2S,EE,HEPHY,CAP_E,Left,,,2.383
37907,2S,WW,HEPHY,CAP_E,Left,,,2.359
37907,2S,EE,HEPHY,CAP_E,Left,,,2.401
37907,2S,WW,HEPHY,CAP_E,Left,,,2.366
37907,2S,EE,HEPHY,CAP_E,Left,,,2.34
37907,2S,WW,HEPHY,CAP_E,Left,,,2.337
38194,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.324
38194,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.359
38194,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.339
38194,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.37
38194,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.293
38194,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.354
38194,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.35
38195,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.367
38195,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.373
38195,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.375
38195,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.357
38195,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.388
38195,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.289
38195,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.351
38195,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.354
38213,PSS,EE,Perugia,CAP_E,Left,20.0,20.0,2.352
38213,PSS,EE,Perugia,CAP_E,Left,20.0,20.0,2.344
38213,PSS,EE,Perugia,CAP_E,Left,20.0,20.0,2.367
38213,PSS,EE,Perugia,CAP_E,Left,20.0,20.0,2.385
38213,PSS,EE,Perugia,CAP_E,Left,20.0,20.0,2.325
38213,PSS,EE,Perugia,CAP_E,Left,20.0,20.0,2.352
38213,PSS,EE,Perugia,CAP_E,Left,20.0,20.0,2.335
38711,PSS,EE,Perugia,CAP_E,Left,20.0,20.0,2.359
38711,PSS,EE,Perugia,CAP_E,Left,20.0,20.0,2.378
38711,PSS,EE,Perugia,CAP_E,Left,20.0,20.0,2.373
38711,PSS,EE,Perugia,CAP_E,Left,20.0,20.0,2.311
38711,PSS,EE,Perugia,CAP_E,Left,20.0,20.0,2.385
38711,PSS,EE,Perugia,CAP_E,Left,20.0,20.0,2.367
38711,PSS,EE,Perugia,CAP_E,Left,20.0,20.0,2.379
38711,PSS,EE,Perugia,CAP_E,Left,20.0,20.0,2.37
38712,PSS,EE,HEPHY,CAP_E,Left,,,2.345
38712,PSS,WW,HEPHY,CAP_E,Left,,,2.326
38712,PSS,EE,HEPHY,CAP_E,Left,,,2.354
38712,PSS,WW,HEPHY,CAP_E,Left,,,2.335
38712,PSS,EE,HEPHY,CAP_E,Left,,,2.372
38712,PSS,WW,HEPHY,CAP_E,Left,,,2.311
38712,PSS,EE,HEPHY,CAP_E,Left,,,2.38
38712,PSS,WW,HEPHY,CAP_E,Left,,,2.324
38712,PSS,EE,HEPHY,CAP_E,Left,,,2.298
38712,PSS,WW,HEPHY,CAP_E,Left,,,2.361
38712,PSS,EE,HEPHY,CAP_E,Left,,,2.305
38712,PSS,WW,HEPHY,CAP_E,Left,,,2.356
38712,PSS,EE,HEPHY,CAP_E,Left,,,2.367
38712,PSS,WW,HEPHY,CAP_E,Left,,,2.349
38712,PSS,EE,HEPHY,CAP_E,Left,,,2.311
38712,PSS,WW,HEPHY,CAP_E,Left,,,2.335
38712,PSS,EE,HEPHY,CAP_E,Left,,,2.299
38712,PSS,WW,HEPHY,CAP_E,Left,,,2.316
38196,2S,EE,Demokritos,CAP_E,Left,19.1,19.1,2.46775
38196,2S,WW,Demokritos,CAP_E,Left,21.4,21.4,2.46039
38196,2S,EE,Demokritos,CAP_E,Left,23.3,23.3,2.46137
38196,2S,WW,Demokritos,CAP_E,Left,20.6,20.6,2.47755
38196,2S,EE,Demokritos,CAP_E,Left,21.5,21.5,2.4598
38196,2S,WW,Demokritos,CAP_E,Left,21.8,21.8,2.45637
38196,2S,EE,Demokritos,CAP_E,Left,22.7,22.7,2.46971
38196,2S,WW,Demokritos,CAP_E,Left,17.7,17.7,2.44422
38196,2S,EE,Demokritos,CAP_E,Left,22.2,22.2,2.5001
38196,2S,WW,Demokritos,CAP_E,Left,22.6,22.6,2.45794
38196,2S,EE,Demokritos,CAP_E,Left,22.2,22.2,2.46157
38196,2S,WW,Demokritos,CAP_E,Left,22.6,22.6,2.47137
38196,2S,EE,Demokritos,CAP_E,Left,20.4,20.4,2.45608
38196,2S,WW,Demokritos,CAP_E,Left,21.4,21.4,2.44951
38197,2S,EE,HEPHY,CAP_E,Left,,,2.385
38197,2S,WW,HEPHY,CAP_E,Left,,,2.318
38197,2S,EE,HEPHY,CAP_E,Left,,,2.378
38197,2S,WW,HEPHY,CAP_E,Left,,,2.332
38197,2S,EE,HEPHY,CAP_E,Left,,,2.355
38197,2S,WW,HEPHY,CAP_E,Left,,,2.349
38197,2S,EE,HEPHY,CAP_E,Left,,,2.371
38197,2S,WW,HEPHY,CAP_E,Left,,,2.293
38197,2S,EE,HEPHY,CAP_E,Left,,,2.354
38197,2S,WW,HEPHY,CAP_E,Left,,,2.336
38197,2S,EE,HEPHY,CAP_E,Left,,,2.385
38197,2S,WW,HEPHY,CAP_E,Left,,,2.328
38197,2S,EE,HEPHY,CAP_E,Left,,,2.106
38197,2S,WW,HEPHY,CAP_E,Left,,,1.845
38197,2S,EE,HEPHY,CAP_E,Left,,,2.349
38197,2S,WW,HEPHY,CAP_E,Left,,,2.323
38198,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.339
38198,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.329
38198,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.379
38198,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.39
38198,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.359
38198,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.375
38198,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.345
38199,2S,EE,Demokritos,CAP_E,Left,18.5,18.5,2.46755
38199,2S,WW,Demokritos,CAP_E,Left,19.6,19.6,2.47127
38199,2S,EE,Demokritos,CAP_E,Left,20.3,20.3,2.44647
38199,2S,WW,Demokritos,CAP_E,Left,20.8,20.8,2.46755
38199,2S,EE,Demokritos,CAP_E,Left,19.6,19.6,2.45059
38199,2S,WW,Demokritos,CAP_E,Left,20.8,20.8,2.46029
38199,2S,EE,Demokritos,CAP_E,Left,21.3,21.3,2.47775
38199,2S,WW,Demokritos,CAP_E,Left,21.5,21.5,2.45324
38199,2S,EE,Demokritos,CAP_E,Left,22.1,22.1,2.48029
38199,2S,WW,Demokritos,CAP_E,Left,22.5,22.5,2.47333
38199,2S,EE,Demokritos,CAP_E,Left,20.4,20.4,2.47441
38199,2S,WW,Demokritos,CAP_E,Left,21.2,21.2,2.47422
38199,2S,EE,Demokritos,CAP_E,Left,21.8,21.8,2.45461
38199,2S,WW,Demokritos,CAP_E,Left,21.9,21.9,2.46549
38200,2S,EE,HEPHY,CAP_E,Left,,,2.395
38200,2S,WW,HEPHY,CAP_E,Left,,,2.383
38200,2S,EE,HEPHY,CAP_E,Left,,,2.386
38200,2S,WW,HEPHY,CAP_E,Left,,,2.376
38200,2S,EE,HEPHY,CAP_E,Left,,,2.417
38200,2S,WW,HEPHY,CAP_E,Left,,,2.384
38200,2S,EE,HEPHY,CAP_E,Left,,,2.391
38200,2S,WW,HEPHY,CAP_E,Left,,,2.398
38200,2S,EE,HEPHY,CAP_E,Left,,,2.35
38200,2S,WW,HEPHY,CAP_E,Left,,,2.409
38200,2S,EE,HEPHY,CAP_E,Left,,,2.409
38200,2S,WW,HEPHY,CAP_E,Left,,,2.401
38200,2S,EE,HEPHY,CAP_E,Left,,,2.38
38200,2S,WW,HEPHY,CAP_E,Left,,,2.388
38200,2S,EE,HEPHY,CAP_E,Left,,,2.374
38200,2S,WW,HEPHY,CAP_E,Left,,,2.38
38201,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.355
38201,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.31
38201,2S,EE,Perugia,CAP_E,Left,20.0,20.0,1.852
38201,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.325
38201,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.347
38201,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.334
38201,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.358
38201,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.343
38201,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.34
38202,2S,EE,Brown,CAP_E,Right,20.0,20.01,2.302
38202,2S,WW,Brown,CAP_E,Right,20.0,20.022,2.393
38202,2S,EE,Brown,CAP_E,Right,20.0,20.024,2.28
38202,2S,WW,Brown,CAP_E,Right,20.0,20.02,2.406
38202,2S,EE,Brown,CAP_E,Right,20.0,20.005,2.377
38202,2S,WW,Brown,CAP_E,Right,20.0,20.024,2.387
38202,2S,EE,Brown,CAP_E,Right,20.0,20.018,2.334
38202,2S,WW,Brown,CAP_E,Right,20.0,20.144,2.41
38691,2S,EE,HEPHY,CAP_E,Left,,,2.421
38691,2S,WW,HEPHY,CAP_E,Left,,,2.411
38691,2S,EE,HEPHY,CAP_E,Left,,,2.433
38691,2S,WW,HEPHY,CAP_E,Left,,,2.389
38691,2S,EE,HEPHY,CAP_E,Left,,,2.402
38691,2S,WW,HEPHY,CAP_E,Left,,,2.368
38691,2S,EE,HEPHY,CAP_E,Left,,,2.401
38691,2S,WW,HEPHY,CAP_E,Left,,,2.374
38691,2S,EE,HEPHY,CAP_E,Left,,,2.451
38691,2S,WW,HEPHY,CAP_E,Left,,,2.39
38691,2S,EE,HEPHY,CAP_E,Left,,,2.438
38691,2S,WW,HEPHY,CAP_E,Left,,,2.408
38691,2S,EE,HEPHY,CAP_E,Left,,,2.328
38691,2S,WW,HEPHY,CAP_E,Left,,,2.376
38691,2S,EE,HEPHY,CAP_E,Left,,,2.401
38691,2S,WW,HEPHY,CAP_E,Left,,,2.401
38693,2S,EE,Brown,CAP_E,Right,20.0,20.007,2.3
38693,2S,WW,Brown,CAP_E,Right,20.0,20.223,2.369
38693,2S,EE,Brown,CAP_E,Right,20.0,20.022,2.324
38693,2S,WW,Brown,CAP_E,Right,20.0,20.104,2.388
38693,2S,EE,Brown,CAP_E,Right,20.0,20.006,2.328
38693,2S,WW,Brown,CAP_E,Right,20.0,20.003,2.355
38693,2S,EE,Brown,CAP_E,Right,20.0,20.216,2.325
38693,2S,WW,Brown,CAP_E,Right,20.0,20.005,2.353
38694,2S,EE,Brown,CAP_E,Right,20.0,20.262,2.275
38694,2S,WW,Brown,CAP_E,Right,20.0,20.002,2.332
38694,2S,EE,Brown,CAP_E,Right,20.0,20.012,2.749
38694,2S,WW,Brown,CAP_E,Right,20.0,20.104,2.363
38694,2S,EE,Brown,CAP_E,Right,20.0,20.006,2.319
38694,2S,WW,Brown,CAP_E,Right,20.0,20.007,2.373
38694,2S,EE,Brown,CAP_E,Right,20.0,20.071,2.326
38694,2S,WW,Brown,CAP_E,Right,20.0,20.009,2.38
38713,2S,EE,Brown,CAP_E,Right,20.0,20.179,2.302
38713,2S,WW,Brown,CAP_E,Right,20.0,20.129,2.332
38713,2S,EE,Brown,CAP_E,Right,20.0,20.054,2.297
38713,2S,WW,Brown,CAP_E,Right,20.0,20.066,2.361
38713,2S,EE,Brown,CAP_E,Right,20.0,20.116,2.32
38713,2S,WW,Brown,CAP_E,Right,20.0,20.047,2.32
38713,2S,EE,Brown,CAP_E,Right,20.0,20.037,2.31
38713,2S,WW,Brown,CAP_E,Right,20.0,20.023,2.338
38714,2S,EE,Demokritos,CAP_E,Left,22.1,22.1,2.43304
38714,2S,WW,Demokritos,CAP_E,Left,22.3,22.3,2.45049
38714,2S,EE,Demokritos,CAP_E,Left,22.6,22.6,2.45941
38714,2S,WW,Demokritos,CAP_E,Left,20.8,20.8,2.44824
38714,2S,EE,Demokritos,CAP_E,Left,19.8,19.8,2.46912
38714,2S,WW,Demokritos,CAP_E,Left,20.8,20.8,2.45706
38714,2S,EE,Demokritos,CAP_E,Left,21.5,21.5,2.45843
38714,2S,WW,Demokritos,CAP_E,Left,21.9,21.9,2.45137
38714,2S,EE,Demokritos,CAP_E,Left,21.7,21.7,2.46824
38714,2S,WW,Demokritos,CAP_E,Left,22.1,22.1,2.46843
38714,2S,EE,Demokritos,CAP_E,Left,22.2,22.2,2.47912
38714,2S,WW,Demokritos,CAP_E,Left,22.4,22.4,2.45667
38714,2S,EE,Demokritos,CAP_E,Left,22.2,22.2,2.47216
38714,2S,WW,Demokritos,CAP_E,Left,22.3,22.3,2.44304
38715,2S,EE,Demokritos,CAP_E,Left,21.0,21.0,2.46647
38715,2S,WW,Demokritos,CAP_E,Left,21.0,21.0,2.46951
38715,2S,EE,Demokritos,CAP_E,Left,22.4,22.4,2.44255
38715,2S,WW,Demokritos,CAP_E,Left,20.7,20.7,2.43971
38715,2S,EE,Demokritos,CAP_E,Left,20.9,20.9,2.4701
38715,2S,WW,Demokritos,CAP_E,Left,20.6,20.6,2.43882
38715,2S,EE,Demokritos,CAP_E,Left,21.4,21.4,2.44559
38715,2S,WW,Demokritos,CAP_E,Left,21.7,21.7,2.45951
38715,2S,EE,Demokritos,CAP_E,Left,21.7,21.7,2.46265
38715,2S,WW,Demokritos,CAP_E,Left,21.9,21.9,2.45196
38715,2S,EE,Demokritos,CAP_E,Left,21.4,21.4,2.47029
38715,2S,WW,Demokritos,CAP_E,Left,21.1,21.1,2.45471
38715,2S,EE,Demokritos,CAP_E,Left,22.0,22.0,2.47196
38715,2S,WW,Demokritos,CAP_E,Left,22.2,22.2,2.44657
38716,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.33
38716,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.32
38716,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.332
38716,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.312
38716,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.35
38716,2S,EE,Perugia,CAP_E,Left,20.0,20.0,2.321
38695,2S,EE,Brown,CAP_E,Right,20.0,20.037,2.334
38695,2S,WW,Brown,CAP_E,Right,20.0,20.011,2.374
38695,2S,EE,Brown,CAP_E,Right,20.0,20.029,2.266
38695,2S,WW,Brown,CAP_E,Right,20.0,20.031,2.387
38695,2S,EE,Brown,CAP_E,Right,20.0,20.096,2.364
38695,2S,WW,Brown,CAP_E,Right,20.0,20.027,2.383
38695,2S,EE,Brown,CAP_E,Right,20.0,20.025,2.357
38695,2S,WW,Brown,CAP_E,Right,20.0,20.03,2.375
38696,2S,EE,Brown,CAP_E,Right,20.0,20.004,2.351
38696,2S,WW,Brown,CAP_E,Right,20.0,20.007,2.398
38696,2S,EE,Brown,CAP_E,Right,20.0,20.249,2.364
38696,2S,WW,Brown,CAP_E,Right,20.0,20.099,2.397
38696,2S,EE,Brown,CAP_E,Right,20.0,20.004,2.299
38696,2S,WW,Brown,CAP_E,Right,20.0,20.004,2.388
38696,2S,EE,Brown,CAP_E,Right,20.0,20.012,2.221
38696,2S,WW,Brown,CAP_E,Right,20.0,20.177,2.395
38696,2S,EE,Brown,CAP_E,Right,20.0,20.08,2.369
38696,2S,WW,Brown,CAP_E,Right,20.0,20.187,2.408
38868,2S,EE,HEPHY,CAP_E,Left,,,2.425
38868,2S,WW,HEPHY,CAP_E,Left,,,2.373
38868,2S,EE,HEPHY,CAP_E,Left,,,2.432
38868,2S,WW,HEPHY,CAP_E,Left,,,2.387
38868,2S,EE,HEPHY,CAP_E,Left,,,2.386
38868,2S,WW,HEPHY,CAP_E,Left,,,2.34
