batch_number,Type,Orientation,PART_ID,PART_NAME_LABEL,RSH_OHMSQR,T_UM,RHO_KOHMCM,RC_OHM,R_OHM,KIND_OF_HM_FLUTE_ID,KIND_OF_HM_STRUCT_ID,KIND_OF_HM_CONFIG_ID,KIND_OF_HM_SET_ID,PROCEDURE_TYPE,EQUIPMENT,WAITING_TIME_S,AC_FREQ_HZ,AC_AMPL_V,CORR_OPEN_PFRD,TEMP_SET_DEGC,AV_TEMP_DEGC,FILE_NAME,Location
34330,2S,WW,26031,34330_044_2-S_HM_WW,,,,,36.398053546601,PQC4,CC_POLY,Not Used,Right,ContactChain-PolySi,PQC_HM_POSITION 4,0.2,,,,,,HPK_34330_044_2-S_HM_W_R_flute4_Poly_Chain_19_8_2020_14h20m47s.txt,Perugia
34330,2S,WW,26031,34330_044_2-S_HM_WW,,,,,27.459105786169996,PQC4,CC_POLY,Not Used,Left,ContactChain-PolySi,PQC_HM_POSITION 4,0.2,,,,,,HPK_34330_044_2-S_HM_W_L_flute4_Poly_Chain_19_8_2020_14h33m54s.txt,Perugia
34330,2S,WW,26031,34330_044_2-S_HM_WW,,,,,36.398053546601,PQC4,CC_POLY,Not Used,Right,ContactChain-PolySi,PQC_HM_POSITION 4,0.2,,,,,,HPK_34330_044_2-S_HM_W_R_flute4_Poly_Chain_19_8_2020_14h20m47s.txt,Perugia
34330,2S,EE,26032,34330_045_2-S_HM_EE,,,,,30.692676710661,PQC4,CC_POLY,Not Used,Right,ContactChain-PolySi,PQC_HM_POSITION 4,0.2,,,,,,HPK_34330_045_2-S_HM_E_R_flute4_Poly_Chain_15_9_2020_14h0m13s.txt,Perugia
34330,2S,EE,26032,34330_045_2-S_HM_EE,,,,,31.923130978229,PQC4,CC_POLY,Not Used,Left,ContactChain-PolySi,PQC_HM_POSITION 4,0.2,,,,,,HPK_34330_045_2-S_HM_E_L_flute4_Poly_Chain_15_9_2020_14h8m54s.txt,Perugia
34330,2S,EE,26032,34330_045_2-S_HM_EE,,,,,31.923130978229,PQC4,CC_POLY,Not Used,Left,ContactChain-PolySi,PQC_HM_POSITION 4,0.2,,,,,,HPK_34330_045_2-S_HM_E_L_flute4_Poly_Chain_15_9_2020_14h8m54s.txt,Perugia
34330,2S,EE,26032,34330_045_2-S_HM_EE,,,,,30.692676710661,PQC4,CC_POLY,Not Used,Right,ContactChain-PolySi,PQC_HM_POSITION 4,0.2,,,,,,HPK_34330_045_2-S_HM_E_R_flute4_Poly_Chain_15_9_2020_14h0m13s.txt,Perugia
34330,2S,WW,26035,34330_045_2-S_HM_WW,,,,,29.606650161239997,PQC4,CC_POLY,Not Used,Left,ContactChain-PolySi,PQC_HM_POSITION 4,0.2,,,,,,HPK_34330_045_2-S_HM_W_L_flute4_Poly_Chain_15_9_2020_14h19m44s.txt,Perugia
34330,2S,WW,26035,34330_045_2-S_HM_WW,,,,,38.02318626997,PQC4,CC_POLY,Not Used,Right,ContactChain-PolySi,PQC_HM_POSITION 4,0.2,,,,,,HPK_34330_045_2-S_HM_W_R_flute4_Poly_Chain_15_9_2020_15h16m25s.txt,Perugia
34330,2S,WW,26035,34330_045_2-S_HM_WW,,,,,37.981403407784995,PQC4,CC_POLY,Not Used,Right,ContactChain-PolySi,PQC_HM_POSITION 4,0.2,,,,,,HPK_34330_045_2-S_HM_W_R_flute4_Poly_Chain_15_9_2020_15h17m17s.txt,Perugia
34330,2S,WW,26035,34330_045_2-S_HM_WW,,,,,38.02318626997,PQC4,CC_POLY,Not Used,Right,ContactChain-PolySi,PQC_HM_POSITION 4,0.2,,,,,,HPK_34330_045_2-S_HM_W_R_flute4_Poly_Chain_15_9_2020_15h16m25s.txt,Perugia
34330,2S,WW,26035,34330_045_2-S_HM_WW,,,,,29.606650161239997,PQC4,CC_POLY,Not Used,Left,ContactChain-PolySi,PQC_HM_POSITION 4,0.2,,,,,,HPK_34330_045_2-S_HM_W_L_flute4_Poly_Chain_15_9_2020_14h19m44s.txt,Perugia
34330,2S,WW,26035,34330_045_2-S_HM_WW,,,,,37.981403407784995,PQC4,CC_POLY,Not Used,Right,ContactChain-PolySi,PQC_HM_POSITION 4,0.2,,,,,,HPK_34330_045_2-S_HM_W_R_flute4_Poly_Chain_15_9_2020_15h17m17s.txt,Perugia
34330,2S,EE,26036,34330_046_2-S_HM_EE,,,,,29.748871671443997,PQC4,CC_POLY,Not Used,Right,ContactChain-PolySi,PQC_HM_POSITION 4,0.2,,,,,,HPK_34330_046_2-S_HM_E_R_flute4_Poly_Chain_15_9_2020_10h16m15s.txt,Perugia
34330,2S,EE,26036,34330_046_2-S_HM_EE,,,,,29.748871671443997,PQC4,CC_POLY,Not Used,Right,ContactChain-PolySi,PQC_HM_POSITION 4,0.2,,,,,,HPK_34330_046_2-S_HM_E_R_flute4_Poly_Chain_15_9_2020_10h16m15s.txt,Perugia
34330,2S,WW,26039,34330_046_2-S_HM_WW,,,,,37.80210506815099,PQC4,CC_POLY,Not Used,Right,ContactChain-PolySi,PQC_HM_POSITION 4,0.2,,,,,,HPK_34330_046_2-S_HM_W_R_flute4_Poly_Chain_6_8_2020_9h50m48s.txt,Perugia
34330,2S,WW,26039,34330_046_2-S_HM_WW,,,,,28.280248307649998,PQC4,CC_POLY,Not Used,Left,ContactChain-PolySi,PQC_HM_POSITION 4,0.2,,,,,,HPK_34330_046_2-S_HM_W_L_flute4_Poly_Chain_6_8_2020_9h46m43s.txt,Perugia
34330,2S,WW,26039,34330_046_2-S_HM_WW,,,,,28.280248307649998,PQC4,CC_POLY,Not Used,Left,ContactChain-PolySi,PQC_HM_POSITION 4,0.2,,,,,,HPK_34330_046_2-S_HM_W_L_flute4_Poly_Chain_6_8_2020_9h46m43s.txt,Perugia
34330,2S,WW,26039,34330_046_2-S_HM_WW,,,,,37.80210506815099,PQC4,CC_POLY,Not Used,Right,ContactChain-PolySi,PQC_HM_POSITION 4,0.2,,,,,,HPK_34330_046_2-S_HM_W_R_flute4_Poly_Chain_6_8_2020_9h50m48s.txt,Perugia
34252,PSS,EE,26200,34252_001_PSS_HM_EE,,,,,30.76463,PQC4,CC_POLY,Not Used,Left,ContactChain-PolySi,PQC_HM_POSITION 1,0.4,,,,20.0,20.052,Test_HPK_VPX34252_001_PSS_HM_EE_East_North_PQC4_ContactChain-PolySi_CCPoly_IV_Run01_08_12_2020_02_03_43_PM.txt,Brown
34252,PSS,EE,26200,34252_001_PSS_HM_EE,,,,,31.839109999999998,PQC4,CC_POLY,Not Used,Right,ContactChain-PolySi,PQC_HM_POSITION 1,0.4,,,,20.0,20.009,Test_HPK_VPX34252_001_PSS_HM_EE_East_South_PQC4_ContactChain-PolySi_CCPoly_IV_Run01_08_10_2020_06_19_16_PM.txt,Brown
34252,PSS,WW,26205,34252_001_PSS_HM_WW,,,,,38.48203,PQC4,CC_POLY,Not Used,Right,ContactChain-PolySi,PQC_HM_POSITION 2,0.4,,,,20.0,20.014,Test_HPK_VPX34252_001_PSS_HM_WW_West_North_PQC4_ContactChain-PolySi_CCPoly_IV_Run01_08_11_2020_04_12_17_PM.txt,Brown
34252,PSS,WW,26205,34252_001_PSS_HM_WW,,,,,32.69864,PQC4,CC_POLY,Not Used,Left,ContactChain-PolySi,PQC_HM_POSITION 2,0.4,,,,20.0,20.079,Test_HPK_VPX34252_001_PSS_HM_WW_West_South_PQC4_ContactChain-PolySi_CCPoly_IV_Run01_08_12_2020_03_30_05_PM.txt,Brown
34252,PSS,EE,26206,34252_002_PSS_HM_EE,,,,,34.58725,PQC4,CC_POLY,Not Used,Left,ContactChain-PolySi,PQC_HM_POSITION 3,0.4,,,,20.0,20.006,Test_HPK_VPX34252_002_PSS_HM_EE_East_North_PQC4_ContactChain-PolySi_CCPoly_IV_Run02_08_12_2020_06_15_54_PM.txt,Brown
34252,PSS,EE,26206,34252_002_PSS_HM_EE,,,,,35.480199999999996,PQC4,CC_POLY,Not Used,Right,ContactChain-PolySi,PQC_HM_POSITION 3,0.4,,,,20.0,20.095,Test_HPK_VPX34252_002_PSS_HM_EE_East_South_PQC4_ContactChain-PolySi_CCPoly_IV_Run01_08_11_2020_06_02_05_PM.txt,Brown
34252,PSS,WW,26211,34252_002_PSS_HM_WW,,,,,33.275909999999996,PQC4,CC_POLY,Not Used,Left,ContactChain-PolySi,PQC_HM_POSITION 4,0.4,,,,20.0,20.039,Test_HPK_VPX34252_002_PSS_HM_WW_West_South_PQC4_ContactChain-PolySi_CCPoly_IV_Run01_08_12_2020_08_02_41_PM.txt,Brown
34252,PSS,WW,26211,34252_002_PSS_HM_WW,,,,,42.534209999999995,PQC4,CC_POLY,Not Used,Right,ContactChain-PolySi,PQC_HM_POSITION 4,0.4,,,,20.0,20.007,Test_HPK_VPX34252_002_PSS_HM_WW_West_North_PQC4_ContactChain-PolySi_CCPoly_IV_Run02_08_12_2020_12_22_57_PM.txt,Brown
