batch_number,Type,Orientation,Location,KIND_OF_HM_SET_ID,TEMP_SET_DEGC,AV_TEMP_DEGC,RSH_OHMSQR
36795,2S,EE,Brown,Left,20.0,20.016,1955.501
36795,2S,EE,Brown,Right,20.0,20.049,1964.907
36795,2S,EE,Brown,Left,20.0,20.042,1957.161
36795,2S,WW,Brown,Right,20.0,20.093,1986.714
36795,2S,WW,Brown,Left,20.0,20.088,1988.458
36795,2S,WW,Brown,Left,20.0,20.087,2009.038
36795,2S,WW,Brown,Right,20.0,20.104,2001.963
36796,2S,EE,Brown,Right,20.0,20.159,1890.341
36796,2S,EE,Brown,Right,20.0,20.148,1908.899
36796,2S,WW,Brown,Right,20.0,20.126,1954.733
36796,2S,WW,Brown,Right,20.0,20.146,1923.499
36796,2S,EE,Brown,Left,20.0,20.154,1912.651
36796,2S,EE,Brown,Right,20.0,20.256,1923.297
36796,2S,EE,Brown,Left,20.0,20.158,1929.097
36796,2S,EE,Brown,Right,20.0,20.235,1901.859
36796,2S,WW,Brown,Right,20.0,20.232,1959.991
36796,2S,WW,Brown,Left,20.0,20.141,1940.144
36796,2S,WW,Brown,Left,20.0,20.133,1915.621
36796,2S,WW,Brown,Right,20.0,20.227,1935.417
36796,2S,EE,Brown,Right,20.0,20.172,1931.409
36796,2S,EE,Brown,Right,20.0,20.161,1943.816
36796,2S,EE,Brown,Right,20.0,20.172,1931.409
36796,2S,EE,Brown,Right,20.0,20.161,1943.816
36796,2S,WW,Brown,Right,20.0,20.149,1977.473
36796,2S,WW,Brown,Right,20.0,20.149,1977.473
36796,2S,WW,Brown,Right,20.0,20.158,1957.604
36796,2S,WW,Brown,Right,20.0,20.158,1957.604
36796,2S,EE,Brown,Left,20.0,20.138,1947.541
36796,2S,EE,Brown,Right,20.0,20.195,1941.785
36796,2S,EE,Brown,Left,20.0,20.143,1967.831
36796,2S,EE,Brown,Right,20.0,20.217,1959.866
36796,2S,WW,Brown,Right,20.0,20.161,1967.888
36796,2S,WW,Brown,Right,20.0,20.155,1985.252
36796,2S,WW,Brown,Left,20.0,20.148,1977.54
36796,2S,WW,Brown,Left,20.0,20.157,1962.639
36796,2S,EE,Brown,Right,20.0,20.044,1859.977
36796,2S,EE,Brown,Right,20.0,20.036,1997.795
36796,2S,WW,Brown,Right,20.0,20.042,1916.432
36796,2S,WW,Brown,Right,20.0,20.035,1895.317
36796,2S,EE,Brown,Right,20.0,20.042,1864.876
36796,2S,EE,Brown,Right,20.0,20.059,1882.435
36796,2S,EE,Brown,Left,20.0,20.077,1866.349
36796,2S,EE,Brown,Left,20.0,20.096,1889.01
36796,2S,WW,Brown,Left,20.0,20.091,1899.221
36796,2S,WW,Brown,Right,20.0,20.021,1920.874
36796,2S,WW,Brown,Right,20.0,20.052,1904.132
36796,2S,WW,Brown,Left,20.0,20.091,1876.332
36796,2S,EE,Brown,Right,20.0,20.036,1878.012
36796,2S,EE,Brown,Right,20.0,20.048,1896.922
36796,2S,WW,Brown,Right,20.0,20.07,1908.773
36796,2S,WW,Brown,Right,20.0,20.052,1931.179
36796,2S,EE,Brown,Right,20.0,20.035,1867.692
36796,2S,EE,Brown,Right,20.0,20.024,1891.016
36796,2S,EE,Brown,Left,20.0,20.055,1884.582
36796,2S,EE,Brown,Left,20.0,20.048,1862.819
36796,2S,WW,Brown,Left,20.0,20.033,1898.184
36796,2S,WW,Brown,Left,20.0,20.017,1912.323
36796,2S,WW,Brown,Right,20.0,20.027,1934.849
36796,2S,WW,Brown,Right,20.0,20.035,1913.495
36797,2S,EE,Brown,Right,20.0,20.027,1943.716
36797,2S,EE,Brown,Right,20.0,19.999,1942.56
36797,2S,WW,Brown,Right,20.0,20.068,1977.696
36797,2S,WW,Brown,Right,20.0,20.066,1996.359
36797,2S,EE,Brown,Left,20.0,20.146,1954.365
36797,2S,EE,Brown,Right,20.0,20.063,1955.442
36797,2S,EE,Brown,Left,20.0,20.149,1944.699
36797,2S,EE,Brown,Right,20.0,20.064,1955.744
36797,2S,WW,Brown,Right,20.0,20.066,1982.597
36797,2S,WW,Brown,Right,20.0,20.063,1969.095
36797,2S,WW,Brown,Left,20.0,20.161,1988.257
36797,2S,WW,Brown,Left,20.0,20.162,1989.902
36797,2S,EE,Brown,Right,20.0,20.074,1926.784
36797,2S,EE,Brown,Right,20.0,20.069,1926.777
36797,2S,WW,Brown,Right,20.0,20.065,1956.271
36797,2S,WW,Brown,Right,20.0,20.073,1950.353
36797,2S,EE,Brown,Right,20.0,20.05,1923.682
36797,2S,EE,Brown,Right,20.0,20.064,1933.772
36797,2S,EE,Brown,Left,20.0,20.17,1942.095
36797,2S,EE,Brown,Left,20.0,20.171,1944.363
36797,2S,WW,Brown,Left,20.0,20.173,1950.138
36797,2S,WW,Brown,Left,20.0,20.17,1948.844
36797,2S,EE,Brown,Right,20.0,20.106,1901.448
36797,2S,EE,Brown,Right,20.0,20.096,1889.538
36797,2S,WW,Brown,Right,20.0,20.11,1962.277
36797,2S,WW,Brown,Right,20.0,20.103,1964.21
36797,2S,EE,Brown,Right,20.0,20.021,1945.59
36797,2S,EE,Brown,Left,20.0,20.097,1949.664
36797,2S,EE,Brown,Right,20.0,19.991,1935.289
36797,2S,EE,Brown,Left,20.0,20.097,1943.126
36797,2S,WW,Brown,Left,20.0,20.089,1967.516
36797,2S,WW,Brown,Right,20.0,20.038,1978.893
36797,2S,WW,Brown,Right,20.0,20.026,1984.184
36797,2S,WW,Brown,Left,20.0,20.089,1974.325
36797,2S,EE,Brown,Right,20.0,20.062,1946.867
36797,2S,EE,Brown,Right,20.0,20.082,1941.025
36797,2S,WW,Brown,Right,20.0,20.044,1992.32
36797,2S,WW,Brown,Right,20.0,20.03,1993.794
36797,2S,EE,Brown,Left,20.0,20.048,1966.411
36797,2S,EE,Brown,Right,20.0,20.023,1958.541
36797,2S,EE,Brown,Left,20.0,20.063,1959.117
36797,2S,EE,Brown,Right,20.0,20.019,1953.087
36797,2S,WW,Brown,Left,20.0,20.014,1988.489
36797,2S,WW,Brown,Right,20.0,20.022,2049.335
36797,2S,WW,Brown,Left,20.0,20.013,1980.707
36797,2S,WW,Brown,Right,20.0,20.023,1986.938
36798,2S,EE,Perugia,Right,20.0,20.0,1921.791
36798,2S,EE,Perugia,Left,20.0,20.0,1920.949
36798,2S,EE,Perugia,Left,20.0,20.0,1920.949
36798,2S,EE,Perugia,Right,20.0,20.0,1921.791
36798,2S,WW,Perugia,Left,20.0,20.0,1933.167
36798,2S,WW,Perugia,Right,20.0,20.0,1949.409
36798,2S,WW,Perugia,Right,20.0,20.0,1949.409
36798,2S,WW,Perugia,Left,20.0,20.0,1933.167
36798,2S,EE,Perugia,Left,20.0,20.0,1938.861
36798,2S,EE,Perugia,Left,20.0,20.0,1938.861
36798,2S,WW,Perugia,Left,20.0,20.0,1961.36
36798,2S,WW,Perugia,Left,20.0,20.0,1961.36
36798,2S,EE,Perugia,Right,20.0,20.0,1919.373
36798,2S,EE,Perugia,Left,20.0,20.0,1933.941
36798,2S,EE,Perugia,Right,20.0,20.0,1919.373
36798,2S,EE,Perugia,Left,20.0,20.0,1933.941
36798,2S,WW,Perugia,Left,20.0,20.0,1938.563
36798,2S,WW,Perugia,Right,20.0,20.0,1956.265
36798,2S,WW,Perugia,Right,20.0,20.0,1956.265
36798,2S,WW,Perugia,Left,20.0,20.0,1938.563
36798,2S,EE,Perugia,Left,20.0,20.0,1952.736
36798,2S,EE,Perugia,Left,20.0,20.0,1952.736
36798,2S,EE,Perugia,Left,20.0,20.0,1952.736
36798,2S,EE,Perugia,Left,20.0,20.0,1952.736
36798,2S,WW,Perugia,Left,20.0,20.0,1957.804
36798,2S,WW,Perugia,Left,20.0,20.0,1957.804
36798,2S,WW,Perugia,Left,20.0,20.0,1957.804
36798,2S,WW,Perugia,Left,20.0,20.0,1957.804
36798,2S,EE,Perugia,Left,20.0,20.0,1945.105
36798,2S,EE,Perugia,Right,20.0,20.0,1943.686
36798,2S,EE,Perugia,Left,20.0,20.0,1945.105
36798,2S,EE,Perugia,Right,20.0,20.0,1943.686
36798,2S,WW,Perugia,Left,20.0,20.0,1973.311
36798,2S,WW,Perugia,Right,20.0,20.0,1968.817
36798,2S,WW,Perugia,Left,20.0,20.0,1973.311
36798,2S,WW,Perugia,Right,20.0,20.0,1968.817
36798,2S,EE,Perugia,Left,20.0,20.0,1907.37
36798,2S,EE,Perugia,Left,20.0,20.0,1907.37
36798,2S,EE,Perugia,Left,20.0,20.0,1907.37
36798,2S,EE,Perugia,Left,20.0,20.0,1907.37
36798,2S,WW,Perugia,Left,20.0,20.0,1915.883
36798,2S,WW,Perugia,Left,20.0,20.0,1915.883
36798,2S,EE,Perugia,Left,20.0,20.0,1912.199
36798,2S,EE,Perugia,Right,20.0,20.0,1903.265
36798,2S,EE,Perugia,Right,20.0,20.0,1903.265
36798,2S,EE,Perugia,Left,20.0,20.0,1912.199
36798,2S,WW,Perugia,Right,20.0,20.0,1937.271
36798,2S,WW,Perugia,Left,20.0,20.0,1908.997
36798,2S,WW,Perugia,Left,20.0,20.0,1908.997
36798,2S,WW,Perugia,Right,20.0,20.0,1937.271
36798,2S,EE,Perugia,Left,20.0,20.0,1918.213
36798,2S,EE,Perugia,Left,20.0,20.0,1918.213
36798,2S,WW,Perugia,Left,20.0,20.0,1925.804
36798,2S,WW,Perugia,Left,20.0,20.0,1925.804
36798,2S,EE,Perugia,Right,20.0,20.0,1920.206
36798,2S,EE,Perugia,Left,20.0,20.0,1927.446
36798,2S,EE,Perugia,Right,20.0,20.0,1920.206
36798,2S,EE,Perugia,Left,20.0,20.0,1927.446
36798,2S,WW,Perugia,Left,20.0,20.0,1921.893
36798,2S,WW,Perugia,Right,20.0,20.0,1945.054
36798,2S,WW,Perugia,Left,20.0,20.0,1921.893
36798,2S,WW,Perugia,Right,20.0,20.0,1945.054
36799,2S,EE,Perugia,Left,20.0,20.0,1956.597
36799,2S,EE,Perugia,Right,20.0,20.0,1934.133
36799,2S,WW,Perugia,Right,20.0,20.0,1962.166
36799,2S,WW,Perugia,Left,20.0,20.0,1955.623
36799,2S,EE,Perugia,Left,20.0,20.0,1959.488
36799,2S,WW,Perugia,Left,20.0,20.0,1952.047
36799,2S,EE,Perugia,Right,20.0,20.0,1910.273
36799,2S,EE,Perugia,Left,20.0,20.0,1939.238
36799,2S,WW,Perugia,Left,20.0,20.0,1952.019
36799,2S,WW,Perugia,Right,20.0,20.0,1955.936
36799,2S,EE,Perugia,Left,20.0,20.0,1939.124
36799,2S,WW,Perugia,Left,20.0,20.0,1940.074
36799,2S,EE,Perugia,Left,20.0,20.0,1945.852
36799,2S,EE,Perugia,Right,20.0,20.0,1896.036
36799,2S,WW,Perugia,Left,20.0,20.0,1927.884
36799,2S,WW,Perugia,Right,20.0,20.0,1948.137
36799,2S,EE,Perugia,Left,20.0,20.0,2059.909
36799,2S,WW,Perugia,Left,20.0,20.0,2080.438
36799,2S,EE,Perugia,Left,20.0,20.0,2044.275
36799,2S,EE,Perugia,Right,20.0,20.0,2033.192
36799,2S,WW,Perugia,Right,20.0,20.0,2058.663
36799,2S,WW,Perugia,Left,20.0,20.0,2078.238
36799,2S,EE,Perugia,Left,20.0,20.0,1994.032
36799,2S,EE,Perugia,Right,20.0,20.0,1986.095
36799,2S,WW,Perugia,Right,20.0,20.0,1993.111
36799,2S,WW,Perugia,Left,20.0,20.0,2005.755
36799,2S,EE,Perugia,Left,20.0,20.0,1978.209
36799,2S,WW,Perugia,Left,20.0,20.0,1999.365
36799,2S,EE,Perugia,Left,20.0,20.0,1973.456
36799,2S,WW,Perugia,Left,20.0,20.0,1972.202
36800,2S,EE,HEPHY,Left,,,1930.726
36800,2S,EE,HEPHY,Left,,,1916.614
36800,2S,WW,HEPHY,Left,,,1917.367
36800,2S,WW,HEPHY,Left,,,1926.515
36800,2S,EE,HEPHY,Left,,,1921.522
36800,2S,EE,HEPHY,Left,,,1911.631
36800,2S,WW,HEPHY,Left,,,1908.02
36800,2S,WW,HEPHY,Left,,,1930.625
36800,2S,EE,HEPHY,Left,,,1915.871
36800,2S,EE,HEPHY,Left,,,1902.531
36800,2S,WW,HEPHY,Left,,,1926.345
36800,2S,WW,HEPHY,Left,,,1911.027
36800,2S,EE,HEPHY,Left,,,1925.568
36800,2S,EE,HEPHY,Left,,,1901.882
36800,2S,WW,HEPHY,Left,,,1927.877
36800,2S,WW,HEPHY,Left,,,1909.292
36800,2S,EE,HEPHY,Left,,,1919.975
36800,2S,EE,HEPHY,Left,,,1897.091
36800,2S,WW,HEPHY,Left,,,1913.455
36800,2S,WW,HEPHY,Left,,,1923.946
36800,2S,EE,HEPHY,Left,,,2009.544
36800,2S,EE,HEPHY,Left,,,1995.98
36800,2S,WW,HEPHY,Left,,,2026.74
36800,2S,WW,HEPHY,Left,,,2031.105
36800,2S,EE,HEPHY,Left,,,2010.143
36800,2S,EE,HEPHY,Left,,,1997.229
36800,2S,WW,HEPHY,Left,,,2004.392
36800,2S,WW,HEPHY,Left,,,2016.761
36800,2S,EE,HEPHY,Left,,,1986.821
36800,2S,EE,HEPHY,Left,,,1996.67
36800,2S,WW,HEPHY,Left,,,2011.75
36800,2S,WW,HEPHY,Left,,,1991.36
36800,2S,EE,HEPHY,Left,,,1977.448
36800,2S,EE,HEPHY,Left,,,1965.654
36800,2S,WW,HEPHY,Left,,,1965.644
36800,2S,WW,HEPHY,Left,,,1949.509
36800,2S,EE,HEPHY,Left,,,1917.748
36800,2S,EE,HEPHY,Left,,,1968.343
36800,2S,WW,HEPHY,Left,,,1923.869
36800,2S,WW,HEPHY,Left,,,1933.248
36801,2S,EE,HEPHY,Left,,,1949.838
36801,2S,EE,HEPHY,Left,,,1950.135
36801,2S,WW,HEPHY,Left,,,1944.669
36801,2S,WW,HEPHY,Left,,,1953.527
36801,2S,EE,HEPHY,Left,,,1951.526
36801,2S,EE,HEPHY,Left,,,1959.236
36801,2S,WW,HEPHY,Left,,,1946.496
36801,2S,WW,HEPHY,Left,,,1942.418
36801,2S,EE,HEPHY,Left,,,1934.006
36801,2S,EE,HEPHY,Left,,,1937.738
36801,2S,WW,HEPHY,Left,,,1938.488
36801,2S,WW,HEPHY,Left,,,1944.115
36801,2S,EE,HEPHY,Left,,,1990.4
36801,2S,EE,HEPHY,Left,,,1953.756
36801,2S,WW,HEPHY,Left,,,1987.259
36801,2S,WW,HEPHY,Left,,,1982.061
36801,2S,EE,HEPHY,Left,,,1979.391
36801,2S,EE,HEPHY,Left,,,1974.202
36801,2S,WW,HEPHY,Left,,,1971.956
36801,2S,WW,HEPHY,Left,,,1973.429
36801,2S,EE,HEPHY,Left,,,1978.186
36801,2S,EE,HEPHY,Left,,,1981.163
36801,2S,WW,HEPHY,Left,,,1972.927
36801,2S,WW,HEPHY,Left,,,1974.67
36801,2S,EE,HEPHY,Left,,,1989.273
36801,2S,EE,HEPHY,Left,,,1981.986
36801,2S,WW,HEPHY,Left,,,1978.138
36801,2S,WW,HEPHY,Left,,,1989.884
36801,2S,EE,HEPHY,Left,,,1947.833
36801,2S,EE,HEPHY,Left,,,1963.734
36801,2S,WW,HEPHY,Left,,,1964.381
36801,2S,WW,HEPHY,Left,,,1962.877
36801,2S,EE,HEPHY,Left,,,1952.652
36801,2S,EE,HEPHY,Left,,,1956.456
36801,2S,WW,HEPHY,Left,,,1963.258
36801,2S,WW,HEPHY,Left,,,1957.218
36801,2S,EE,HEPHY,Left,,,2389.297
36801,2S,EE,HEPHY,Left,,,1969.704
36801,2S,WW,HEPHY,Left,,,1961.004
36801,2S,WW,HEPHY,Left,,,1946.377
36802,2S,EE,HEPHY,Left,,,1995.953
36802,2S,EE,HEPHY,Left,,,2000.604
36802,2S,WW,HEPHY,Left,,,2020.308
36802,2S,WW,HEPHY,Left,,,2020.581
36802,2S,EE,HEPHY,Left,,,1998.474
36802,2S,EE,HEPHY,Left,,,1990.478
36802,2S,WW,HEPHY,Left,,,2008.293
36802,2S,WW,HEPHY,Left,,,2009.384
36802,2S,EE,HEPHY,Left,,,2001.406
36802,2S,EE,HEPHY,Left,,,1995.782
36802,2S,WW,HEPHY,Left,,,2010.975
36802,2S,WW,HEPHY,Left,,,2007.587
36802,2S,EE,HEPHY,Left,,,1961.014
36802,2S,EE,HEPHY,Left,,,2008.806
36802,2S,WW,HEPHY,Left,,,2001.993
36802,2S,WW,HEPHY,Left,,,1992.971
36802,2S,EE,HEPHY,Left,,,2006.314
36802,2S,EE,HEPHY,Left,,,2005.74
36802,2S,WW,HEPHY,Left,,,2000.994
36802,2S,WW,HEPHY,Left,,,1991.799
36802,2S,EE,HEPHY,Left,,,1986.09
36802,2S,EE,HEPHY,Left,,,1995.784
36802,2S,WW,HEPHY,Left,,,1990.771
36802,2S,WW,HEPHY,Left,,,2003.329
36802,2S,EE,HEPHY,Left,,,1980.309
36802,2S,EE,HEPHY,Left,,,1970.139
36802,2S,WW,HEPHY,Left,,,2003.454
36802,2S,WW,HEPHY,Left,,,2008.418
36802,2S,EE,HEPHY,Left,,,1976.148
36802,2S,EE,HEPHY,Left,,,1976.18
36802,2S,WW,HEPHY,Left,,,2006.401
36802,2S,WW,HEPHY,Left,,,2015.013
36802,2S,EE,HEPHY,Left,,,1977.687
36802,2S,EE,HEPHY,Left,,,1983.091
36802,2S,WW,HEPHY,Left,,,1998.063
36802,2S,WW,HEPHY,Left,,,2011.53
36802,2S,EE,HEPHY,Left,,,1965.464
36802,2S,EE,HEPHY,Left,,,1969.508
36802,2S,WW,HEPHY,Left,,,2008.072
36802,2S,WW,HEPHY,Left,,,1993.518
36803,2S,EE,HEPHY,Left,,,1946.553
36803,2S,EE,HEPHY,Left,,,1946.467
36803,2S,WW,HEPHY,Left,,,1965.147
36803,2S,WW,HEPHY,Left,,,1956.06
36803,2S,WW,HEPHY,Left,,,1965.147
36803,2S,WW,HEPHY,Left,,,1956.06
36803,2S,EE,HEPHY,Left,,,1947.593
36803,2S,EE,HEPHY,Left,,,1948.118
36803,2S,EE,HEPHY,Left,,,1948.118
36803,2S,EE,HEPHY,Left,,,1947.593
36803,2S,EE,HEPHY,Left,,,1948.118
36803,2S,EE,HEPHY,Left,,,1947.593
36803,2S,WW,HEPHY,Left,,,1969.637
36803,2S,WW,HEPHY,Left,,,1971.405
36803,2S,WW,HEPHY,Left,,,1969.637
36803,2S,EE,HEPHY,Left,,,1955.635
36803,2S,EE,HEPHY,Left,,,1943.532
36803,2S,EE,HEPHY,Left,,,1943.532
36803,2S,EE,HEPHY,Left,,,1955.635
36803,2S,WW,HEPHY,Left,,,1967.124
36803,2S,WW,HEPHY,Left,,,1971.121
36803,2S,WW,HEPHY,Left,,,1967.124
36803,2S,WW,HEPHY,Left,,,1971.121
36803,2S,WW,HEPHY,Left,,,1967.124
36803,2S,WW,HEPHY,Left,,,1971.121
36803,2S,EE,HEPHY,Left,,,1970.003
36803,2S,EE,HEPHY,Left,,,1981.17
36803,2S,WW,HEPHY,Left,,,1974.754
36803,2S,WW,HEPHY,Left,,,1973.908
36803,2S,WW,HEPHY,Left,,,1974.754
36803,2S,WW,HEPHY,Left,,,1973.908
36803,2S,EE,HEPHY,Left,,,1927.549
36803,2S,EE,HEPHY,Left,,,1920.277
36803,2S,EE,HEPHY,Left,,,1920.277
36803,2S,EE,HEPHY,Left,,,1927.549
36803,2S,WW,HEPHY,Left,,,1930.515
36803,2S,WW,HEPHY,Left,,,1932.085
36803,2S,WW,HEPHY,Left,,,1932.085
36803,2S,WW,HEPHY,Left,,,1930.515
36803,2S,WW,HEPHY,Left,,,1932.085
36803,2S,WW,HEPHY,Left,,,1930.515
36803,2S,EE,HEPHY,Left,,,1963.413
36803,2S,EE,HEPHY,Left,,,1925.418
36803,2S,WW,HEPHY,Left,,,1935.39
36803,2S,WW,HEPHY,Left,,,1929.955
36803,2S,WW,HEPHY,Left,,,1935.39
36803,2S,WW,HEPHY,Left,,,1929.955
36803,2S,EE,HEPHY,Left,,,1927.716
36803,2S,EE,HEPHY,Left,,,1923.264
36803,2S,EE,HEPHY,Left,,,1927.716
36803,2S,EE,HEPHY,Left,,,1923.264
36803,2S,WW,HEPHY,Left,,,1943.398
36803,2S,WW,HEPHY,Left,,,1945.871
36803,2S,WW,HEPHY,Left,,,1943.398
36803,2S,WW,HEPHY,Left,,,1945.871
36803,2S,EE,HEPHY,Left,,,1948.874
36803,2S,EE,HEPHY,Left,,,1943.639
36803,2S,EE,HEPHY,Left,,,1948.874
36803,2S,EE,HEPHY,Left,,,1943.639
36803,2S,WW,HEPHY,Left,,,1959.486
36803,2S,WW,HEPHY,Left,,,1968.294
36803,2S,WW,HEPHY,Left,,,1959.486
36803,2S,WW,HEPHY,Left,,,1968.294
37079,2S,EE,HEPHY,Left,,,1905.302
37079,2S,EE,HEPHY,Left,,,1918.687
37079,2S,WW,HEPHY,Left,,,1932.366
37079,2S,WW,HEPHY,Left,,,1948.672
37079,2S,EE,HEPHY,Left,,,1920.268
37079,2S,EE,HEPHY,Left,,,1894.539
37079,2S,WW,HEPHY,Left,,,1948.138
37079,2S,WW,HEPHY,Left,,,1933.341
37079,2S,EE,HEPHY,Left,,,1961.281
37079,2S,EE,HEPHY,Left,,,1905.79
37079,2S,WW,HEPHY,Left,,,1928.076
37079,2S,WW,HEPHY,Left,,,1910.357
37079,2S,EE,HEPHY,Left,,,1914.456
37079,2S,EE,HEPHY,Left,,,1892.419
37079,2S,WW,HEPHY,Left,,,1898.227
37079,2S,WW,HEPHY,Left,,,1916.267
37079,2S,EE,HEPHY,Left,,,1895.022
37079,2S,EE,HEPHY,Left,,,1894.188
37079,2S,WW,HEPHY,Left,,,1904.631
37079,2S,WW,HEPHY,Left,,,1919.03
37079,2S,EE,HEPHY,Left,,,1901.751
37079,2S,EE,HEPHY,Left,,,1889.304
37079,2S,WW,HEPHY,Left,,,1929.464
37079,2S,WW,HEPHY,Left,,,1948.788
37079,2S,EE,HEPHY,Left,,,1888.944
37079,2S,EE,HEPHY,Left,,,1902.277
37079,2S,WW,HEPHY,Left,,,1925.855
37079,2S,WW,HEPHY,Left,,,1941.465
37079,2S,EE,HEPHY,Left,,,1909.428
37079,2S,EE,HEPHY,Left,,,1877.344
37079,2S,WW,HEPHY,Left,,,1934.048
37079,2S,WW,HEPHY,Left,,,1923.457
37081,2S,EE,HEPHY,Left,,,1978.914
37081,2S,EE,HEPHY,Left,,,1982.724
37081,2S,WW,HEPHY,Left,,,1977.295
37081,2S,WW,HEPHY,Left,,,1983.224
37081,2S,EE,HEPHY,Left,,,1987.983
37081,2S,EE,HEPHY,Left,,,1993.569
37081,2S,WW,HEPHY,Left,,,1974.04
37081,2S,WW,HEPHY,Left,,,1972.916
37081,2S,EE,HEPHY,Left,,,1989.42
37081,2S,EE,HEPHY,Left,,,1971.368
37081,2S,WW,HEPHY,Left,,,1993.132
37081,2S,WW,HEPHY,Left,,,1975.709
37081,2S,EE,HEPHY,Left,,,1986.759
37081,2S,EE,HEPHY,Left,,,1986.647
37081,2S,WW,HEPHY,Left,,,1979.812
37081,2S,WW,HEPHY,Left,,,1987.155
37081,2S,EE,HEPHY,Left,,,2009.686
37081,2S,EE,HEPHY,Left,,,2010.315
37081,2S,WW,HEPHY,Left,,,2009.178
37081,2S,WW,HEPHY,Left,,,2006.476
37081,2S,EE,HEPHY,Left,,,1983.896
37081,2S,EE,HEPHY,Left,,,1994.909
37081,2S,WW,HEPHY,Left,,,2011.445
37081,2S,WW,HEPHY,Left,,,2007.128
37081,2S,EE,HEPHY,Left,,,1983.851
37081,2S,EE,HEPHY,Left,,,1993.36
37081,2S,WW,HEPHY,Left,,,1995.108
37081,2S,WW,HEPHY,Left,,,1990.879
37081,2S,EE,HEPHY,Left,,,1980.028
37081,2S,EE,HEPHY,Left,,,1989.993
37081,2S,WW,HEPHY,Left,,,2007.734
37081,2S,WW,HEPHY,Left,,,2008.834
37081,2S,EE,HEPHY,Left,,,1968.3
37081,2S,EE,HEPHY,Left,,,1983.604
37081,2S,WW,HEPHY,Left,,,2010.485
37081,2S,WW,HEPHY,Left,,,2013.3
37081,2S,EE,HEPHY,Left,,,1989.618
37081,2S,EE,HEPHY,Left,,,1973.033
37081,2S,WW,HEPHY,Left,,,1998.694
37081,2S,WW,HEPHY,Left,,,2004.103
37083,2S,EE,Perugia,Right,20.0,20.0,1964.298
37083,2S,EE,Perugia,Left,20.0,20.0,1986.463
37083,2S,WW,Perugia,Left,20.0,20.0,1999.501
37083,2S,WW,Perugia,Right,20.0,20.0,2013.568
37083,2S,EE,Perugia,Left,20.0,20.0,1991.612
37083,2S,WW,Perugia,Left,20.0,20.0,1973.121
37083,2S,EE,Perugia,Right,20.0,20.0,1958.343
37083,2S,EE,Perugia,Left,20.0,20.0,1996.051
37083,2S,WW,Perugia,Left,20.0,20.0,1975.08
37083,2S,WW,Perugia,Right,20.0,20.0,2004.734
37083,2S,EE,Perugia,Left,20.0,20.0,1994.957
37083,2S,WW,Perugia,Left,20.0,20.0,1967.962
37083,2S,EE,Perugia,Left,20.0,20.0,1986.854
37083,2S,EE,Perugia,Right,20.0,20.0,1962.782
37083,2S,WW,Perugia,Right,20.0,20.0,1991.416
37083,2S,WW,Perugia,Left,20.0,20.0,1959.826
37083,2S,EE,Perugia,Left,20.0,20.0,1942.605
37083,2S,WW,Perugia,Left,20.0,20.0,1964.882
37083,2S,EE,Perugia,Right,20.0,20.0,1956.149
37083,2S,EE,Perugia,Left,20.0,20.0,1954.125
37083,2S,WW,Perugia,Right,20.0,20.0,1983.597
37083,2S,WW,Perugia,Left,20.0,20.0,1983.265
37083,2S,EE,Perugia,Left,20.0,20.0,1974.343
37083,2S,WW,Perugia,Left,20.0,20.0,1985.575
37083,2S,EE,Perugia,Left,20.0,20.0,1982.711
37083,2S,EE,Perugia,Right,20.0,20.0,1957.558
37083,2S,WW,Perugia,Left,20.0,20.0,1979.872
37083,2S,WW,Perugia,Right,20.0,20.0,2000.433
37084,2S,EE,Perugia,Left,20.0,20.0,1911.105
37084,2S,EE,Perugia,Right,20.0,20.0,1913.049
37084,2S,WW,Perugia,Right,20.0,20.0,1911.58
37084,2S,WW,Perugia,Left,20.0,20.0,1905.067
37084,2S,EE,Perugia,Left,20.0,20.0,1907.799
37084,2S,WW,Perugia,Left,20.0,20.0,1893.781
37084,2S,EE,Perugia,Left,20.0,20.0,1902.992
37084,2S,EE,Perugia,Right,20.0,20.0,1895.207
37084,2S,WW,Perugia,Left,20.0,20.0,1876.326
37084,2S,WW,Perugia,Right,20.0,20.0,1902.086
37084,2S,EE,Perugia,Left,20.0,20.0,1898.49
37084,2S,WW,Perugia,Left,20.0,20.0,1872.04
37084,2S,EE,Perugia,Right,20.0,20.0,2003.903
37084,2S,EE,Perugia,Left,20.0,20.0,1990.136
37084,2S,WW,Perugia,Left,20.0,20.0,1979.448
37084,2S,WW,Perugia,Right,20.0,20.0,1992.101
37084,2S,EE,Perugia,Left,20.0,20.0,1984.922
37084,2S,WW,Perugia,Left,20.0,20.0,1974.189
37084,2S,EE,Perugia,Left,20.0,20.0,1948.172
37084,2S,EE,Perugia,Right,20.0,20.0,1930.593
37084,2S,WW,Perugia,Right,20.0,20.0,1944.653
37084,2S,WW,Perugia,Left,20.0,20.0,1943.993
37084,2S,EE,Perugia,Left,20.0,20.0,1928.662
37084,2S,WW,Perugia,Left,20.0,20.0,1927.754
37084,2S,EE,Perugia,Right,20.0,20.0,1915.648
37084,2S,EE,Perugia,Left,20.0,20.0,1923.805
37084,2S,WW,Perugia,Left,20.0,20.0,1925.293
37084,2S,WW,Perugia,Right,20.0,20.0,1917.543
37085,2S,EE,Perugia,Left,20.0,20.0,1925.392
37085,2S,EE,Perugia,Right,20.0,20.0,1928.576
