batch_number,Type,Orientation,Location,KIND_OF_HM_SET_ID,TEMP_SET_DEGC,AV_TEMP_DEGC,R_OHM
34332,2S,WW,Perugia,Right,20.0,20.0,0.520087686
34332,2S,EE,Perugia,Left,20.0,20.0,0.51672461
34332,2S,EE,Perugia,Right,20.0,20.0,0.510716631
34332,2S,WW,Perugia,Right,20.0,20.0,0.52229862
34332,2S,WW,Perugia,Left,20.0,20.0,0.518762741
34332,2S,EE,Perugia,Right,20.0,20.0,0.48438350100000005
34332,2S,WW,Perugia,Right,20.0,20.0,0.496044945
34332,2S,WW,Perugia,Left,20.0,20.0,0.488811388
34332,2S,EE,Perugia,Left,20.0,20.0,0.497760686
34332,2S,EE,Perugia,Right,20.0,20.0,0.490054931
34332,2S,WW,Perugia,Right,20.0,20.0,0.5065930470000001
34332,2S,WW,Perugia,Left,20.0,20.0,0.497575995
34332,2S,EE,Perugia,Right,20.0,20.0,0.491514622
34332,2S,EE,Perugia,Left,20.0,20.0,0.501019355
34332,2S,WW,Perugia,Right,20.0,20.0,0.510201448
34332,2S,WW,Perugia,Left,20.0,20.0,0.499240844
34332,2S,EE,Perugia,Right,20.0,20.0,0.494717295
34332,2S,EE,Perugia,Left,20.0,20.0,0.50310885
34332,2S,WW,Perugia,Left,20.0,20.0,0.49976297399999997
34332,2S,WW,Perugia,Right,20.0,20.0,0.50832241
34346,2S,EE,Perugia,Left,20.0,20.0,0.53908392
34346,2S,EE,Perugia,Right,20.0,20.0,0.533617336
34346,2S,WW,Perugia,Right,20.0,20.0,0.544392151
34346,2S,WW,Perugia,Left,20.0,20.0,0.537593391
34346,2S,EE,Perugia,Right,20.0,20.0,0.5162965540000001
34346,2S,EE,Perugia,Left,20.0,20.0,0.523575734
34346,2S,WW,Perugia,Left,20.0,20.0,0.521803071
34346,2S,WW,Perugia,Right,20.0,20.0,0.529946105
34346,2S,EE,Perugia,Left,20.0,20.0,0.524163673
34346,2S,EE,Perugia,Right,20.0,20.0,0.515209503
34346,2S,WW,Perugia,Left,20.0,20.0,0.5225129460000001
34346,2S,WW,Perugia,Right,20.0,20.0,0.528311959
34346,2S,EE,Perugia,Left,20.0,20.0,0.521506299
34346,2S,EE,Perugia,Right,20.0,20.0,0.520426424
34346,2S,WW,Perugia,Left,20.0,20.0,0.5255525320000001
34346,2S,EE,Perugia,Right,20.0,20.0,0.520816896
34346,2S,EE,Perugia,Left,20.0,20.0,0.520072419
34346,2S,WW,Perugia,Left,20.0,20.0,0.523917564
34346,2S,WW,Perugia,Right,20.0,20.0,0.5276471330000001
34346,2S,EE,Perugia,Left,20.0,20.0,0.520635446
34346,2S,EE,Perugia,Right,20.0,20.0,0.520168357
34346,2S,WW,Perugia,Right,20.0,20.0,0.527092413
34346,2S,WW,Perugia,Left,20.0,20.0,0.526677495
34346,2S,EE,Perugia,Right,20.0,20.0,0.508849652
34346,2S,EE,Perugia,Left,20.0,20.0,0.517114156
34346,2S,WW,Perugia,Left,20.0,20.0,0.518172615
34346,2S,WW,Perugia,Right,20.0,20.0,0.524713214
34346,2S,EE,Perugia,Left,20.0,20.0,0.5168767820000001
34346,2S,EE,Perugia,Right,20.0,20.0,0.507023748
34346,2S,WW,Perugia,Right,20.0,20.0,0.519920342
34346,2S,WW,Perugia,Left,20.0,20.0,0.511788091
34346,2S,EE,Perugia,Right,20.0,20.0,0.505630232
34346,2S,EE,Perugia,Left,20.0,20.0,0.513804928
34346,2S,WW,Perugia,Right,20.0,20.0,0.518954543
34346,2S,WW,Perugia,Left,20.0,20.0,0.510343841
34346,2S,EE,Perugia,Left,20.0,20.0,0.54541976
34346,2S,EE,Perugia,Right,20.0,20.0,0.548667318
34346,2S,EE,Perugia,Right,20.0,20.0,0.535237796
34346,2S,WW,Perugia,Left,20.0,20.0,0.537424217
34348,2S,EE,Perugia,Left,20.0,20.0,0.499934398
34348,2S,WW,Perugia,Left,20.0,20.0,0.508186808
34348,2S,EE,Perugia,Left,20.0,20.0,0.487738476
34348,2S,EE,Perugia,Left,20.0,20.0,0.502864796
34348,2S,WW,Perugia,Left,20.0,20.0,0.50048611
34348,2S,EE,Perugia,Left,20.0,20.0,0.504047224
34348,2S,WW,Perugia,Left,20.0,20.0,0.502340943
34348,2S,EE,Perugia,Left,20.0,20.0,0.502127993
34348,2S,WW,Perugia,Left,20.0,20.0,0.504934682
34348,2S,EE,Perugia,Left,20.0,20.0,0.503091497
34348,2S,WW,Perugia,Left,20.0,20.0,0.5077532650000001
34348,2S,EE,Perugia,Left,20.0,20.0,0.502879104
34348,2S,WW,Perugia,Left,20.0,20.0,0.507582871
34348,2S,EE,Perugia,Left,20.0,20.0,0.5076661889999999
34348,2S,WW,Perugia,Left,20.0,20.0,0.508818515
34348,2S,EE,Perugia,Left,20.0,20.0,0.505875671
34348,2S,WW,Perugia,Left,20.0,20.0,0.509968735
34348,2S,WW,Perugia,Left,20.0,20.0,0.5116859380000001
34348,2S,EE,Perugia,Left,20.0,20.0,0.510394095
34348,2S,WW,Perugia,Left,20.0,20.0,0.514526968
34348,2S,WW,Perugia,Left,20.0,20.0,0.492918143
34348,2S,EE,Perugia,Left,20.0,20.0,0.495820716
34348,2S,WW,Perugia,Left,20.0,20.0,0.49399121300000004
34331,2S,EE,Brown,Right,20.0,20.047,0.526789
34331,2S,EE,Brown,Right,20.0,20.047,0.525481
34331,2S,EE,Brown,Left,20.0,20.091,0.525648
34331,2S,EE,Brown,Left,20.0,20.091,0.52374
34331,2S,WW,Brown,Left,20.0,20.102,0.534104
34331,2S,WW,Brown,Right,20.0,20.092,0.534842
34331,2S,WW,Brown,Left,20.0,20.101,0.536525
34331,2S,WW,Brown,Right,20.0,20.09,0.5363049999999999
34331,2S,EE,Brown,Right,20.0,19.989,0.525937
34331,2S,EE,Brown,Right,20.0,20.033,0.52697
34331,2S,WW,Brown,Right,20.0,20.013,0.535408
34331,2S,WW,Brown,Right,20.0,20.012,0.5345810000000001
34331,2S,EE,Brown,Right,20.0,20.058,0.5264800000000001
34331,2S,EE,Brown,Right,20.0,20.095,0.52464
34331,2S,WW,Brown,Right,20.0,20.115,0.5347770000000001
34331,2S,WW,Brown,Right,20.0,20.113,0.533867
34331,2S,EE,Brown,Right,20.0,20.026,0.525413
34331,2S,EE,Brown,Right,20.0,20.028,0.525879
34331,2S,WW,Brown,Right,20.0,20.04,0.530831
34331,2S,WW,Brown,Right,20.0,20.042,0.531145
34331,2S,EE,Brown,Right,20.0,20.078,0.523464
34331,2S,EE,Brown,Right,20.0,20.078,0.524107
34331,2S,WW,Brown,Right,20.0,20.133,0.5343519999999999
34331,2S,WW,Brown,Right,20.0,20.129,0.534111
34331,2S,EE,Brown,Right,20.0,20.033,0.525122
34331,2S,WW,Brown,Right,20.0,20.01,0.533531
34331,2S,WW,Brown,Right,20.0,20.009,0.5302680000000001
34331,2S,EE,Brown,Right,20.0,20.048,0.5262020000000001
34331,2S,EE,Brown,Left,20.0,20.472,0.521721
34331,2S,WW,Brown,Right,20.0,20.099,0.533316
34331,2S,WW,Brown,Right,20.0,20.098,0.53462
34331,2S,EE,Brown,Right,20.0,20.002,0.5196130000000001
34331,2S,EE,Brown,Right,20.0,20.003,0.5207
34331,2S,WW,Brown,Right,20.0,20.006,0.5335489999999999
34331,2S,WW,Brown,Right,20.0,20.006,0.533901
34331,2S,EE,Brown,Right,20.0,20.023,0.527401
34331,2S,EE,Brown,Right,20.0,20.023,0.5267010000000001
34331,2S,WW,Brown,Right,20.0,20.077,0.531987
34331,2S,WW,Brown,Right,20.0,20.079,0.531477
34331,2S,EE,Brown,Right,20.0,19.997,0.522463
34331,2S,EE,Brown,Right,20.0,19.992,0.522577
34331,2S,WW,Brown,Right,20.0,19.999,0.5318339999999999
34331,2S,WW,Brown,Right,20.0,19.999,0.535584
34331,2S,EE,Brown,Right,20.0,20.003,0.525599
34331,2S,EE,Brown,Right,20.0,19.999,0.52685
34331,2S,WW,Brown,Right,20.0,20.006,0.53034
34331,2S,WW,Brown,Right,20.0,20.003,0.531745
34331,2S,EE,Brown,Right,20.0,20.0,0.514274
34331,2S,EE,Brown,Right,20.0,19.988,0.517024
34331,2S,WW,Brown,Right,20.0,20.001,0.524162
34331,2S,WW,Brown,Right,20.0,20.006,0.522138
34331,2S,EE,Brown,Right,20.0,20.001,0.516501
34331,2S,EE,Brown,Right,20.0,20.002,0.5168429999999999
34331,2S,WW,Brown,Right,20.0,20.009,0.52504
34331,2S,WW,Brown,Right,20.0,20.008,0.526823
34331,2S,EE,Brown,Right,20.0,20.071,0.518293
34331,2S,EE,Brown,Right,20.0,20.073,0.5187440000000001
34331,2S,WW,Brown,Right,20.0,20.018,0.527655
34331,2S,WW,Brown,Right,20.0,20.017,0.5295230000000001
34331,2S,EE,Brown,Right,20.0,20.078,0.523611
34331,2S,EE,Brown,Right,20.0,20.078,0.520627
34331,2S,WW,Brown,Right,20.0,20.126,0.529726
34331,2S,WW,Brown,Right,20.0,20.128,0.528479
34331,2S,EE,Brown,Right,20.0,20.013,0.5207670000000001
34331,2S,EE,Brown,Right,20.0,20.012,0.518476
34331,2S,WW,Brown,Right,20.0,20.022,0.5259280000000001
34331,2S,WW,Brown,Right,20.0,20.019,0.531235
34331,2S,EE,Brown,Right,20.0,20.067,0.521301
34331,2S,EE,Brown,Right,20.0,20.066,0.521766
34331,2S,WW,Brown,Right,20.0,20.121,0.530773
34331,2S,WW,Brown,Right,20.0,20.12,0.531506
34331,2S,EE,Brown,Right,20.0,20.067,0.521549
34331,2S,EE,Brown,Right,20.0,20.072,0.523805
34331,2S,WW,Brown,Right,20.0,20.017,0.529323
34331,2S,WW,Brown,Right,20.0,20.019,0.5281100000000001
34331,2S,EE,Brown,Right,20.0,20.043,0.522884
34331,2S,EE,Brown,Right,20.0,20.043,0.521732
34331,2S,WW,Brown,Right,20.0,20.105,0.531342
34331,2S,WW,Brown,Right,20.0,20.106,0.531256
34340,PSS,EE,Brown,Right,20.0,20.178,0.508784
34340,PSS,EE,Brown,Right,20.0,20.187,0.508174
34340,PSS,WW,Brown,Right,20.0,20.002,0.521456
34340,PSS,WW,Brown,Right,20.0,20.007,0.526239
34340,PSS,EE,Brown,Right,20.0,20.009,0.514125
34340,PSS,EE,Brown,Right,20.0,20.01,0.51467
34340,PSS,WW,Brown,Right,20.0,20.043,0.527376
34340,PSS,WW,Brown,Right,20.0,20.045,0.52742
34340,PSS,EE,Brown,Right,20.0,20.044,0.508057
34340,PSS,EE,Brown,Right,20.0,20.011,0.5074649999999999
34340,PSS,WW,Brown,Right,20.0,20.004,0.525462
34340,PSS,WW,Brown,Right,20.0,20.004,0.5254460000000001
34340,PSS,EE,Brown,Right,20.0,20.003,0.511514
34340,PSS,EE,Brown,Right,20.0,20.003,0.514575
34340,PSS,WW,Brown,Right,20.0,20.025,0.522175
34340,PSS,WW,Brown,Right,20.0,20.024,0.520445
34340,PSS,EE,Brown,Right,20.0,19.962,0.510949
34340,PSS,EE,Brown,Right,20.0,20.018,0.508735
34340,PSS,WW,Brown,Right,20.0,20.006,0.524535
34340,PSS,WW,Brown,Right,20.0,20.004,0.527139
34340,PSS,EE,Brown,Right,20.0,20.007,0.511932
34340,PSS,EE,Brown,Right,20.0,20.008,0.510656
34340,PSS,WW,Brown,Right,20.0,20.057,0.523273
34340,PSS,WW,Brown,Right,20.0,20.056,0.5222910000000001
34340,PSS,EE,Brown,Right,20.0,20.006,0.509582
34340,PSS,EE,Brown,Right,20.0,20.053,0.509599
34340,PSS,WW,Brown,Right,20.0,20.003,0.525396
34340,PSS,WW,Brown,Right,20.0,20.001,0.5248189999999999
34340,PSS,EE,Brown,Right,20.0,20.007,0.513606
34340,PSS,EE,Brown,Right,20.0,20.004,0.513192
34340,PSS,WW,Brown,Right,20.0,20.05,0.525183
34340,PSS,WW,Brown,Right,20.0,20.05,0.526241
34340,PSS,EE,Brown,Right,20.0,20.153,0.509754
34340,PSS,EE,Brown,Right,20.0,20.16,0.511233
34340,PSS,WW,Brown,Right,20.0,20.005,0.524239
34340,PSS,WW,Brown,Right,20.0,20.005,0.5263450000000001
34340,PSS,EE,Brown,Right,20.0,20.01,0.514208
34340,PSS,EE,Brown,Right,20.0,20.011,0.51352
34340,PSS,WW,Brown,Right,20.0,20.05,0.523223
34340,PSS,WW,Brown,Right,20.0,20.046,0.5231939999999999
34340,PSS,EE,Brown,Right,20.0,20.016,0.5044959999999999
34340,PSS,EE,Brown,Right,20.0,19.969,0.504566
34340,PSS,WW,Brown,Right,20.0,20.003,0.5128440000000001
34340,PSS,WW,Brown,Right,20.0,20.003,0.5136240000000001
34340,PSS,EE,Brown,Right,20.0,20.003,0.505131
34340,PSS,EE,Brown,Right,20.0,20.003,0.507115
34340,PSS,WW,Brown,Right,20.0,20.08,0.514596
34340,PSS,WW,Brown,Right,20.0,20.08,0.5177930000000001
34340,PSS,EE,Brown,Right,20.0,19.957,0.503572
34340,PSS,EE,Brown,Right,20.0,20.024,0.504138
34340,PSS,WW,Brown,Right,20.0,20.0,0.518445
34340,PSS,WW,Brown,Right,20.0,20.001,0.515846
34340,PSS,EE,Brown,Right,20.0,20.005,0.507296
34340,PSS,EE,Brown,Right,20.0,20.006,0.505031
34340,PSS,WW,Brown,Right,20.0,20.054,0.518057
34340,PSS,WW,Brown,Right,20.0,20.054,0.516626
34340,PSS,EE,Brown,Right,20.0,20.02,0.505503
34340,PSS,EE,Brown,Right,20.0,20.009,0.504062
34340,PSS,WW,Brown,Right,20.0,20.001,0.518141
34340,PSS,WW,Brown,Right,20.0,20.001,0.516476
34340,PSS,EE,Brown,Right,20.0,20.01,0.508398
34340,PSS,EE,Brown,Right,20.0,20.011,0.506918
34340,PSS,WW,Brown,Right,20.0,20.071,0.517534
34340,PSS,WW,Brown,Right,20.0,20.068,0.5212770000000001
34340,PSS,EE,Brown,Right,20.0,20.027,0.505526
34340,PSS,EE,Brown,Right,20.0,20.026,0.506494
34254,PSS,EE,Brown,Right,20.0,20.054,0.504904
34254,PSS,EE,Brown,Right,20.0,19.985,0.502451
34254,PSS,WW,Brown,Right,20.0,20.005,0.530083
34254,PSS,WW,Brown,Right,20.0,20.005,0.525376
34254,PSS,EE,Brown,Right,20.0,20.012,0.508029
34254,PSS,EE,Brown,Right,20.0,20.01,0.505679
34254,PSS,WW,Brown,Right,20.0,20.064,0.521009
34254,PSS,WW,Brown,Right,20.0,20.062,0.524854
34254,PSS,EE,Brown,Right,20.0,20.04,0.506937
34254,PSS,EE,Brown,Right,20.0,19.998,0.506698
34254,PSS,WW,Brown,Right,20.0,20.007,0.5275660000000001
34254,PSS,WW,Brown,Right,20.0,20.006,0.526444
34254,PSS,EE,Brown,Right,20.0,20.014,0.509653
34254,PSS,EE,Brown,Right,20.0,20.014,0.509599
34254,PSS,WW,Brown,Right,20.0,20.071,0.5215879999999999
34254,PSS,WW,Brown,Right,20.0,20.072,0.522904
34254,PSS,EE,Brown,Right,20.0,20.033,0.5046
34254,PSS,EE,Brown,Right,20.0,19.998,0.503757
34254,PSS,WW,Brown,Right,20.0,20.011,0.525011
34254,PSS,WW,Brown,Right,20.0,20.008,0.52615
34254,PSS,EE,Brown,Right,20.0,20.033,0.508492
34254,PSS,EE,Brown,Right,20.0,20.032,0.511988
34254,PSS,WW,Brown,Right,20.0,20.079,0.5232899999999999
34254,PSS,WW,Brown,Right,20.0,20.08,0.521086
34254,PSS,EE,Brown,Right,20.0,20.01,0.508648
34254,PSS,EE,Brown,Right,20.0,20.009,0.507495
34254,PSS,WW,Brown,Right,20.0,19.999,0.524357
34254,PSS,WW,Brown,Right,20.0,20.002,0.523957
34254,PSS,EE,Brown,Right,20.0,20.0,0.511074
34254,PSS,EE,Brown,Right,20.0,20.001,0.511585
34254,PSS,WW,Brown,Right,20.0,20.008,0.529514
34254,PSS,WW,Brown,Right,20.0,20.009,0.5245789999999999
34254,PSS,EE,Brown,Right,20.0,20.032,0.510274
34254,PSS,EE,Brown,Right,20.0,19.967,0.506517
34254,PSS,WW,Brown,Right,20.0,20.004,0.527049
34254,PSS,WW,Brown,Right,20.0,20.002,0.5289790000000001
34254,PSS,EE,Brown,Right,20.0,20.001,0.512861
34254,PSS,EE,Brown,Right,20.0,20.003,0.511397
34254,PSS,WW,Brown,Right,20.0,20.006,0.526892
34254,PSS,WW,Brown,Right,20.0,20.008,0.5276770000000001
34254,PSS,EE,Brown,Right,20.0,20.069,0.5067590000000001
34254,PSS,EE,Brown,Right,20.0,20.073,0.504433
34254,PSS,WW,Brown,Right,20.0,19.999,0.526018
34254,PSS,WW,Brown,Right,20.0,20.001,0.522143
34254,PSS,EE,Brown,Right,20.0,20.001,0.511355
34254,PSS,EE,Brown,Right,20.0,20.003,0.511548
34254,PSS,WW,Brown,Right,20.0,20.026,0.522276
34254,PSS,WW,Brown,Right,20.0,20.024,0.525836
34254,PSS,EE,Brown,Right,20.0,20.132,0.505709
34254,PSS,EE,Brown,Right,20.0,19.982,0.5105770000000001
34254,PSS,WW,Brown,Right,20.0,19.999,0.526068
34254,PSS,WW,Brown,Right,20.0,20.002,0.526908
34254,PSS,EE,Brown,Right,20.0,19.999,0.512909
34254,PSS,EE,Brown,Right,20.0,20.0,0.512382
34254,PSS,WW,Brown,Right,20.0,20.015,0.525583
34254,PSS,WW,Brown,Right,20.0,20.017,0.527587
34254,PSS,EE,Brown,Right,20.0,19.958,0.507489
34254,PSS,EE,Brown,Right,20.0,19.917,0.50716
34254,PSS,WW,Brown,Right,20.0,20.004,0.524929
34254,PSS,WW,Brown,Right,20.0,20.003,0.525687
34254,PSS,EE,Brown,Right,20.0,20.002,0.512916
34254,PSS,EE,Brown,Right,20.0,20.002,0.509508
34254,PSS,WW,Brown,Right,20.0,20.019,0.526102
34254,PSS,WW,Brown,Right,20.0,20.02,0.526257
34254,PSS,EE,Brown,Right,20.0,20.002,0.510794
34254,PSS,EE,Brown,Right,20.0,19.95,0.508116
34254,PSS,WW,Brown,Right,20.0,20.0,0.5293540000000001
34254,PSS,WW,Brown,Right,20.0,20.003,0.5316040000000001
34254,PSS,EE,Brown,Right,20.0,20.003,0.496474
34254,PSS,EE,Brown,Right,20.0,20.002,0.49879500000000004
34254,PSS,WW,Brown,Right,20.0,20.01,0.518063
34254,PSS,WW,Brown,Right,20.0,20.013,0.520498
34254,PSS,EE,Brown,Right,20.0,20.065,0.497481
34254,PSS,EE,Brown,Right,20.0,19.999,0.49532400000000004
34254,PSS,WW,Brown,Right,20.0,19.999,0.520524
34254,PSS,WW,Brown,Right,20.0,20.0,0.520702
34254,PSS,EE,Brown,Right,20.0,20.001,0.49979500000000004
34254,PSS,EE,Brown,Right,20.0,20.0,0.499137
34254,PSS,WW,Brown,Right,20.0,20.026,0.5203390000000001
34254,PSS,WW,Brown,Right,20.0,20.028,0.52025
34254,PSS,EE,Brown,Right,20.0,20.061,0.500561
34254,PSS,EE,Brown,Right,20.0,20.038,0.499851
34254,PSS,WW,Brown,Right,20.0,20.002,0.523355
34254,PSS,WW,Brown,Right,20.0,20.002,0.523236
34254,PSS,EE,Brown,Right,20.0,20.004,0.49980800000000003
34254,PSS,EE,Brown,Right,20.0,20.002,0.49865800000000005
34254,PSS,WW,Brown,Right,20.0,20.016,0.520959
34254,PSS,WW,Brown,Right,20.0,20.014,0.523096
34254,PSS,EE,Brown,Right,20.0,20.075,0.503432
34254,PSS,EE,Brown,Right,20.0,20.076,0.502279
34254,PSS,WW,Brown,Right,20.0,20.006,0.520779
34254,PSS,WW,Brown,Right,20.0,20.01,0.520204
34254,PSS,EE,Brown,Right,20.0,20.031,0.503123
34254,PSS,EE,Brown,Right,20.0,20.03,0.5030830000000001
34254,PSS,WW,Brown,Right,20.0,20.085,0.524984
