batch_number,Type,Orientation,Location,KIND_OF_HM_SET_ID,TEMP_SET_DEGC,AV_TEMP_DEGC,T_UM
36696,PSS,EE,Brown,Right,20.0,20.07,34.243
36696,PSS,EE,Brown,Right,20.0,20.07,34.243
36696,PSS,WW,Brown,Right,20.0,20.027,34.134
36696,PSS,WW,Brown,Right,20.0,20.027,34.134
36696,PSS,EE,Brown,Right,20.0,20.009,34.233
36696,PSS,EE,Brown,Right,20.0,20.009,34.233
36696,PSS,WW,Brown,Right,20.0,20.003,34.09
36696,PSS,WW,Brown,Right,20.0,20.003,34.09
36696,PSS,EE,Brown,Right,20.0,20.063,34.418
36696,PSS,EE,Brown,Right,20.0,20.063,34.418
36696,PSS,WW,Brown,Right,20.0,20.031,35.37
36696,PSS,WW,Brown,Right,20.0,20.031,35.37
36696,PSS,EE,Brown,Right,20.0,20.007,33.895
36696,PSS,EE,Brown,Right,20.0,20.007,33.895
36696,PSS,WW,Brown,Right,20.0,20.006,34.184
36696,PSS,WW,Brown,Right,20.0,20.006,34.184
36696,PSS,EE,Brown,Right,20.0,20.004,33.937
36696,PSS,EE,Brown,Right,20.0,20.004,33.937
36696,PSS,WW,Brown,Right,20.0,20.008,34.154
36696,PSS,WW,Brown,Right,20.0,20.008,34.154
36696,PSS,EE,Brown,Right,20.0,20.022,33.874
36696,PSS,EE,Brown,Right,20.0,20.022,33.874
36696,PSS,WW,Brown,Right,20.0,20.009,33.998
36696,PSS,WW,Brown,Right,20.0,20.009,33.998
36696,PSS,EE,Brown,Right,20.0,20.028,34.03
36696,PSS,EE,Brown,Right,20.0,20.028,34.03
36696,PSS,WW,Brown,Right,20.0,20.015,34.356
36696,PSS,WW,Brown,Right,20.0,20.015,34.356
36696,PSS,EE,Brown,Right,20.0,20.002,34.193
36696,PSS,EE,Brown,Right,20.0,20.002,34.193
36696,PSS,WW,Brown,Right,20.0,20.009,33.835
36696,PSS,WW,Brown,Right,20.0,20.009,33.835
36697,PSS,EE,Brown,Right,20.0,20.005,34.016
36697,PSS,EE,Brown,Right,20.0,20.005,34.016
36697,PSS,EE,Brown,Right,20.0,20.005,34.016
36697,PSS,WW,Brown,Right,20.0,19.996,34.043
36697,PSS,WW,Brown,Right,20.0,19.996,34.043
36697,PSS,WW,Brown,Right,20.0,19.996,34.043
36697,PSS,EE,Brown,Right,20.0,20.003,33.632
36697,PSS,EE,Brown,Right,20.0,20.003,33.632
36697,PSS,WW,Brown,Right,20.0,20.085,34.329
36697,PSS,WW,Brown,Right,20.0,20.085,34.329
36697,PSS,WW,Brown,Right,20.0,20.085,34.329
36697,PSS,EE,Brown,Right,20.0,20.006,33.793
36697,PSS,EE,Brown,Right,20.0,20.006,33.793
36697,PSS,EE,Brown,Right,20.0,20.006,33.793
36697,PSS,EE,Brown,Right,20.0,20.038,33.786
36697,PSS,EE,Brown,Right,20.0,20.038,33.786
36697,PSS,EE,Brown,Right,20.0,20.038,33.786
36697,PSS,WW,Brown,Right,20.0,20.001,33.865
36697,PSS,WW,Brown,Right,20.0,20.001,33.865
36697,PSS,WW,Brown,Right,20.0,20.001,33.865
36697,PSS,EE,Brown,Right,20.0,19.998,34.047
36697,PSS,EE,Brown,Right,20.0,19.998,34.047
36697,PSS,EE,Brown,Right,20.0,19.998,34.047
36697,PSS,WW,Brown,Right,20.0,20.001,34.065
36697,PSS,WW,Brown,Right,20.0,20.001,34.065
36697,PSS,WW,Brown,Right,20.0,20.001,34.065
36697,PSS,EE,Brown,Right,20.0,20.001,33.819
36697,PSS,EE,Brown,Right,20.0,20.001,33.819
36697,PSS,EE,Brown,Right,20.0,20.001,33.819
36697,PSS,WW,Brown,Right,20.0,20.0,34.036
36697,PSS,WW,Brown,Right,20.0,20.0,34.036
36697,PSS,WW,Brown,Right,20.0,20.0,34.036
36697,PSS,EE,Brown,Right,20.0,20.011,34.002
36697,PSS,EE,Brown,Right,20.0,20.011,34.002
36697,PSS,EE,Brown,Right,20.0,20.011,34.002
36697,PSS,WW,Brown,Right,20.0,20.004,34.129
36697,PSS,WW,Brown,Right,20.0,20.004,34.129
36697,PSS,WW,Brown,Right,20.0,20.004,34.129
36697,PSS,EE,Brown,Right,20.0,20.053,34.093
36697,PSS,EE,Brown,Right,20.0,20.053,34.093
36697,PSS,EE,Brown,Right,20.0,20.053,34.093
36697,PSS,WW,Brown,Right,20.0,20.223,33.683
36697,PSS,WW,Brown,Right,20.0,20.223,33.683
36697,PSS,WW,Brown,Right,20.0,20.223,33.683
36697,PSS,EE,Brown,Right,20.0,20.033,34.243
36697,PSS,EE,Brown,Right,20.0,20.033,34.243
36697,PSS,EE,Brown,Right,20.0,20.033,34.243
36697,PSS,WW,Brown,Right,20.0,20.023,33.922
36697,PSS,WW,Brown,Right,20.0,20.023,33.922
36697,PSS,WW,Brown,Right,20.0,20.023,33.922
36700,2S,EE,HEPHY,Left,,,34.661
36700,2S,WW,HEPHY,Left,,,33.884
36700,2S,EE,HEPHY,Left,,,34.547
36700,2S,EE,HEPHY,Left,,,34.547
36700,2S,WW,HEPHY,Left,,,33.934
36700,2S,EE,HEPHY,Left,,,34.365
36700,2S,WW,HEPHY,Left,,,34.124
36700,2S,EE,HEPHY,Left,,,34.52
36700,2S,WW,HEPHY,Left,,,34.295
36700,2S,EE,HEPHY,Left,,,34.005
36700,2S,WW,HEPHY,Left,,,34.345
36700,2S,EE,HEPHY,Left,,,33.98
36700,2S,WW,HEPHY,Left,,,34.16
36700,2S,EE,HEPHY,Left,,,34.439
36700,2S,WW,HEPHY,Left,,,33.928
36700,2S,EE,HEPHY,Left,,,34.453
36700,2S,WW,HEPHY,Left,,,34.092
36700,2S,EE,HEPHY,Left,,,34.454
36700,2S,WW,HEPHY,Left,,,34.232
36700,2S,EE,HEPHY,Left,,,34.516
36700,2S,WW,HEPHY,Left,,,34.181
36701,2S,EE,HEPHY,Left,,,34.486
36701,2S,WW,HEPHY,Left,,,34.714
36701,2S,EE,HEPHY,Left,,,34.093
36701,2S,WW,HEPHY,Left,,,34.481
36701,2S,EE,HEPHY,Left,,,34.464
36701,2S,WW,HEPHY,Left,,,34.532
36701,2S,EE,HEPHY,Left,,,34.233
36701,2S,WW,HEPHY,Left,,,34.292
36701,2S,EE,HEPHY,Left,,,34.543
36701,2S,WW,HEPHY,Left,,,34.801
36701,2S,EE,HEPHY,Left,,,34.354
36701,2S,WW,HEPHY,Left,,,34.116
36701,2S,EE,HEPHY,Left,,,34.495
36701,2S,WW,HEPHY,Left,,,34.395
36701,2S,EE,HEPHY,Left,,,34.437
36701,2S,WW,HEPHY,Left,,,34.413
36701,2S,EE,HEPHY,Left,,,34.19
36701,2S,WW,HEPHY,Left,,,34.288
36701,2S,EE,HEPHY,Left,,,35.131
36701,2S,WW,HEPHY,Left,,,34.55
36246,2S,EE,Brown,Right,20.0,20.376,33.814
36246,2S,WW,Brown,Right,20.0,20.398,33.988
36246,2S,EE,Brown,Right,20.0,20.35,33.605
36246,2S,WW,Brown,Right,20.0,20.463,33.77
36246,2S,EE,Brown,Right,20.0,20.502,33.78
36246,2S,WW,Brown,Right,20.0,20.131,33.724
36246,2S,EE,Brown,Right,20.0,20.623,33.978
36246,2S,WW,Brown,Right,20.0,20.627,33.991
36246,2S,EE,Brown,Right,20.0,20.023,33.574
36246,2S,WW,Brown,Right,20.0,20.007,33.874
36246,2S,EE,Brown,Right,20.0,20.019,33.652
36246,2S,WW,Brown,Right,20.0,20.058,33.75
36246,2S,EE,Brown,Right,20.0,20.081,33.875
36246,2S,WW,Brown,Right,20.0,20.095,33.763
36246,2S,EE,Brown,Right,20.0,20.101,33.723
36246,2S,WW,Brown,Right,20.0,20.08,33.759
36246,2S,EE,Brown,Right,20.0,20.036,33.719
36246,2S,WW,Brown,Right,20.0,20.069,33.902
36698,2S,EE,HEPHY,Left,,,34.747
36698,2S,WW,HEPHY,Left,,,34.361
36698,2S,EE,HEPHY,Left,,,34.4
36698,2S,WW,HEPHY,Left,,,34.087
36698,2S,EE,HEPHY,Left,,,34.329
36698,2S,WW,HEPHY,Left,,,34.656
36698,2S,EE,HEPHY,Left,,,34.403
36698,2S,WW,HEPHY,Left,,,34.24
36698,2S,EE,HEPHY,Left,,,34.578
36698,2S,WW,HEPHY,Left,,,34.001
36698,2S,EE,HEPHY,Left,,,34.342
36698,2S,WW,HEPHY,Left,,,36.284
36698,2S,EE,HEPHY,Left,,,34.676
36698,2S,WW,HEPHY,Left,,,33.994
36698,2S,EE,HEPHY,Left,,,34.216
36698,2S,WW,HEPHY,Left,,,34.005
36698,2S,EE,HEPHY,Left,,,34.381
36698,2S,WW,HEPHY,Left,,,34.179
36698,2S,EE,HEPHY,Left,,,34.131
36698,2S,WW,HEPHY,Left,,,34.164
36699,2S,WW,HEPHY,Left,,,34.859
36699,2S,EE,HEPHY,Left,,,34.299
36699,2S,WW,HEPHY,Left,,,34.325
36699,2S,EE,HEPHY,Left,,,34.435
36699,2S,WW,HEPHY,Left,,,34.41
36699,2S,EE,HEPHY,Left,,,34.421
36699,2S,WW,HEPHY,Left,,,34.344
36699,2S,EE,HEPHY,Left,,,34.231
36699,2S,WW,HEPHY,Left,,,34.594
36699,2S,EE,HEPHY,Left,,,34.458
36699,2S,WW,HEPHY,Left,,,35.068
36699,2S,EE,HEPHY,Left,,,34.497
36699,2S,WW,HEPHY,Left,,,34.543
36699,2S,EE,HEPHY,Left,,,34.912
36699,2S,WW,HEPHY,Left,,,34.739
36699,2S,EE,HEPHY,Left,,,34.755
36699,2S,WW,HEPHY,Left,,,34.879
36699,2S,EE,HEPHY,Left,,,34.397
36699,2S,WW,HEPHY,Left,,,36.394
36702,2S,EE,Perugia,Left,20.0,20.0,34.005
36702,2S,WW,Perugia,Left,20.0,20.0,34.063
36702,2S,EE,Perugia,Left,20.0,20.0,34.271
36702,2S,WW,Perugia,Left,20.0,20.0,34.412
36702,2S,EE,Perugia,Left,20.0,20.0,34.466
36702,2S,WW,Perugia,Left,20.0,20.0,34.13
36702,2S,EE,Perugia,Left,20.0,20.0,34.186
36702,2S,WW,Perugia,Left,20.0,20.0,34.206
36702,2S,EE,Perugia,Left,20.0,20.0,34.031
36702,2S,WW,Perugia,Left,20.0,20.0,34.284
36702,2S,EE,Perugia,Left,20.0,20.0,34.183
36702,2S,WW,Perugia,Left,20.0,20.0,34.196
36702,2S,EE,Perugia,Left,20.0,20.0,34.215
36702,2S,WW,Perugia,Left,20.0,20.0,34.475
36702,2S,EE,Perugia,Left,20.0,20.0,34.068
36702,2S,WW,Perugia,Left,20.0,20.0,34.124
36703,2S,EE,Perugia,Left,20.0,20.0,34.251
36703,2S,WW,Perugia,Left,20.0,20.0,34.561
36703,2S,EE,Perugia,Left,20.0,20.0,34.16
36703,2S,WW,Perugia,Left,20.0,20.0,34.608
36703,2S,EE,Perugia,Left,20.0,20.0,34.076
36703,2S,WW,Perugia,Left,20.0,20.0,34.562
36703,2S,EE,Perugia,Left,20.0,20.0,34.428
36703,2S,WW,Perugia,Left,20.0,20.0,34.565
36703,2S,EE,Perugia,Left,20.0,20.0,33.922
36703,2S,WW,Perugia,Left,20.0,20.0,34.309
36703,2S,EE,Perugia,Left,20.0,20.0,34.05
36703,2S,WW,Perugia,Left,20.0,20.0,34.217
36703,2S,EE,Perugia,Left,20.0,20.0,34.1
36703,2S,WW,Perugia,Left,20.0,20.0,34.6
36703,2S,EE,Perugia,Left,20.0,20.0,34.196
36703,2S,WW,Perugia,Left,20.0,20.0,34.276
36703,2S,EE,Perugia,Left,20.0,20.0,34.213
36703,2S,WW,Perugia,Left,20.0,20.0,34.394
36703,2S,EE,Perugia,Left,20.0,20.0,34.536
36703,2S,WW,Perugia,Left,20.0,20.0,34.441
36704,2S,EE,Perugia,Left,20.0,20.0,34.416
36704,2S,WW,Perugia,Left,20.0,20.0,34.406
36704,2S,EE,Perugia,Left,20.0,20.0,34.317
36704,2S,WW,Perugia,Left,20.0,20.0,34.463
36704,2S,EE,Perugia,Left,20.0,20.0,34.269
36704,2S,WW,Perugia,Left,20.0,20.0,34.634
36704,2S,EE,Perugia,Left,20.0,20.0,33.939
36704,2S,WW,Perugia,Left,20.0,20.0,34.342
36704,2S,EE,Perugia,Left,20.0,20.0,34.304
36704,2S,WW,Perugia,Left,20.0,20.0,34.243
36704,2S,EE,Perugia,Left,20.0,20.0,34.482
36704,2S,WW,Perugia,Left,20.0,20.0,34.517
36704,2S,EE,Perugia,Left,20.0,20.0,34.114
36704,2S,WW,Perugia,Left,20.0,20.0,34.523
36704,2S,EE,Perugia,Left,20.0,20.0,34.139
36704,2S,WW,Perugia,Left,20.0,20.0,34.344
36704,2S,EE,Perugia,Left,20.0,20.0,34.188
36704,2S,WW,Perugia,Left,20.0,20.0,34.442
36704,2S,EE,Perugia,Left,20.0,20.0,34.381
36704,2S,WW,Perugia,Left,20.0,20.0,34.303
36705,2S,EE,Perugia,Left,20.0,20.0,34.237
36705,2S,WW,Perugia,Left,20.0,20.0,33.963
36705,2S,EE,Perugia,Left,20.0,20.0,34.187
36705,2S,WW,Perugia,Left,20.0,20.0,34.144
36705,2S,EE,Perugia,Left,20.0,20.0,33.858
36705,2S,WW,Perugia,Left,20.0,20.0,33.684
36705,2S,EE,Perugia,Left,20.0,20.0,34.266
36705,2S,WW,Perugia,Left,20.0,20.0,33.806
36705,2S,EE,Perugia,Left,20.0,20.0,34.241
36705,2S,WW,Perugia,Left,20.0,20.0,34.165
36705,2S,EE,Perugia,Left,20.0,20.0,34.167
36705,2S,WW,Perugia,Left,20.0,20.0,33.749
36705,2S,EE,Perugia,Left,20.0,20.0,34.034
36705,2S,WW,Perugia,Left,20.0,20.0,33.92
36705,2S,EE,Perugia,Left,20.0,20.0,34.16
36705,2S,WW,Perugia,Left,20.0,20.0,34.258
36705,2S,EE,Perugia,Left,20.0,20.0,33.789
36705,2S,WW,Perugia,Left,20.0,20.0,34.229
36705,2S,EE,Perugia,Left,20.0,20.0,33.77
36705,2S,WW,Perugia,Left,20.0,20.0,34.038
36706,2S,EE,Brown,Right,20.0,20.003,34.066
36706,2S,WW,Brown,Right,20.0,20.107,33.91
36706,2S,EE,Brown,Right,20.0,20.045,33.845
36706,2S,WW,Brown,Right,20.0,20.091,33.807
36706,2S,EE,Brown,Right,20.0,20.069,34.646
36706,2S,WW,Brown,Right,20.0,20.043,34.004
36706,2S,EE,Brown,Right,20.0,20.041,33.877
36706,2S,WW,Brown,Right,20.0,20.032,34.199
36706,2S,EE,Brown,Right,20.0,20.048,30.249
36706,2S,WW,Brown,Right,20.0,20.007,34.027
36706,2S,EE,Brown,Right,20.0,20.045,33.925
36706,2S,WW,Brown,Right,20.0,20.05,33.602
36795,2S,EE,Brown,Right,20.0,19.978,33.953
36795,2S,WW,Brown,Right,20.0,20.064,33.999
36795,2S,EE,Brown,Right,20.0,20.01,33.893
36795,2S,WW,Brown,Right,20.0,20.05,34.203
36795,2S,EE,Brown,Right,20.0,20.081,34.016
36795,2S,WW,Brown,Right,20.0,20.066,33.729
36795,2S,EE,Brown,Right,20.0,20.099,33.761
36795,2S,WW,Brown,Right,20.0,20.081,33.789
36795,2S,EE,Brown,Right,20.0,20.045,34.043
36795,2S,WW,Brown,Right,20.0,20.055,34.298
36795,2S,EE,Brown,Right,20.0,20.085,33.759
36795,2S,WW,Brown,Right,20.0,20.044,33.973
36795,2S,EE,Brown,Right,20.0,20.048,33.982
36795,2S,WW,Brown,Right,20.0,20.043,33.988
36795,2S,EE,Brown,Right,20.0,20.067,33.771
36795,2S,WW,Brown,Right,20.0,20.051,34.141
36796,2S,EE,Brown,Right,20.0,20.041,33.904
36796,2S,WW,Brown,Right,20.0,20.024,33.609
36796,2S,EE,Brown,Right,20.0,20.044,34.101
36796,2S,WW,Brown,Right,20.0,20.066,34.036
36796,2S,EE,Brown,Right,20.0,20.029,33.505
36796,2S,EE,Brown,Right,20.0,20.029,33.505
36796,2S,WW,Brown,Right,20.0,20.059,33.649
36796,2S,WW,Brown,Right,20.0,20.059,33.649
36796,2S,EE,Brown,Right,20.0,20.069,33.644
36796,2S,WW,Brown,Right,20.0,20.106,33.783
36796,2S,EE,Brown,Right,20.0,20.057,33.538
36796,2S,WW,Brown,Right,20.0,20.029,33.821
36796,2S,EE,Brown,Right,20.0,20.039,33.877
36796,2S,WW,Brown,Right,20.0,20.033,33.928
36796,2S,EE,Brown,Right,20.0,20.056,33.542
36796,2S,WW,Brown,Right,20.0,20.061,34.052
36796,2S,EE,Brown,Right,20.0,19.991,33.013
36796,2S,WW,Brown,Right,20.0,20.035,32.714
36797,2S,EE,Brown,Right,20.0,20.127,34.164
36797,2S,WW,Brown,Right,20.0,20.028,34.095
36797,2S,EE,Brown,Right,20.0,20.072,33.803
36797,2S,WW,Brown,Right,20.0,20.03,33.939
36797,2S,WW,Brown,Right,20.0,20.037,33.939
36797,2S,EE,Brown,Right,20.0,20.041,33.835
36797,2S,WW,Brown,Right,20.0,19.785,34.041
36797,2S,EE,Brown,Right,20.0,20.052,34.213
36797,2S,WW,Brown,Right,20.0,20.05,34.244
36797,2S,EE,Brown,Right,20.0,20.09,33.867
36797,2S,WW,Brown,Right,20.0,20.013,34.168
36797,2S,EE,Brown,Right,20.0,20.044,33.578
36797,2S,WW,Brown,Right,20.0,20.026,33.702
36797,2S,EE,Brown,Right,20.0,20.072,33.479
36797,2S,WW,Brown,Right,20.0,20.026,33.941
36798,2S,EE,Perugia,Left,20.0,20.0,33.814
36798,2S,EE,Perugia,Left,20.0,20.0,33.814
36798,2S,WW,Perugia,Left,20.0,20.0,34.029
36798,2S,WW,Perugia,Left,20.0,20.0,34.029
36798,2S,EE,Perugia,Left,20.0,20.0,33.871
36798,2S,EE,Perugia,Left,20.0,20.0,33.871
36798,2S,WW,Perugia,Left,20.0,20.0,34.099
36798,2S,WW,Perugia,Left,20.0,20.0,34.099
36798,2S,EE,Perugia,Left,20.0,20.0,33.648
36798,2S,EE,Perugia,Left,20.0,20.0,33.648
36798,2S,WW,Perugia,Left,20.0,20.0,34.134
36798,2S,WW,Perugia,Left,20.0,20.0,34.134
36798,2S,EE,Perugia,Left,20.0,20.0,34.148
36798,2S,EE,Perugia,Left,20.0,20.0,34.148
36798,2S,WW,Perugia,Left,20.0,20.0,33.908
36798,2S,WW,Perugia,Left,20.0,20.0,33.908
36798,2S,EE,Perugia,Left,20.0,20.0,33.863
36798,2S,EE,Perugia,Left,20.0,20.0,33.863
36798,2S,WW,Perugia,Left,20.0,20.0,34.064
36798,2S,WW,Perugia,Left,20.0,20.0,34.064
36798,2S,EE,Perugia,Left,20.0,20.0,33.887
36798,2S,EE,Perugia,Left,20.0,20.0,33.887
36798,2S,WW,Perugia,Left,20.0,20.0,33.833
36798,2S,WW,Perugia,Left,20.0,20.0,33.833
36798,2S,EE,Perugia,Left,20.0,20.0,33.854
36798,2S,EE,Perugia,Left,20.0,20.0,33.854
36798,2S,WW,Perugia,Left,20.0,20.0,34.065
36798,2S,WW,Perugia,Left,20.0,20.0,34.065
36798,2S,EE,Perugia,Left,20.0,20.0,34.151
36798,2S,EE,Perugia,Left,20.0,20.0,34.151
36798,2S,WW,Perugia,Left,20.0,20.0,34.291
36798,2S,WW,Perugia,Left,20.0,20.0,34.291
36798,2S,EE,Perugia,Left,20.0,20.0,33.971
36798,2S,EE,Perugia,Left,20.0,20.0,33.971
36798,2S,WW,Perugia,Left,20.0,20.0,34.084
36798,2S,WW,Perugia,Left,20.0,20.0,34.084
36799,2S,EE,Perugia,Left,20.0,20.0,34.307
36799,2S,WW,Perugia,Left,20.0,20.0,33.988
36799,2S,EE,Perugia,Left,20.0,20.0,34.08
36799,2S,WW,Perugia,Left,20.0,20.0,34.15
36799,2S,EE,Perugia,Left,20.0,20.0,34.294
36799,2S,WW,Perugia,Left,20.0,20.0,34.222
36799,2S,EE,Perugia,Left,20.0,20.0,33.959
36799,2S,WW,Perugia,Left,20.0,20.0,34.298
36799,2S,EE,Perugia,Left,20.0,20.0,33.941
36799,2S,WW,Perugia,Left,20.0,20.0,33.976
36799,2S,EE,Perugia,Left,20.0,20.0,33.793
36799,2S,WW,Perugia,Left,20.0,20.0,34.264
36799,2S,EE,Perugia,Left,20.0,20.0,33.871
36799,2S,WW,Perugia,Left,20.0,20.0,34.168
36799,2S,EE,Perugia,Left,20.0,20.0,34.119
36799,2S,WW,Perugia,Left,20.0,20.0,34.137
36799,2S,EE,Perugia,Left,20.0,20.0,34.105
36799,2S,WW,Perugia,Left,20.0,20.0,34.056
36799,2S,EE,Perugia,Left,20.0,20.0,34.055
36799,2S,WW,Perugia,Left,20.0,20.0,34.115
36800,2S,EE,HEPHY,Left,,,34.227
36800,2S,WW,HEPHY,Left,,,34.2
36800,2S,EE,HEPHY,Left,,,34.478
36800,2S,WW,HEPHY,Left,,,34.434
36800,2S,EE,HEPHY,Left,,,34.307
36800,2S,WW,HEPHY,Left,,,34.157
36800,2S,EE,HEPHY,Left,,,34.341
36800,2S,WW,HEPHY,Left,,,34.273
36800,2S,EE,HEPHY,Left,,,34.267
36800,2S,WW,HEPHY,Left,,,33.859
36800,2S,EE,HEPHY,Left,,,34.272
36800,2S,WW,HEPHY,Left,,,33.994
36800,2S,EE,HEPHY,Left,,,34.241
36800,2S,WW,HEPHY,Left,,,33.98
36800,2S,EE,HEPHY,Left,,,38.042
36800,2S,WW,HEPHY,Left,,,34.815
36800,2S,EE,HEPHY,Left,,,34.217
36800,2S,WW,HEPHY,Left,,,33.819
36800,2S,EE,HEPHY,Left,,,34.358
36800,2S,WW,HEPHY,Left,,,33.708
36801,2S,EE,HEPHY,Left,,,34.584
36801,2S,WW,HEPHY,Left,,,34.722
36801,2S,EE,HEPHY,Left,,,34.52
36801,2S,WW,HEPHY,Left,,,34.582
36801,2S,EE,HEPHY,Left,,,34.295
36801,2S,WW,HEPHY,Left,,,34.314
36801,2S,EE,HEPHY,Left,,,34.451
36801,2S,WW,HEPHY,Left,,,34.41
36801,2S,EE,HEPHY,Left,,,34.51
36801,2S,WW,HEPHY,Left,,,34.821
36801,2S,EE,HEPHY,Left,,,34.137
36801,2S,WW,HEPHY,Left,,,34.535
36801,2S,EE,HEPHY,Left,,,34.424
36801,2S,WW,HEPHY,Left,,,34.508
36801,2S,EE,HEPHY,Left,,,34.54
36801,2S,WW,HEPHY,Left,,,34.569
36801,2S,EE,HEPHY,Left,,,34.515
36801,2S,WW,HEPHY,Left,,,34.592
36801,2S,EE,HEPHY,Left,,,35.592
36801,2S,WW,HEPHY,Left,,,34.202
36802,2S,EE,HEPHY,Left,,,34.445
36802,2S,WW,HEPHY,Left,,,34.354
36802,2S,EE,HEPHY,Left,,,34.479
36802,2S,WW,HEPHY,Left,,,34.208
36802,2S,EE,HEPHY,Left,,,34.045
36802,2S,WW,HEPHY,Left,,,33.984
36802,2S,EE,HEPHY,Left,,,34.45
36802,2S,WW,HEPHY,Left,,,33.829
36802,2S,EE,HEPHY,Left,,,34.086
36802,2S,WW,HEPHY,Left,,,34.375
36802,2S,EE,HEPHY,Left,,,34.248
36802,2S,WW,HEPHY,Left,,,34.195
36802,2S,EE,HEPHY,Left,,,34.15
36802,2S,WW,HEPHY,Left,,,34.199
36802,2S,EE,HEPHY,Left,,,34.563
36802,2S,WW,HEPHY,Left,,,33.916
36802,2S,EE,HEPHY,Left,,,34.174
36802,2S,WW,HEPHY,Left,,,34.028
36802,2S,EE,HEPHY,Left,,,34.158
36802,2S,WW,HEPHY,Left,,,34.259
36803,2S,EE,HEPHY,Left,,,34.113
36803,2S,WW,HEPHY,Left,,,34.387
36803,2S,WW,HEPHY,Left,,,34.387
36803,2S,EE,HEPHY,Left,,,38.08
36803,2S,EE,HEPHY,Left,,,38.08
36803,2S,EE,HEPHY,Left,,,38.08
36803,2S,WW,HEPHY,Left,,,36.381
36803,2S,EE,HEPHY,Left,,,34.967
36803,2S,EE,HEPHY,Left,,,34.967
36803,2S,WW,HEPHY,Left,,,34.773
36803,2S,WW,HEPHY,Left,,,34.773
36803,2S,EE,HEPHY,Left,,,34.452
36803,2S,WW,HEPHY,Left,,,34.478
36803,2S,WW,HEPHY,Left,,,34.478
36803,2S,EE,HEPHY,Left,,,34.258
36803,2S,EE,HEPHY,Left,,,34.258
36803,2S,WW,HEPHY,Left,,,34.327
36803,2S,WW,HEPHY,Left,,,34.327
36803,2S,WW,HEPHY,Left,,,34.327
36803,2S,EE,HEPHY,Left,,,34.443
36803,2S,WW,HEPHY,Left,,,34.156
36803,2S,WW,HEPHY,Left,,,34.156
36803,2S,EE,HEPHY,Left,,,34.087
36803,2S,EE,HEPHY,Left,,,34.087
36803,2S,WW,HEPHY,Left,,,34.58
36803,2S,WW,HEPHY,Left,,,34.58
36803,2S,EE,HEPHY,Left,,,34.491
36803,2S,EE,HEPHY,Left,,,34.491
36803,2S,WW,HEPHY,Left,,,34.214
36803,2S,WW,HEPHY,Left,,,34.214
37079,2S,EE,HEPHY,Left,,,38.801
37079,2S,WW,HEPHY,Left,,,34.175
37079,2S,EE,HEPHY,Left,,,34.14
37079,2S,WW,HEPHY,Left,,,34.178
37079,2S,EE,HEPHY,Left,,,34.296
37079,2S,WW,HEPHY,Left,,,36.488
37079,2S,EE,HEPHY,Left,,,34.073
37079,2S,WW,HEPHY,Left,,,34.052
37079,2S,EE,HEPHY,Left,,,34.127
37079,2S,WW,HEPHY,Left,,,33.847
37079,2S,EE,HEPHY,Left,,,34.407
37079,2S,WW,HEPHY,Left,,,34.132
37079,2S,EE,HEPHY,Left,,,34.102
37079,2S,WW,HEPHY,Left,,,39.816
37079,2S,EE,HEPHY,Left,,,34.4
37079,2S,WW,HEPHY,Left,,,34.409
37081,2S,EE,HEPHY,Left,,,34.281
37081,2S,WW,HEPHY,Left,,,34.263
37081,2S,EE,HEPHY,Left,,,34.128
37081,2S,WW,HEPHY,Left,,,34.033
37081,2S,EE,HEPHY,Left,,,34.587
37081,2S,WW,HEPHY,Left,,,34.371
37081,2S,EE,HEPHY,Left,,,35.25
37081,2S,WW,HEPHY,Left,,,34.236
37081,2S,EE,HEPHY,Left,,,34.219
37081,2S,WW,HEPHY,Left,,,34.16
37081,2S,EE,HEPHY,Left,,,34.198
37081,2S,WW,HEPHY,Left,,,34.377
37081,2S,EE,HEPHY,Left,,,34.203
37081,2S,WW,HEPHY,Left,,,34.082
37081,2S,EE,HEPHY,Left,,,34.555
37081,2S,WW,HEPHY,Left,,,34.273
37081,2S,EE,HEPHY,Left,,,34.14
37081,2S,WW,HEPHY,Left,,,34.098
37081,2S,EE,HEPHY,Left,,,34.69
37081,2S,WW,HEPHY,Left,,,34.434
37083,2S,EE,Perugia,Left,20.0,20.0,34.21
37083,2S,WW,Perugia,Left,20.0,20.0,34.051
37083,2S,EE,Perugia,Left,20.0,20.0,34.449
37083,2S,WW,Perugia,Left,20.0,20.0,34.224
37083,2S,EE,Perugia,Left,20.0,20.0,33.752
37083,2S,WW,Perugia,Left,20.0,20.0,34.229
37083,2S,EE,Perugia,Left,20.0,20.0,34.056
37083,2S,WW,Perugia,Left,20.0,20.0,34.292
37083,2S,EE,Perugia,Left,20.0,20.0,34.549
37083,2S,WW,Perugia,Left,20.0,20.0,34.467
37083,2S,EE,Perugia,Left,20.0,20.0,33.792
37083,2S,WW,Perugia,Left,20.0,20.0,34.146
37083,2S,EE,Perugia,Left,20.0,20.0,34.025
37083,2S,WW,Perugia,Left,20.0,20.0,33.95
37083,2S,EE,Perugia,Left,20.0,20.0,34.53
37083,2S,WW,Perugia,Left,20.0,20.0,33.942
37083,2S,EE,Perugia,Left,20.0,20.0,34.191
37083,2S,WW,Perugia,Left,20.0,20.0,33.624
37084,2S,EE,Perugia,Left,20.0,20.0,34.019
