batch_number,Type,Average,std
34252,PSS,34.104660714285714,0.5488873796321789
34254,PSS,34.125410714285714,0.4351583526523613
34331,2S,33.82621621621622,0.5293315562068805
34332,2S,33.956,0.1287087695863071
34340,PSS,33.62755,1.4789826189578708
34341,PSS,33.950675000000004,0.8003071970283556
34343,PSS,33.994725,0.3902141415710752
34346,2S,34.16405128205128,0.15370099967451437
34348,2S,34.130583333333334,0.13732282392601255
34352,2S,34.08918181818182,0.18393684686968867
34353,2S,33.79534375,0.20799513166991998
34354,2S,33.413244444444445,5.107625810115853
34357,2S,33.96103333333333,0.15715278823671713
34359,2S,33.82467857142857,0.31086022267625074
35494,PSP,34.60077777777778,0.13212452039227643
35495,PSP,34.598045454545456,0.1845298987963298
35496,PSP,34.826096774193545,0.1888695060685575
35499,PSP,34.76075,0.12833325008322402
35500,PSP,34.7873,0.2585380151218734
35501,PSP,34.61585,0.2522056961249992
35713,PSS,34.072375,0.1650914393096547
35714,PSS,34.196,0.21432520644489458
35717,2S,33.8154,0.4942516299256994
35718,2S,33.839375,0.3095631061135446
35719,2S,34.00011111111111,0.18267518228325944
35722,2S,33.650125,0.5891202339081555
35952,2S,33.8879,0.4789708155047269
35953,2S,34.447966666666666,0.8597866809747722
35957,2S,34.29833333333333,0.15845494947931685
35958,2S,34.320875,0.17241650153045107
35959,2S,34.1975,0.13057440970798348
35960,2S,34.095333333333336,0.1809058903863298
35961,2S,34.00755,0.18431137126869557
35962,2S,34.2331,0.16978218243880727
35963,2S,34.025888888888886,0.16616323968381785
36236,PSS,34.134,0.1813164820601443
36237,PSS,34.121449999999996,0.16286205819650185
36238,2S,34.1045,0.25151359453376315
36239,2S,34.1115625,0.18225951049716696
36240,2S,34.227125,0.19922596139974322
36241,2S,34.28465,0.21847420057249217
36245,2S,33.874529411764705,0.18696026237112906
36246,2S,33.79116666666667,0.12365190705220609
36696,PSS,34.191944444444445,0.3560230448955963
36697,PSS,33.97076470588235,0.1886658850361412
36698,2S,34.408699999999996,0.4955819651788456
36699,2S,34.66105263157895,0.48251695119149357
36700,2S,34.25575,0.23702006910364165
36701,2S,34.4504,0.24117986299811506
36702,2S,34.2071875,0.1453300697263515
36703,2S,34.32325,0.20841908059939
36704,2S,34.3383,0.16250541691376333
36705,2S,34.033249999999995,0.198251003846931
36706,2S,33.67975,1.1098660955268445
36795,2S,33.956125,0.16766230941985696
36796,2S,33.66975,0.37209631369669205
36797,2S,33.328375,2.432103886898473
36798,2S,33.98411111111111,0.15978032305007478
36799,2S,34.0949,0.144036873933835
36800,2S,34.39945,0.8928313611616047
36801,2S,34.54115,0.29513712691596533
36802,2S,34.20725,0.19571700165504746
36803,2S,34.7616875,1.0387731044361903
37079,2S,34.9651875,1.8055112745424784
37081,2S,34.3289,0.27924200030948526
37083,2S,34.13772222222222,0.2666486574801156
37084,2S,34.19136842105263,0.1640231049193046
37085,2S,34.31770588235294,0.23126574668168196
37086,2S,34.231,0.15733573444495613
37087,2S,34.04675,0.16597851266554656
37088,2S,33.91385714285714,0.2206594512061364
37398,PSS,33.706,0.9218076444320332
37399,PSS,33.798066666666664,0.6375016489241049
37400,2S,33.7985,0.2411548337607059
37401,2S,33.59314285714286,0.36471756346370554
37402,2S,33.96605263157895,0.2323915454773635
37403,2S,34.075125,0.12206275708284944
37404,2S,34.26635,0.35161825516946704
37405,2S,34.62581818181818,2.0239369611010183
37406,2S,33.9361875,0.2118471835230917
37407,2S,33.9780625,0.3972566708061697
37408,2S,33.88842857142857,0.12872374372198073
37895,PSS,33.820125,0.5897106493866281
37896,PSS,33.7190625,0.44631505594889787
37897,2S,33.812,0.3154849746513603
37898,2S,34.333666666666666,0.3470277154552901
37899,2S,34.720875,2.1146623646971774
37900,2S,34.0914375,0.186836816054366
37901,2S,34.11825,0.23504226570271758
37903,2S,33.976,0.321641415243745
37904,2S,33.76121428571429,0.4654125016620173
37905,2S,33.793142857142854,0.2868089305397643
37906,2S,34.99855,1.8012131430905425
37907,2S,34.561125,0.7466409110141231
38194,2S,34.261857142857146,0.21787853254750775
38195,2S,34.16025,0.1748666158342799
38196,2S,33.842214285714284,0.16077895890437152
38197,2S,35.2016875,1.7438743348743133
38198,2S,34.194,0.15704041615995634
38199,2S,33.6805,0.29868860811116715
38200,2S,34.479375,1.1658173027251453
38201,2S,33.8661875,0.1627465181399215
38202,2S,33.799375,0.4023132900282234
38212,PSS,34.2033125,0.21935898089661118
38213,PSS,34.21778571428571,0.17467648275132322
38691,2S,34.48025,0.9649302220022616
38693,2S,33.863625,0.32510221469562356
38694,2S,34.0700625,0.4354517146978904
38695,2S,33.9635625,0.21943319978222733
38696,2S,33.6978,0.7528885847538346
38711,PSS,34.2295625,0.18549895552266646
38712,PSS,34.67588888888889,1.2020073841844687
38713,2S,34.00475,0.2365179344855958
38714,2S,33.77907142857143,0.5688557292137809
38715,2S,33.71246153846154,0.32017667398500793
38716,2S,34.06975,0.19939368322264336
38868,2S,34.835125,2.1624733948267068
38869,2S,33.61542857142857,0.22089562947437294
38870,2S,33.74692857142857,0.3082679813922463
38871,2S,33.661125,1.858433924033888
38872,2S,33.52075,0.26109177824409824
38873,2S,33.7702,0.5865243766839077
38874,2S,33.930416666666666,0.20615901115107185
38875,2S,33.9272,0.17406052587150814
38876,2S,33.830625,0.34815223989349414
38877,2S,34.088625,0.2601319857303214
38878,2S,34.5296875,0.4084583567105301
38879,2S,34.443,0.5212206186763274
38880,2S,34.40033333333333,0.41598733955093425
38881,2S,33.647000000000006,0.1866761902332531
38882,2S,33.72557142857143,0.26326141272235654
38883,2S,33.95007692307692,0.36572723477533053
38884,2S,33.769642857142856,0.2623068101238736
38885,2S,35.1370625,2.1583024338200003
38920,PSS,34.1915,0.2303316449528095
38921,PSS,34.186142857142855,0.15274607241223073
38922,PSS,34.196125,0.20717653502910904
39478,PSS,34.205875,0.27273207243251374
39479,PSS,34.17507142857143,0.2281441731367769
39480,2S,34.4836875,0.365138643759691
39481,2S,34.39475,0.21306227571612407
39482,2S,34.395875,0.5833868784948806
39483,2S,34.938125,1.6966910885603184
39484,2S,33.993857142857145,0.19835122583742554
39485,2S,34.403083333333335,0.29449169098737965
39486,2S,35.273,2.46137563163366
39487,2S,33.92778571428571,0.22030160395080325
39488,2S,34.13341666666667,0.20495829213562092
39547,PSS,33.74728571428572,0.25775343870612943
39548,PSS,34.30345,0.12082456834514022
39562,PSS,34.675850000000004,1.4386813141499455
39563,PSS,33.8949375,0.11295926625705834
39564,2S,33.7915,0.19263507657556075
39565,2S,34.354166666666664,0.2046650626726219
