batch_number,Type,Orientation,Location,KIND_OF_HM_SET_ID,TEMP_SET_DEGC,AV_TEMP_DEGC,R_OHM
34330,2S,WW,Perugia,Left,,,7.66342
34330,2S,WW,Perugia,Right,,,7.659774
34330,2S,EE,Perugia,Left,,,7.608475
34330,2S,EE,Perugia,Right,,,7.599002
34330,2S,WW,Perugia,Left,,,7.670544
34330,2S,WW,Perugia,Right,,,7.660176
34330,2S,EE,Perugia,Left,,,7.628873
34330,2S,EE,Perugia,Right,,,7.608739
34330,2S,WW,Perugia,Right,,,7.649637
34330,2S,WW,Perugia,Left,,,7.657687
34252,PSS,EE,Brown,Left,20.0,20.062,7.71
34252,PSS,EE,Brown,Left,20.0,20.063,7.686
34252,PSS,EE,Brown,Right,20.0,20.143,7.705
34252,PSS,EE,Brown,Right,20.0,20.209,7.628
34252,PSS,WW,Brown,Left,20.0,20.052,7.765
34252,PSS,WW,Brown,Left,20.0,20.055,7.746
34252,PSS,WW,Brown,Right,20.0,20.017,7.591
34252,PSS,WW,Brown,Right,20.0,20.016,7.769
34252,PSS,EE,Brown,Left,20.0,20.05,7.675
34252,PSS,EE,Brown,Right,20.0,20.065,7.556
34252,PSS,EE,Brown,Left,20.0,20.044,7.713
34252,PSS,EE,Brown,Right,20.0,20.064,7.744
34252,PSS,WW,Brown,Right,20.0,20.022,7.61
34252,PSS,WW,Brown,Left,20.0,20.081,7.745
34252,PSS,WW,Brown,Left,20.0,20.091,7.713
34252,PSS,WW,Brown,Right,20.0,20.019,7.675
34252,PSS,EE,Brown,Right,20.0,19.989,7.693
34252,PSS,EE,Brown,Left,20.0,20.034,7.712
34252,PSS,EE,Brown,Left,20.0,20.036,7.708
34252,PSS,EE,Brown,Right,20.0,20.002,7.638
34252,PSS,WW,Brown,Left,20.0,20.014,7.77
34252,PSS,WW,Brown,Left,20.0,20.018,7.771
34252,PSS,WW,Brown,Right,20.0,20.088,7.738
34252,PSS,WW,Brown,Right,20.0,20.082,7.608
34252,PSS,EE,Brown,Left,20.0,20.027,7.645
34252,PSS,EE,Brown,Right,20.0,20.076,7.559
34252,PSS,EE,Brown,Left,20.0,20.023,7.632
34252,PSS,EE,Brown,Right,20.0,20.078,7.7
34252,PSS,WW,Brown,Left,20.0,20.079,7.72
34252,PSS,WW,Brown,Left,20.0,20.069,7.696
34252,PSS,WW,Brown,Right,20.0,20.242,7.615
34252,PSS,WW,Brown,Right,20.0,20.178,7.705
34252,PSS,EE,Brown,Right,20.0,20.008,7.648
34252,PSS,EE,Brown,Left,20.0,20.07,7.696
34252,PSS,EE,Brown,Left,20.0,20.071,7.701
34252,PSS,EE,Brown,Right,20.0,20.006,7.698
34252,PSS,WW,Brown,Left,20.0,20.09,7.793
34252,PSS,WW,Brown,Left,20.0,20.094,7.777
34252,PSS,WW,Brown,Right,20.0,20.067,7.744
34252,PSS,WW,Brown,Right,20.0,20.069,7.597
34252,PSS,EE,Brown,Right,20.0,20.165,7.719
34252,PSS,EE,Brown,Right,20.0,20.164,7.59
34252,PSS,EE,Brown,Left,20.0,20.116,7.671
34252,PSS,EE,Brown,Left,20.0,20.117,7.72
34252,PSS,WW,Brown,Left,20.0,20.075,7.799
34252,PSS,WW,Brown,Right,20.0,20.093,7.596
34252,PSS,WW,Brown,Right,20.0,20.092,7.68
34252,PSS,WW,Brown,Left,20.0,20.079,7.661
34252,PSS,EE,Brown,Left,20.0,20.015,7.835
34252,PSS,EE,Brown,Right,20.0,20.025,7.655
34252,PSS,EE,Brown,Left,20.0,20.014,7.713
34252,PSS,EE,Brown,Right,20.0,20.026,7.707
34252,PSS,WW,Brown,Left,20.0,20.012,7.761
34252,PSS,WW,Brown,Right,20.0,20.057,7.694
34252,PSS,WW,Brown,Right,20.0,20.062,7.603
34252,PSS,WW,Brown,Left,20.0,20.009,7.778
34252,PSS,EE,Brown,Left,20.0,20.026,7.668
34252,PSS,EE,Brown,Left,20.0,20.029,7.662
34252,PSS,EE,Brown,Right,20.0,20.047,7.554
34252,PSS,EE,Brown,Right,20.0,20.045,7.677
34252,PSS,WW,Brown,Left,20.0,20.077,7.652
34252,PSS,WW,Brown,Right,20.0,20.086,7.579
34252,PSS,WW,Brown,Left,20.0,20.075,7.681
34252,PSS,WW,Brown,Right,20.0,20.085,7.656
34252,PSS,EE,Brown,Left,20.0,20.238,7.725
34252,PSS,EE,Brown,Right,20.0,20.125,7.699
34252,PSS,EE,Brown,Right,20.0,20.126,7.644
34252,PSS,EE,Brown,Left,20.0,20.235,7.716
34252,PSS,WW,Brown,Right,20.0,20.048,8.158
34252,PSS,WW,Brown,Right,20.0,20.049,8.532
34252,PSS,WW,Brown,Left,20.0,20.102,7.777
34252,PSS,WW,Brown,Left,20.0,20.107,7.772
34252,PSS,EE,Brown,Left,20.0,20.118,7.73
34252,PSS,EE,Brown,Left,20.0,20.121,7.678
34252,PSS,EE,Brown,Right,20.0,20.087,7.661
34252,PSS,EE,Brown,Right,20.0,20.05,8.492
34252,PSS,WW,Brown,Right,20.0,20.114,7.735
34252,PSS,WW,Brown,Left,20.0,20.119,7.627
34252,PSS,WW,Brown,Left,20.0,20.118,7.787
34252,PSS,WW,Brown,Right,20.0,20.111,7.821
34252,PSS,EE,Brown,Left,20.0,20.04,7.683
34252,PSS,EE,Brown,Right,20.0,20.088,7.725
34252,PSS,EE,Brown,Left,20.0,20.039,7.679
34252,PSS,EE,Brown,Right,20.0,20.091,7.672
34252,PSS,WW,Brown,Left,20.0,20.06,7.771
34252,PSS,WW,Brown,Left,20.0,20.062,7.743
34252,PSS,WW,Brown,Right,20.0,20.012,7.594
34252,PSS,WW,Brown,Right,20.0,20.011,7.714
34252,PSS,EE,Brown,Left,20.0,20.031,7.663
34252,PSS,EE,Brown,Left,20.0,20.029,7.707
34252,PSS,EE,Brown,Right,20.0,20.036,7.582
34252,PSS,EE,Brown,Right,20.0,20.033,7.72
34252,PSS,WW,Brown,Right,20.0,20.049,7.7
34252,PSS,WW,Brown,Right,20.0,20.052,7.612
34252,PSS,WW,Brown,Left,20.0,20.066,7.673
34252,PSS,WW,Brown,Left,20.0,20.062,7.802
34252,PSS,EE,Brown,Left,20.0,20.07,7.707
34252,PSS,EE,Brown,Right,20.0,19.998,7.611
34252,PSS,EE,Brown,Left,20.0,20.068,7.702
34252,PSS,EE,Brown,Right,20.0,19.988,7.652
34252,PSS,WW,Brown,Right,20.0,20.114,7.667
34252,PSS,WW,Brown,Left,20.0,20.048,7.782
34252,PSS,WW,Brown,Left,20.0,20.054,7.783
34252,PSS,WW,Brown,Right,20.0,20.112,7.577
34252,PSS,EE,Brown,Right,20.0,20.011,7.581
34252,PSS,EE,Brown,Left,20.0,20.032,7.693
34252,PSS,EE,Brown,Right,20.0,20.011,7.722
34252,PSS,EE,Brown,Left,20.0,20.036,7.641
34252,PSS,WW,Brown,Left,20.0,20.034,7.657
34252,PSS,WW,Brown,Left,20.0,20.036,7.688
34252,PSS,WW,Brown,Right,20.0,20.035,7.592
34252,PSS,WW,Brown,Right,20.0,20.033,7.679
34332,2S,EE,Perugia,Right,20.0,20.0,7.656014
34332,2S,EE,Perugia,Left,20.0,20.0,7.665749
34332,2S,WW,Perugia,Right,20.0,20.0,7.675355
34332,2S,WW,Perugia,Left,20.0,20.0,7.695484
34332,2S,EE,Perugia,Right,20.0,20.0,7.655232
34332,2S,EE,Perugia,Left,20.0,20.0,7.672108
34332,2S,WW,Perugia,Left,20.0,20.0,7.681329
34332,2S,WW,Perugia,Right,20.0,20.0,7.668219
34332,2S,EE,Perugia,Left,20.0,20.0,7.651718
34332,2S,EE,Perugia,Right,20.0,20.0,7.631581
34332,2S,WW,Perugia,Left,20.0,20.0,7.707175
34332,2S,WW,Perugia,Right,20.0,20.0,7.686148
34332,2S,EE,Perugia,Left,20.0,20.0,7.681971
34332,2S,EE,Perugia,Right,20.0,20.0,7.64718
34332,2S,WW,Perugia,Right,20.0,20.0,7.664321
34332,2S,WW,Perugia,Left,20.0,20.0,7.691986
34332,2S,EE,Perugia,Right,20.0,20.0,7.65562
34332,2S,EE,Perugia,Left,20.0,20.0,7.6734
34332,2S,WW,Perugia,Left,20.0,20.0,7.688102
34332,2S,WW,Perugia,Right,20.0,20.0,7.664459
34332,2S,EE,Perugia,Left,20.0,20.0,7.675626
34332,2S,EE,Perugia,Right,20.0,20.0,7.657967
34332,2S,WW,Perugia,Right,20.0,20.0,7.671858
34332,2S,WW,Perugia,Left,20.0,20.0,7.683417
34332,2S,EE,Perugia,Right,20.0,20.0,7.689012
34332,2S,WW,Perugia,Left,20.0,20.0,7.689249
34332,2S,WW,Perugia,Right,20.0,20.0,7.655749
34332,2S,EE,Perugia,Left,20.0,20.0,7.650814
34332,2S,EE,Perugia,Right,20.0,20.0,7.657961
34332,2S,WW,Perugia,Left,20.0,20.0,7.698609
34332,2S,WW,Perugia,Right,20.0,20.0,7.68459
34332,2S,EE,Perugia,Right,20.0,20.0,7.65145
34332,2S,EE,Perugia,Left,20.0,20.0,7.656269
34332,2S,WW,Perugia,Right,20.0,20.0,7.661984
34332,2S,WW,Perugia,Left,20.0,20.0,7.659636
34332,2S,EE,Perugia,Right,20.0,20.0,7.661724
34332,2S,EE,Perugia,Left,20.0,20.0,7.666789
34332,2S,WW,Perugia,Left,20.0,20.0,7.683408
34332,2S,WW,Perugia,Right,20.0,20.0,7.669653
34346,2S,EE,Perugia,Right,20.0,20.0,7.591597
34346,2S,EE,Perugia,Left,20.0,20.0,7.65966
34346,2S,WW,Perugia,Left,20.0,20.0,7.636657
34346,2S,WW,Perugia,Right,20.0,20.0,7.664861
34346,2S,EE,Perugia,Left,20.0,20.0,7.650299
34346,2S,EE,Perugia,Right,20.0,20.0,7.58911
34346,2S,WW,Perugia,Right,20.0,20.0,7.672759
34346,2S,WW,Perugia,Left,20.0,20.0,7.627435
34346,2S,EE,Perugia,Right,20.0,20.0,7.60926
34346,2S,EE,Perugia,Left,20.0,20.0,7.652905
34346,2S,WW,Perugia,Left,20.0,20.0,7.640818
34346,2S,WW,Perugia,Right,20.0,20.0,7.648988
34346,2S,EE,Perugia,Right,20.0,20.0,7.603285
34346,2S,EE,Perugia,Left,20.0,20.0,7.646532
34346,2S,WW,Perugia,Left,20.0,20.0,7.628343
34346,2S,EE,Perugia,Right,20.0,20.0,7.595626
34346,2S,EE,Perugia,Left,20.0,20.0,7.660565
34346,2S,WW,Perugia,Left,20.0,20.0,7.636146
34346,2S,WW,Perugia,Right,20.0,20.0,7.64795
34346,2S,EE,Perugia,Right,20.0,20.0,7.607827
34346,2S,EE,Perugia,Left,20.0,20.0,7.653806
34346,2S,WW,Perugia,Left,20.0,20.0,7.628087
34346,2S,WW,Perugia,Right,20.0,20.0,7.645482
34346,2S,EE,Perugia,Right,20.0,20.0,7.636795
34346,2S,EE,Perugia,Left,20.0,20.0,7.670812
34346,2S,WW,Perugia,Right,20.0,20.0,7.641857
34346,2S,WW,Perugia,Left,20.0,20.0,7.63159
34346,2S,EE,Perugia,Left,20.0,20.0,7.670422
34346,2S,EE,Perugia,Right,20.0,20.0,7.606008
34346,2S,WW,Perugia,Left,20.0,20.0,7.629125
34346,2S,WW,Perugia,Right,20.0,20.0,7.651726
34346,2S,EE,Perugia,Left,20.0,20.0,7.658605
34346,2S,EE,Perugia,Right,20.0,20.0,7.609645
34346,2S,WW,Perugia,Left,20.0,20.0,7.633938
34346,2S,WW,Perugia,Right,20.0,20.0,7.666539
34346,2S,EE,Perugia,Left,20.0,20.0,7.658357
34346,2S,EE,Perugia,Right,20.0,20.0,7.599913
34346,2S,EE,Perugia,Right,20.0,20.0,7.652377
34346,2S,WW,Perugia,Left,20.0,20.0,7.612896
34348,2S,EE,Perugia,Left,20.0,20.0,7.621863
34348,2S,WW,Perugia,Left,20.0,20.0,7.64043
34348,2S,EE,Perugia,Left,20.0,20.0,7.616786
34348,2S,EE,Perugia,Left,20.0,20.0,7.626265
34348,2S,WW,Perugia,Left,20.0,20.0,7.639243
34348,2S,EE,Perugia,Left,20.0,20.0,7.630821
34348,2S,WW,Perugia,Left,20.0,20.0,7.659388
34348,2S,EE,Perugia,Left,20.0,20.0,7.620034
34348,2S,WW,Perugia,Left,20.0,20.0,7.663156
34348,2S,EE,Perugia,Left,20.0,20.0,7.647958
34348,2S,WW,Perugia,Left,20.0,20.0,7.646255
34348,2S,EE,Perugia,Left,20.0,20.0,7.635497
34348,2S,WW,Perugia,Left,20.0,20.0,7.657183
34348,2S,EE,Perugia,Left,20.0,20.0,7.624329
34348,2S,WW,Perugia,Left,20.0,20.0,7.661605
34348,2S,EE,Perugia,Left,20.0,20.0,7.611215
34348,2S,WW,Perugia,Left,20.0,20.0,7.675608
34348,2S,WW,Perugia,Left,20.0,20.0,7.668876
34348,2S,EE,Perugia,Left,20.0,20.0,7.651599
34348,2S,WW,Perugia,Left,20.0,20.0,7.686144
34348,2S,WW,Perugia,Left,20.0,20.0,7.637184
34348,2S,EE,Perugia,Left,20.0,20.0,7.618877
34348,2S,WW,Perugia,Left,20.0,20.0,7.656913
34331,2S,EE,Brown,Right,20.0,20.049,7.612
34331,2S,EE,Brown,Left,20.0,20.095,7.651
34331,2S,EE,Brown,Left,20.0,20.094,7.673
34331,2S,EE,Brown,Right,20.0,20.048,7.607
34331,2S,WW,Brown,Right,20.0,20.094,7.61
34331,2S,WW,Brown,Left,20.0,20.105,7.757
34331,2S,WW,Brown,Left,20.0,20.105,7.589
34331,2S,WW,Brown,Right,20.0,20.096,7.656
34331,2S,EE,Brown,Right,20.0,20.122,7.621
34331,2S,EE,Brown,Right,20.0,20.186,7.648
34331,2S,WW,Brown,Right,20.0,20.013,7.686
34331,2S,WW,Brown,Right,20.0,20.012,7.67
34331,2S,EE,Brown,Right,20.0,20.061,7.578
34331,2S,EE,Brown,Right,20.0,20.059,7.671
34331,2S,WW,Brown,Right,20.0,20.116,7.699
34331,2S,WW,Brown,Right,20.0,20.116,7.618
34331,2S,EE,Brown,Left,20.0,20.035,7.726
34331,2S,EE,Brown,Right,20.0,20.028,7.646
34331,2S,EE,Brown,Left,20.0,20.034,7.659
34331,2S,EE,Brown,Right,20.0,20.028,7.624
34331,2S,WW,Brown,Right,20.0,20.044,7.63
34331,2S,WW,Brown,Right,20.0,20.046,7.671
34331,2S,EE,Brown,Right,20.0,20.078,7.61
34331,2S,EE,Brown,Right,20.0,20.081,7.606
34331,2S,WW,Brown,Right,20.0,20.135,7.704
34331,2S,WW,Brown,Right,20.0,20.134,7.618
34331,2S,EE,Brown,Right,20.0,20.027,7.63
34331,2S,EE,Brown,Right,20.0,20.032,7.656
34331,2S,EE,Brown,Left,20.0,-240.642,7.755
34331,2S,EE,Brown,Left,20.0,-241.188,7.684
34331,2S,WW,Brown,Right,20.0,20.01,7.617
34331,2S,WW,Brown,Right,20.0,20.011,7.65
34331,2S,EE,Brown,Right,20.0,20.05,7.679
34331,2S,EE,Brown,Left,20.0,20.59,7.678
34331,2S,EE,Brown,Left,20.0,20.566,7.738
34331,2S,EE,Brown,Right,20.0,20.052,7.678
34331,2S,WW,Brown,Right,20.0,20.101,7.654
34331,2S,WW,Brown,Right,20.0,20.102,7.74
34331,2S,EE,Brown,Right,20.0,20.0,7.696
34331,2S,EE,Brown,Right,20.0,20.001,7.728
34331,2S,WW,Brown,Right,20.0,20.004,7.683
34331,2S,WW,Brown,Right,20.0,20.007,7.698
34331,2S,EE,Brown,Right,20.0,20.03,7.673
34331,2S,EE,Brown,Right,20.0,20.025,7.708
34331,2S,WW,Brown,Right,20.0,20.08,7.664
34331,2S,WW,Brown,Right,20.0,20.082,7.723
34331,2S,EE,Brown,Right,20.0,20.015,7.709
34331,2S,EE,Brown,Right,20.0,20.026,7.73
34331,2S,WW,Brown,Right,20.0,20.004,7.693
34331,2S,WW,Brown,Right,20.0,20.002,7.732
34331,2S,EE,Brown,Right,20.0,20.008,7.699
34331,2S,EE,Brown,Right,20.0,20.01,7.682
34331,2S,WW,Brown,Right,20.0,20.009,7.702
34331,2S,WW,Brown,Right,20.0,20.009,7.673
34331,2S,EE,Brown,Right,20.0,20.025,7.659
34331,2S,EE,Brown,Right,20.0,20.046,7.681
34331,2S,WW,Brown,Right,20.0,20.006,7.643
34331,2S,WW,Brown,Right,20.0,20.008,7.623
34331,2S,EE,Brown,Right,20.0,20.003,7.661
34331,2S,EE,Brown,Right,20.0,20.007,7.609
34331,2S,WW,Brown,Right,20.0,20.008,7.636
34331,2S,WW,Brown,Right,20.0,20.007,7.609
34331,2S,EE,Brown,Right,20.0,20.076,7.634
34331,2S,EE,Brown,Right,20.0,20.073,7.613
34331,2S,WW,Brown,Right,20.0,20.018,7.649
34331,2S,WW,Brown,Right,20.0,20.021,7.659
34331,2S,EE,Brown,Right,20.0,20.08,7.601
34331,2S,EE,Brown,Right,20.0,20.079,7.598
34331,2S,WW,Brown,Right,20.0,20.13,7.606
34331,2S,WW,Brown,Right,20.0,20.13,7.656
34331,2S,EE,Brown,Right,20.0,20.011,7.654
34331,2S,EE,Brown,Right,20.0,20.12,7.63
34331,2S,WW,Brown,Right,20.0,20.025,7.619
34331,2S,WW,Brown,Right,20.0,20.023,7.686
34331,2S,EE,Brown,Right,20.0,20.069,7.612
34331,2S,EE,Brown,Right,20.0,20.071,7.561
34331,2S,WW,Brown,Right,20.0,20.122,7.633
34331,2S,WW,Brown,Right,20.0,20.122,7.707
34331,2S,EE,Brown,Right,20.0,20.067,7.651
34331,2S,EE,Brown,Right,20.0,20.066,7.629
34331,2S,WW,Brown,Right,20.0,20.02,7.691
34331,2S,WW,Brown,Right,20.0,20.021,7.732
34331,2S,EE,Brown,Right,20.0,20.046,7.634
34331,2S,EE,Brown,Right,20.0,20.049,7.565
34331,2S,WW,Brown,Right,20.0,20.109,7.708
34331,2S,WW,Brown,Right,20.0,20.107,7.621
34340,PSS,EE,Brown,Right,20.0,20.164,7.609
34340,PSS,EE,Brown,Right,20.0,20.171,7.661
34340,PSS,WW,Brown,Right,20.0,20.003,7.666
34340,PSS,WW,Brown,Right,20.0,20.004,7.546
34340,PSS,EE,Brown,Right,20.0,20.012,7.573
34340,PSS,EE,Brown,Right,20.0,20.01,7.632
34340,PSS,WW,Brown,Right,20.0,20.047,7.665
34340,PSS,WW,Brown,Right,20.0,20.046,7.597
34340,PSS,EE,Brown,Right,20.0,20.121,7.621
34340,PSS,EE,Brown,Right,20.0,20.097,7.659
34340,PSS,WW,Brown,Right,20.0,20.003,7.57
34340,PSS,WW,Brown,Right,20.0,20.003,7.66
34340,PSS,EE,Brown,Right,20.0,20.007,7.57
34340,PSS,EE,Brown,Right,20.0,20.004,7.659
34340,PSS,WW,Brown,Right,20.0,20.026,7.639
34340,PSS,WW,Brown,Right,20.0,20.027,7.573
34340,PSS,EE,Brown,Right,20.0,20.142,7.93
34340,PSS,EE,Brown,Right,20.0,20.211,7.894
34340,PSS,WW,Brown,Right,20.0,20.006,7.636
34340,PSS,WW,Brown,Right,20.0,20.008,7.531
34340,PSS,EE,Brown,Right,20.0,20.011,7.671
34340,PSS,EE,Brown,Right,20.0,20.012,7.578
34340,PSS,WW,Brown,Right,20.0,20.061,7.591
34340,PSS,WW,Brown,Right,20.0,20.059,7.613
34340,PSS,EE,Brown,Right,20.0,20.119,7.663
34340,PSS,EE,Brown,Right,20.0,20.149,7.624
34340,PSS,WW,Brown,Right,20.0,20.003,7.572
34340,PSS,WW,Brown,Right,20.0,20.004,7.626
34340,PSS,EE,Brown,Right,20.0,20.008,7.733
34340,PSS,EE,Brown,Right,20.0,20.01,7.572
34340,PSS,WW,Brown,Right,20.0,20.052,7.621
34340,PSS,WW,Brown,Right,20.0,20.053,7.575
34340,PSS,EE,Brown,Right,20.0,20.14,7.612
34340,PSS,EE,Brown,Right,20.0,20.147,7.659
34340,PSS,WW,Brown,Right,20.0,20.004,7.649
34340,PSS,WW,Brown,Right,20.0,20.004,7.533
34340,PSS,EE,Brown,Right,20.0,20.014,7.532
34340,PSS,EE,Brown,Right,20.0,20.011,7.635
34340,PSS,WW,Brown,Right,20.0,20.051,7.577
34340,PSS,WW,Brown,Right,20.0,20.051,7.639
34340,PSS,EE,Brown,Right,20.0,20.21,7.623
34340,PSS,EE,Brown,Right,20.0,20.135,7.654
34340,PSS,WW,Brown,Right,20.0,20.003,7.669
34340,PSS,WW,Brown,Right,20.0,20.002,7.547
34340,PSS,EE,Brown,Right,20.0,20.008,7.565
34340,PSS,EE,Brown,Right,20.0,20.005,7.642
34340,PSS,WW,Brown,Right,20.0,20.08,7.694
34340,PSS,WW,Brown,Right,20.0,20.081,7.574
34340,PSS,EE,Brown,Right,20.0,20.144,7.668
34340,PSS,EE,Brown,Right,20.0,20.209,7.611
34340,PSS,WW,Brown,Right,20.0,20.005,7.674
34340,PSS,WW,Brown,Right,20.0,20.007,7.589
34340,PSS,EE,Brown,Right,20.0,20.008,7.677
34340,PSS,EE,Brown,Right,20.0,20.008,7.554
34340,PSS,WW,Brown,Right,20.0,20.056,7.656
34340,PSS,WW,Brown,Right,20.0,20.055,7.577
34340,PSS,EE,Brown,Right,20.0,20.033,7.659
34340,PSS,EE,Brown,Right,20.0,20.037,7.63
34340,PSS,WW,Brown,Right,20.0,20.002,7.7
34340,PSS,WW,Brown,Right,20.0,20.003,7.545
34340,PSS,EE,Brown,Right,20.0,20.01,7.67
34340,PSS,EE,Brown,Right,20.0,20.012,7.561
34340,PSS,WW,Brown,Right,20.0,20.073,7.623
34340,PSS,WW,Brown,Right,20.0,20.072,7.575
34340,PSS,EE,Brown,Right,20.0,20.025,7.646
34340,PSS,EE,Brown,Right,20.0,20.023,7.607
34254,PSS,EE,Brown,Right,20.0,20.17,7.709
34254,PSS,EE,Brown,Right,20.0,20.231,7.647
34254,PSS,WW,Brown,Right,20.0,20.006,7.543
34254,PSS,WW,Brown,Right,20.0,20.007,7.76
34254,PSS,EE,Brown,Right,20.0,20.012,7.588
34254,PSS,EE,Brown,Right,20.0,20.011,7.712
34254,PSS,WW,Brown,Right,20.0,20.065,7.646
34254,PSS,WW,Brown,Right,20.0,20.066,7.75
34254,PSS,EE,Brown,Right,20.0,20.117,7.695
34254,PSS,EE,Brown,Right,20.0,20.163,7.645
34254,PSS,WW,Brown,Right,20.0,20.008,7.711
34254,PSS,WW,Brown,Right,20.0,20.012,7.654
34254,PSS,EE,Brown,Right,20.0,20.017,7.602
34254,PSS,EE,Brown,Right,20.0,20.016,7.713
34254,PSS,WW,Brown,Right,20.0,20.072,7.7
34254,PSS,WW,Brown,Right,20.0,20.073,7.654
34254,PSS,EE,Brown,Right,20.0,20.174,7.643
34254,PSS,EE,Brown,Right,20.0,20.117,7.697
34254,PSS,WW,Brown,Right,20.0,20.014,7.595
34254,PSS,WW,Brown,Right,20.0,20.013,7.712
34254,PSS,EE,Brown,Right,20.0,20.034,7.593
34254,PSS,EE,Brown,Right,20.0,20.033,7.695
34254,PSS,WW,Brown,Right,20.0,20.086,7.641
34254,PSS,WW,Brown,Right,20.0,20.083,7.693
34254,PSS,EE,Brown,Right,20.0,20.013,7.66
34254,PSS,EE,Brown,Right,20.0,20.013,7.702
34254,PSS,WW,Brown,Right,20.0,20.006,7.782
34254,PSS,WW,Brown,Right,20.0,20.01,7.644
34254,PSS,EE,Brown,Right,20.0,20.002,7.738
34254,PSS,EE,Brown,Right,20.0,20.002,7.633
34254,PSS,WW,Brown,Right,20.0,20.012,7.637
34254,PSS,WW,Brown,Right,20.0,20.011,7.692
34254,PSS,EE,Brown,Right,20.0,20.136,7.692
34254,PSS,EE,Brown,Right,20.0,20.196,7.741
34254,PSS,WW,Brown,Right,20.0,20.002,7.702
34254,PSS,WW,Brown,Right,20.0,20.004,7.723
34254,PSS,EE,Brown,Right,20.0,20.001,7.698
34254,PSS,EE,Brown,Right,20.0,20.002,7.715
34254,PSS,WW,Brown,Right,20.0,20.012,7.715
34254,PSS,WW,Brown,Right,20.0,20.013,7.68
34254,PSS,EE,Brown,Right,20.0,20.057,7.721
34254,PSS,EE,Brown,Right,20.0,20.064,7.725
34254,PSS,WW,Brown,Right,20.0,20.007,7.627
34254,PSS,WW,Brown,Right,20.0,20.004,7.717
34254,PSS,EE,Brown,Right,20.0,20.003,7.651
34254,PSS,EE,Brown,Right,20.0,20.009,7.683
34254,PSS,WW,Brown,Right,20.0,20.028,7.699
34254,PSS,WW,Brown,Right,20.0,20.026,7.7
34254,PSS,EE,Brown,Right,20.0,20.177,7.719
34254,PSS,EE,Brown,Right,20.0,20.122,7.729
34254,PSS,WW,Brown,Right,20.0,20.009,7.713
34254,PSS,WW,Brown,Right,20.0,20.008,7.677
34254,PSS,EE,Brown,Right,20.0,20.002,7.685
34254,PSS,EE,Brown,Right,20.0,20.007,7.701
34254,PSS,WW,Brown,Right,20.0,20.019,7.694
34254,PSS,WW,Brown,Right,20.0,20.022,7.706
34254,PSS,EE,Brown,Right,20.0,20.015,7.692
34254,PSS,EE,Brown,Right,20.0,20.159,7.731
34254,PSS,WW,Brown,Right,20.0,20.004,7.693
34254,PSS,WW,Brown,Right,20.0,20.005,7.726
34254,PSS,EE,Brown,Right,20.0,20.002,7.702
34254,PSS,EE,Brown,Right,20.0,20.003,7.673
34254,PSS,WW,Brown,Right,20.0,20.023,7.729
34254,PSS,WW,Brown,Right,20.0,20.021,7.703
34254,PSS,EE,Brown,Right,20.0,20.112,7.707
34254,PSS,EE,Brown,Right,20.0,20.19,7.752
