batch_number,Type,Average,std
34252,PSS,7.707446428571429,0.13317615776158673
34254,PSS,7.690654867256637,0.037986080606562785
34330,2S,7.631284446428571,0.02501574043235365
34331,2S,7.6588604651162795,0.044566450792627894
34332,2S,7.670228615384615,0.01642814886521472
34340,PSS,7.624187500000001,0.06691012179584016
34341,PSS,7.65555,0.03716501008587993
34343,PSS,7.653675,0.03454396391611685
34346,2S,7.636630846153846,0.023864169568334818
34348,2S,7.643357782608696,0.020513365412372073
34352,2S,7.6404544,0.01433736118754849
34353,2S,7.6451363636363645,0.04277747334410175
34354,2S,7.716367911111111,0.3441323748079973
34357,2S,7.600748766666666,0.01631149913126301
34359,2S,7.639689655172414,0.05005562262979504
35494,PSP,7.655863511627907,0.09411924754935007
35495,PSP,7.658156066666667,0.020815357534900682
35496,PSP,7.795112903225807,0.03334474905879138
35499,PSP,7.8344499999999995,0.028541730496709952
35500,PSP,7.796910714285715,0.04847615225719075
35501,PSP,7.788660714285714,0.05456348322182808
35713,PSS,7.6385917857142855,0.019938276428782657
35714,PSS,7.665762833333334,0.01739011225709251
35717,2S,7.658910714285715,0.05375746097417184
35718,2S,7.709125,0.06496533445500817
35719,2S,7.664375117647059,0.014018759809993769
35722,2S,7.5978125,0.05862526368855997
35952,2S,7.673732142857142,0.04950683738688975
35953,2S,7.7118,0.1837677052463938
35957,2S,7.702375,0.03280122916783187
35958,2S,7.7268437500000005,0.029312881804465046
35959,2S,7.6575745,0.019811611848105665
35960,2S,7.6897632692307685,0.023371771555545717
35961,2S,7.6581128965517244,0.014849072598133034
35962,2S,7.648525285714285,0.030707431982378103
35963,2S,7.619039215686275,0.05366077181118955
36236,PSS,7.6261961000000005,0.031072762728961704
36237,PSS,7.623797441176471,0.028126917742770246
36238,2S,7.595288461538461,0.0469352230033163
36239,2S,7.712416666666667,0.03976143396817649
36240,2S,7.710645833333333,0.03878499906513157
36241,2S,7.733525,0.038148822947866874
36245,2S,7.648632653061225,0.055523903965450976
36246,2S,7.630615384615384,0.046610254634619576
36696,PSS,7.677627450980393,0.045340913437783306
36697,PSS,7.497797707591837,1.0938021604187393
36698,2S,7.753871794871795,0.09102809846334013
36699,2S,7.715947368421053,0.10230926812483274
36700,2S,7.767975,0.033958109563522604
36701,2S,7.68755,0.05084413084148108
36702,2S,7.5865870625000005,0.019092133030999613
36703,2S,7.6364322,0.024379879961233242
36704,2S,7.680810800000001,0.022253924198542708
36705,2S,7.652808666666667,0.03140809648782468
36706,2S,7.6299722222222215,0.036229022392166
36795,2S,7.5638958333333335,0.04210182165328273
36796,2S,7.581708333333334,0.04148824921221711
36797,2S,7.701687499999999,0.0522999354175591
36798,2S,7.675847533333334,0.028903643338815756
36799,2S,7.634738166666667,0.0326016736433973
36800,2S,7.7867750000000004,0.2521282221105274
36801,2S,7.733499999999999,0.05053254853595331
36802,2S,7.7022,0.042891156221898076
36803,2S,7.83328125,0.46433853295358096
37079,2S,7.85621875,0.3174287559767824
37081,2S,7.750125,0.06586707184812567
37083,2S,7.6528648214285715,0.030305312370206946
37084,2S,7.72287025,0.021565555613876193
37085,2S,7.703886730769231,0.028386425549628686
37086,2S,7.690766576923077,0.029250821289219332
37087,2S,7.64575,0.0428150401094576
37088,2S,7.652755555555556,0.04201577385369992
37398,PSS,7.660458333333334,0.04713672206863653
37399,PSS,7.6735625,0.033753112543630455
37400,2S,7.680461538461539,0.03697435008357236
37401,2S,7.658725,0.057023606222920326
37402,2S,7.451103448275862,0.02682871593166289
37403,2S,7.62494125,0.02637336428597726
37404,2S,7.7370125000000005,0.059406664108551985
37405,2S,7.739840909090909,0.3099340265862166
37406,2S,7.6357083333333335,0.045351092943893626
37407,2S,7.729125,0.05201989185817455
37408,2S,7.63565,0.05410414932663646
37895,PSS,7.585208333333333,0.03928507828535571
37896,PSS,7.682479166666667,0.04406088127653887
37897,2S,7.6773750000000005,0.06598589107159832
37898,2S,7.7936805555555555,0.2322271730402766
37899,2S,7.756390625,0.23703931876562806
37900,2S,7.651018065217391,0.029973590123011963
37901,2S,7.673478270833333,0.032733250762462994
37903,2S,7.614303571428572,0.045100259883491464
37904,2S,7.57105,0.06212846492426929
37905,2S,7.633799999999999,0.0518989155560832
37906,2S,7.906671875,0.30517541428192235
37907,2S,7.7808125,0.12228510467508663
38194,2S,7.641361,0.025467740046375732
38195,2S,7.693106125,0.02749316327676345
38196,2S,7.713825,0.03418268230011744
38197,2S,7.89034375,0.49123166289133297
38198,2S,7.659249681818181,0.023293253780093736
38199,2S,7.68735,0.03656995403964222
38200,2S,7.8217968749999995,0.2158107768825524
38201,2S,7.70276858,0.028155987283013616
38202,2S,7.6655625,0.03560594395154899
38212,PSS,7.713604166666666,0.043191182898154615
38213,PSS,7.712238409090909,0.027763522653075058
38691,2S,7.873875,0.23983059497427403
38693,2S,7.6801875,0.04062105954703076
38694,2S,7.7680625,0.040372945570549684
38695,2S,7.732895833333333,0.03779465209458035
38696,2S,7.721416666666667,0.03403651661490693
38711,PSS,7.691821145833334,0.04065581840958018
38712,PSS,7.748239436619718,0.14363181748471957
38713,2S,7.661145833333333,0.03499361010565997
38714,2S,7.662049999999999,0.050274094873847326
38715,2S,7.69085,0.04071259491380257
38716,2S,7.669673194444444,0.027627325613622366
38868,2S,7.86040625,0.342974186577839
38869,2S,7.6328249999999995,0.04930485361243437
38870,2S,7.691625,0.05071675366744301
38871,2S,7.780109375,0.057505035580055784
38872,2S,7.72175,0.04286368456567215
38873,2S,7.69496875,0.03410844600256198
38874,2S,7.67695,0.03463505708797356
38875,2S,7.63153125,0.037588591590294075
38876,2S,7.717173913043479,0.03900309098929687
38877,2S,7.682193795454546,0.02359877293378718
38878,2S,7.84784375,0.3642234277982992
38879,2S,7.801714285714286,0.2731824055976348
38880,2S,7.762791666666666,0.20823397775760216
38881,2S,7.64925,0.029341381471680306
38882,2S,7.59255,0.0612158643758467
38883,2S,7.60745,0.05080679845484023
38884,2S,7.70105,0.04295373181602564
38885,2S,7.733921875,0.26182929763720203
38920,PSS,7.708128124999999,0.023840751291732812
38921,PSS,7.659318884615384,0.015493415186564897
38922,PSS,7.6392558125,0.027206942981726042
39478,PSS,7.62006055319149,0.02330811990236395
39479,PSS,7.709999999999999,0.05431343036440162
39480,2S,7.7075625,0.1000861335399872
39481,2S,7.7360625,0.16204240822541494
39482,2S,7.77346875,0.13580891907382212
39483,2S,7.761125,0.19344614935018148
39484,2S,7.682525,0.04452368283659105
39485,2S,7.731541914285715,0.06402927977535935
39486,2S,7.887203125,0.40824258193427754
39487,2S,7.707725000000001,0.03470386625915518
39488,2S,7.675073277777778,0.03092265542340967
39547,PSS,7.724550000000001,0.0491407971925359
39548,PSS,7.7555125,0.09452666809431418
39562,PSS,7.6529875,0.21175633798593904
39563,PSS,7.5579375,0.034424389084336544
39564,2S,7.700166666666667,0.04178892539554335
39565,2S,7.690555555555556,0.0404654663664459
39566,2S,7.675562500000001,0.07400169815475328
39567,2S,7.61775,0.03829143562930476
39568,2S,7.613130925,0.024022779210454072
39569,2S,7.636357142857142,0.04124831245546031
39570,2S,7.655916666666667,0.08269050548261082
39571,2S,7.616458333333333,0.036764797868597605
39572,2S,7.6411,0.04245852465394329
41352,2S,7.629291666666667,0.03306709801319875
41353,2S,7.593049458333333,0.03401508911479697
41354,2S,7.623638888888889,0.034282984348988896
41355,2S,7.5612921250000005,0.0332199545061147
41356,2S,7.6126249999999995,0.07601743642760932
41357,2S,7.65685,0.034544323070661805
41727,PSS,7.628708333333333,0.04323166606036119
41728,PSS,7.497196729166667,0.02731784695944321
41729,PSS,7.472770833333333,0.03414439898826007
41730,2S,7.6328000000000005,0.047475337727157396
41731,2S,7.659285714285715,0.07463186547256692
41732,2S,7.61645,0.03731841505964713
41733,2S,7.67503125,0.10709882230022516
41734,2S,7.808920634920635,0.3302794662973388
41735,2S,7.65034375,0.12031258477630491
41736,2S,7.563512666666666,0.02725963418788183
41737,2S,7.615520895833334,0.027884462376208792
41738,2S,7.588247694444444,0.028460901013565285
41739,2S,7.59807861111111,0.022744922562161585
41740,2S,7.689785714285714,0.05328703347445755
41741,2S,7.581825,0.04739787266674866
41742,2S,7.525101772727272,0.017450132609429573
41743,2S,7.645823555555555,0.027297302077514924
41744,2S,7.71071875,0.34352525697907527
41745,2S,7.720546875,0.09986132125173813
41746,2S,7.596827361111112,0.018204301086992326
41747,2S,7.6692857142857145,0.05033610535494503
41748,2S,7.62415,0.03747583837005471
41749,2S,7.630678571428571,0.04213387268591912
41750,2S,7.543178571428571,0.039815364214248125
41751,2S,7.476694444444444,0.03939457500319734
41752,2S,7.520333333333333,0.04012551230313035
41753,2S,7.455791666666666,0.0414333396096148
41754,2S,7.4944444444444445,0.03559409617534448
41755,2S,7.449354166666667,0.04473633849869148
41756,2S,7.51015,0.04057064114697877
41757,2S,7.560525,0.025601469809568792
41758,2S,7.606525,0.05581286842701494
41759,2S,7.634875,0.298722438457668
42240,PSS,7.505229166666666,0.03906635902923921
42241,PSS,7.6462,0.2068574633088746
42242,2S,7.57565625,0.06858992909324128
42243,2S,7.5821774193548395,0.2014642728928568
42244,2S,7.633125,0.14239320698974853
42245,2S,7.288781042553191,1.085768110625576
42246,2S,7.493833860465116,0.027068079802936778
42247,2S,7.723370370370371,0.05102174760003967
42248,2S,7.664259109375,0.04278605422001444
42249,2S,7.659461538461538,0.04570298893493444
42250,2S,7.650126229166666,0.026235192357026888
42251,2S,7.655615384615384,0.040493598548148164
42252,2S,7.69659375,0.18472198919904148
42253,2S,7.591071428571429,0.02745761524460264
42254,2S,7.644964285714286,0.02629671454321246
42255,2S,7.638892857142857,0.04244066820233055
42256,2S,7.562583333333333,0.03915861543926906
42257,2S,7.576229166666667,0.0421745307750932
42258,PSP,7.694085555555556,0.05613804780245457
42259,PSP,7.653395727272727,0.038260227822637945
42648,PSS,7.7841375,0.19754414624379507
42649,PSS,7.661975208333334,0.023265417470643528
42650,2S,7.594890625,0.2961282496287287
42651,2S,7.615554887096774,0.03962454734006443
42652,2S,7.586411541666667,0.043296373851878484
42653,2S,7.64390625,0.058119668214239646
42654,2S,7.674765625,0.17900268173813616
42655,2S,7.772734375,0.13914549222289738
42656,2S,7.77590625,0.16837304753113141
42657,2S,7.76075,0.03215886048497843
42658,2S,7.743174999999999,0.03051513915991074
42659,2S,7.762600000000001,0.02705436122954041
42660,PSP,7.635931953488372,0.09284377439419225
42899,PSS,7.6283336875,0.024155610983042666
42900,PSS,7.7184375,0.2512343625085216
42901,2S,7.72375,0.040054290080416756
42902,2S,7.558979166666667,0.043515949427881326
42903,2S,7.6662083333333335,0.03901170491746507
42904,2S,7.5772916666666665,0.03852656355413477
42905,2S,7.659,0.037806900191997256
42906,2S,7.670775000000001,0.06406146387529837
42907,2S,7.7829250000000005,0.03911743496126405
42908,2S,7.615916666666667,0.03476476164857544
42909,2S,7.607083333333333,0.03596205644211828
42910,2S,7.619828125,0.05166299670145535
42911,2S,7.818171875,0.15240074101885215
42912,PSP,7.775229166666667,0.059754191372027095
42913,PSP,7.740166666666667,0.06868284599034433
42914,PSP,7.715812499999999,0.05104635200669578
43255,PSS,7.801796875,0.3085982223656226
43256,PSS,7.548747958333333,0.03429140599548464
43257,PSS,7.588133200000001,0.025517462509747294
43258,2S,7.497082826086957,0.022588279419305756
43259,2S,7.516254818181818,0.01265314529014886
43260,2S,7.6941001818181824,0.02204462504364747
43261,2S,7.6426776744186045,0.04433696906362241
43262,2S,7.520780333333334,0.02982573761841063
43263,2S,7.509389904761905,0.015289834826285617
43264,2S,7.522475,0.029003083390457693
43265,2S,7.688254638888889,0.034725541476105834
43266,2S,7.686024999999999,0.04687817681542731
43267,2S,7.689539145833333,0.02511849387254505
43268,2S,7.635395909090909,0.03141180795742797
43269,2S,7.601479166666667,0.04573512528021718
43270,2S,7.826015625,0.11700162693041948
43271,2S,7.5706451999999995,0.017394453444569594
43272,2S,7.634104166666667,0.04383005846246035
43273,2S,7.587416666666666,0.04219707166549416
43274,2S,7.626388888888889,0.040868624205427334
43275,2S,7.5944722222222225,0.04189748448712884
43276,2S,7.667583333333333,0.11931682004687898
43277,2S,7.650541666666666,0.04149132610370468
43278,2S,7.650271916666667,0.030051537975181418
43280,PSP,7.652604166666666,0.05452570722353769
43281,PSP,7.746208333333333,0.04916535639557109
43282,PSP,7.744875,0.07301023682231869
43283,PSP,7.778658227848101,0.04395098845945118
43284,PSP,7.782020833333333,0.04543196437008657
43836,2S,7.558249999999999,0.04062819218227652
43837,2S,7.658916666666666,0.036910993329513926
43838,2S,7.625696083333334,0.017786393590934483
44167,2S,7.76421875,0.07145171946346512
44168,2S,7.7703750000000005,0.2871824540336021
