ID,KIND_OF_CONDITION_ID,KIND_OF_CONDITION,CONDITION_DATA_SET_ID,CHANNEL_ID,KIND_OF_PART_ID,KIND_OF_PART,PART_ID,PART_BARCODE,PART_SERIAL_NUMBER,PART_NAME_LABEL,VD_V,CMIN_PFRD,RHO_KOHMCM,NA,D_UM,VFB_V,CACC_PFRD,NOX,TOX_NM,CAC_PFRD,DOX_NM,VDPLNR_V,CMINPLNR_PFRD,RHOPLNR_KOHMCM,NAPLNR,DPLNR_UM
7672040,9140,Tracker Halfmoon CV Parameters,586682,,7400,2S Halfmoon E,79310,36700_033_2-S_HM_EE,,36700_033_2-S_HM_EE,,,,,,2.597,86.63,106812900000.0,663.01,,,,,,,
7649840,9140,Tracker Halfmoon CV Parameters,582662,,7420,2S Halfmoon W,79313,36700_033_2-S_HM_WW,,36700_033_2-S_HM_WW,,,,,,2.668,85.932,108248800000.0,668.395,,,,,,,
7683340,9140,Tracker Halfmoon CV Parameters,588882,,7400,2S Halfmoon E,79336,36700_037_2-S_HM_EE,,36700_037_2-S_HM_EE,,,,,,2.609,86.744,107343400000.0,662.1339999999999,,,,,,,
7631360,9140,Tracker Halfmoon CV Parameters,578742,,7420,2S Halfmoon W,79339,36700_037_2-S_HM_WW,,36700_037_2-S_HM_WW,,,,,,2.675,85.79799999999999,108298800000.0,669.441,,,,,,,
7652260,9140,Tracker Halfmoon CV Parameters,582822,,7400,2S Halfmoon E,79358,36700_040_2-S_HM_EE,,36700_040_2-S_HM_EE,,,,,,2.6319999999999997,86.978,108384900000.0,660.3580000000001,,,,,,,
7657620,9140,Tracker Halfmoon CV Parameters,583982,,7420,2S Halfmoon W,79371,36700_040_2-S_HM_WW,,36700_040_2-S_HM_WW,,,,,,2.705,75.446,96091960000.0,761.289,,,,,,,
7642560,9140,Tracker Halfmoon CV Parameters,581242,,7400,2S Halfmoon E,79394,36700_044_2-S_HM_EE,,36700_044_2-S_HM_EE,,,,,,2.612,87.492,108362800000.0,656.48,,,,,,,
7680540,9140,Tracker Halfmoon CV Parameters,588262,,7420,2S Halfmoon W,79397,36700_044_2-S_HM_WW,,36700_044_2-S_HM_WW,,,,,,2.6839999999999997,85.848,108660400000.0,669.051,,,,,,,
7671040,9140,Tracker Halfmoon CV Parameters,586562,,7400,2S Halfmoon E,79412,36700_047_2-S_HM_EE,,36700_047_2-S_HM_EE,,,,,,2.657,86.70200000000001,108853500000.0,662.459,,,,,,,
7645700,9140,Tracker Halfmoon CV Parameters,581862,,7420,2S Halfmoon W,79415,36700_047_2-S_HM_WW,,36700_047_2-S_HM_WW,,,,,,2.74,85.834,110445100000.0,669.1569999999999,,,,,,,
7547920,9140,Tracker Halfmoon CV Parameters,561882,,7400,2S Halfmoon E,79430,36701_002_2-S_HM_EE,,36701_002_2-S_HM_EE,,,,,,3.092,85.189,120840600000.0,674.2239999999999,,,,,,,
7577320,9140,Tracker Halfmoon CV Parameters,567842,,7420,2S Halfmoon W,79433,36701_002_2-S_HM_WW,,36701_002_2-S_HM_WW,,,,,,3.0839999999999996,83.455,118149800000.0,688.235,,,,,,,
7570580,9140,Tracker Halfmoon CV Parameters,566262,,7400,2S Halfmoon E,79438,36701_005_2-S_HM_EE,,36701_005_2-S_HM_EE,,,,,,3.088,84.257,119393500000.0,681.68,,,,,,,
7550800,9140,Tracker Halfmoon CV Parameters,562782,,7420,2S Halfmoon W,79451,36701_005_2-S_HM_WW,,36701_005_2-S_HM_WW,,,,,,3.0669999999999997,83.189,117241000000.0,690.436,,,,,,,
7530760,9140,Tracker Halfmoon CV Parameters,558882,,7400,2S Halfmoon E,79478,36701_013_2-S_HM_EE,,36701_013_2-S_HM_EE,,,,,,3.05,85.131,119429600000.0,674.686,,,,,,,
7545320,9140,Tracker Halfmoon CV Parameters,561622,,7420,2S Halfmoon W,79491,36701_013_2-S_HM_WW,,36701_013_2-S_HM_WW,,,,,,3.07,83.32,117504000000.0,689.3480000000001,,,,,,,
7552000,9140,Tracker Halfmoon CV Parameters,562942,,7400,2S Halfmoon E,79510,36701_021_2-S_HM_EE,,36701_021_2-S_HM_EE,,,,,,3.023,84.947,118304000000.0,676.145,,,,,,,
7576300,9140,Tracker Halfmoon CV Parameters,567742,,7420,2S Halfmoon W,79513,36701_021_2-S_HM_WW,,36701_021_2-S_HM_WW,,,,,,3.0180000000000002,83.90100000000001,116700900000.0,684.572,,,,,,,
7538080,9140,Tracker Halfmoon CV Parameters,560482,,7400,2S Halfmoon E,79518,36701_024_2-S_HM_EE,,36701_024_2-S_HM_EE,,,,,,3.042,85.12299999999999,119162600000.0,674.745,,,,,,,
7559180,9140,Tracker Halfmoon CV Parameters,564422,,7420,2S Halfmoon W,79531,36701_024_2-S_HM_WW,,36701_024_2-S_HM_WW,,,,,,3.0380000000000003,83.694,117045200000.0,686.2689999999999,,,,,,,
7535280,9140,Tracker Halfmoon CV Parameters,559402,,7400,2S Halfmoon E,79536,36701_030_2-S_HM_EE,,36701_030_2-S_HM_EE,,,,,,2.82,84.77799999999999,111632900000.0,677.495,,,,,,,
7567080,9140,Tracker Halfmoon CV Parameters,565862,,7420,2S Halfmoon W,79539,36701_030_2-S_HM_WW,,36701_030_2-S_HM_WW,,,,,,2.792,83.708,109339100000.0,686.154,,,,,,,
7556860,9140,Tracker Halfmoon CV Parameters,563962,,7400,2S Halfmoon E,79550,36701_032_2-S_HM_EE,,36701_032_2-S_HM_EE,,,,,,2.859,85.431,113743000000.0,672.316,,,,,,,
7533720,9140,Tracker Halfmoon CV Parameters,559622,,7420,2S Halfmoon W,79553,36701_032_2-S_HM_WW,,36701_032_2-S_HM_WW,,,,,,2.826,84.03200000000001,110817900000.0,683.51,,,,,,,
7540280,9140,Tracker Halfmoon CV Parameters,560202,,7400,2S Halfmoon E,79558,36701_035_2-S_HM_EE,,36701_035_2-S_HM_EE,,,,,,2.839,85.404,113044500000.0,672.5260000000001,,,,,,,
7565880,9140,Tracker Halfmoon CV Parameters,565642,,7420,2S Halfmoon W,79571,36701_035_2-S_HM_WW,,36701_035_2-S_HM_WW,,,,,,2.802,84.84200000000001,111119100000.0,676.9789999999999,,,,,,,
7543360,9140,Tracker Halfmoon CV Parameters,561282,,7400,2S Halfmoon E,79612,36701_042_2-S_HM_EE,,36701_042_2-S_HM_EE,,,,,,2.895,85.78299999999999,115353400000.0,669.558,,,,,,,
7572060,9140,Tracker Halfmoon CV Parameters,566882,,7420,2S Halfmoon W,79615,36701_042_2-S_HM_WW,,36701_042_2-S_HM_WW,,,,,,2.867,84.7,113013500000.0,678.1139999999999,,,,,,,
7526320,9140,Tracker Halfmoon CV Parameters,557922,,7400,2S Halfmoon E,79670,36701_049_2-S_HM_EE,,36701_049_2-S_HM_EE,,,,,,2.935,86.348,117424400000.0,665.174,,,,,,,
7554680,9140,Tracker Halfmoon CV Parameters,563402,,7420,2S Halfmoon W,79673,36701_049_2-S_HM_WW,,36701_049_2-S_HM_WW,,,,,,2.918,84.711,114647000000.0,678.0310000000001,,,,,,,
3171464,9140,Tracker Halfmoon CV Parameters,176244,,7400,2S Halfmoon E,88610,36706_001_2-S_HM_EE,,36706_001_2-S_HM_EE,,,,,,-2.8169999999999997,84.67200000000001,79938080000.0,678.658,,,,,,,
3171463,9140,Tracker Halfmoon CV Parameters,176238,,7420,2S Halfmoon W,88613,36706_001_2-S_HM_WW,,36706_001_2-S_HM_WW,,,,,,-2.748,85.866,78846390000.0,669.225,,,,,,,
3175363,9140,Tracker Halfmoon CV Parameters,176881,,7400,2S Halfmoon E,88632,36706_012_2-S_HM_EE,,36706_012_2-S_HM_EE,,,,,,-2.801,85.11,79845500000.0,675.166,,,,,,,
3175360,9140,Tracker Halfmoon CV Parameters,176740,,7420,2S Halfmoon W,88635,36706_012_2-S_HM_WW,,36706_012_2-S_HM_WW,,,,,,-2.8089999999999997,84.887,79876700000.0,676.942,,,,,,,
3198583,9140,Tracker Halfmoon CV Parameters,176538,,7400,2S Halfmoon E,88690,36706_020_2-S_HM_EE,,36706_020_2-S_HM_EE,,,,,,-2.8160000000000003,85.256,80462650000.0,674.013,,,,,,,
3198581,9140,Tracker Halfmoon CV Parameters,176487,,7420,2S Halfmoon W,88693,36706_020_2-S_HM_WW,,36706_020_2-S_HM_WW,,,,,,-2.81,85.493,80484460000.0,672.145,,,,,,,
3183240,9140,Tracker Halfmoon CV Parameters,177000,,7400,2S Halfmoon E,88712,36706_024_2-S_HM_EE,,36706_024_2-S_HM_EE,,,,,,-2.818,85.41,80648560000.0,672.799,,,,,,,
3183243,9140,Tracker Halfmoon CV Parameters,177183,,7420,2S Halfmoon W,88715,36706_024_2-S_HM_WW,,36706_024_2-S_HM_WW,,,,,,-2.766,86.273,79805340000.0,666.063,,,,,,,
3189044,9140,Tracker Halfmoon CV Parameters,177309,,7400,2S Halfmoon E,88770,36706_035_2-S_HM_EE,,36706_035_2-S_HM_EE,,,,,,-2.7289999999999996,85.596,77987480000.0,671.3380000000001,,,,,,,
3189042,9140,Tracker Halfmoon CV Parameters,177282,,7420,2S Halfmoon W,88773,36706_035_2-S_HM_WW,,36706_035_2-S_HM_WW,,,,,,-2.5789999999999997,86.124,73608300000.0,667.22,,,,,,,
3191882,9140,Tracker Halfmoon CV Parameters,177399,,7400,2S Halfmoon E,88792,36706_038_2-S_HM_EE,,36706_038_2-S_HM_EE,,,,,,-2.613,85.786,74406820000.0,669.8510000000001,,,,,,,
3191883,9140,Tracker Halfmoon CV Parameters,177420,,7420,2S Halfmoon W,88795,36706_038_2-S_HM_WW,,36706_038_2-S_HM_WW,,,,,,-2.592,86.53299999999999,74384310000.0,664.062,,,,,,,
3203222,9140,Tracker Halfmoon CV Parameters,176654,,7400,2S Halfmoon E,88854,36795_003_2-S_HM_EE,,36795_003_2-S_HM_EE,,,,,,-2.909,85.571,83745410000.0,671.528,,,,,,,
3203220,9140,Tracker Halfmoon CV Parameters,176621,,7420,2S Halfmoon W,88857,36795_003_2-S_HM_WW,,36795_003_2-S_HM_WW,,,,,,-2.8710000000000004,86.23700000000001,83149260000.0,666.3480000000001,,,,,,,
3205745,9140,Tracker Halfmoon CV Parameters,178148,,7400,2S Halfmoon E,88876,36795_009_2-S_HM_EE,,36795_009_2-S_HM_EE,,,,,,-2.931,85.15299999999999,84036680000.0,674.826,,,,,,,
3205740,9140,Tracker Halfmoon CV Parameters,177920,,7420,2S Halfmoon W,88879,36795_009_2-S_HM_WW,,36795_009_2-S_HM_WW,,,,,,-2.883,86.215,83517700000.0,666.5160000000001,,,,,,,
3211720,9140,Tracker Halfmoon CV Parameters,177585,,7400,2S Halfmoon E,88934,36795_018_2-S_HM_EE,,36795_018_2-S_HM_EE,,,,,,-2.925,85.469,84138980000.0,672.335,,,,,,,
3211721,9140,Tracker Halfmoon CV Parameters,177639,,7420,2S Halfmoon W,88937,36795_018_2-S_HM_WW,,36795_018_2-S_HM_WW,,,,,,-2.9130000000000003,86.345,84621640000.0,665.5139999999999,,,,,,,
3217085,9140,Tracker Halfmoon CV Parameters,178366,,7400,2S Halfmoon E,88956,36795_023_2-S_HM_EE,,36795_023_2-S_HM_EE,,,,,,-2.925,85.811,84471350000.0,669.655,,,,,,,
3217082,9140,Tracker Halfmoon CV Parameters,178294,,7420,2S Halfmoon W,88959,36795_023_2-S_HM_WW,,36795_023_2-S_HM_WW,,,,,,-2.8810000000000002,86.58,83824010000.0,663.702,,,,,,,
3223222,9140,Tracker Halfmoon CV Parameters,178527,,7400,2S Halfmoon E,89014,36795_031_2-S_HM_EE,,36795_031_2-S_HM_EE,,,,,,-2.725,86.09,78318600000.0,667.4810000000001,,,,,,,
3223221,9140,Tracker Halfmoon CV Parameters,178503,,7420,2S Halfmoon W,89017,36795_031_2-S_HM_WW,,36795_031_2-S_HM_WW,,,,,,-2.734,86.75,79197570000.0,662.4019999999999,,,,,,,
3225165,9140,Tracker Halfmoon CV Parameters,178746,,7400,2S Halfmoon E,89036,36795_034_2-S_HM_EE,,36795_034_2-S_HM_EE,,,,,,-2.747,86.28,79186350000.0,666.01,,,,,,,
3225163,9140,Tracker Halfmoon CV Parameters,178671,,7420,2S Halfmoon W,89039,36795_034_2-S_HM_WW,,36795_034_2-S_HM_WW,,,,,,-2.7560000000000002,87.14399999999999,80273660000.0,659.413,,,,,,,
3229503,9140,Tracker Halfmoon CV Parameters,177810,,7400,2S Halfmoon E,89094,36795_041_2-S_HM_EE,,36795_041_2-S_HM_EE,,,,,,-2.752,86.38799999999999,79437610000.0,665.184,,,,,,,
3229501,9140,Tracker Halfmoon CV Parameters,177726,,7420,2S Halfmoon W,89097,36795_041_2-S_HM_WW,,36795_041_2-S_HM_WW,,,,,,-2.7760000000000002,87.27799999999999,81043830000.0,658.4,,,,,,,
3235040,9140,Tracker Halfmoon CV Parameters,178838,,7400,2S Halfmoon E,89116,36795_044_2-S_HM_EE,,36795_044_2-S_HM_EE,,,,,,-2.8139999999999996,86.625,81668880000.0,663.3639999999999,,,,,,,
3235045,9140,Tracker Halfmoon CV Parameters,179027,,7420,2S Halfmoon W,89119,36795_044_2-S_HM_WW,,36795_044_2-S_HM_WW,,,,,,-2.823,87.382,82681090000.0,657.6139999999999,,,,,,,
3484441,9140,Tracker Halfmoon CV Parameters,194120,,7400,2S Halfmoon E,89170,36796_003_2-S_HM_EE,,36796_003_2-S_HM_EE,,,,,,-2.625,87.014,75869810000.0,660.3910000000001,,,,,,,
3484442,9140,Tracker Halfmoon CV Parameters,194147,,7420,2S Halfmoon W,89173,36796_003_2-S_HM_WW,,36796_003_2-S_HM_WW,,,,,,-2.645,87.684,77111190000.0,655.345,,,,,,,
3446982,9140,Tracker Halfmoon CV Parameters,193561,,7400,2S Halfmoon E,89192,36796_006_2-S_HM_EE,,36796_006_2-S_HM_EE,,,,,,-2.5540000000000003,73.952,62526690000.0,777.038,,,,,,,
3446987,9140,Tracker Halfmoon CV Parameters,193666,,7420,2S Halfmoon W,89195,36796_006_2-S_HM_WW,,36796_006_2-S_HM_WW,,,,,,-2.6319999999999997,87.602,76615030000.0,655.959,,,,,,,
3456640,9140,Tracker Halfmoon CV Parameters,193228,,7400,2S Halfmoon E,89250,36796_018_2-S_HM_EE,,36796_018_2-S_HM_EE,,,,,,-2.7230000000000003,87.556,79571480000.0,656.309,,,,,,,
3446981,9140,Tracker Halfmoon CV Parameters,193537,,7400,2S Halfmoon E,89250,36796_018_2-S_HM_EE,,36796_018_2-S_HM_EE,,,,,,-2.7230000000000003,87.556,79571480000.0,656.309,,,,,,,
3456641,9140,Tracker Halfmoon CV Parameters,193264,,7420,2S Halfmoon W,89253,36796_018_2-S_HM_WW,,36796_018_2-S_HM_WW,,,,,,-2.7460000000000004,87.354,80147600000.0,657.823,,,,,,,
3446986,9140,Tracker Halfmoon CV Parameters,193636,,7420,2S Halfmoon W,89253,36796_018_2-S_HM_WW,,36796_018_2-S_HM_WW,,,,,,-2.7460000000000004,87.354,80147600000.0,657.823,,,,,,,
3459802,9140,Tracker Halfmoon CV Parameters,193405,,7400,2S Halfmoon E,89272,36796_022_2-S_HM_EE,,36796_022_2-S_HM_EE,,,,,,-2.701,87.50200000000001,78782810000.0,656.7139999999999,,,,,,,
3459801,9140,Tracker Halfmoon CV Parameters,193393,,7420,2S Halfmoon W,89275,36796_022_2-S_HM_WW,,36796_022_2-S_HM_WW,,,,,,-2.716,87.70200000000001,79480990000.0,655.211,,,,,,,
3466263,9140,Tracker Halfmoon CV Parameters,194090,,7400,2S Halfmoon E,89330,36796_033_2-S_HM_EE,,36796_033_2-S_HM_EE,,,,,,-2.4130000000000003,87.72200000000001,69532290000.0,655.062,,,,,,,
3466262,9140,Tracker Halfmoon CV Parameters,194087,,7420,2S Halfmoon W,89333,36796_033_2-S_HM_WW,,36796_033_2-S_HM_WW,,,,,,-2.467,88.37799999999999,71828690000.0,650.2,,,,,,,
3469921,9140,Tracker Halfmoon CV Parameters,193882,,7400,2S Halfmoon E,89352,36796_036_2-S_HM_EE,,36796_036_2-S_HM_EE,,,,,,-2.5180000000000002,87.647,72929120000.0,655.627,,,,,,,
3469922,9140,Tracker Halfmoon CV Parameters,194321,,7420,2S Halfmoon W,89355,36796_036_2-S_HM_WW,,36796_036_2-S_HM_WW,,,,,,-2.536,88.117,73888130000.0,652.128,,,,,,,
3474622,9140,Tracker Halfmoon CV Parameters,194509,,7400,2S Halfmoon E,89410,36796_044_2-S_HM_EE,,36796_044_2-S_HM_EE,,,,,,-2.562,87.837,74524470000.0,654.21,,,,,,,
3474620,9140,Tracker Halfmoon CV Parameters,194488,,7420,2S Halfmoon W,89413,36796_044_2-S_HM_WW,,36796_044_2-S_HM_WW,,,,,,-2.588,88.055,75550830000.0,652.586,,,,,,,
3479943,9140,Tracker Halfmoon CV Parameters,194725,,7400,2S Halfmoon E,89432,36796_047_2-S_HM_EE,,36796_047_2-S_HM_EE,,,,,,-2.542,88.823,74692430000.0,646.943,,,,,,,
3479945,9140,Tracker Halfmoon CV Parameters,194767,,7420,2S Halfmoon W,89435,36796_047_2-S_HM_WW,,36796_047_2-S_HM_WW,,,,,,-2.5869999999999997,88.29799999999999,75748860000.0,650.7919999999999,,,,,,,
3486923,9140,Tracker Halfmoon CV Parameters,194306,,7400,2S Halfmoon E,89454,36797_003_2-S_HM_EE,,36797_003_2-S_HM_EE,,,,,,-3.009,84.887,86236790000.0,676.945,,,,,,,
3486921,9140,Tracker Halfmoon CV Parameters,194240,,7420,2S Halfmoon W,89457,36797_003_2-S_HM_WW,,36797_003_2-S_HM_WW,,,,,,-2.9610000000000003,86.471,86300310000.0,664.545,,,,,,,
3490382,9140,Tracker Halfmoon CV Parameters,195259,,7400,2S Halfmoon E,89476,36797_006_2-S_HM_EE,,36797_006_2-S_HM_EE,,,,,,-2.915,85.059,83430930000.0,675.57,,,,,,,
3490380,9140,Tracker Halfmoon CV Parameters,195157,,7420,2S Halfmoon W,89479,36797_006_2-S_HM_WW,,36797_006_2-S_HM_WW,,,,,,-2.949,86.316,85745770000.0,665.7360000000001,,,,,,,
3497080,9140,Tracker Halfmoon CV Parameters,194871,,7400,2S Halfmoon E,89534,36797_013_2-S_HM_EE,,36797_013_2-S_HM_EE,,,,,,-3.015,85.321,86892510000.0,673.498,,,,,,,
3497082,9140,Tracker Halfmoon CV Parameters,194937,,7420,2S Halfmoon W,89537,36797_013_2-S_HM_WW,,36797_013_2-S_HM_WW,,,,,,-3.025,85.84200000000001,87741790000.0,669.414,,,,,,,
3501684,9140,Tracker Halfmoon CV Parameters,195576,,7400,2S Halfmoon E,89556,36797_016_2-S_HM_EE,,36797_016_2-S_HM_EE,,,,,,-3.0589999999999997,84.69200000000001,87624990000.0,678.502,,,,,,,
3501683,9140,Tracker Halfmoon CV Parameters,195567,,7420,2S Halfmoon W,89559,36797_016_2-S_HM_WW,,36797_016_2-S_HM_WW,,,,,,-3.037,86.01299999999999,88283900000.0,668.0830000000001,,,,,,,
3507020,9140,Tracker Halfmoon CV Parameters,195000,,7400,2S Halfmoon E,89614,36797_023_2-S_HM_EE,,36797_023_2-S_HM_EE,,,,,,-3.0260000000000002,85.307,87212050000.0,673.6089999999999,,,,,,,
3507022,9140,Tracker Halfmoon CV Parameters,195027,,7420,2S Halfmoon W,89617,36797_023_2-S_HM_WW,,36797_023_2-S_HM_WW,,,,,,-3.0439999999999996,86.462,88974590000.0,664.6089999999999,,,,,,,
3510382,9140,Tracker Halfmoon CV Parameters,196070,,7400,2S Halfmoon E,89636,36797_030_2-S_HM_EE,,36797_030_2-S_HM_EE,,,,,,-2.8569999999999998,85.257,81758250000.0,674.0060000000001,,,,,,,
3510384,9140,Tracker Halfmoon CV Parameters,196127,,7420,2S Halfmoon W,89639,36797_030_2-S_HM_WW,,36797_030_2-S_HM_WW,,,,,,-2.8560000000000003,86.899,83317860000.0,661.2689999999999,,,,,,,
3515300,9140,Tracker Halfmoon CV Parameters,195645,,7400,2S Halfmoon E,89694,36797_040_2-S_HM_EE,,36797_040_2-S_HM_EE,,,,,,-2.9019999999999997,85.801,83750190000.0,669.7310000000001,,,,,,,
3515303,9140,Tracker Halfmoon CV Parameters,195732,,7420,2S Halfmoon W,89697,36797_040_2-S_HM_WW,,36797_040_2-S_HM_WW,,,,,,-2.9330000000000003,87.124,86029140000.0,659.564,,,,,,,
3518564,9140,Tracker Halfmoon CV Parameters,196393,,7400,2S Halfmoon E,89716,36797_043_2-S_HM_EE,,36797_043_2-S_HM_EE,,,,,,-2.9330000000000003,87.007,85936840000.0,660.452,,,,,,,
3518562,9140,Tracker Halfmoon CV Parameters,195873,,7420,2S Halfmoon W,89719,36797_043_2-S_HM_WW,,36797_043_2-S_HM_WW,,,,,,-2.9130000000000003,88.264,86504600000.0,651.045,,,,,,,
7691680,9140,Tracker Halfmoon CV Parameters,590642,,7400,2S Halfmoon E,90418,36800_001_2-S_HM_EE,,36800_001_2-S_HM_EE,,,,,,2.95,86.848,118586400000.0,661.346,,,,,,,
7720500,9140,Tracker Halfmoon CV Parameters,596422,,7420,2S Halfmoon W,90431,36800_001_2-S_HM_WW,,36800_001_2-S_HM_WW,,,,,,2.929,85.118,115538700000.0,674.7869999999999,,,,,,,
7711640,9140,Tracker Halfmoon CV Parameters,594242,,7400,2S Halfmoon E,90450,36800_004_2-S_HM_EE,,36800_004_2-S_HM_EE,,,,,,2.997,84.75200000000001,117230700000.0,677.697,,,,,,,
7706500,9140,Tracker Halfmoon CV Parameters,593542,,7420,2S Halfmoon W,90453,36800_004_2-S_HM_WW,,36800_004_2-S_HM_WW,,,,,,2.9219999999999997,85.76700000000001,116195400000.0,669.679,,,,,,,
7685020,9140,Tracker Halfmoon CV Parameters,589322,,7400,2S Halfmoon E,90472,36800_007_2-S_HM_EE,,36800_007_2-S_HM_EE,,,,,,3.0460000000000003,86.485,121192600000.0,664.118,,,,,,,
7725720,9140,Tracker Halfmoon CV Parameters,597442,,7420,2S Halfmoon W,90475,36800_007_2-S_HM_WW,,36800_007_2-S_HM_WW,,,,,,2.9530000000000003,85.5,116841100000.0,671.77,,,,,,,
7685520,9140,Tracker Halfmoon CV Parameters,589402,,7400,2S Halfmoon E,90538,36800_016_2-S_HM_EE,,36800_016_2-S_HM_EE,,,,,,3.062,86.73700000000001,122074700000.0,662.191,,,,,,,
7704820,9140,Tracker Halfmoon CV Parameters,593262,,7420,2S Halfmoon W,90551,36800_016_2-S_HM_WW,,36800_016_2-S_HM_WW,,,,,,2.995,85.87700000000001,118706900000.0,668.82,,,,,,,
7723020,9140,Tracker Halfmoon CV Parameters,596922,,7400,2S Halfmoon E,90592,36800_022_2-S_HM_EE,,36800_022_2-S_HM_EE,,,,,,3.148,86.852,125034200000.0,661.311,,,,,,,
7733240,9140,Tracker Halfmoon CV Parameters,598922,,7420,2S Halfmoon W,90595,36800_022_2-S_HM_WW,,36800_022_2-S_HM_WW,,,,,,2.9419999999999997,86.13799999999999,117361100000.0,666.794,,,,,,,
7728740,9140,Tracker Halfmoon CV Parameters,598062,,7400,2S Halfmoon E,90632,36800_028_2-S_HM_EE,,36800_028_2-S_HM_EE,,,,,,2.779,86.971,113173000000.0,660.4060000000001,,,,,,,
7716100,9140,Tracker Halfmoon CV Parameters,595562,,7420,2S Halfmoon W,90635,36800_028_2-S_HM_WW,,36800_028_2-S_HM_WW,,,,,,2.763,86.17200000000001,111613600000.0,666.53,,,,,,,
7730020,9140,Tracker Halfmoon CV Parameters,598282,,7400,2S Halfmoon E,90658,36800_032_2-S_HM_EE,,36800_032_2-S_HM_EE,,,,,,2.823,86.91,114518900000.0,660.872,,,,,,,
7716700,9140,Tracker Halfmoon CV Parameters,595662,,7420,2S Halfmoon W,90671,36800_032_2-S_HM_WW,,36800_032_2-S_HM_WW,,,,,,2.827,86.324,113893600000.0,665.3560000000001,,,,,,,
7700220,9140,Tracker Halfmoon CV Parameters,592322,,7400,2S Halfmoon E,90690,36800_035_2-S_HM_EE,,36800_035_2-S_HM_EE,,,,,,2.843,85.056,112736900000.0,675.2739999999999,,,,,,,
7689820,9140,Tracker Halfmoon CV Parameters,590262,,7420,2S Halfmoon W,90693,36800_035_2-S_HM_WW,,36800_035_2-S_HM_WW,,,,,,2.775,86.649,112634800000.0,662.867,,,,,,,
7735080,9140,Tracker Halfmoon CV Parameters,599302,,7400,2S Halfmoon E,90734,36800_041_2-S_HM_EE,,36800_041_2-S_HM_EE,,,,,,2.925,86.831,117741000000.0,661.472,,,,,,,
7713360,9140,Tracker Halfmoon CV Parameters,595142,,7420,2S Halfmoon W,90737,36800_041_2-S_HM_WW,,36800_041_2-S_HM_WW,,,,,,2.886,86.71,116303900000.0,662.398,,,,,,,
7703720,9140,Tracker Halfmoon CV Parameters,593042,,7400,2S Halfmoon E,90778,36800_048_2-S_HM_EE,,36800_048_2-S_HM_EE,,,,,,2.9930000000000003,86.992,120166200000.0,660.252,,,,,,,
7695600,9140,Tracker Halfmoon CV Parameters,591402,,7420,2S Halfmoon W,90791,36800_048_2-S_HM_WW,,36800_048_2-S_HM_WW,,,,,,2.888,86.334,115867800000.0,665.283,,,,,,,
7788820,9140,Tracker Halfmoon CV Parameters,610022,,7400,2S Halfmoon E,90814,36801_006_2-S_HM_EE,,36801_006_2-S_HM_EE,,,,,,3.263,84.06299999999999,124664100000.0,683.255,,,,,,,
7744880,9140,Tracker Halfmoon CV Parameters,601242,,7420,2S Halfmoon W,90817,36801_006_2-S_HM_WW,,36801_006_2-S_HM_WW,,,,,,3.2680000000000002,82.77600000000001,122898300000.0,693.88,,,,,,,
7736760,9140,Tracker Halfmoon CV Parameters,599622,,7400,2S Halfmoon E,90832,36801_008_2-S_HM_EE,,36801_008_2-S_HM_EE,,,,,,3.253,84.025,124263200000.0,683.561,,,,,,,
7767920,9140,Tracker Halfmoon CV Parameters,605622,,7420,2S Halfmoon W,90835,36801_008_2-S_HM_WW,,36801_008_2-S_HM_WW,,,,,,3.324,82.461,124172500000.0,696.528,,,,,,,
7758420,9140,Tracker Halfmoon CV Parameters,603422,,7400,2S Halfmoon E,90854,36801_011_2-S_HM_EE,,36801_011_2-S_HM_EE,,,,,,3.259,84.755,125537700000.0,677.678,,,,,,,
7782260,9140,Tracker Halfmoon CV Parameters,608722,,7420,2S Halfmoon W,90857,36801_011_2-S_HM_WW,,36801_011_2-S_HM_WW,,,,,,3.385,83.09,127016100000.0,691.2589999999999,,,,,,,
7757520,9140,Tracker Halfmoon CV Parameters,603742,,7400,2S Halfmoon E,90956,36801_028_2-S_HM_EE,,36801_028_2-S_HM_EE,,,,,,3.0189999999999997,84.39399999999999,117405100000.0,680.572,,,,,,,
7750860,9140,Tracker Halfmoon CV Parameters,602322,,7420,2S Halfmoon W,90959,36801_028_2-S_HM_WW,,36801_028_2-S_HM_WW,,,,,,3.116,83.37700000000001,119041800000.0,688.8789999999999,,,,,,,
7766000,9140,Tracker Halfmoon CV Parameters,604942,,7400,2S Halfmoon E,90974,36801_030_2-S_HM_EE,,36801_030_2-S_HM_EE,,,,,,3.11,84.459,120401700000.0,680.051,,,,,,,
7776940,9140,Tracker Halfmoon CV Parameters,607582,,7420,2S Halfmoon W,90977,36801_030_2-S_HM_WW,,36801_030_2-S_HM_WW,,,,,,3.175,83.565,121165200000.0,687.329,,,,,,,
7783820,9140,Tracker Halfmoon CV Parameters,609022,,7400,2S Halfmoon E,90978,36801_031_2-S_HM_EE,,36801_031_2-S_HM_EE,,,,,,3.085,84.67399999999999,119886700000.0,678.322,,,,,,,
7739880,9140,Tracker Halfmoon CV Parameters,600222,,7420,2S Halfmoon W,90991,36801_031_2-S_HM_WW,,36801_031_2-S_HM_WW,,,,,,2.9810000000000003,83.47200000000001,114956500000.0,688.091,,,,,,,
