batch_number,Type,Orientation,PART_ID,PART_NAME_LABEL,RSH_OHMSQR,T_UM,RHO_KOHMCM,RC_OHM,R_OHM,KIND_OF_HM_FLUTE_ID,KIND_OF_HM_STRUCT_ID,KIND_OF_HM_CONFIG_ID,KIND_OF_HM_SET_ID,PROCEDURE_TYPE,EQUIPMENT,WAITING_TIME_S,AC_FREQ_HZ,AC_AMPL_V,CORR_OPEN_PFRD,TEMP_SET_DEGC,AV_TEMP_DEGC,FILE_NAME,Location
34252,PSS,EE,26206,34252_002_PSS_HM_EE,,,,101.601,101.327,PQC4,CBKR_STRIP,Standard,Left,CBKR-strip,PQC_HM_POSITION 3,0.2,,,,20.0,20.052,Test_HPK_VPX34252_002_PSS_HM_EE_East_North_PQC4_CBKR-strip_CBKRStrip_s_Run01_08_12_2020_05_20_42_PM.txt,Brown
34252,PSS,EE,26206,34252_002_PSS_HM_EE,,,,95.449,95.174,PQC4,CBKR_STRIP,Standard,Right,CBKR-strip,PQC_HM_POSITION 3,0.2,,,,20.0,20.112,Test_HPK_VPX34252_002_PSS_HM_EE_East_South_PQC4_CBKR-strip_CBKRStrip_s_Run01_08_11_2020_06_00_41_PM.txt,Brown
34252,PSS,WW,26211,34252_002_PSS_HM_WW,,,,102.774,102.499,PQC4,CBKR_STRIP,Rotated,Left,CBKR-strip,PQC_HM_POSITION 4,0.2,,,,20.0,20.045,Test_HPK_VPX34252_002_PSS_HM_WW_West_South_PQC4_CBKR-strip_CBKRStrip_r_Run01_08_12_2020_08_01_29_PM.txt,Brown
34252,PSS,WW,26211,34252_002_PSS_HM_WW,,,,108.957,108.683,PQC4,CBKR_STRIP,Standard,Right,CBKR-strip,PQC_HM_POSITION 4,0.2,,,,20.0,20.02,Test_HPK_VPX34252_002_PSS_HM_WW_West_North_PQC4_CBKR-strip_CBKRStrip_s_Run02_08_12_2020_12_21_32_PM.txt,Brown
34252,PSS,WW,26211,34252_002_PSS_HM_WW,,,,108.981,108.707,PQC4,CBKR_STRIP,Rotated,Right,CBKR-strip,PQC_HM_POSITION 4,0.2,,,,20.0,20.018,Test_HPK_VPX34252_002_PSS_HM_WW_West_North_PQC4_CBKR-strip_CBKRStrip_r_Run02_08_12_2020_12_21_45_PM.txt,Brown
34252,PSS,WW,26211,34252_002_PSS_HM_WW,,,,102.775,102.501,PQC4,CBKR_STRIP,Standard,Left,CBKR-strip,PQC_HM_POSITION 4,0.2,,,,20.0,20.048,Test_HPK_VPX34252_002_PSS_HM_WW_West_South_PQC4_CBKR-strip_CBKRStrip_s_Run01_08_12_2020_08_01_16_PM.txt,Brown
34252,PSS,EE,26212,34252_003_PSS_HM_EE,,,,105.594,105.32,PQC4,CBKR_STRIP,Standard,Left,CBKR-strip,PQC_HM_POSITION 1,0.2,,,,20.0,20.038,Test_HPK_VPX34252_003_PSS_HM_EE_East_North_PQC4_CBKR-strip_CBKRStrip_s_Run01_08_17_2020_11_31_30_AM.txt,Brown
34252,PSS,EE,26212,34252_003_PSS_HM_EE,,,,105.595,105.321,PQC4,CBKR_STRIP,Rotated,Left,CBKR-strip,PQC_HM_POSITION 1,0.2,,,,20.0,20.033,Test_HPK_VPX34252_003_PSS_HM_EE_East_North_PQC4_CBKR-strip_CBKRStrip_r_Run01_08_17_2020_11_31_43_AM.txt,Brown
34252,PSS,EE,26212,34252_003_PSS_HM_EE,,,,108.722,108.447,PQC4,CBKR_STRIP,Rotated,Right,CBKR-strip,PQC_HM_POSITION 1,0.2,,,,20.0,20.004,Test_HPK_VPX34252_003_PSS_HM_EE_East_South_PQC4_CBKR-strip_CBKRStrip_r_Run01_08_13_2020_06_07_25_PM.txt,Brown
34252,PSS,EE,26212,34252_003_PSS_HM_EE,,,,108.714,108.44,PQC4,CBKR_STRIP,Standard,Right,CBKR-strip,PQC_HM_POSITION 1,0.2,,,,20.0,20.007,Test_HPK_VPX34252_003_PSS_HM_EE_East_South_PQC4_CBKR-strip_CBKRStrip_s_Run01_08_13_2020_06_07_12_PM.txt,Brown
34252,PSS,WW,26217,34252_003_PSS_HM_WW,,,,94.384,94.11,PQC4,CBKR_STRIP,Standard,Right,CBKR-strip,PQC_HM_POSITION 2,0.2,,,,20.0,20.001,Test_HPK_VPX34252_003_PSS_HM_WW_West_North_PQC4_CBKR-strip_CBKRStrip_s_Run01_08_13_2020_08_27_24_PM.txt,Brown
34252,PSS,WW,26217,34252_003_PSS_HM_WW,,,,98.866,98.592,PQC4,CBKR_STRIP,Standard,Left,CBKR-strip,PQC_HM_POSITION 2,0.2,,,,20.0,20.072,Test_HPK_VPX34252_003_PSS_HM_WW_West_South_PQC4_CBKR-strip_CBKRStrip_s_Run01_08_17_2020_01_29_04_PM.txt,Brown
34252,PSS,WW,26217,34252_003_PSS_HM_WW,,,,98.869,98.595,PQC4,CBKR_STRIP,Rotated,Left,CBKR-strip,PQC_HM_POSITION 2,0.2,,,,20.0,20.068,Test_HPK_VPX34252_003_PSS_HM_WW_West_South_PQC4_CBKR-strip_CBKRStrip_r_Run01_08_17_2020_01_29_17_PM.txt,Brown
34252,PSS,WW,26217,34252_003_PSS_HM_WW,,,,94.392,94.118,PQC4,CBKR_STRIP,Rotated,Right,CBKR-strip,PQC_HM_POSITION 2,0.2,,,,20.0,20.002,Test_HPK_VPX34252_003_PSS_HM_WW_West_North_PQC4_CBKR-strip_CBKRStrip_r_Run01_08_13_2020_08_27_36_PM.txt,Brown
34252,PSS,EE,26218,34252_004_PSS_HM_EE,,,,90.559,90.285,PQC4,CBKR_STRIP,Rotated,Left,CBKR-strip,PQC_HM_POSITION 3,0.2,,,,20.0,20.071,Test_HPK_VPX34252_004_PSS_HM_EE_East_North_PQC4_CBKR-strip_CBKRStrip_r_Run01_08_17_2020_02_57_26_PM.txt,Brown
34252,PSS,EE,26218,34252_004_PSS_HM_EE,,,,99.794,99.52,PQC4,CBKR_STRIP,Rotated,Right,CBKR-strip,PQC_HM_POSITION 3,0.2,,,,20.0,20.031,Test_HPK_VPX34252_004_PSS_HM_EE_East_South_PQC4_CBKR-strip_CBKRStrip_r_Run01_08_14_2020_04_40_43_PM.txt,Brown
34252,PSS,EE,26218,34252_004_PSS_HM_EE,,,,99.803,99.529,PQC4,CBKR_STRIP,Standard,Right,CBKR-strip,PQC_HM_POSITION 3,0.2,,,,20.0,20.032,Test_HPK_VPX34252_004_PSS_HM_EE_East_South_PQC4_CBKR-strip_CBKRStrip_s_Run01_08_14_2020_04_40_31_PM.txt,Brown
34252,PSS,EE,26218,34252_004_PSS_HM_EE,,,,90.566,90.291,PQC4,CBKR_STRIP,Standard,Left,CBKR-strip,PQC_HM_POSITION 3,0.2,,,,20.0,20.074,Test_HPK_VPX34252_004_PSS_HM_EE_East_North_PQC4_CBKR-strip_CBKRStrip_s_Run01_08_17_2020_02_57_13_PM.txt,Brown
34252,PSS,WW,26223,34252_004_PSS_HM_WW,,,,115.924,115.65,PQC4,CBKR_STRIP,Standard,Left,CBKR-strip,PQC_HM_POSITION 4,0.2,,,,20.0,20.074,Test_HPK_VPX34252_004_PSS_HM_WW_West_South_PQC4_CBKR-strip_CBKRStrip_s_Run01_08_17_2020_04_40_24_PM.txt,Brown
34252,PSS,WW,26223,34252_004_PSS_HM_WW,,,,115.923,115.649,PQC4,CBKR_STRIP,Rotated,Left,CBKR-strip,PQC_HM_POSITION 4,0.2,,,,20.0,20.071,Test_HPK_VPX34252_004_PSS_HM_WW_West_South_PQC4_CBKR-strip_CBKRStrip_r_Run01_08_17_2020_04_40_37_PM.txt,Brown
34252,PSS,WW,26223,34252_004_PSS_HM_WW,,,,118.629,118.355,PQC4,CBKR_STRIP,Rotated,Right,CBKR-strip,PQC_HM_POSITION 4,0.2,,,,20.0,20.006,Test_HPK_VPX34252_004_PSS_HM_WW_West_North_PQC4_CBKR-strip_CBKRStrip_r_Run01_08_14_2020_06_30_04_PM.txt,Brown
34252,PSS,WW,26223,34252_004_PSS_HM_WW,,,,118.617,118.343,PQC4,CBKR_STRIP,Standard,Right,CBKR-strip,PQC_HM_POSITION 4,0.2,,,,20.0,20.008,Test_HPK_VPX34252_004_PSS_HM_WW_West_North_PQC4_CBKR-strip_CBKRStrip_s_Run01_08_14_2020_06_29_51_PM.txt,Brown
34252,PSS,EE,26236,34252_007_PSS_HM_EE,,,,92.946,92.672,PQC4,CBKR_STRIP,Standard,Left,CBKR-strip,PQC_HM_POSITION 1,0.2,,,,20.0,20.104,Test_HPK_VPX34252_007_PSS_HM_EE_East_North_PQC4_CBKR-strip_CBKRStrip_s_Run01_08_31_2020_04_09_25_PM.txt,Brown
34252,PSS,EE,26236,34252_007_PSS_HM_EE,,,,96.801,96.527,PQC4,CBKR_STRIP,Standard,Right,CBKR-strip,PQC_HM_POSITION 1,0.2,,,,20.0,20.035,Test_HPK_VPX34252_007_PSS_HM_EE_East_South_PQC4_CBKR-strip_CBKRStrip_s_Run01_08_27_2020_06_41_39_PM.txt,Brown
34252,PSS,EE,26236,34252_007_PSS_HM_EE,,,,92.931,92.657,PQC4,CBKR_STRIP,Rotated,Left,CBKR-strip,PQC_HM_POSITION 1,0.2,,,,20.0,20.104,Test_HPK_VPX34252_007_PSS_HM_EE_East_North_PQC4_CBKR-strip_CBKRStrip_r_Run01_08_31_2020_04_09_38_PM.txt,Brown
34252,PSS,EE,26236,34252_007_PSS_HM_EE,,,,96.798,96.524,PQC4,CBKR_STRIP,Rotated,Right,CBKR-strip,PQC_HM_POSITION 1,0.2,,,,20.0,20.033,Test_HPK_VPX34252_007_PSS_HM_EE_East_South_PQC4_CBKR-strip_CBKRStrip_r_Run01_08_27_2020_06_41_52_PM.txt,Brown
34252,PSS,WW,26241,34252_007_PSS_HM_WW,,,,88.26,87.986,PQC4,CBKR_STRIP,Rotated,Right,CBKR-strip,PQC_HM_POSITION 2,0.2,,,,20.0,20.074,Test_HPK_VPX34252_007_PSS_HM_WW_West_North_PQC4_CBKR-strip_CBKRStrip_r_Run01_08_28_2020_03_19_13_PM.txt,Brown
34252,PSS,WW,26241,34252_007_PSS_HM_WW,,,,110.26,109.986,PQC4,CBKR_STRIP,Rotated,Left,CBKR-strip,PQC_HM_POSITION 2,0.2,,,,20.0,20.143,Test_HPK_VPX34252_007_PSS_HM_WW_West_South_PQC4_CBKR-strip_CBKRStrip_r_Run01_08_31_2020_05_36_57_PM.txt,Brown
34252,PSS,WW,26241,34252_007_PSS_HM_WW,,,,88.255,87.98,PQC4,CBKR_STRIP,Standard,Right,CBKR-strip,PQC_HM_POSITION 2,0.2,,,,20.0,20.076,Test_HPK_VPX34252_007_PSS_HM_WW_West_North_PQC4_CBKR-strip_CBKRStrip_s_Run01_08_28_2020_03_19_00_PM.txt,Brown
34252,PSS,WW,26241,34252_007_PSS_HM_WW,,,,110.259,109.985,PQC4,CBKR_STRIP,Standard,Left,CBKR-strip,PQC_HM_POSITION 2,0.2,,,,20.0,20.147,Test_HPK_VPX34252_007_PSS_HM_WW_West_South_PQC4_CBKR-strip_CBKRStrip_s_Run01_08_31_2020_05_36_44_PM.txt,Brown
34252,PSS,EE,26242,34252_008_PSS_HM_EE,,,,112.46,112.186,PQC4,CBKR_STRIP,Standard,Left,CBKR-strip,PQC_HM_POSITION 3,0.2,,,,20.0,20.101,Test_HPK_VPX34252_008_PSS_HM_EE_East_North_PQC4_CBKR-strip_CBKRStrip_s_Run01_09_01_2020_03_36_57_PM.txt,Brown
34252,PSS,EE,26242,34252_008_PSS_HM_EE,,,,115.26,114.986,PQC4,CBKR_STRIP,Standard,Right,CBKR-strip,PQC_HM_POSITION 3,0.2,,,,20.0,20.125,Test_HPK_VPX34252_008_PSS_HM_EE_East_South_PQC4_CBKR-strip_CBKRStrip_s_Run01_08_31_2020_12_27_41_PM.txt,Brown
34252,PSS,EE,26242,34252_008_PSS_HM_EE,,,,115.264,114.99,PQC4,CBKR_STRIP,Rotated,Right,CBKR-strip,PQC_HM_POSITION 3,0.2,,,,20.0,20.121,Test_HPK_VPX34252_008_PSS_HM_EE_East_South_PQC4_CBKR-strip_CBKRStrip_r_Run01_08_31_2020_12_27_54_PM.txt,Brown
34252,PSS,EE,26242,34252_008_PSS_HM_EE,,,,112.455,112.181,PQC4,CBKR_STRIP,Rotated,Left,CBKR-strip,PQC_HM_POSITION 3,0.2,,,,20.0,20.1,Test_HPK_VPX34252_008_PSS_HM_EE_East_North_PQC4_CBKR-strip_CBKRStrip_r_Run01_09_01_2020_03_37_10_PM.txt,Brown
34252,PSS,WW,26247,34252_008_PSS_HM_WW,,,,83.077,82.803,PQC4,CBKR_STRIP,Standard,Left,CBKR-strip,PQC_HM_POSITION 4,0.2,,,,20.0,20.12,Test_HPK_VPX34252_008_PSS_HM_WW_West_South_PQC4_CBKR-strip_CBKRStrip_s_Run01_09_01_2020_05_12_47_PM.txt,Brown
34252,PSS,WW,26247,34252_008_PSS_HM_WW,,,,83.063,82.789,PQC4,CBKR_STRIP,Rotated,Left,CBKR-strip,PQC_HM_POSITION 4,0.2,,,,20.0,20.114,Test_HPK_VPX34252_008_PSS_HM_WW_West_South_PQC4_CBKR-strip_CBKRStrip_r_Run01_09_01_2020_05_13_00_PM.txt,Brown
34252,PSS,WW,26247,34252_008_PSS_HM_WW,,,,115.51,115.235,PQC4,CBKR_STRIP,Standard,Right,CBKR-strip,PQC_HM_POSITION 4,0.2,,,,20.0,20.071,Test_HPK_VPX34252_008_PSS_HM_WW_West_North_PQC4_CBKR-strip_CBKRStrip_s_Run01_08_31_2020_02_33_31_PM.txt,Brown
34252,PSS,WW,26247,34252_008_PSS_HM_WW,,,,115.523,115.248,PQC4,CBKR_STRIP,Rotated,Right,CBKR-strip,PQC_HM_POSITION 4,0.2,,,,20.0,20.071,Test_HPK_VPX34252_008_PSS_HM_WW_West_North_PQC4_CBKR-strip_CBKRStrip_r_Run01_08_31_2020_02_33_44_PM.txt,Brown
34252,PSS,EE,26248,34252_009_PSS_HM_EE,,,,142.485,142.211,PQC4,CBKR_STRIP,Standard,Right,CBKR-strip,PQC_HM_POSITION 1,0.2,,,,20.0,20.046,Test_HPK_VPX34252_009_PSS_HM_EE_East_South_PQC4_CBKR-strip_CBKRStrip_s_Run01_09_03_2020_03_53_46_PM.txt,Brown
34252,PSS,EE,26248,34252_009_PSS_HM_EE,,,,93.452,93.178,PQC4,CBKR_STRIP,Standard,Left,CBKR-strip,PQC_HM_POSITION 1,0.2,,,,20.0,20.034,Test_HPK_VPX34252_009_PSS_HM_EE_East_North_PQC4_CBKR-strip_CBKRStrip_s_Run01_09_04_2020_06_17_10_PM.txt,Brown
34252,PSS,EE,26248,34252_009_PSS_HM_EE,,,,93.439,93.165,PQC4,CBKR_STRIP,Rotated,Left,CBKR-strip,PQC_HM_POSITION 1,0.2,,,,20.0,20.03,Test_HPK_VPX34252_009_PSS_HM_EE_East_North_PQC4_CBKR-strip_CBKRStrip_r_Run01_09_04_2020_06_17_23_PM.txt,Brown
34252,PSS,EE,26248,34252_009_PSS_HM_EE,,,,142.478,142.204,PQC4,CBKR_STRIP,Rotated,Right,CBKR-strip,PQC_HM_POSITION 1,0.2,,,,20.0,20.047,Test_HPK_VPX34252_009_PSS_HM_EE_East_South_PQC4_CBKR-strip_CBKRStrip_r_Run01_09_03_2020_03_53_58_PM.txt,Brown
34252,PSS,WW,26253,34252_009_PSS_HM_WW,,,,94.73,94.456,PQC4,CBKR_STRIP,Rotated,Right,CBKR-strip,PQC_HM_POSITION 2,0.2,,,,20.0,20.071,Test_HPK_VPX34252_009_PSS_HM_WW_West_North_PQC4_CBKR-strip_CBKRStrip_r_Run01_09_03_2020_05_48_44_PM.txt,Brown
34252,PSS,WW,26253,34252_009_PSS_HM_WW,,,,94.753,94.478,PQC4,CBKR_STRIP,Standard,Right,CBKR-strip,PQC_HM_POSITION 2,0.2,,,,20.0,20.073,Test_HPK_VPX34252_009_PSS_HM_WW_West_North_PQC4_CBKR-strip_CBKRStrip_s_Run01_09_03_2020_05_48_31_PM.txt,Brown
34252,PSS,WW,26253,34252_009_PSS_HM_WW,,,,97.295,97.021,PQC4,CBKR_STRIP,Rotated,Left,CBKR-strip,PQC_HM_POSITION 2,0.2,,,,20.0,20.069,Test_HPK_VPX34252_009_PSS_HM_WW_West_South_PQC4_CBKR-strip_CBKRStrip_r_Run01_09_04_2020_07_40_17_PM.txt,Brown
34252,PSS,WW,26253,34252_009_PSS_HM_WW,,,,97.288,97.014,PQC4,CBKR_STRIP,Standard,Left,CBKR-strip,PQC_HM_POSITION 2,0.2,,,,20.0,20.072,Test_HPK_VPX34252_009_PSS_HM_WW_West_South_PQC4_CBKR-strip_CBKRStrip_s_Run01_09_04_2020_07_40_04_PM.txt,Brown
34252,PSS,EE,26254,34252_010_PSS_HM_EE,,,,104.115,103.841,PQC4,CBKR_STRIP,Standard,Left,CBKR-strip,PQC_HM_POSITION 3,0.2,,,,20.0,20.103,Test_HPK_VPX34252_010_PSS_HM_EE_East_North_PQC4_CBKR-strip_CBKRStrip_s_Run01_09_04_2020_09_03_31_PM.txt,Brown
34252,PSS,EE,26254,34252_010_PSS_HM_EE,,,,125.956,125.682,PQC4,CBKR_STRIP,Rotated,Right,CBKR-strip,PQC_HM_POSITION 3,0.2,,,,20.0,20.115,Test_HPK_VPX34252_010_PSS_HM_EE_East_South_PQC4_CBKR-strip_CBKRStrip_r_Run01_09_03_2020_07_11_16_PM.txt,Brown
34252,PSS,EE,26254,34252_010_PSS_HM_EE,,,,104.119,103.845,PQC4,CBKR_STRIP,Rotated,Left,CBKR-strip,PQC_HM_POSITION 3,0.2,,,,20.0,20.104,Test_HPK_VPX34252_010_PSS_HM_EE_East_North_PQC4_CBKR-strip_CBKRStrip_r_Run01_09_04_2020_09_03_44_PM.txt,Brown
34252,PSS,EE,26254,34252_010_PSS_HM_EE,,,,125.952,125.678,PQC4,CBKR_STRIP,Standard,Right,CBKR-strip,PQC_HM_POSITION 3,0.2,,,,20.0,20.115,Test_HPK_VPX34252_010_PSS_HM_EE_East_South_PQC4_CBKR-strip_CBKRStrip_s_Run01_09_03_2020_07_11_03_PM.txt,Brown
34252,PSS,WW,26259,34252_010_PSS_HM_WW,,,,127.595,127.321,PQC4,CBKR_STRIP,Rotated,Left,CBKR-strip,PQC_HM_POSITION 4,0.2,,,,20.0,20.12,Test_HPK_VPX34252_010_PSS_HM_WW_West_South_PQC4_CBKR-strip_CBKRStrip_r_Run01_09_04_2020_10_26_45_PM.txt,Brown
34252,PSS,WW,26259,34252_010_PSS_HM_WW,,,,127.614,127.34,PQC4,CBKR_STRIP,Standard,Left,CBKR-strip,PQC_HM_POSITION 4,0.2,,,,20.0,20.125,Test_HPK_VPX34252_010_PSS_HM_WW_West_South_PQC4_CBKR-strip_CBKRStrip_s_Run01_09_04_2020_10_26_33_PM.txt,Brown
34252,PSS,WW,26259,34252_010_PSS_HM_WW,,,,115.248,114.974,PQC4,CBKR_STRIP,Rotated,Right,CBKR-strip,PQC_HM_POSITION 4,0.2,,,,20.0,20.059,Test_HPK_VPX34252_010_PSS_HM_WW_West_North_PQC4_CBKR-strip_CBKRStrip_r_Run01_09_03_2020_08_33_36_PM.txt,Brown
34252,PSS,WW,26259,34252_010_PSS_HM_WW,,,,115.239,114.965,PQC4,CBKR_STRIP,Standard,Right,CBKR-strip,PQC_HM_POSITION 4,0.2,,,,20.0,20.061,Test_HPK_VPX34252_010_PSS_HM_WW_West_North_PQC4_CBKR-strip_CBKRStrip_s_Run01_09_03_2020_08_33_23_PM.txt,Brown
34252,PSS,EE,26260,34252_011_PSS_HM_EE,,,,92.93,92.656,PQC4,CBKR_STRIP,Standard,Right,CBKR-strip,PQC_HM_POSITION 1,0.2,,,,20.0,20.07,Test_HPK_VPX34252_011_PSS_HM_EE_East_South_PQC4_CBKR-strip_CBKRStrip_s_Run01_09_01_2020_08_34_46_PM.txt,Brown
34252,PSS,EE,26260,34252_011_PSS_HM_EE,,,,97.209,96.935,PQC4,CBKR_STRIP,Rotated,Left,CBKR-strip,PQC_HM_POSITION 1,0.2,,,,20.0,20.194,Test_HPK_VPX34252_011_PSS_HM_EE_East_North_PQC4_CBKR-strip_CBKRStrip_r_Run01_09_02_2020_04_36_42_PM.txt,Brown
34252,PSS,EE,26260,34252_011_PSS_HM_EE,,,,97.226,96.952,PQC4,CBKR_STRIP,Standard,Left,CBKR-strip,PQC_HM_POSITION 1,0.2,,,,20.0,20.201,Test_HPK_VPX34252_011_PSS_HM_EE_East_North_PQC4_CBKR-strip_CBKRStrip_s_Run01_09_02_2020_04_36_30_PM.txt,Brown
34252,PSS,EE,26260,34252_011_PSS_HM_EE,,,,92.914,92.64,PQC4,CBKR_STRIP,Rotated,Right,CBKR-strip,PQC_HM_POSITION 1,0.2,,,,20.0,20.071,Test_HPK_VPX34252_011_PSS_HM_EE_East_South_PQC4_CBKR-strip_CBKRStrip_r_Run01_09_01_2020_08_34_59_PM.txt,Brown
34252,PSS,WW,26265,34252_011_PSS_HM_WW,,,,95.103,94.828,PQC4,CBKR_STRIP,Standard,Left,CBKR-strip,PQC_HM_POSITION 2,0.2,,,,20.0,20.214,Test_HPK_VPX34252_011_PSS_HM_WW_West_South_PQC4_CBKR-strip_CBKRStrip_s_Run01_09_02_2020_06_03_27_PM.txt,Brown
34252,PSS,WW,26265,34252_011_PSS_HM_WW,,,,120.161,119.887,PQC4,CBKR_STRIP,Standard,Right,CBKR-strip,PQC_HM_POSITION 2,0.2,,,,20.0,20.085,Test_HPK_VPX34252_011_PSS_HM_WW_West_North_PQC4_CBKR-strip_CBKRStrip_s_Run01_09_02_2020_11_46_51_AM.txt,Brown
34252,PSS,WW,26265,34252_011_PSS_HM_WW,,,,95.078,94.804,PQC4,CBKR_STRIP,Rotated,Left,CBKR-strip,PQC_HM_POSITION 2,0.2,,,,20.0,20.207,Test_HPK_VPX34252_011_PSS_HM_WW_West_South_PQC4_CBKR-strip_CBKRStrip_r_Run01_09_02_2020_06_03_40_PM.txt,Brown
34252,PSS,WW,26265,34252_011_PSS_HM_WW,,,,120.158,119.884,PQC4,CBKR_STRIP,Rotated,Right,CBKR-strip,PQC_HM_POSITION 2,0.2,,,,20.0,20.085,Test_HPK_VPX34252_011_PSS_HM_WW_West_North_PQC4_CBKR-strip_CBKRStrip_r_Run01_09_02_2020_11_47_03_AM.txt,Brown
34252,PSS,EE,26266,34252_012_PSS_HM_EE,,,,116.853,116.579,PQC4,CBKR_STRIP,Rotated,Right,CBKR-strip,PQC_HM_POSITION 3,0.2,,,,20.0,20.101,Test_HPK_VPX34252_012_PSS_HM_EE_East_South_PQC4_CBKR-strip_CBKRStrip_r_Run01_09_02_2020_12_52_44_PM.txt,Brown
34252,PSS,EE,26266,34252_012_PSS_HM_EE,,,,116.896,116.622,PQC4,CBKR_STRIP,Standard,Right,CBKR-strip,PQC_HM_POSITION 3,0.2,,,,20.0,20.092,Test_HPK_VPX34252_012_PSS_HM_EE_East_South_PQC4_CBKR-strip_CBKRStrip_s_Run02_09_02_2020_01_19_52_PM.txt,Brown
34252,PSS,EE,26266,34252_012_PSS_HM_EE,,,,99.442,99.168,PQC4,CBKR_STRIP,Rotated,Left,CBKR-strip,PQC_HM_POSITION 3,0.2,,,,20.0,20.153,Test_HPK_VPX34252_012_PSS_HM_EE_East_North_PQC4_CBKR-strip_CBKRStrip_r_Run01_09_02_2020_07_28_13_PM.txt,Brown
34252,PSS,EE,26266,34252_012_PSS_HM_EE,,,,99.431,99.157,PQC4,CBKR_STRIP,Standard,Left,CBKR-strip,PQC_HM_POSITION 3,0.2,,,,20.0,20.155,Test_HPK_VPX34252_012_PSS_HM_EE_East_North_PQC4_CBKR-strip_CBKRStrip_s_Run01_09_02_2020_07_28_00_PM.txt,Brown
