batch_number,Type,Orientation,Location,KIND_OF_HM_SET_ID,TEMP_SET_DEGC,AV_TEMP_DEGC,R_OHM
34252,PSS,EE,Brown,Left,20.0,20.1,112.181
34252,PSS,WW,Brown,Left,20.0,20.12,82.803
34252,PSS,WW,Brown,Left,20.0,20.114,82.789
34252,PSS,WW,Brown,Right,20.0,20.071,115.235
34252,PSS,WW,Brown,Right,20.0,20.071,115.248
34252,PSS,EE,Brown,Right,20.0,20.046,142.211
34252,PSS,EE,Brown,Left,20.0,20.034,93.178
34252,PSS,EE,Brown,Left,20.0,20.03,93.165
34252,PSS,EE,Brown,Right,20.0,20.047,142.204
34252,PSS,WW,Brown,Right,20.0,20.071,94.456
34252,PSS,WW,Brown,Right,20.0,20.073,94.478
34252,PSS,WW,Brown,Left,20.0,20.069,97.021
34252,PSS,WW,Brown,Left,20.0,20.072,97.014
34252,PSS,EE,Brown,Left,20.0,20.103,103.841
34252,PSS,EE,Brown,Right,20.0,20.115,125.682
34252,PSS,EE,Brown,Left,20.0,20.104,103.845
34252,PSS,EE,Brown,Right,20.0,20.115,125.678
34252,PSS,WW,Brown,Left,20.0,20.12,127.321
34252,PSS,WW,Brown,Left,20.0,20.125,127.34
34252,PSS,WW,Brown,Right,20.0,20.059,114.974
34252,PSS,WW,Brown,Right,20.0,20.061,114.965
34252,PSS,EE,Brown,Right,20.0,20.07,92.656
34252,PSS,EE,Brown,Left,20.0,20.194,96.935
34252,PSS,EE,Brown,Left,20.0,20.201,96.952
34252,PSS,EE,Brown,Right,20.0,20.071,92.64
34252,PSS,WW,Brown,Left,20.0,20.214,94.828
34252,PSS,WW,Brown,Right,20.0,20.085,119.887
34252,PSS,WW,Brown,Left,20.0,20.207,94.804
34252,PSS,WW,Brown,Right,20.0,20.085,119.884
34252,PSS,EE,Brown,Right,20.0,20.101,116.579
34252,PSS,EE,Brown,Right,20.0,20.092,116.622
34252,PSS,EE,Brown,Left,20.0,20.153,99.168
34252,PSS,EE,Brown,Left,20.0,20.155,99.157
34252,PSS,WW,Brown,Right,20.0,20.074,130.088
34252,PSS,WW,Brown,Right,20.0,20.072,130.059
34252,PSS,WW,Brown,Left,20.0,20.135,80.567
34252,PSS,WW,Brown,Left,20.0,20.131,80.575
34252,PSS,EE,Brown,Right,20.0,20.034,94.915
34252,PSS,EE,Brown,Left,20.0,20.122,109.394
34252,PSS,EE,Brown,Left,20.0,20.127,109.41
34252,PSS,EE,Brown,Right,20.0,20.032,94.924
34252,PSS,WW,Brown,Right,20.0,20.047,100.225
34252,PSS,WW,Brown,Left,20.0,20.096,84.686
34252,PSS,WW,Brown,Right,20.0,20.046,100.218
34252,PSS,WW,Brown,Left,20.0,20.098,84.689
34252,PSS,EE,Brown,Left,20.0,20.11,113.007
34252,PSS,EE,Brown,Right,20.0,20.101,108.031
34252,PSS,EE,Brown,Right,20.0,20.1,108.021
34252,PSS,EE,Brown,Left,20.0,20.116,113.02
34252,PSS,WW,Brown,Left,20.0,20.091,119.384
34252,PSS,WW,Brown,Right,20.0,20.06,145.687
34252,PSS,WW,Brown,Left,20.0,20.088,119.36
34252,PSS,WW,Brown,Right,20.0,20.063,145.686
34252,PSS,EE,Brown,Right,20.0,20.025,110.486
34252,PSS,EE,Brown,Left,20.0,20.068,112.105
34252,PSS,EE,Brown,Right,20.0,20.027,110.489
34252,PSS,EE,Brown,Left,20.0,20.071,112.121
34252,PSS,WW,Brown,Right,20.0,20.03,122.947
34252,PSS,WW,Brown,Right,20.0,20.03,122.939
34252,PSS,WW,Brown,Left,20.0,20.082,126.829
34252,PSS,WW,Brown,Left,20.0,20.084,126.838
34252,PSS,EE,Brown,Left,20.0,20.037,103.575
34252,PSS,EE,Brown,Right,20.0,20.08,143.045
34252,PSS,EE,Brown,Left,20.0,20.039,103.606
34252,PSS,EE,Brown,Right,20.0,20.079,143.063
34252,PSS,WW,Brown,Left,20.0,20.061,125.442
34252,PSS,WW,Brown,Left,20.0,20.058,125.442
34252,PSS,WW,Brown,Right,20.0,20.042,102.055
34252,PSS,WW,Brown,Right,20.0,20.039,102.054
34331,2S,EE,Brown,Right,20.0,20.12,106.704
34331,2S,EE,Brown,Left,20.0,20.141,95.426
34331,2S,EE,Brown,Left,20.0,20.142,95.425
34331,2S,EE,Brown,Right,20.0,20.118,106.69
34331,2S,WW,Brown,Right,20.0,20.064,84.434
34331,2S,WW,Brown,Left,20.0,20.128,93.025
34331,2S,WW,Brown,Left,20.0,20.134,93.026
34331,2S,WW,Brown,Right,20.0,20.061,84.435
34331,2S,EE,Brown,Right,20.0,20.033,109.204
34331,2S,EE,Brown,Right,20.0,20.03,109.202
34331,2S,WW,Brown,Right,20.0,20.086,96.023
34331,2S,WW,Brown,Right,20.0,20.091,96.029
34331,2S,EE,Brown,Right,20.0,20.135,104.768
34331,2S,EE,Brown,Right,20.0,20.138,104.763
34331,2S,WW,Brown,Right,20.0,20.081,92.847
34331,2S,WW,Brown,Right,20.0,20.082,92.861
34331,2S,EE,Brown,Right,20.0,20.053,112.207
34331,2S,EE,Brown,Right,20.0,20.052,112.206
34331,2S,WW,Brown,Right,20.0,20.093,128.053
34331,2S,WW,Brown,Right,20.0,20.092,128.065
34331,2S,EE,Brown,Right,20.0,20.139,127.313
34331,2S,EE,Brown,Right,20.0,20.138,127.302
34331,2S,WW,Brown,Right,20.0,20.081,89.742
34331,2S,WW,Brown,Right,20.0,20.08,89.731
34331,2S,EE,Brown,Right,20.0,20.009,110.213
34331,2S,EE,Brown,Right,20.0,20.008,110.201
34331,2S,WW,Brown,Right,20.0,20.059,103.819
34331,2S,WW,Brown,Right,20.0,20.06,103.826
34331,2S,EE,Brown,Right,20.0,20.11,129.148
34331,2S,EE,Brown,Right,20.0,20.111,129.166
34331,2S,WW,Brown,Right,20.0,20.05,108.085
34331,2S,WW,Brown,Right,20.0,20.05,108.106
34331,2S,EE,Brown,Right,20.0,20.003,81.344
34331,2S,EE,Brown,Right,20.0,20.002,81.354
34331,2S,WW,Brown,Right,20.0,20.037,94.475
34331,2S,WW,Brown,Right,20.0,20.036,94.471
34331,2S,EE,Brown,Right,20.0,20.085,97.435
34331,2S,EE,Brown,Right,20.0,20.087,97.438
34331,2S,WW,Brown,Right,20.0,20.035,89.509
34331,2S,WW,Brown,Right,20.0,20.033,89.498
34331,2S,EE,Brown,Right,20.0,20.0,104.487
34331,2S,EE,Brown,Right,20.0,20.005,104.5
34331,2S,WW,Brown,Right,20.0,20.002,88.444
34331,2S,WW,Brown,Right,20.0,20.001,88.437
34331,2S,EE,Brown,Right,20.0,20.004,112.35
34331,2S,EE,Brown,Right,20.0,20.004,112.342
34331,2S,WW,Brown,Right,20.0,20.0,94.66
34331,2S,WW,Brown,Right,20.0,20.0,94.677
34331,2S,EE,Brown,Right,20.0,19.998,68.575
34331,2S,EE,Brown,Right,20.0,19.996,68.581
34331,2S,WW,Brown,Right,20.0,20.0,81.671
34331,2S,WW,Brown,Right,20.0,19.999,81.678
34331,2S,EE,Brown,Right,20.0,20.006,88.392
34331,2S,EE,Brown,Right,20.0,20.006,88.382
34331,2S,WW,Brown,Right,20.0,19.999,89.08
34331,2S,WW,Brown,Right,20.0,19.997,89.074
34331,2S,EE,Brown,Right,20.0,20.023,84.301
34331,2S,EE,Brown,Right,20.0,20.019,84.298
34331,2S,WW,Brown,Right,20.0,20.097,100.423
34331,2S,WW,Brown,Right,20.0,20.096,100.432
34331,2S,EE,Brown,Right,20.0,20.137,87.391
34331,2S,EE,Brown,Right,20.0,20.136,87.397
34331,2S,WW,Brown,Right,20.0,20.075,92.894
34331,2S,WW,Brown,Right,20.0,20.074,92.904
34331,2S,EE,Brown,Right,20.0,20.023,93.248
34331,2S,EE,Brown,Right,20.0,20.021,93.239
34331,2S,WW,Brown,Right,20.0,20.086,92.506
34331,2S,WW,Brown,Right,20.0,20.086,92.508
34331,2S,EE,Brown,Right,20.0,20.13,104.876
34331,2S,EE,Brown,Right,20.0,20.129,104.9
34331,2S,WW,Brown,Right,20.0,20.068,94.139
34331,2S,WW,Brown,Right,20.0,20.066,94.127
34331,2S,EE,Brown,Right,20.0,20.021,108.505
34331,2S,EE,Brown,Right,20.0,20.047,108.505
34331,2S,WW,Brown,Right,20.0,20.058,101.101
34331,2S,WW,Brown,Right,20.0,20.058,101.098
34331,2S,EE,Brown,Right,20.0,20.112,83.947
34331,2S,EE,Brown,Right,20.0,20.114,83.952
34331,2S,WW,Brown,Right,20.0,20.062,88.322
34331,2S,WW,Brown,Right,20.0,20.063,88.334
34340,PSS,EE,Brown,Right,20.0,20.004,110.148
34340,PSS,EE,Brown,Right,20.0,20.003,110.152
34340,PSS,WW,Brown,Right,20.0,20.015,111.096
34340,PSS,WW,Brown,Right,20.0,20.017,111.098
34340,PSS,EE,Brown,Right,20.0,20.052,99.854
34340,PSS,EE,Brown,Right,20.0,20.054,99.867
34340,PSS,WW,Brown,Right,20.0,20.007,101.954
34340,PSS,WW,Brown,Right,20.0,20.004,101.933
34340,PSS,EE,Brown,Right,20.0,19.999,110.937
34340,PSS,EE,Brown,Right,20.0,19.997,110.918
34340,PSS,WW,Brown,Right,20.0,20.004,88.159
34340,PSS,WW,Brown,Right,20.0,20.004,88.147
34340,PSS,EE,Brown,Right,20.0,20.033,127.794
34340,PSS,EE,Brown,Right,20.0,20.033,127.798
34340,PSS,WW,Brown,Right,20.0,20.002,89.228
34340,PSS,WW,Brown,Right,20.0,20.001,89.217
34340,PSS,EE,Brown,Right,20.0,20.0,141.305
34340,PSS,EE,Brown,Right,20.0,20.0,141.29
34340,PSS,WW,Brown,Right,20.0,20.015,105.792
34340,PSS,WW,Brown,Right,20.0,20.016,105.8
34340,PSS,EE,Brown,Right,20.0,20.063,133.829
34340,PSS,EE,Brown,Right,20.0,20.062,133.805
34340,PSS,WW,Brown,Right,20.0,20.011,97.822
34340,PSS,WW,Brown,Right,20.0,20.014,97.824
34340,PSS,EE,Brown,Right,20.0,20.002,109.77
34340,PSS,EE,Brown,Right,20.0,20.003,109.758
34340,PSS,WW,Brown,Right,20.0,20.009,118.922
34340,PSS,WW,Brown,Right,20.0,20.01,118.906
34340,PSS,EE,Brown,Right,20.0,20.063,95.23
34340,PSS,EE,Brown,Right,20.0,20.061,95.208
34340,PSS,WW,Brown,Right,20.0,20.017,122.481
34340,PSS,WW,Brown,Right,20.0,20.02,122.496
34340,PSS,EE,Brown,Right,20.0,20.003,111.241
34340,PSS,EE,Brown,Right,20.0,20.002,111.245
34340,PSS,WW,Brown,Right,20.0,20.02,88.677
34340,PSS,WW,Brown,Right,20.0,20.019,88.67
34340,PSS,EE,Brown,Right,20.0,20.059,118.262
34340,PSS,EE,Brown,Right,20.0,20.057,118.274
34340,PSS,WW,Brown,Right,20.0,20.021,116.679
34340,PSS,WW,Brown,Right,20.0,20.019,116.674
34340,PSS,EE,Brown,Right,20.0,20.0,126.316
34340,PSS,EE,Brown,Right,20.0,19.998,126.275
34340,PSS,WW,Brown,Right,20.0,20.005,123.934
34340,PSS,WW,Brown,Right,20.0,20.008,123.903
34340,PSS,EE,Brown,Right,20.0,20.086,104.661
34340,PSS,EE,Brown,Right,20.0,20.085,104.653
34340,PSS,WW,Brown,Right,20.0,20.025,130.255
34340,PSS,WW,Brown,Right,20.0,20.027,130.287
34340,PSS,EE,Brown,Right,20.0,20.001,87.049
34340,PSS,EE,Brown,Right,20.0,20.002,87.043
34340,PSS,WW,Brown,Right,20.0,20.015,116.367
34340,PSS,WW,Brown,Right,20.0,20.016,116.395
34340,PSS,EE,Brown,Right,20.0,20.061,114.392
34340,PSS,EE,Brown,Right,20.0,20.06,114.379
34340,PSS,WW,Brown,Right,20.0,20.013,73.774
34340,PSS,WW,Brown,Right,20.0,20.015,73.778
34340,PSS,EE,Brown,Right,20.0,19.999,103.002
34340,PSS,EE,Brown,Right,20.0,20.001,103.022
34340,PSS,WW,Brown,Right,20.0,20.013,94.881
34340,PSS,WW,Brown,Right,20.0,20.014,94.891
34340,PSS,EE,Brown,Right,20.0,20.074,116.479
34340,PSS,EE,Brown,Right,20.0,20.074,116.509
34340,PSS,WW,Brown,Right,20.0,20.044,81.729
34340,PSS,WW,Brown,Right,20.0,20.04,81.708
34340,PSS,EE,Brown,Right,20.0,20.008,98.725
34340,PSS,EE,Brown,Right,20.0,20.008,98.714
34254,PSS,EE,Brown,Right,20.0,20.006,107.401
34254,PSS,EE,Brown,Right,20.0,20.006,107.398
34254,PSS,WW,Brown,Right,20.0,20.018,128.011
34254,PSS,WW,Brown,Right,20.0,20.016,127.991
34254,PSS,EE,Brown,Right,20.0,20.074,102.293
34254,PSS,EE,Brown,Right,20.0,20.073,102.263
34254,PSS,WW,Brown,Right,20.0,20.021,104.207
34254,PSS,WW,Brown,Right,20.0,20.02,104.175
34254,PSS,EE,Brown,Right,20.0,20.008,94.402
34254,PSS,EE,Brown,Right,20.0,20.008,94.386
34254,PSS,WW,Brown,Right,20.0,20.031,84.296
34254,PSS,WW,Brown,Right,20.0,20.03,84.287
34254,PSS,EE,Brown,Right,20.0,20.081,115.647
34254,PSS,EE,Brown,Right,20.0,20.082,115.648
34254,PSS,WW,Brown,Right,20.0,20.023,115.293
34254,PSS,WW,Brown,Right,20.0,20.026,115.312
34254,PSS,EE,Brown,Right,20.0,20.012,98.474
34254,PSS,EE,Brown,Right,20.0,20.012,98.463
34254,PSS,WW,Brown,Right,20.0,20.044,108.4
34254,PSS,WW,Brown,Right,20.0,20.044,108.406
34254,PSS,EE,Brown,Right,20.0,20.096,92.83
34254,PSS,EE,Brown,Right,20.0,20.094,92.828
34254,PSS,WW,Brown,Right,20.0,20.025,97.903
34254,PSS,WW,Brown,Right,20.0,20.025,97.897
34254,PSS,EE,Brown,Right,20.0,20.01,112.814
34254,PSS,EE,Brown,Right,20.0,20.009,113.052
34254,PSS,WW,Brown,Right,20.0,20.001,100.506
34254,PSS,WW,Brown,Right,20.0,20.004,100.508
34254,PSS,EE,Brown,Right,20.0,20.018,114.659
34254,PSS,EE,Brown,Right,20.0,20.017,114.649
34254,PSS,WW,Brown,Right,20.0,20.002,109.452
34254,PSS,WW,Brown,Right,20.0,20.001,109.427
34254,PSS,EE,Brown,Right,20.0,20.009,101.667
34254,PSS,EE,Brown,Right,20.0,20.007,101.647
34254,PSS,WW,Brown,Right,20.0,20.004,96.441
34254,PSS,WW,Brown,Right,20.0,20.002,96.416
34254,PSS,EE,Brown,Right,20.0,20.021,124.406
34254,PSS,EE,Brown,Right,20.0,20.022,124.405
34254,PSS,WW,Brown,Right,20.0,20.005,122.867
34254,PSS,WW,Brown,Right,20.0,20.002,122.854
34254,PSS,EE,Brown,Right,20.0,20.004,113.282
34254,PSS,EE,Brown,Right,20.0,20.0,113.276
34254,PSS,WW,Brown,Right,20.0,20.001,120.967
34254,PSS,WW,Brown,Right,20.0,20.002,120.992
34254,PSS,EE,Brown,Right,20.0,20.018,128.061
34254,PSS,EE,Brown,Right,20.0,20.018,128.052
34254,PSS,WW,Brown,Right,20.0,19.983,94.106
34254,PSS,WW,Brown,Right,20.0,19.982,94.093
34254,PSS,EE,Brown,Right,20.0,20.005,116.625
34254,PSS,EE,Brown,Right,20.0,20.007,116.602
34254,PSS,WW,Brown,Right,20.0,20.002,117.656
34254,PSS,WW,Brown,Right,20.0,20.002,117.663
34254,PSS,EE,Brown,Right,20.0,20.012,120.632
34254,PSS,EE,Brown,Right,20.0,20.014,120.642
34254,PSS,WW,Brown,Right,20.0,20.003,85.443
34254,PSS,WW,Brown,Right,20.0,20.005,85.449
34254,PSS,EE,Brown,Right,20.0,20.003,130.137
34254,PSS,EE,Brown,Right,20.0,20.001,130.188
34254,PSS,WW,Brown,Right,20.0,20.008,98.307
34254,PSS,WW,Brown,Right,20.0,20.005,98.295
34254,PSS,EE,Brown,Right,20.0,20.027,107.707
34254,PSS,EE,Brown,Right,20.0,20.028,107.728
34254,PSS,WW,Brown,Right,20.0,20.002,105.619
34254,PSS,WW,Brown,Right,20.0,20.0,105.609
34254,PSS,EE,Brown,Right,20.0,20.004,106.55
34254,PSS,EE,Brown,Right,20.0,20.004,106.566
34254,PSS,WW,Brown,Right,20.0,20.001,96.438
34254,PSS,WW,Brown,Right,20.0,20.003,96.464
34254,PSS,EE,Brown,Right,20.0,20.013,103.267
34254,PSS,EE,Brown,Right,20.0,20.014,103.238
34254,PSS,WW,Brown,Right,20.0,20.003,105.016
34254,PSS,WW,Brown,Right,20.0,20.001,105.005
34254,PSS,EE,Brown,Right,20.0,20.001,105.088
34254,PSS,EE,Brown,Right,20.0,20.002,105.078
34254,PSS,WW,Brown,Right,20.0,20.003,83.098
34254,PSS,WW,Brown,Right,20.0,20.005,83.099
34254,PSS,EE,Brown,Right,20.0,20.034,85.35
34254,PSS,EE,Brown,Right,20.0,20.036,85.364
34254,PSS,WW,Brown,Right,20.0,20.002,97.308
34254,PSS,WW,Brown,Right,20.0,20.003,97.305
34254,PSS,EE,Brown,Right,20.0,20.005,126.636
34254,PSS,EE,Brown,Right,20.0,20.003,126.647
34254,PSS,WW,Brown,Right,20.0,20.005,77.468
34254,PSS,WW,Brown,Right,20.0,20.004,77.485
34254,PSS,EE,Brown,Right,20.0,20.017,111.626
34254,PSS,EE,Brown,Right,20.0,20.019,111.64
34254,PSS,WW,Brown,Right,20.0,20.0,102.183
34254,PSS,WW,Brown,Right,20.0,20.004,102.173
34254,PSS,EE,Brown,Right,20.0,20.005,124.188
34254,PSS,EE,Brown,Right,20.0,20.006,124.173
34254,PSS,WW,Brown,Right,20.0,20.044,104.766
34254,PSS,WW,Brown,Right,20.0,20.041,104.741
34254,PSS,EE,Brown,Right,20.0,20.104,121.538
34254,PSS,EE,Brown,Right,20.0,20.106,121.563
34254,PSS,WW,Brown,Right,20.0,20.038,104.654
34254,PSS,WW,Brown,Right,20.0,20.036,104.652
34254,PSS,EE,Brown,Right,20.0,20.007,105.422
34254,PSS,EE,Brown,Right,20.0,20.006,105.405
34254,PSS,WW,Brown,Right,20.0,20.005,103.268
34254,PSS,WW,Brown,Right,20.0,20.004,103.275
34254,PSS,EE,Brown,Right,20.0,20.021,87.946
34254,PSS,EE,Brown,Right,20.0,20.024,87.957
34254,PSS,WW,Brown,Right,20.0,20.001,113.28
34254,PSS,WW,Brown,Right,20.0,20.001,113.296
34254,PSS,EE,Brown,Right,20.0,20.003,102.115
34254,PSS,EE,Brown,Right,20.0,20.005,102.108
34254,PSS,WW,Brown,Right,20.0,20.0,96.929
34254,PSS,WW,Brown,Right,20.0,19.999,96.939
34254,PSS,EE,Brown,Right,20.0,20.029,73.368
34254,PSS,EE,Brown,Right,20.0,20.028,73.378
34254,PSS,WW,Brown,Right,20.0,20.001,105.133
34254,PSS,WW,Brown,Right,20.0,20.003,105.115
34340,PSS,WW,Brown,Right,20.0,20.029,114.908
34340,PSS,WW,Brown,Right,20.0,20.028,114.895
34340,PSS,EE,Brown,Right,20.0,20.076,98.45
34340,PSS,EE,Brown,Right,20.0,20.075,98.446
34340,PSS,WW,Brown,Right,20.0,20.02,122.553
34340,PSS,WW,Brown,Right,20.0,20.02,122.533
34340,PSS,EE,Brown,Right,20.0,20.0,103.315
34340,PSS,EE,Brown,Right,20.0,20.001,103.305
34340,PSS,WW,Brown,Right,20.0,20.027,104.092
34340,PSS,WW,Brown,Right,20.0,20.026,104.108
34340,PSS,EE,Brown,Right,20.0,20.09,90.301
34340,PSS,EE,Brown,Right,20.0,20.092,90.292
34340,PSS,WW,Brown,Right,20.0,20.041,97.913
34340,PSS,WW,Brown,Right,20.0,20.037,97.911
34352,2S,EE,Perugia,Left,20.0,20.0,130.158593
34353,2S,EE,Brown,Right,20.0,20.004,123.883
34353,2S,EE,Brown,Right,20.0,20.005,123.892
34353,2S,WW,Brown,Right,20.0,20.053,77.099
34353,2S,WW,Brown,Right,20.0,20.055,77.106
34353,2S,EE,Brown,Right,20.0,20.096,107.269
34353,2S,EE,Brown,Right,20.0,20.098,107.286
34353,2S,WW,Brown,Right,20.0,20.046,108.4
34353,2S,WW,Brown,Right,20.0,20.046,108.389
34353,2S,EE,Brown,Right,20.0,20.018,110.115
34353,2S,EE,Brown,Right,20.0,20.019,110.114
34353,2S,WW,Brown,Right,20.0,20.062,138.025
34353,2S,WW,Brown,Right,20.0,20.062,138.029
34353,2S,EE,Brown,Right,20.0,20.093,139.124
34353,2S,EE,Brown,Right,20.0,20.093,139.132
34353,2S,WW,Brown,Right,20.0,20.078,153.644
34353,2S,WW,Brown,Right,20.0,20.08,153.673
34353,2S,EE,Brown,Right,20.0,20.036,124.267
34353,2S,EE,Brown,Right,20.0,20.036,124.248
34353,2S,WW,Brown,Right,20.0,20.068,158.575
34353,2S,WW,Brown,Right,20.0,20.069,158.599
34353,2S,EE,Brown,Right,20.0,20.105,119.046
34353,2S,EE,Brown,Right,20.0,20.105,119.045
34353,2S,WW,Brown,Right,20.0,20.05,142.142
34353,2S,WW,Brown,Right,20.0,20.051,142.151
34353,2S,EE,Brown,Right,20.0,20.004,98.052
34353,2S,EE,Brown,Right,20.0,20.077,97.81
34353,2S,WW,Brown,Right,20.0,20.045,126.481
34353,2S,WW,Brown,Right,20.0,20.044,126.48
34353,2S,EE,Brown,Right,20.0,20.095,96.755
34353,2S,EE,Brown,Right,20.0,20.097,96.76
34353,2S,WW,Brown,Right,20.0,20.054,132.128
34353,2S,WW,Brown,Right,20.0,20.053,132.1
34353,2S,EE,Brown,Right,20.0,20.014,119.216
34353,2S,EE,Brown,Right,20.0,20.016,119.209
34353,2S,WW,Brown,Right,20.0,20.049,111.553
34353,2S,WW,Brown,Right,20.0,20.049,111.582
34353,2S,EE,Brown,Right,20.0,20.097,101.993
34353,2S,EE,Brown,Right,20.0,20.095,101.981
34353,2S,WW,Brown,Right,20.0,20.045,94.259
34353,2S,WW,Brown,Right,20.0,20.047,94.265
34353,2S,EE,Brown,Right,20.0,20.001,112.441
34353,2S,EE,Brown,Right,20.0,19.998,112.441
34353,2S,WW,Brown,Right,20.0,20.013,132.72
34353,2S,WW,Brown,Right,20.0,20.009,132.705
34353,2S,EE,Brown,Right,20.0,20.018,116.171
34353,2S,EE,Brown,Right,20.0,20.017,116.164
34353,2S,WW,Brown,Right,20.0,20.0,94.0
34353,2S,WW,Brown,Right,20.0,20.003,94.02
34353,2S,EE,Brown,Right,20.0,20.01,143.006
34353,2S,EE,Brown,Right,20.0,20.007,143.002
34353,2S,WW,Brown,Right,20.0,20.021,159.957
34353,2S,WW,Brown,Right,20.0,20.023,159.971
34353,2S,EE,Brown,Right,20.0,20.023,136.785
34353,2S,EE,Brown,Right,20.0,20.023,136.816
34353,2S,WW,Brown,Right,20.0,19.999,111.112
34353,2S,WW,Brown,Right,20.0,19.999,111.133
34353,2S,EE,Brown,Right,20.0,19.999,150.261
34353,2S,EE,Brown,Right,20.0,19.998,150.254
34353,2S,WW,Brown,Right,20.0,20.006,112.343
34353,2S,WW,Brown,Right,20.0,20.003,112.332
34353,2S,EE,Brown,Right,20.0,20.016,98.13
34353,2S,EE,Brown,Right,20.0,20.013,98.109
34353,2S,WW,Brown,Right,20.0,20.004,114.306
34353,2S,WW,Brown,Right,20.0,20.007,114.288
34359,2S,EE,Brown,Right,20.0,20.0,122.465
34359,2S,EE,Brown,Right,20.0,19.998,122.502
34359,2S,WW,Brown,Right,20.0,20.003,97.741
34359,2S,WW,Brown,Right,20.0,20.001,97.724
34359,2S,EE,Brown,Right,20.0,20.003,129.806
34359,2S,EE,Brown,Right,20.0,20.006,129.822
34359,2S,WW,Brown,Right,20.0,20.002,80.505
34359,2S,WW,Brown,Right,20.0,20.0,80.503
34359,2S,EE,Brown,Right,20.0,20.003,104.008
34359,2S,EE,Brown,Right,20.0,20.0,103.993
34359,2S,WW,Brown,Right,20.0,20.0,92.163
34359,2S,WW,Brown,Right,20.0,20.0,92.181
34359,2S,EE,Brown,Right,20.0,20.012,103.763
34359,2S,EE,Brown,Right,20.0,20.01,103.756
34359,2S,WW,Brown,Right,20.0,20.003,89.537
34359,2S,WW,Brown,Right,20.0,20.002,89.537
34359,2S,EE,Brown,Right,20.0,20.002,86.014
34359,2S,EE,Brown,Right,20.0,20.001,86.015
34359,2S,WW,Brown,Right,20.0,20.004,98.965
34359,2S,WW,Brown,Right,20.0,20.002,98.952
34359,2S,EE,Brown,Right,20.0,20.014,92.333
34359,2S,EE,Brown,Right,20.0,20.014,92.313
34359,2S,WW,Brown,Right,20.0,20.002,94.031
34359,2S,WW,Brown,Right,20.0,20.002,94.037
34359,2S,EE,Brown,Right,20.0,20.001,111.624
34359,2S,EE,Brown,Right,20.0,20.0,111.617
34359,2S,WW,Brown,Right,20.0,20.003,102.667
34359,2S,WW,Brown,Right,20.0,20.0,102.659
34359,2S,EE,Brown,Right,20.0,20.012,93.526
34359,2S,EE,Brown,Right,20.0,20.013,93.542
34359,2S,WW,Brown,Right,20.0,20.002,97.141
34359,2S,WW,Brown,Right,20.0,20.002,97.131
34359,2S,EE,Brown,Right,20.0,20.001,108.654
34359,2S,EE,Brown,Right,20.0,20.001,108.656
34359,2S,WW,Brown,Right,20.0,20.004,117.418
