batch_number,Type,Average,std
34252,PSS,-1.7209821428571428,0.04867012937630736
34254,PSS,-2.279339285714286,0.06752784658890784
34331,2S,-2.2742750000000003,0.046539747280395435
34340,PSS,-2.3425000000000002,0.04327313372710732
34341,PSS,-2.562175,0.08338138742687577
34343,PSS,-2.3165,0.07987682825643305
34353,2S,-2.29146875,0.06829017044225513
34359,2S,-2.200714285714286,0.07555270769609561
35500,PSP,-4.238300000000001,0.3488172647827606
35501,PSP,-3.63195,0.47995750634273526
35717,2S,-2.08295,0.08057129892540081
35718,2S,-2.0751875,0.09733873415381283
35722,2S,-2.0576250000000003,0.1004296602934943
35952,2S,-2.39055,0.08892307438395683
35963,2S,-2.2842777777777776,0.07372588782746338
36238,2S,-2.325222222222222,0.07180410897267278
36245,2S,-1.7721111111111112,0.1347345489947195
36246,2S,-2.1651666666666665,0.08260697164710686
36696,PSS,-2.4250555555555557,0.08902575451699497
36697,PSS,-1.504764705882353,0.1255629968440965
36706,2S,-2.1954615384615384,0.09731273930359385
36795,2S,-2.3280625,0.0786981310663305
36796,2S,-2.0873125,0.10319607146915372
36797,2S,-2.4433125,0.06695940934625995
37087,2S,-2.250625,0.07298572919870458
37088,2S,-2.023375,0.11664240223863688
37398,PSS,-2.3613750000000002,0.059660008939545615
37399,PSS,-2.17375,0.07572362026915165
37406,2S,-2.319625,0.07027458051576442
37407,2S,-2.53225,0.08806626293119639
37895,PSS,-2.401625,0.08459225732890677
37896,PSS,-2.1686875,0.09410612360521493
37903,2S,-1.633625,0.10056896472901908
38202,2S,-2.1175625,0.09111602036231975
38212,PSS,-1.7690625,0.1041540325671551
38693,2S,-2.0560625,0.07906661221189812
38694,2S,-2.278,0.10652574023837297
38695,2S,-2.2649375,0.10162838760241505
38696,2S,-2.357,0.062197478371630664
38713,2S,-2.3780625,0.07019446203227123
38873,2S,-2.3131,0.12219242566087679
38874,2S,-2.4905833333333334,0.09546770832765052
38875,2S,-2.1428000000000003,0.09589091024005697
39563,PSS,-2.2928125,0.07084934132838953
39564,2S,-2.3355,0.06524290278364657
39565,2S,-2.61575,0.0732543824317327
39566,2S,-2.278875,0.10737279295364666
39567,2S,-2.5261875,0.0990523220323482
39569,2S,-2.3205999999999998,0.1072455127266405
39570,2S,-2.445,0.0755954143230041
39571,2S,-2.206125,0.1145892509294454
39572,2S,-2.2901666666666665,0.08897284229845992
41352,2S,-2.5455,0.07734708416334408
41354,2S,-2.1649166666666666,0.10026823872478086
41727,PSS,-2.168625,0.10901613030495391
41729,PSS,-2.170375,0.07584358905009699
41751,2S,-2.2578333333333336,0.08474757527594222
41752,2S,-2.3949375,0.07891047142173217
41753,2S,-2.1421875,0.07230234551289903
41754,2S,-2.4391666666666665,0.08118534723742078
41755,2S,-2.32675,0.1112375835767752
42240,PSS,-1.70325,0.10031849281164469
42247,2S,-2.3439375,0.060155873916573406
42249,2S,-2.272875,0.06734178989800216
42251,2S,-2.1094375,0.07447412861748268
42256,2S,-2.46,0.08878888819366235
42257,2S,-2.61925,0.4529458392935444
42902,2S,-2.5435625,0.2847993372534423
42903,2S,-1.7178125,0.06270376782937366
42904,2S,-2.7669375,0.395831187713483
42905,2S,-2.577,0.08985024577966734
42908,2S,-2.5966875,0.09327501898507809
42909,2S,-2.5074666666666667,0.1578828076529581
43269,2S,-2.3775625,0.08558891575431934
43272,2S,-2.3980625,0.06663379397873115
43273,2S,-2.26525,0.08373565005963172
43274,2S,-2.533,0.06533967192504657
43275,2S,-2.2490833333333335,0.06016259534617737
43276,2S,-2.6880625,0.07384620843347328
43277,2S,-2.4496875,0.0709081271787656
44169,2S,-2.4911875,0.07292116176620697
44170,2S,-2.2204375,0.07267275394992724
44171,2S,-2.4259375,0.06476364077680216
44172,2S,-2.2179375,0.08671060584880413
44174,2S,-2.5096875,0.09621969219794183
44175,2S,-1.625875,0.10313348954954775
45777,PSS,-2.4206250000000002,0.07200821712369591
45789,PSP,-4.4278125,0.27057820034141716
46229,PSS,-1.629125,0.16803605763843266
46230,PSP,-4.37925,0.28075196645200307
46232,PSP,-4.06575,0.48138099948654667
46805,2S,-3.011071428571429,0.17304310902898584
46806,2S,-2.7098125,0.17160117278154013
46807,2S,-2.6381875,0.1099273813327082
46808,2S,-1.646875,0.08335456396222905
46811,PSP,-4.5089375,0.3112744702562889
47345,PSS,-2.2945,0.09163041707497205
47346,PSS,-2.358625,0.0673665347186569
47347,PSS,-2.247625,0.08826541414015643
47365,2S,-2.28525,0.0784189602923511
47366,2S,-2.095125,0.09289626831400012
47375,2S,-1.833375,0.11109147882113489
47376,2S,-2.543875,0.15508014057254405
47991,2S,-2.1749375,0.10931024273446048
47992,2S,-2.201375,0.1438378137579501
48216,2S,-1.734,0.07637713444917053
48217,2S,-2.38225,0.08497882089085472
48235,2S,-2.6535625,0.0838371188674802
48236,2S,-2.41275,0.12333990973457609
48237,2S,-2.288875,0.07608668302228268
48238,2S,-2.469375,0.1018828575701853
48240,2S,-2.0385625,0.0916158419706985
48241,2S,-2.2391875,0.10768176493724445
48242,2S,-2.3213125,0.09212073147053644
48243,2S,-2.220125,0.10742617620176845
