batch_number,Type,Orientation,PART_ID,PART_NAME_LABEL,ISURF_PAMPR,S0_CMSEC,VFB_ACC_V,VFB_INV_V,KIND_OF_HM_FLUTE_ID,KIND_OF_HM_STRUCT_ID,KIND_OF_HM_CONFIG_ID,KIND_OF_HM_SET_ID,PROCEDURE_TYPE,EQUIPMENT,WAITING_TIME_S,TEMP_SET_DEGC,AV_TEMP_DEGC,FILE_NAME,Location
36797,2S,EE,89636,36797_030_2-S_HM_EE,5.395,0.857,-2.385,-2.172,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 1,0.01,20.0,20.043,Test_HPK_VPX36797_030_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_10_01_2021_08_36_10_PM.txt,Brown
36797,2S,WW,89639,36797_030_2-S_HM_WW,5.621,0.894,-2.407,-2.237,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 2,0.01,20.0,20.022,Test_HPK_VPX36797_030_2-S_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_10_01_2021_09_27_36_PM.txt,Brown
36797,2S,EE,89716,36797_043_2-S_HM_EE,5.944,0.945,-2.476,-2.27,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 3,0.01,20.0,20.038,Test_HPK_VPX36797_043_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_10_01_2021_10_19_11_PM.txt,Brown
36797,2S,WW,89719,36797_043_2-S_HM_WW,5.504,0.874,-2.434,-2.244,PQC4,GCD05,Not Used,Left,GCD,PQC_HM_POSITION 4,0.01,20.0,20.04,Test_HPK_VPX36797_043_2-S_HM_WW_West_South_PQC4_GCD_GCD05_IV_Run02_10_04_2021_04_08_39_PM.txt,Brown
37087,2S,EE,93832,37087_006_2-S_HM_EE,5.449,0.853,-2.363,-2.165,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 3,0.01,20.0,20.206,Test_HPK_VPX37087_006_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_09_20_2021_08_23_53_PM.txt,Brown
37087,2S,WW,93835,37087_006_2-S_HM_WW,5.819,0.912,-2.463,-2.248,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 4,0.01,20.0,20.197,Test_HPK_VPX37087_006_2-S_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_09_20_2021_09_17_20_PM.txt,Brown
37087,2S,EE,93912,37087_019_2-S_HM_EE,5.326,0.842,-2.426,-2.219,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 3,0.01,20.0,20.093,Test_HPK_VPX37087_019_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run02_09_22_2021_11_21_21_AM.txt,Brown
37087,2S,WW,93915,37087_019_2-S_HM_WW,5.83,0.921,-2.393,-2.18,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 4,0.01,20.0,20.108,Test_HPK_VPX37087_019_2-S_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_09_21_2021_08_55_33_PM.txt,Brown
37087,2S,EE,93992,37087_031_2-S_HM_EE,4.845,0.764,-2.207,-2.003,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 3,0.01,20.0,20.13,Test_HPK_VPX37087_031_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_09_22_2021_05_03_26_PM.txt,Brown
37087,2S,WW,93995,37087_031_2-S_HM_WW,4.851,0.767,-2.337,-2.111,PQC4,GCD05,Not Used,Left,GCD,PQC_HM_POSITION 4,0.01,20.0,20.096,Test_HPK_VPX37087_031_2-S_HM_WW_West_South_PQC4_GCD_GCD05_IV_Run02_09_22_2021_07_54_44_PM.txt,Brown
37087,2S,EE,94072,37087_044_2-S_HM_EE,5.191,0.821,-2.295,-2.099,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 3,0.01,20.0,20.088,Test_HPK_VPX37087_044_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_09_22_2021_10_25_46_PM.txt,Brown
37087,2S,WW,94075,37087_044_2-S_HM_WW,5.28,0.837,-2.322,-2.114,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 4,0.01,20.0,20.06,Test_HPK_VPX37087_044_2-S_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_09_22_2021_11_19_13_PM.txt,Brown
37088,2S,EE,94134,37088_006_2-S_HM_EE,5.466,0.868,-2.029,-1.818,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 1,0.01,20.0,20.05,Test_HPK_VPX37088_006_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run02_09_24_2021_10_31_17_AM.txt,Brown
37088,2S,WW,94137,37088_006_2-S_HM_WW,4.724,0.75,-2.178,-1.974,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 2,0.01,20.0,20.044,Test_HPK_VPX37088_006_2-S_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run02_09_24_2021_10_11_25_AM.txt,Brown
37088,2S,EE,94214,37088_017_2-S_HM_EE,4.904,0.777,-2.265,-2.08,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 3,0.01,20.0,20.067,Test_HPK_VPX37088_017_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_09_23_2021_09_33_03_PM.txt,Brown
37088,2S,WW,94217,37088_017_2-S_HM_WW,5.223,0.828,-2.249,-2.052,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 4,0.01,20.0,20.062,Test_HPK_VPX37088_017_2-S_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_09_23_2021_10_26_29_PM.txt,Brown
37088,2S,EE,94294,37088_028_2-S_HM_EE,4.136,0.655,-1.971,-1.77,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 1,0.01,20.0,20.074,Test_HPK_VPX37088_028_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_09_24_2021_07_17_00_PM.txt,Brown
37088,2S,WW,94297,37088_028_2-S_HM_WW,4.298,0.681,-1.96,-1.766,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 2,0.01,20.0,20.081,Test_HPK_VPX37088_028_2-S_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_09_24_2021_08_08_54_PM.txt,Brown
37088,2S,EE,94374,37088_039_2-S_HM_EE,4.222,0.667,-1.946,-1.749,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 3,0.01,20.0,20.1,Test_HPK_VPX37088_039_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_09_24_2021_09_00_52_PM.txt,Brown
37088,2S,EE,94374,37088_039_2-S_HM_EE,4.222,0.667,-1.946,-1.749,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 3,0.01,20.0,20.1,Test_HPK_VPX37088_039_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_09_24_2021_09_00_52_PM.txt,Brown
37398,PSS,EE,103498,37398_004_PSS_HM_EE,5.293,0.838,-2.511,-2.293,PQC4,GCD05,Not Used,Left,GCD,PQC_HM_POSITION 1,0.01,20.0,20.082,Test_HPK_VPX37398_004_PSS_HM_EE_East_North_PQC4_GCD_GCD05_IV_Run01_10_13_2021_12_54_40_PM.txt,Brown
37398,PSS,WW,103513,37398_004_PSS_HM_WW,5.676,0.901,-2.519,-2.299,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 2,0.01,20.0,20.056,Test_HPK_VPX37398_004_PSS_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_10_12_2021_08_33_36_PM.txt,Brown
37398,PSS,EE,103634,37398_015_PSS_HM_EE,5.606,0.89,-2.541,-2.316,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 3,0.01,20.0,20.044,Test_HPK_VPX37398_015_PSS_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_10_12_2021_09_25_25_PM.txt,Brown
37398,PSS,WW,103639,37398_015_PSS_HM_WW,5.764,0.915,-2.509,-2.285,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 4,0.01,20.0,20.046,Test_HPK_VPX37398_015_PSS_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_10_12_2021_10_17_15_PM.txt,Brown
37398,PSS,EE,103754,37398_025_PSS_HM_EE,5.772,0.915,-2.495,-2.266,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 1,0.01,20.0,20.061,Test_HPK_VPX37398_025_PSS_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_10_13_2021_07_06_01_PM.txt,Brown
37398,PSS,WW,103759,37398_025_PSS_HM_WW,6.032,0.955,-2.485,-2.272,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 2,0.01,20.0,20.075,Test_HPK_VPX37398_025_PSS_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_10_13_2021_07_56_37_PM.txt,Brown
37398,PSS,EE,103890,37398_037_PSS_HM_EE,5.4,0.856,-2.418,-2.189,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 3,0.01,20.0,20.069,Test_HPK_VPX37398_037_PSS_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_10_13_2021_08_47_48_PM.txt,Brown
37398,PSS,WW,103895,37398_037_PSS_HM_WW,5.47,0.867,-2.411,-2.193,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 4,0.01,20.0,20.073,Test_HPK_VPX37398_037_PSS_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_10_13_2021_09_38_27_PM.txt,Brown
37399,PSS,EE,104076,37399_004_PSS_HM_EE,4.567,0.723,-2.207,-2.045,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 1,0.01,20.0,20.079,Test_HPK_VPX37399_004_PSS_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_10_14_2021_07_22_57_PM.txt,Brown
37399,PSS,WW,104091,37399_004_PSS_HM_WW,4.958,0.787,-2.33,-2.146,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 2,0.01,20.0,20.044,Test_HPK_VPX37399_004_PSS_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_10_14_2021_08_13_49_PM.txt,Brown
37399,PSS,EE,104196,37399_014_PSS_HM_EE,4.722,0.748,-2.266,-2.079,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 3,0.01,20.0,20.072,Test_HPK_VPX37399_014_PSS_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_10_14_2021_09_01_21_PM.txt,Brown
37399,PSS,WW,104211,37399_014_PSS_HM_WW,5.527,0.877,-2.363,-2.167,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 4,0.01,20.0,20.057,Test_HPK_VPX37399_014_PSS_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_10_14_2021_09_52_14_PM.txt,Brown
37399,PSS,EE,104316,37399_024_PSS_HM_EE,5.331,0.848,-2.307,-2.11,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 1,0.01,20.0,20.02,Test_HPK_VPX37399_024_PSS_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_10_18_2021_03_09_45_PM.txt,Brown
37399,PSS,WW,104331,37399_024_PSS_HM_WW,5.25,0.835,-2.331,-2.148,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 2,0.01,20.0,20.025,Test_HPK_VPX37399_024_PSS_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_10_18_2021_03_59_21_PM.txt,Brown
37399,PSS,EE,104474,37399_038_PSS_HM_EE,4.668,0.741,-2.134,-1.933,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 3,0.01,20.0,20.045,Test_HPK_VPX37399_038_PSS_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_10_18_2021_04_53_29_PM.txt,Brown
37399,PSS,WW,104479,37399_038_PSS_HM_WW,4.771,0.758,-2.207,-2.012,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 4,0.01,20.0,20.041,Test_HPK_VPX37399_038_PSS_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_10_18_2021_05_44_37_PM.txt,Brown
37406,2S,EE,107914,37406_005_2-S_HM_EE,5.64,0.893,-2.495,-2.283,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 1,0.01,20.0,20.085,Test_HPK_VPX37406_005_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_10_05_2021_09_09_34_PM.txt,Brown
37406,2S,WW,107917,37406_005_2-S_HM_WW,5.712,0.909,-2.44,-2.253,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 2,0.01,20.0,20.021,Test_HPK_VPX37406_005_2-S_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_10_05_2021_10_02_11_PM.txt,Brown
37406,2S,EE,107994,37406_018_2-S_HM_EE,5.53,0.878,-2.518,-2.308,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 3,0.01,20.0,20.052,Test_HPK_VPX37406_018_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_10_05_2021_10_54_44_PM.txt,Brown
37406,2S,WW,107997,37406_018_2-S_HM_WW,5.498,0.872,-2.519,-2.32,PQC4,GCD05,Not Used,Left,GCD,PQC_HM_POSITION 4,0.01,20.0,20.057,Test_HPK_VPX37406_018_2-S_HM_WW_West_South_PQC4_GCD_GCD05_IV_Run01_10_06_2021_12_44_43_PM.txt,Brown
37406,2S,EE,108074,37406_033_2-S_HM_EE,5.18,0.821,-2.345,-2.164,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 1,0.01,20.0,20.065,Test_HPK_VPX37406_033_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_10_06_2021_07_13_55_PM.txt,Brown
37406,2S,WW,108077,37406_033_2-S_HM_WW,5.223,0.828,-2.335,-2.143,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 2,0.01,20.0,20.059,Test_HPK_VPX37406_033_2-S_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_10_06_2021_08_05_45_PM.txt,Brown
37406,2S,EE,108154,37406_045_2-S_HM_EE,5.623,0.891,-2.441,-2.255,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 3,0.01,20.0,20.072,Test_HPK_VPX37406_045_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_10_06_2021_08_57_35_PM.txt,Brown
37406,2S,WW,108157,37406_045_2-S_HM_WW,5.354,0.85,-2.458,-2.254,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 4,0.01,20.0,20.053,Test_HPK_VPX37406_045_2-S_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_10_06_2021_09_49_23_PM.txt,Brown
37407,2S,EE,108194,37407_005_2-S_HM_EE,5.577,0.883,-2.644,-2.454,PQC4,GCD05,Not Used,Left,GCD,PQC_HM_POSITION 1,0.01,20.0,20.084,Test_HPK_VPX37407_005_2-S_HM_EE_East_North_PQC4_GCD_GCD05_IV_Run01_10_08_2021_11_40_38_AM.txt,Brown
37407,2S,WW,108197,37407_005_2-S_HM_WW,5.975,0.948,-2.599,-2.407,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 2,0.01,20.0,20.061,Test_HPK_VPX37407_005_2-S_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_10_07_2021_07_36_13_PM.txt,Brown
37407,2S,EE,108274,37407_017_2-S_HM_EE,6.082,0.963,-2.737,-2.559,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 3,0.01,20.0,20.084,Test_HPK_VPX37407_017_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_10_07_2021_08_27_59_PM.txt,Brown
37407,2S,WW,108277,37407_017_2-S_HM_WW,6.061,0.968,-2.65,-2.461,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 4,0.01,20.0,19.981,Test_HPK_VPX37407_017_2-S_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_10_07_2021_09_19_25_PM.txt,Brown
37407,2S,EE,108354,37407_028_2-S_HM_EE,5.145,0.814,-2.517,-2.318,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 1,0.01,20.0,20.094,Test_HPK_VPX37407_028_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_10_08_2021_05_07_10_PM.txt,Brown
37407,2S,WW,108357,37407_028_2-S_HM_WW,5.128,0.813,-2.413,-2.219,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 2,0.01,20.0,20.067,Test_HPK_VPX37407_028_2-S_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_10_08_2021_05_58_45_PM.txt,Brown
37407,2S,EE,108434,37407_038_2-S_HM_EE,5.784,0.916,-2.564,-2.369,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 3,0.01,20.0,20.075,Test_HPK_VPX37407_038_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_10_08_2021_06_50_13_PM.txt,Brown
37407,2S,WW,108437,37407_038_2-S_HM_WW,5.448,0.863,-2.465,-2.263,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 4,0.01,20.0,20.073,Test_HPK_VPX37407_038_2-S_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_10_08_2021_07_41_54_PM.txt,Brown
37895,PSS,EE,109734,37895_005_PSS_HM_EE,5.198,0.828,-2.578,-2.392,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 1,0.01,20.0,20.005,Test_HPK_VPX37895_005_PSS_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_11_02_2021_06_01_01_PM.txt,Brown
37895,PSS,WW,109739,37895_005_PSS_HM_WW,5.38,0.854,-2.514,-2.347,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 2,0.01,20.0,20.051,Test_HPK_VPX37895_005_PSS_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_11_02_2021_06_55_20_PM.txt,Brown
37895,PSS,EE,109876,37895_017_PSS_HM_EE,5.303,0.842,-2.545,-2.367,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 3,0.01,20.0,20.046,Test_HPK_VPX37895_017_PSS_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_11_02_2021_07_49_31_PM.txt,Brown
37895,PSS,WW,109891,37895_017_PSS_HM_WW,5.547,0.881,-2.537,-2.356,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 4,0.01,20.0,20.042,Test_HPK_VPX37895_017_PSS_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_11_02_2021_08_43_39_PM.txt,Brown
37895,PSS,EE,110012,37895_029_PSS_HM_EE,4.82,0.764,-2.385,-2.185,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 1,0.01,20.0,20.065,Test_HPK_VPX37895_029_PSS_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_11_03_2021_06_10_32_PM.txt,Brown
37895,PSS,WW,110017,37895_029_PSS_HM_WW,5.093,0.806,-2.341,-2.161,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 2,0.01,20.0,20.08,Test_HPK_VPX37895_029_PSS_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_11_04_2021_11_49_16_AM.txt,Brown
37895,PSS,EE,110138,37895_040_PSS_HM_EE,5.024,0.795,-2.37,-2.185,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 3,0.01,20.0,20.079,Test_HPK_VPX37895_040_PSS_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_11_04_2021_12_46_03_PM.txt,Brown
37895,PSS,WW,110153,37895_040_PSS_HM_WW,5.289,0.837,-2.362,-2.191,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 4,0.01,20.0,20.089,Test_HPK_VPX37895_040_PSS_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_11_04_2021_01_40_37_PM.txt,Brown
37903,2S,EE,113290,37903_006_2-S_HM_EE,5.671,0.902,-1.964,-1.755,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 1,0.01,20.0,20.033,Test_HPK_VPX37903_006_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_10_29_2021_01_29_54_PM.txt,Brown
37903,2S,WW,113293,37903_006_2-S_HM_WW,6.159,0.977,-1.782,-1.554,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 2,0.01,20.0,20.061,Test_HPK_VPX37903_006_2-S_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_10_29_2021_02_24_15_PM.txt,Brown
37903,2S,EE,113370,37903_018_2-S_HM_EE,5.706,0.905,-2.059,-1.853,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 3,0.01,20.0,20.063,Test_HPK_VPX37903_018_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_10_29_2021_03_18_38_PM.txt,Brown
37903,2S,WW,113373,37903_018_2-S_HM_WW,6.199,0.983,-1.877,-1.661,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 4,0.01,20.0,20.063,Test_HPK_VPX37903_018_2-S_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_10_29_2021_04_13_09_PM.txt,Brown
37903,2S,EE,113450,37903_029_2-S_HM_EE,5.023,0.796,-1.91,-1.703,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 1,0.01,20.0,20.069,Test_HPK_VPX37903_029_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_10_29_2021_07_13_25_PM.txt,Brown
37903,2S,WW,113453,37903_029_2-S_HM_WW,5.446,0.863,-1.687,-1.462,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 2,0.01,20.0,20.065,Test_HPK_VPX37903_029_2-S_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_10_29_2021_08_07_39_PM.txt,Brown
37903,2S,EE,113530,37903_039_2-S_HM_EE,5.413,0.857,-1.862,-1.658,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 3,0.01,20.0,20.079,Test_HPK_VPX37903_039_2-S_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_10_29_2021_09_01_56_PM.txt,Brown
37903,2S,WW,113533,37903_039_2-S_HM_WW,5.959,0.944,-1.676,-1.456,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 4,0.01,20.0,20.077,Test_HPK_VPX37903_039_2-S_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_10_29_2021_09_56_12_PM.txt,Brown
37896,PSS,EE,114938,37896_004_PSS_HM_EE,4.332,0.689,-2.24,-2.046,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 1,0.01,20.0,20.034,Test_HPK_VPX37896_004_PSS_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_11_17_2021_07_16_38_PM.txt,Brown
37896,PSS,WW,114953,37896_004_PSS_HM_WW,4.639,0.736,-2.227,-2.046,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 2,0.01,20.0,20.056,Test_HPK_VPX37896_004_PSS_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_11_17_2021_08_11_19_PM.txt,Brown
37896,PSS,EE,115074,37896_015_PSS_HM_EE,4.545,0.72,-2.238,-2.078,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 3,0.01,20.0,20.07,Test_HPK_VPX37896_015_PSS_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_11_17_2021_09_05_51_PM.txt,Brown
37896,PSS,WW,115079,37896_015_PSS_HM_WW,4.826,0.766,-2.31,-2.149,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 4,0.01,20.0,20.047,Test_HPK_VPX37896_015_PSS_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_11_17_2021_10_00_27_PM.txt,Brown
37896,PSS,EE,115194,37896_025_PSS_HM_EE,4.907,0.777,-2.333,-2.166,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 1,0.01,20.0,20.074,Test_HPK_VPX37896_025_PSS_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_11_19_2021_06_18_27_PM.txt,Brown
37896,PSS,WW,115199,37896_025_PSS_HM_WW,5.02,0.795,-2.364,-2.177,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 2,0.01,20.0,20.083,Test_HPK_VPX37896_025_PSS_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_11_19_2021_07_12_42_PM.txt,Brown
37896,PSS,EE,115330,37896_036_PSS_HM_EE,4.171,0.66,-2.158,-1.961,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 3,0.01,20.0,20.088,Test_HPK_VPX37896_036_PSS_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_11_19_2021_08_06_44_PM.txt,Brown
37896,PSS,WW,115335,37896_036_PSS_HM_WW,4.464,0.707,-2.147,-1.967,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 4,0.01,20.0,20.073,Test_HPK_VPX37896_036_PSS_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run02_11_22_2021_10_30_55_AM.txt,Brown
38212,PSS,EE,115532,38212_004_PSS_HM_EE,5.681,0.897,-2.105,-1.937,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 1,0.01,20.0,20.116,Test_HPK_VPX38212_004_PSS_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_11_22_2021_08_45_17_PM.txt,Brown
38212,PSS,WW,115537,38212_004_PSS_HM_WW,6.229,0.979,-1.966,-1.758,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 2,0.01,20.0,20.162,Test_HPK_VPX38212_004_PSS_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_11_22_2021_09_39_35_PM.txt,Brown
38212,PSS,EE,115690,38212_017_PSS_HM_EE,5.645,0.887,-2.155,-1.974,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 3,0.01,20.0,20.165,Test_HPK_VPX38212_017_PSS_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_11_22_2021_10_33_42_PM.txt,Brown
38212,PSS,WW,115695,38212_017_PSS_HM_WW,6.2,0.976,-2.035,-1.819,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 4,0.01,20.0,20.145,Test_HPK_VPX38212_017_PSS_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_11_22_2021_11_27_51_PM.txt,Brown
38212,PSS,EE,115816,38212_028_PSS_HM_EE,4.818,0.758,-1.947,-1.748,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 1,0.01,20.0,20.145,Test_HPK_VPX38212_028_PSS_HM_EE_East_South_PQC4_GCD_GCD05_IV_Run01_11_23_2021_07_53_51_PM.txt,Brown
38212,PSS,WW,115831,38212_028_PSS_HM_WW,5.168,0.81,-1.79,-1.581,PQC4,GCD05,Not Used,Right,GCD,PQC_HM_POSITION 2,0.01,20.0,20.192,Test_HPK_VPX38212_028_PSS_HM_WW_West_North_PQC4_GCD_GCD05_IV_Run01_11_23_2021_08_48_09_PM.txt,Brown
