batch_number,Type,Average,std
34252,PSS,0.7685535714285715,0.018512815848739792
34254,PSS,0.9464464285714286,0.05656530245263827
34331,2S,0.9727,0.04973117476583217
34332,2S,0.8921904761904762,0.032682685872878856
34340,PSS,0.9506,0.03689402703377921
34341,PSS,0.98835,0.06216419531761976
34343,PSS,0.9586,0.06246344572053361
34346,2S,1.0201136363636363,0.07122980037096796
34348,2S,1.1425384615384615,0.06664486823108337
34352,2S,1.0278,0.05332666624994791
34353,2S,0.9521875,0.04417811273879057
34354,2S,1.0101136363636363,0.05971763632960482
34357,2S,0.9509677419354838,0.04817086524097853
34359,2S,0.8520714285714286,0.034485561736094274
35494,PSP,2.0364999999999998,0.2034813083728892
35495,PSP,1.841909090909091,0.30264373351719914
35496,PSP,2.3464516129032256,0.2387408411799536
35499,PSP,2.721892857142857,0.22618221747662995
35500,PSP,2.00675,0.14262090900078614
35501,PSP,1.8293500000000003,0.2590046280830153
35713,PSS,0.9214,0.04271968432200109
35714,PSS,1.0138947368421052,0.06501871075727374
35717,2S,0.76335,0.031241461991533326
35718,2S,0.7701875,0.04150215857840005
35719,2S,0.8093888888888889,0.03372054512309507
35722,2S,0.746625,0.049674775624388434
35952,2S,0.8812,0.04634606665874507
35953,2S,0.8941724137931035,0.0654566754019772
35957,2S,1.0584166666666668,0.0565238823450966
35958,2S,0.8853125000000001,0.06661503208735998
35959,2S,1.0291000000000001,0.0450881008926442
35960,2S,0.9164444444444444,0.037390187800957216
35961,2S,0.81495,0.02206086079343608
35962,2S,0.9277,0.04065399572515663
35963,2S,0.8722222222222222,0.05182272446757147
36236,PSS,0.91565,0.046346833196761326
36237,PSS,0.78765,0.030264231102252136
36238,2S,0.863,0.0364449625341781
36239,2S,1.014875,0.05959404332649361
36240,2S,0.8286956521739129,0.08789530692953498
36241,2S,1.22095,0.15859962003007513
36245,2S,1.0163333333333333,0.13017002456064022
36246,2S,0.7055,0.04504670778595191
36696,PSS,0.9217777777777777,0.04128317639904626
36697,PSS,0.8578235294117648,0.05890589454175798
36698,2S,0.99225,0.06983354268695327
36699,2S,0.9649473684210527,0.06740217082245162
36700,2S,0.8452,0.04799627178503726
36701,2S,1.0878999999999999,0.09620750599888928
36702,2S,0.8580625,0.04865452188645984
36703,2S,0.994,0.05550533402532742
36706,2S,0.8452307692307692,0.058919654114952535
36795,2S,0.8373125,0.03739825085036284
36796,2S,0.723875,0.03506731621705129
36797,2S,0.8921875,0.03166326736140792
36800,2S,0.8438000000000001,0.07487575673987154
36801,2S,0.89,0.04193102105024142
36802,2S,0.9173500000000001,0.15912830804433464
36803,2S,0.7239375,0.031545667954041894
37079,2S,0.9358125,0.06560916475615276
37081,2S,0.9262499999999999,0.03367472111399383
37087,2S,0.7959375,0.031932154640737904
37088,2S,0.696625,0.03566674454820162
37398,PSS,0.8318125,0.031063845544297936
37399,PSS,0.7395,0.04002332653174484
37400,2S,1.156923076923077,0.05767070535731511
37401,2S,0.9811428571428572,0.06306267595734497
37404,2S,0.89125,0.06925686361577987
37405,2S,0.8230454545454545,0.15426769475499932
37406,2S,0.8185625,0.04015464896289505
37407,2S,0.8486875,0.04599959238949841
37408,2S,1.0807142857142857,0.08336428729140791
37895,PSS,0.799125,0.03430038872471663
37896,PSS,0.7078125,0.04430834195348171
37897,2S,1.1272142857142857,0.07130452415404762
37898,2S,0.9646111111111111,0.14472982492293088
37899,2S,0.91325,0.1119359936153991
37903,2S,0.9020625,0.071154731629972
