Name,Type,Location,Average,Std.dev
39563,PSS,Brown,-2.75075,0.056325837765629556
39564,2-S,Brown,-2.9058333333333333,0.07009193097553232
39565,2-S,Brown,-3.0543333333333336,0.08440630451823046
39566,2-S,Brown,-2.759875,0.09524695970650887
39567,2-S,Brown,-3.014,0.0806977901390944
39568,2-S,Perugia,-2.8857142857142857,0.09078328257782034
39569,2-S,Brown,-2.8354,0.088909692010114
39570,2-S,Brown,-3.02325,0.0612773748349803
39571,2-S,Brown,-2.8115,0.09260206724011538
39572,2-S,Brown,-2.8358333333333334,0.0967231444209019
41352,2-S,Brown,-3.021375,0.06514804568935931
41353,2-S,Perugia,-2.8400625,0.0677076743557676
41354,2-S,Brown,-2.714916666666667,0.07382837386722534
41355,2-S,Perugia,-3.1743125,0.08485259277122864
41356,2-S,Demokritos,-3.157857142857143,0.36328314783739335
41357,2-S,Demokritos,-3.1813571428571428,0.09724242873915656
41727,PSS,Brown,-2.7176875000000003,0.0915960106482085
41728,PSS,Perugia,-2.232625,0.11612170339777127
41729,PSS,Brown,-2.695125,0.07020624378690718
41730,2-S,Demokritos,-2.6833636363636364,0.29723016615106584
41731,2-S,Demokritos,-3.0415666666666668,0.2273606709891657
41732,2-S,Demokritos,-3.2492857142857146,0.07587555949777584
41733,2-S,HEPHY,2.19125,0.27528663849401286
41734,2-S,HEPHY,3.0859375,0.07461855779004767
41735,2-S,HEPHY,2.150125,0.1027105155278659
41736,2-S,Perugia,-2.9804999999999997,0.08445816608346304
41737,2-S,Perugia,-2.9394375,0.08168310208768174
41738,2-S,Perugia,-3.13925,0.0918765228692589
41739,2-S,Perugia,-2.2161666666666666,0.08629319296164178
41740,2-S,Demokritos,-3.0107,0.2512872334286215
41741,2-S,Demokritos,-3.251142857142857,0.10982130748046816
41742,2-S,Perugia,-3.123214285714286,0.1819561141388974
41743,2-S,Perugia,-2.808,0.07678186338878847
41744,2-S,HEPHY,2.7939375,0.066154837313684
41745,2-S,HEPHY,3.032375,0.06598067899014091
41746,2-S,Perugia,-2.7775833333333337,0.052790251051312645
41747,2-S,HEPHY,3.000125,0.06260018636819956
41748,2-S,Demokritos,-3.0415,0.12126722863470045
41749,2-S,Demokritos,-3.1617,0.33655594670597927
41750,2-S,Demokritos,-2.5878,0.2503596570830389
41751,2-S,Brown,-2.730333333333333,0.052276073674175944
41752,2-S,Brown,-2.9369375,0.06338608548674801
41753,2-S,Brown,-2.665625,0.06839286025115006
41754,2-S,Brown,-2.9715000000000003,0.09194415301000532
41755,2-S,Brown,-2.88925,0.08365524490430956
41756,2-S,Demokritos,-3.2941428571428575,0.1451693213738077
41757,2-S,Demokritos,-3.0438571428571426,0.11401407277704285
41758,2-S,Demokritos,-2.500357142857143,0.13178411478646757
41759,2-S,HEPHY,3.045125,0.08151635827652433
42240,PSS,Brown,-2.26575,0.08553089110568951
42241,PSS,HEPHY,2.5472,0.08778898144504178
42242,2-S,HEPHY,2.8398125,0.06686924430060007
42243,2-S,HEPHY,3.0416000000000003,0.04565835864642655
42244,2-S,HEPHY,2.7255000000000003,0.06758500819955068
42245,2-S,Perugia,-2.9404375,0.11302944565513172
42246,2-S,Perugia,-3.0548571428571427,0.06875805647100781
42247,2-S,Brown,-2.8435,0.05691631283442936
42248,2-S,Perugia,-2.8329375,0.056902804558885016
42249,2-S,Brown,-2.8275,0.055382307644228766
42250,2-S,Perugia,-3.0101875,0.05801634108881148
42251,2-S,Brown,-2.6345882352941175,0.061031814268799084
42252,2-S,HEPHY,2.81,0.05794250023370867
42253,2-S,Demokritos,-3.336,0.2912284326778551
42254,2-S,Demokritos,-3.1755263157894738,0.1439603990381663
42255,2-S,Demokritos,-3.0029,0.07458395716685091
42256,2-S,Brown,-2.9890625,0.06819332200931896
42257,2-S,Brown,-3.1263333333333327,0.3982227182536594
42258,PSP,Perugia,-4.41872,0.33877211120948747
42259,PSP,Perugia,-4.93064,0.3084025886186214
42648,PSS,HEPHY,2.43585,0.05144058913471258
42649,PSS,Perugia,-2.9730588235294118,0.07898533929489324
42650,2-S,HEPHY,2.909066666666667,1.5544108882543923
42651,2-S,Perugia,-2.75975,0.0706186944087753
42652,2-S,Perugia,-2.768375,0.07480184935325246
42653,2-S,HEPHY,3.07475,0.04487686857762398
42654,2-S,HEPHY,2.4814000000000003,1.8385577344367359
42655,2-S,HEPHY,3.021625,0.07209889042142051
42656,2-S,HEPHY,2.829875,0.10607662324942299
42657,2-S,Demokritos,-3.257142857142857,0.08693751703454529
42658,2-S,Demokritos,-3.1085,0.24628899535052148
42659,2-S,Demokritos,-3.1107857142857145,0.14340431201082027
42660,PSP,Perugia,-4.36347619047619,0.3992017809388653
42899,PSS,Perugia,-2.7669375,0.07389855095557253
42900,PSS,HEPHY,2.5187999999999997,0.06949714117558319
42901,2-S,Demokritos,-3.1917857142857144,0.11104896949712606
42902,2-S,Brown,-2.96325,0.24046884760123644
42903,2-S,Brown,-2.278625,0.07416367035145977
42904,2-S,Brown,-3.13925,0.3281677416606738
42905,2-S,Brown,-3.01,0.07426439254447603
42906,2-S,Demokritos,-3.469857142857143,0.5352166861177827
42907,2-S,Demokritos,-3.2357142857142853,0.07561179046380843
42908,2-S,Brown,-3.04525,0.08772038911602399
42909,2-S,Brown,-2.9218125,0.1601121351844804
42910,2-S,HEPHY,2.9685625,0.06556011872065703
42911,2-S,HEPHY,3.0965625,0.08108758125220726
42912,PSP,Demokritos,-5.31175,0.39329522414254314
42913,PSP,Demokritos,-4.83075,0.5513010671735243
42914,PSP,Demokritos,-5.1445625,0.34924432111823006
43255,PSS,HEPHY,3.1093125,0.06799580256653127
43256,PSS,Perugia,-2.8566875,0.07437088924214015
43257,PSS,Perugia,-3.0019375,0.20482723411044082
43258,2-S,Perugia,-3.215642857142857,0.08482072237994054
43259,2-S,Perugia,-2.998285714285714,0.19368151040439419
43260,2-S,Perugia,-2.9697142857142858,0.07622177013005053
43261,2-S,Perugia,-3.0163571428571427,0.10666237685970904
43262,2-S,Perugia,-3.25,0.08774584510581303
43263,2-S,Perugia,-2.936857142857143,0.10306223447909611
43264,2-S,Demokritos,-3.5165,0.2774366127137405
43265,2-S,Perugia,-3.106333333333333,0.08153006509963974
43266,2-S,Demokritos,-3.485357142857143,0.5608413469810481
43267,2-S,Perugia,-3.17775,0.16689737365618815
43268,2-S,Perugia,-2.919571428571429,0.08415070207277335
43269,2-S,Brown,-2.8698125,0.06847015773313227
43270,2-S,HEPHY,2.7993125,0.09939330544189931
43271,2-S,Perugia,-2.70225,0.10020858680554859
43272,2-S,Brown,-2.9515,0.0408933572437709
43273,2-S,Brown,-2.7610833333333336,0.050602655937003804
43274,2-S,Brown,-2.9759999999999995,0.06207912839125717
43275,2-S,Brown,-2.738583333333333,0.03360589324219863
43276,2-S,Brown,-3.17675,0.07382005147654651
43277,2-S,Brown,-2.88225,0.0742953565170797
43278,2-S,Perugia,-2.934,0.06897149169524062
43280,PSP,Demokritos,-4.760625,0.45854361842686236
43281,PSP,Demokritos,-4.629047619047619,0.37874852820710414
43282,PSP,Demokritos,-5.2944375,0.4113219288667536
43283,PSP,HEPHY,4.4596,0.4293792060220227
43284,PSP,Demokritos,-5.3485,0.4749728413288491
43836,2-S,Demokritos,-3.2404166666666665,0.6745982586740501
43837,2-S,Demokritos,-3.172416666666667,0.10981427157899033
43838,2-S,Perugia,-2.8413749999999998,0.048530231127961176
44167,2-S,HEPHY,2.937705882352941,0.05128933210946779
44168,2-S,HEPHY,2.8276875,0.07425246909474911
44169,2-S,Brown,-2.957,0.0618029125527268
44170,2-S,Brown,-2.7389375,0.06440545396160187
44171,2-S,Brown,-2.9248125,0.05651102399827263
44172,2-S,Brown,-2.6741875,0.07015147301850944
44173,2-S,HEPHY,3.0875714285714286,0.12857007325292985
44174,2-S,Brown,-2.986875,0.06922222668093449
44175,2-S,Brown,-2.1942500000000003,0.08898202065586056
44674,PSS,Perugia,-3.0828124999999997,0.07485382978400837
44675,2-S,HEPHY,2.86475,0.04590787877187677
44676,2-S,Perugia,-3.0546875,0.07339729218438515
44677,2-S,Perugia,-3.2091875,0.11471077761047566
44678,2-S,HEPHY,3.1031874999999998,0.07502907769658382
44679,2-S,HEPHY,2.3673125,0.09321710769309813
44681,2-S,Perugia,-3.0584285714285713,0.08922031011078013
44682,PSP,Demokritos,-4.880774193548387,0.4635834128235837
44683,PSP,Demokritos,-5.220125,0.2715135048820469
45777,PSS,Brown,-2.92375,0.050815352010981835
45778,2-S,Perugia,-3.0428125,0.11146851199628827
45779,2-S,Demokritos,-3.3392142857142857,0.15945975068308638
45780,2-S,Demokritos,-3.12,0.10264726756451695
45781,2-S,Demokritos,-3.265571428571429,0.11531876509231963
45782,2-S,Perugia,-2.8330714285714285,0.09593304097988536
45783,2-S,Perugia,-3.142764705882353,0.09122261877665327
45788,PSP,Demokritos,-5.119375,0.3896931912842888
45789,PSP,Brown,-5.0259374999999995,0.23201795009582069
46229,PSS,Brown,-2.18325,0.17182025491774824
46230,PSP,Brown,-4.92025,0.25080284421566407
46798,2-S,Demokritos,-3.3481428571428573,0.12110380616699014
