batch_number,Type,Orientation,Location,KIND_OF_HM_SET_ID,TEMP_SET_DEGC,AV_TEMP_DEGC,RSH_OHMSQR
34332,2S,WW,Perugia,Left,20.0,20.0,18844.616
34332,2S,WW,Perugia,Right,20.0,20.0,18293.459
34332,2S,EE,Perugia,Left,20.0,20.0,18200.329
34332,2S,EE,Perugia,Right,20.0,20.0,18456.299
34332,2S,WW,Perugia,Right,20.0,20.0,18250.409
34332,2S,WW,Perugia,Left,20.0,20.0,18767.566
34332,2S,EE,Perugia,Left,20.0,20.0,18130.336
34332,2S,EE,Perugia,Right,20.0,20.0,18399.828
34332,2S,WW,Perugia,Right,20.0,20.0,18233.342
34332,2S,WW,Perugia,Left,20.0,20.0,18598.719
34332,2S,EE,Perugia,Left,20.0,20.0,18224.549
34332,2S,EE,Perugia,Right,20.0,20.0,18577.565
34332,2S,WW,Perugia,Right,20.0,20.0,18366.353
34332,2S,WW,Perugia,Left,20.0,20.0,18738.781
34332,2S,EE,Perugia,Right,20.0,20.0,18523.448
34332,2S,WW,Perugia,Left,20.0,20.0,19056.278
34332,2S,WW,Perugia,Right,20.0,20.0,18256.883
34332,2S,EE,Perugia,Left,20.0,20.0,18299.21
34332,2S,EE,Perugia,Right,20.0,20.0,18669.276
34332,2S,WW,Perugia,Left,20.0,20.0,19004.084
34332,2S,WW,Perugia,Right,20.0,20.0,18419.354
34332,2S,EE,Perugia,Right,20.0,20.0,18382.727
34332,2S,EE,Perugia,Left,20.0,20.0,18161.133
34332,2S,WW,Perugia,Left,20.0,20.0,19335.809
34332,2S,WW,Perugia,Right,20.0,20.0,18252.867
34332,2S,EE,Perugia,Right,20.0,20.0,18707.431
34332,2S,EE,Perugia,Left,20.0,20.0,18532.765
34332,2S,WW,Perugia,Right,20.0,20.0,18465.808
34332,2S,WW,Perugia,Left,20.0,20.0,19222.913
34346,2S,EE,Perugia,Right,20.0,20.0,18591.076
34346,2S,EE,Perugia,Left,20.0,20.0,18471.647
34346,2S,WW,Perugia,Right,20.0,20.0,18486.382
34346,2S,WW,Perugia,Left,20.0,20.0,18671.043
34346,2S,EE,Perugia,Right,20.0,20.0,18549.7
34346,2S,EE,Perugia,Left,20.0,20.0,18359.21
34346,2S,WW,Perugia,Left,20.0,20.0,18588.654
34346,2S,WW,Perugia,Right,20.0,20.0,18521.618
34346,2S,EE,Perugia,Right,20.0,20.0,18536.406
34346,2S,EE,Perugia,Left,20.0,20.0,18438.12
34346,2S,WW,Perugia,Right,20.0,20.0,18532.861
34346,2S,WW,Perugia,Left,20.0,20.0,18615.852
34346,2S,EE,Perugia,Left,20.0,20.0,18462.784
34346,2S,EE,Perugia,Right,20.0,20.0,18563.383
34346,2S,WW,Perugia,Left,20.0,20.0,18647.633
34346,2S,EE,Perugia,Right,20.0,20.0,18589.906
34346,2S,EE,Perugia,Left,20.0,20.0,18508.143
34346,2S,WW,Perugia,Left,20.0,20.0,18653.418
34346,2S,WW,Perugia,Right,20.0,20.0,18539.207
34346,2S,EE,Perugia,Left,20.0,20.0,18446.416
34346,2S,EE,Perugia,Right,20.0,20.0,18507.579
34346,2S,WW,Perugia,Right,20.0,20.0,18411.498
34346,2S,WW,Perugia,Left,20.0,20.0,18502.727
34346,2S,EE,Perugia,Right,20.0,20.0,18519.902
34346,2S,EE,Perugia,Left,20.0,20.0,18285.244
34346,2S,WW,Perugia,Left,20.0,20.0,18452.107
34346,2S,WW,Perugia,Right,20.0,20.0,18285.696
34346,2S,EE,Perugia,Left,20.0,20.0,18291.679
34346,2S,EE,Perugia,Right,20.0,20.0,18366.462
34346,2S,WW,Perugia,Right,20.0,20.0,18239.799
34346,2S,WW,Perugia,Left,20.0,20.0,18291.563
34346,2S,EE,Perugia,Left,20.0,20.0,18238.149
34346,2S,EE,Perugia,Right,20.0,20.0,18401.153
34346,2S,WW,Perugia,Right,20.0,20.0,18243.481
34346,2S,WW,Perugia,Left,20.0,20.0,18289.901
34346,2S,EE,Perugia,Left,20.0,20.0,18119.244
34346,2S,EE,Perugia,Right,20.0,20.0,18275.309
34346,2S,EE,Perugia,Right,20.0,20.0,18165.261
34346,2S,WW,Perugia,Left,20.0,20.0,18328.239
34348,2S,EE,Perugia,Left,20.0,20.0,18179.838
34348,2S,WW,Perugia,Left,20.0,20.0,20273.575
34348,2S,EE,Perugia,Left,20.0,20.0,18540.531
34348,2S,EE,Perugia,Left,20.0,20.0,18118.568
34348,2S,WW,Perugia,Left,20.0,20.0,20330.523
34348,2S,EE,Perugia,Left,20.0,20.0,18204.544
34348,2S,WW,Perugia,Left,20.0,20.0,20791.91
34348,2S,EE,Perugia,Left,20.0,20.0,18279.905
34348,2S,WW,Perugia,Left,20.0,20.0,20850.232
34348,2S,EE,Perugia,Left,20.0,20.0,18322.838
34348,2S,WW,Perugia,Left,20.0,20.0,21048.312
34348,2S,EE,Perugia,Left,20.0,20.0,18304.608
34348,2S,WW,Perugia,Left,20.0,20.0,20838.323
34348,2S,EE,Perugia,Left,20.0,20.0,18268.169
34348,2S,WW,Perugia,Left,20.0,20.0,20265.85
34348,2S,EE,Perugia,Left,20.0,20.0,18363.371
34348,2S,WW,Perugia,Left,20.0,20.0,19743.468
34348,2S,WW,Perugia,Left,20.0,20.0,19784.214
34348,2S,EE,Perugia,Left,20.0,20.0,18488.757
34348,2S,WW,Perugia,Left,20.0,20.0,19632.99
34348,2S,WW,Perugia,Left,20.0,20.0,23800.492
34348,2S,EE,Perugia,Left,20.0,20.0,18396.471
34348,2S,WW,Perugia,Left,20.0,20.0,21739.668
34331,2S,EE,Brown,Left,20.0,20.102,16764.9
34331,2S,EE,Brown,Left,20.0,20.1,16596.13
34331,2S,EE,Brown,Right,20.0,20.055,17310.43
34331,2S,EE,Brown,Right,20.0,20.051,17312.69
34331,2S,WW,Brown,Right,20.0,20.095,17038.17
34331,2S,WW,Brown,Left,20.0,20.102,17343.95
34331,2S,WW,Brown,Left,20.0,20.107,17276.02
34331,2S,WW,Brown,Right,20.0,20.095,17116.63
34331,2S,EE,Brown,Right,20.0,20.205,17643.12
34331,2S,EE,Brown,Right,20.0,20.208,17661.66
34331,2S,WW,Brown,Right,20.0,20.018,17168.6
34331,2S,WW,Brown,Right,20.0,20.015,17145.85
34331,2S,EE,Brown,Right,20.0,20.068,17431.8
34331,2S,EE,Brown,Right,20.0,20.065,17461.64
34331,2S,WW,Brown,Right,20.0,20.115,17181.73
34331,2S,WW,Brown,Right,20.0,20.116,17147.24
34331,2S,EE,Brown,Right,20.0,20.012,18507.67
34331,2S,EE,Brown,Right,20.0,20.034,16861.38
34331,2S,WW,Brown,Right,20.0,20.05,17159.07
34331,2S,WW,Brown,Right,20.0,20.054,17187.14
34331,2S,EE,Brown,Right,20.0,20.086,17303.97
34331,2S,EE,Brown,Right,20.0,20.091,17270.14
34331,2S,WW,Brown,Right,20.0,20.135,17203.15
34331,2S,WW,Brown,Right,20.0,20.134,17161.86
34331,2S,EE,Brown,Right,20.0,20.025,17669.5
34331,2S,EE,Brown,Right,20.0,20.022,17545.21
34331,2S,WW,Brown,Right,20.0,20.013,17056.79
34331,2S,WW,Brown,Right,20.0,20.015,17128.4
34331,2S,EE,Brown,Right,20.0,20.057,17273.77
34331,2S,EE,Brown,Right,20.0,20.062,17239.3
34331,2S,WW,Brown,Right,20.0,20.103,17125.9
34331,2S,WW,Brown,Right,20.0,20.103,17106.27
34331,2S,EE,Brown,Right,20.0,20.01,17296.57
34331,2S,EE,Brown,Right,20.0,20.008,17313.63
34331,2S,WW,Brown,Right,20.0,20.01,17174.84
34331,2S,WW,Brown,Right,20.0,20.01,17113.35
34331,2S,EE,Brown,Right,20.0,20.037,17298.41
34331,2S,EE,Brown,Right,20.0,20.031,17316.0
34331,2S,WW,Brown,Right,20.0,20.082,17177.7
34331,2S,WW,Brown,Right,20.0,20.081,17156.23
34331,2S,EE,Brown,Right,20.0,20.023,17268.19
34331,2S,EE,Brown,Right,20.0,20.028,17290.24
34331,2S,WW,Brown,Right,20.0,20.004,17167.14
34331,2S,WW,Brown,Right,20.0,20.005,17134.48
34331,2S,EE,Brown,Right,20.0,20.009,17318.85
34331,2S,EE,Brown,Right,20.0,20.007,17302.54
34331,2S,WW,Brown,Right,20.0,20.006,17133.38
34331,2S,WW,Brown,Right,20.0,20.008,17107.59
34331,2S,EE,Brown,Right,20.0,20.052,17746.08
34331,2S,EE,Brown,Right,20.0,20.045,17730.76
34331,2S,WW,Brown,Right,20.0,20.002,17579.17
34331,2S,WW,Brown,Right,20.0,20.004,17566.58
34331,2S,EE,Brown,Right,20.0,20.009,17701.65
34331,2S,EE,Brown,Right,20.0,20.009,17685.66
34331,2S,WW,Brown,Right,20.0,20.008,17588.72
34331,2S,WW,Brown,Right,20.0,20.009,17550.72
34331,2S,EE,Brown,Right,20.0,20.084,17811.76
34331,2S,EE,Brown,Right,20.0,20.08,17852.25
34331,2S,WW,Brown,Right,20.0,20.023,17629.56
34331,2S,WW,Brown,Right,20.0,20.025,17622.33
34331,2S,EE,Brown,Right,20.0,20.086,17763.21
34331,2S,EE,Brown,Right,20.0,20.081,17775.69
34331,2S,WW,Brown,Right,20.0,20.133,17653.81
34331,2S,WW,Brown,Right,20.0,20.132,17631.31
34331,2S,EE,Brown,Right,20.0,20.013,17903.13
34331,2S,EE,Brown,Right,20.0,20.012,17945.25
34331,2S,WW,Brown,Right,20.0,20.031,17749.16
34331,2S,WW,Brown,Right,20.0,20.027,17699.22
34331,2S,EE,Brown,Right,20.0,20.079,17957.2
34331,2S,EE,Brown,Right,20.0,20.075,17939.02
34331,2S,WW,Brown,Right,20.0,20.122,17699.56
34331,2S,WW,Brown,Right,20.0,20.121,17702.27
34331,2S,EE,Brown,Right,20.0,20.068,17930.78
34331,2S,EE,Brown,Right,20.0,20.068,17950.95
34331,2S,WW,Brown,Right,20.0,20.024,16273.21
34331,2S,WW,Brown,Right,20.0,20.027,16303.6
34331,2S,EE,Brown,Right,20.0,20.053,18648.59
34331,2S,EE,Brown,Right,20.0,20.057,18637.4
34331,2S,WW,Brown,Right,20.0,20.108,18372.75
34331,2S,WW,Brown,Right,20.0,20.109,18351.77
34340,PSS,EE,Brown,Right,20.0,20.144,18529.3
34340,PSS,EE,Brown,Right,20.0,20.154,18511.05
34340,PSS,WW,Brown,Right,20.0,20.007,18294.23
34340,PSS,WW,Brown,Right,20.0,20.006,18246.38
34340,PSS,EE,Brown,Right,20.0,20.019,18675.94
34340,PSS,EE,Brown,Right,20.0,20.014,18616.85
34340,PSS,WW,Brown,Right,20.0,20.046,18413.57
34340,PSS,WW,Brown,Right,20.0,20.046,18370.78
34340,PSS,EE,Brown,Right,20.0,20.111,18742.44
34340,PSS,EE,Brown,Right,20.0,19.994,17585.0
34340,PSS,WW,Brown,Right,20.0,20.003,18422.05
34340,PSS,WW,Brown,Right,20.0,20.004,18426.33
34340,PSS,EE,Brown,Right,20.0,20.01,18644.35
34340,PSS,EE,Brown,Right,20.0,20.013,18711.11
34340,PSS,WW,Brown,Right,20.0,20.025,18492.58
34340,PSS,WW,Brown,Right,20.0,20.026,18457.68
34340,PSS,EE,Brown,Right,20.0,20.079,18745.45
34340,PSS,EE,Brown,Right,20.0,20.218,18767.36
34340,PSS,WW,Brown,Right,20.0,20.009,18285.85
34340,PSS,WW,Brown,Right,20.0,20.009,18316.78
34340,PSS,EE,Brown,Right,20.0,20.022,18721.5
34340,PSS,EE,Brown,Right,20.0,20.017,18606.25
34340,PSS,WW,Brown,Right,20.0,20.062,18451.06
34340,PSS,WW,Brown,Right,20.0,20.06,18465.17
34340,PSS,EE,Brown,Right,20.0,20.029,17847.83
34340,PSS,EE,Brown,Right,20.0,20.144,18727.11
34340,PSS,WW,Brown,Right,20.0,20.003,18567.29
34340,PSS,WW,Brown,Right,20.0,20.003,19620.95
34340,PSS,EE,Brown,Right,20.0,20.018,18521.19
34340,PSS,EE,Brown,Right,20.0,20.014,18480.46
34340,PSS,WW,Brown,Right,20.0,20.052,18334.95
34340,PSS,WW,Brown,Right,20.0,20.053,18344.56
34340,PSS,EE,Brown,Right,20.0,20.118,18696.89
34340,PSS,EE,Brown,Right,20.0,20.13,18655.41
34340,PSS,WW,Brown,Right,20.0,20.006,18584.84
34340,PSS,WW,Brown,Right,20.0,20.005,18532.04
34340,PSS,EE,Brown,Right,20.0,20.016,18636.48
34340,PSS,EE,Brown,Right,20.0,20.021,18706.47
34340,PSS,WW,Brown,Right,20.0,20.052,18519.05
34340,PSS,WW,Brown,Right,20.0,20.053,18540.85
34340,PSS,EE,Brown,Right,20.0,20.225,18849.01
34340,PSS,EE,Brown,Right,20.0,20.235,18817.78
34340,PSS,WW,Brown,Right,20.0,20.006,18556.38
34340,PSS,WW,Brown,Right,20.0,20.003,18532.32
34340,PSS,EE,Brown,Right,20.0,20.015,18769.16
34340,PSS,EE,Brown,Right,20.0,20.011,18703.83
34340,PSS,WW,Brown,Right,20.0,20.032,19512.59
34340,PSS,WW,Brown,Right,20.0,20.079,18533.79
34340,PSS,EE,Brown,Right,20.0,20.228,18572.83
34340,PSS,EE,Brown,Right,20.0,20.215,18794.24
34340,PSS,WW,Brown,Right,20.0,20.007,18556.58
34340,PSS,WW,Brown,Right,20.0,20.008,18597.72
34340,PSS,EE,Brown,Right,20.0,20.004,17985.1
34340,PSS,EE,Brown,Right,20.0,20.015,18756.03
34340,PSS,WW,Brown,Right,20.0,20.056,19159.28
34340,PSS,WW,Brown,Right,20.0,20.056,18707.27
34340,PSS,EE,Brown,Right,20.0,20.034,19484.0
34340,PSS,EE,Brown,Right,20.0,20.026,18828.64
34340,PSS,WW,Brown,Right,20.0,20.005,18851.88
34340,PSS,WW,Brown,Right,20.0,20.004,19124.29
34340,PSS,EE,Brown,Right,20.0,20.016,18731.42
34340,PSS,EE,Brown,Right,20.0,20.019,18776.47
34340,PSS,WW,Brown,Right,20.0,20.072,18656.59
34340,PSS,WW,Brown,Right,20.0,20.073,18645.77
34340,PSS,EE,Brown,Right,20.0,20.112,18688.57
34340,PSS,EE,Brown,Left,20.0,20.053,18542.85
34254,PSS,EE,Brown,Right,20.0,20.246,18388.78
34254,PSS,EE,Brown,Right,20.0,20.233,18450.51
34254,PSS,WW,Brown,Right,20.0,20.009,18087.39
34254,PSS,WW,Brown,Right,20.0,20.007,18133.11
34254,PSS,EE,Brown,Right,20.0,20.022,18529.6
34254,PSS,EE,Brown,Right,20.0,20.018,18446.48
34254,PSS,WW,Brown,Right,20.0,20.066,18327.7
34254,PSS,WW,Brown,Right,20.0,20.064,18304.72
34254,PSS,EE,Brown,Right,20.0,20.17,18454.85
34254,PSS,EE,Brown,Right,20.0,20.178,18451.55
34254,PSS,WW,Brown,Right,20.0,20.012,18204.01
34254,PSS,WW,Brown,Right,20.0,20.011,18248.84
34254,PSS,EE,Brown,Right,20.0,20.02,18413.91
34254,PSS,EE,Brown,Right,20.0,20.024,18472.86
34254,PSS,WW,Brown,Right,20.0,20.075,18211.75
34254,PSS,WW,Brown,Right,20.0,20.075,18472.03
34254,PSS,EE,Brown,Right,20.0,20.022,18466.26
34254,PSS,EE,Brown,Right,20.0,20.18,18483.09
34254,PSS,WW,Brown,Right,20.0,20.017,18246.98
34254,PSS,WW,Brown,Right,20.0,20.016,18174.89
34254,PSS,EE,Brown,Right,20.0,20.036,18785.01
34254,PSS,EE,Brown,Right,20.0,20.041,18583.17
34254,PSS,WW,Brown,Right,20.0,20.085,18231.03
34254,PSS,WW,Brown,Right,20.0,20.084,18226.94
34254,PSS,EE,Brown,Right,20.0,20.016,18554.87
34254,PSS,EE,Brown,Right,20.0,20.017,18638.14
34254,PSS,WW,Brown,Right,20.0,20.006,17853.2
34254,PSS,WW,Brown,Right,20.0,20.009,17950.35
34254,PSS,EE,Brown,Right,20.0,20.005,18515.03
34254,PSS,EE,Brown,Right,20.0,20.004,18500.73
34254,PSS,WW,Brown,Right,20.0,20.014,18184.49
34254,PSS,WW,Brown,Right,20.0,20.012,18255.19
34254,PSS,EE,Brown,Right,20.0,20.217,18582.18
34254,PSS,EE,Brown,Right,20.0,20.21,21791.03
34254,PSS,WW,Brown,Right,20.0,20.005,18201.1
34254,PSS,WW,Brown,Right,20.0,20.004,18207.78
34254,PSS,EE,Brown,Right,20.0,20.006,18532.97
34254,PSS,EE,Brown,Right,20.0,20.006,18518.14
34254,PSS,WW,Brown,Right,20.0,20.012,18257.87
34254,PSS,WW,Brown,Right,20.0,20.012,18269.93
34254,PSS,EE,Brown,Right,20.0,20.042,18616.26
34254,PSS,EE,Brown,Right,20.0,20.051,18607.07
34254,PSS,WW,Brown,Right,20.0,20.006,18252.25
34254,PSS,WW,Brown,Right,20.0,20.005,18327.83
34254,PSS,EE,Brown,Right,20.0,20.014,18510.7
34254,PSS,EE,Brown,Right,20.0,20.014,18485.46
34254,PSS,WW,Brown,Right,20.0,20.029,18287.72
34254,PSS,WW,Brown,Right,20.0,20.029,18283.27
34254,PSS,EE,Brown,Right,20.0,20.091,18557.44
34254,PSS,EE,Brown,Right,20.0,20.108,18567.11
34254,PSS,WW,Brown,Right,20.0,20.006,18166.32
34254,PSS,WW,Brown,Right,20.0,20.008,18187.03
34254,PSS,EE,Brown,Right,20.0,20.011,18462.35
34254,PSS,EE,Brown,Right,20.0,20.012,18491.61
34254,PSS,WW,Brown,Right,20.0,20.022,18250.05
34254,PSS,WW,Brown,Right,20.0,20.02,18271.51
34254,PSS,EE,Brown,Right,20.0,20.075,18424.98
34254,PSS,EE,Brown,Right,20.0,20.208,18598.21
34254,PSS,WW,Brown,Right,20.0,20.005,18193.7
34254,PSS,WW,Brown,Right,20.0,20.005,18158.91
34254,PSS,EE,Brown,Right,20.0,20.006,18451.11
34254,PSS,EE,Brown,Right,20.0,20.007,18412.03
34254,PSS,WW,Brown,Right,20.0,20.024,18171.88
34254,PSS,WW,Brown,Right,20.0,20.024,18178.94
34254,PSS,EE,Brown,Right,20.0,20.219,18456.47
34254,PSS,EE,Brown,Right,20.0,20.225,18447.11
34254,PSS,WW,Brown,Right,20.0,20.007,18152.41
34254,PSS,WW,Brown,Right,20.0,20.004,18135.55
34254,PSS,EE,Brown,Right,20.0,20.007,18441.81
34254,PSS,EE,Brown,Right,20.0,20.095,17854.89
34254,PSS,WW,Brown,Right,20.0,20.016,18516.53
34254,PSS,WW,Brown,Right,20.0,20.082,17791.19
34254,PSS,EE,Brown,Right,20.0,20.005,18898.35
34254,PSS,EE,Brown,Right,20.0,20.195,18740.51
34254,PSS,WW,Brown,Right,20.0,20.008,18151.11
34254,PSS,WW,Brown,Right,20.0,20.008,18167.81
34254,PSS,EE,Brown,Right,20.0,20.01,18652.41
34254,PSS,EE,Brown,Right,20.0,20.012,18638.47
34254,PSS,WW,Brown,Right,20.0,20.031,18230.82
34254,PSS,WW,Brown,Right,20.0,20.032,18219.43
34254,PSS,EE,Brown,Right,20.0,20.147,18560.27
34254,PSS,EE,Brown,Right,20.0,20.158,18561.83
34254,PSS,WW,Brown,Right,20.0,20.004,18328.44
34254,PSS,WW,Brown,Right,20.0,20.003,18282.88
34254,PSS,EE,Brown,Right,20.0,20.013,18724.83
34254,PSS,EE,Brown,Right,20.0,20.015,18851.75
34254,PSS,WW,Brown,Right,20.0,20.018,18261.76
34254,PSS,WW,Brown,Right,20.0,20.018,18234.0
34254,PSS,EE,Brown,Right,20.0,20.086,18504.72
34254,PSS,EE,Brown,Right,20.0,20.043,18519.52
34254,PSS,WW,Brown,Right,20.0,20.016,18241.74
34254,PSS,WW,Brown,Right,20.0,20.013,18228.87
34254,PSS,EE,Brown,Right,20.0,20.043,18867.06
34254,PSS,EE,Brown,Right,20.0,20.039,18641.32
34254,PSS,WW,Brown,Right,20.0,20.089,18374.61
34254,PSS,WW,Brown,Right,20.0,20.088,18381.94
34254,PSS,EE,Brown,Right,20.0,20.076,18622.81
34254,PSS,EE,Brown,Right,20.0,20.069,18695.01
34254,PSS,WW,Brown,Right,20.0,20.006,18336.07
34254,PSS,WW,Brown,Right,20.0,20.002,18308.17
34254,PSS,EE,Brown,Right,20.0,20.009,18603.64
34254,PSS,EE,Brown,Right,20.0,20.008,18576.15
34254,PSS,WW,Brown,Right,20.0,20.016,18287.44
34254,PSS,WW,Brown,Right,20.0,20.017,18256.35
34254,PSS,EE,Brown,Right,20.0,20.025,18626.04
34254,PSS,EE,Brown,Right,20.0,19.992,18595.65
34254,PSS,WW,Brown,Right,20.0,20.004,18502.18
34254,PSS,WW,Brown,Right,20.0,20.004,18414.14
34254,PSS,EE,Brown,Right,20.0,20.009,18509.38
