batch_number,Type,Orientation,Location,KIND_OF_HM_SET_ID,TEMP_SET_DEGC,AV_TEMP_DEGC,RSH_OHMSQR
34346,2S,EE,Perugia,Right,20.0,20.0,18.165260999999997
34346,2S,WW,Perugia,Left,20.0,20.0,18.328239000000004
34348,2S,EE,Perugia,Left,20.0,20.0,18.179838
34348,2S,WW,Perugia,Left,20.0,20.0,20.273575
34348,2S,EE,Perugia,Left,20.0,20.0,18.540530999999998
34348,2S,EE,Perugia,Left,20.0,20.0,18.118568
34348,2S,WW,Perugia,Left,20.0,20.0,20.330523000000003
34348,2S,EE,Perugia,Left,20.0,20.0,18.204544000000002
34348,2S,WW,Perugia,Left,20.0,20.0,20.79191
34348,2S,EE,Perugia,Left,20.0,20.0,18.279905
34348,2S,WW,Perugia,Left,20.0,20.0,20.850232000000002
34348,2S,EE,Perugia,Left,20.0,20.0,18.322838
34348,2S,WW,Perugia,Left,20.0,20.0,21.048312000000003
34348,2S,EE,Perugia,Left,20.0,20.0,18.304608
34348,2S,WW,Perugia,Left,20.0,20.0,20.838323
34348,2S,EE,Perugia,Left,20.0,20.0,18.268169
34348,2S,WW,Perugia,Left,20.0,20.0,20.26585
34348,2S,EE,Perugia,Left,20.0,20.0,18.363371
34348,2S,WW,Perugia,Left,20.0,20.0,19.743468
34348,2S,WW,Perugia,Left,20.0,20.0,19.784214
34348,2S,EE,Perugia,Left,20.0,20.0,18.488757000000003
34348,2S,WW,Perugia,Left,20.0,20.0,19.632990000000003
34348,2S,WW,Perugia,Left,20.0,20.0,23.800492
34348,2S,EE,Perugia,Left,20.0,20.0,18.396471000000002
34348,2S,WW,Perugia,Left,20.0,20.0,21.739668
34331,2S,EE,Brown,Left,20.0,20.1,16.596130000000002
34331,2S,EE,Brown,Right,20.0,20.051,17.31269
34331,2S,WW,Brown,Right,20.0,20.095,17.038169999999997
34331,2S,WW,Brown,Left,20.0,20.107,17.27602
34331,2S,EE,Brown,Right,20.0,20.208,17.66166
34331,2S,WW,Brown,Right,20.0,20.015,17.14585
34331,2S,EE,Brown,Right,20.0,20.065,17.46164
34331,2S,WW,Brown,Right,20.0,20.116,17.147240000000004
34331,2S,EE,Brown,Right,20.0,20.012,18.507669999999997
34331,2S,WW,Brown,Right,20.0,20.05,17.15907
34331,2S,EE,Brown,Right,20.0,20.086,17.303970000000003
34331,2S,WW,Brown,Right,20.0,20.134,17.16186
34331,2S,EE,Brown,Right,20.0,20.025,17.6695
34331,2S,WW,Brown,Right,20.0,20.013,17.05679
34331,2S,EE,Brown,Right,20.0,20.057,17.273770000000003
34331,2S,WW,Brown,Right,20.0,20.103,17.106270000000002
34331,2S,EE,Brown,Right,20.0,20.008,17.31363
34331,2S,WW,Brown,Right,20.0,20.01,17.11335
34331,2S,EE,Brown,Right,20.0,20.031,17.316
34331,2S,WW,Brown,Right,20.0,20.081,17.15623
34331,2S,EE,Brown,Right,20.0,20.028,17.29024
34331,2S,WW,Brown,Right,20.0,20.005,17.13448
34331,2S,EE,Brown,Right,20.0,20.009,17.318849999999998
34331,2S,WW,Brown,Right,20.0,20.008,17.107590000000002
34331,2S,EE,Brown,Right,20.0,20.052,17.746080000000003
34331,2S,WW,Brown,Right,20.0,20.004,17.566580000000002
34331,2S,EE,Brown,Right,20.0,20.009,17.70165
34331,2S,WW,Brown,Right,20.0,20.009,17.550720000000002
34331,2S,EE,Brown,Right,20.0,20.08,17.85225
34331,2S,WW,Brown,Right,20.0,20.023,17.62956
34331,2S,EE,Brown,Right,20.0,20.081,17.775689999999997
34331,2S,WW,Brown,Right,20.0,20.132,17.631310000000003
34331,2S,EE,Brown,Right,20.0,20.012,17.94525
34331,2S,WW,Brown,Right,20.0,20.027,17.69922
34331,2S,EE,Brown,Right,20.0,20.075,17.93902
34331,2S,WW,Brown,Right,20.0,20.122,17.69956
34331,2S,EE,Brown,Right,20.0,20.068,17.950950000000002
34331,2S,WW,Brown,Right,20.0,20.024,16.27321
34331,2S,EE,Brown,Right,20.0,20.053,18.648590000000002
34331,2S,WW,Brown,Right,20.0,20.109,18.351770000000002
34340,PSS,EE,Brown,Right,20.0,20.154,18.51105
34340,PSS,WW,Brown,Right,20.0,20.006,18.246380000000002
34340,PSS,EE,Brown,Right,20.0,20.014,18.61685
34340,PSS,WW,Brown,Right,20.0,20.046,18.37078
34340,PSS,EE,Brown,Right,20.0,19.994,17.585
34340,PSS,WW,Brown,Right,20.0,20.003,18.42205
34340,PSS,EE,Brown,Right,20.0,20.01,18.64435
34340,PSS,WW,Brown,Right,20.0,20.026,18.45768
34340,PSS,EE,Brown,Right,20.0,20.079,18.74545
34340,PSS,WW,Brown,Right,20.0,20.009,18.28585
34340,PSS,EE,Brown,Right,20.0,20.017,18.60625
34340,PSS,WW,Brown,Right,20.0,20.062,18.451060000000002
34340,PSS,EE,Brown,Right,20.0,20.029,17.847830000000002
34340,PSS,WW,Brown,Right,20.0,20.003,19.62095
34340,PSS,EE,Brown,Right,20.0,20.014,18.48046
34340,PSS,WW,Brown,Right,20.0,20.053,18.34456
34340,PSS,EE,Brown,Right,20.0,20.13,18.65541
34340,PSS,WW,Brown,Right,20.0,20.005,18.532040000000002
34340,PSS,EE,Brown,Right,20.0,20.016,18.63648
34340,PSS,WW,Brown,Right,20.0,20.052,18.51905
34340,PSS,EE,Brown,Right,20.0,20.235,18.81778
34340,PSS,WW,Brown,Right,20.0,20.003,18.53232
34340,PSS,EE,Brown,Right,20.0,20.011,18.703830000000004
34340,PSS,WW,Brown,Right,20.0,20.032,19.51259
34340,PSS,EE,Brown,Right,20.0,20.228,18.572830000000003
34340,PSS,WW,Brown,Right,20.0,20.007,18.556580000000004
34340,PSS,EE,Brown,Right,20.0,20.004,17.9851
34340,PSS,WW,Brown,Right,20.0,20.056,18.70727
34340,PSS,EE,Brown,Right,20.0,20.034,19.484
34340,PSS,WW,Brown,Right,20.0,20.005,18.85188
34340,PSS,EE,Brown,Right,20.0,20.016,18.73142
34340,PSS,WW,Brown,Right,20.0,20.073,18.645770000000002
34340,PSS,EE,Brown,Left,20.0,20.053,18.542849999999998
34254,PSS,EE,Brown,Right,20.0,20.246,18.38878
34254,PSS,WW,Brown,Right,20.0,20.007,18.133110000000002
34254,PSS,EE,Brown,Right,20.0,20.018,18.44648
34254,PSS,WW,Brown,Right,20.0,20.066,18.3277
34254,PSS,EE,Brown,Right,20.0,20.178,18.45155
34254,PSS,WW,Brown,Right,20.0,20.012,18.20401
34254,PSS,EE,Brown,Right,20.0,20.02,18.41391
34254,PSS,WW,Brown,Right,20.0,20.075,18.47203
34254,PSS,EE,Brown,Right,20.0,20.022,18.46626
34254,PSS,WW,Brown,Right,20.0,20.016,18.17489
34254,PSS,EE,Brown,Right,20.0,20.036,18.78501
34254,PSS,WW,Brown,Right,20.0,20.085,18.23103
34254,PSS,EE,Brown,Right,20.0,20.016,18.55487
34254,PSS,WW,Brown,Right,20.0,20.009,17.95035
34254,PSS,EE,Brown,Right,20.0,20.004,18.50073
34254,PSS,WW,Brown,Right,20.0,20.014,18.18449
34254,PSS,EE,Brown,Right,20.0,20.217,18.58218
34254,PSS,WW,Brown,Right,20.0,20.004,18.20778
34254,PSS,EE,Brown,Right,20.0,20.006,18.532970000000002
34254,PSS,WW,Brown,Right,20.0,20.012,18.25787
34254,PSS,EE,Brown,Right,20.0,20.051,18.60707
34254,PSS,WW,Brown,Right,20.0,20.006,18.25225
34254,PSS,EE,Brown,Right,20.0,20.014,18.48546
34254,PSS,WW,Brown,Right,20.0,20.029,18.28772
34254,PSS,EE,Brown,Right,20.0,20.108,18.56711
34254,PSS,WW,Brown,Right,20.0,20.008,18.18703
34254,PSS,EE,Brown,Right,20.0,20.011,18.46235
34254,PSS,WW,Brown,Right,20.0,20.02,18.27151
34254,PSS,EE,Brown,Right,20.0,20.075,18.42498
34254,PSS,WW,Brown,Right,20.0,20.005,18.15891
34254,PSS,EE,Brown,Right,20.0,20.007,18.412029999999998
34254,PSS,WW,Brown,Right,20.0,20.024,18.17894
34254,PSS,EE,Brown,Right,20.0,20.225,18.447110000000002
34254,PSS,WW,Brown,Right,20.0,20.007,18.15241
34254,PSS,EE,Brown,Right,20.0,20.007,18.44181
34254,PSS,WW,Brown,Right,20.0,20.082,17.79119
34254,PSS,EE,Brown,Right,20.0,20.005,18.89835
34254,PSS,WW,Brown,Right,20.0,20.008,18.167810000000003
34254,PSS,EE,Brown,Right,20.0,20.01,18.65241
34254,PSS,WW,Brown,Right,20.0,20.032,18.21943
34254,PSS,EE,Brown,Right,20.0,20.158,18.56183
34254,PSS,WW,Brown,Right,20.0,20.003,18.282880000000002
34254,PSS,EE,Brown,Right,20.0,20.013,18.72483
34254,PSS,WW,Brown,Right,20.0,20.018,18.234
34254,PSS,EE,Brown,Right,20.0,20.086,18.504720000000002
34254,PSS,WW,Brown,Right,20.0,20.013,18.22887
34254,PSS,EE,Brown,Right,20.0,20.039,18.64132
34254,PSS,WW,Brown,Right,20.0,20.089,18.37461
34254,PSS,EE,Brown,Right,20.0,20.076,18.62281
34254,PSS,WW,Brown,Right,20.0,20.002,18.308169999999997
34254,PSS,EE,Brown,Right,20.0,20.008,18.576150000000002
34254,PSS,WW,Brown,Right,20.0,20.017,18.256349999999998
34254,PSS,EE,Brown,Right,20.0,19.992,18.595650000000003
34254,PSS,WW,Brown,Right,20.0,20.004,18.50218
34254,PSS,EE,Brown,Right,20.0,20.009,18.50938
34254,PSS,WW,Brown,Right,20.0,20.019,18.21417
34340,PSS,WW,Brown,Right,20.0,20.01,18.56359
34340,PSS,EE,Brown,Right,20.0,20.051,18.024610000000003
34340,PSS,WW,Brown,Right,20.0,20.071,18.68153
34340,PSS,EE,Brown,Right,20.0,20.229,18.71414
34340,PSS,WW,Brown,Right,20.0,20.008,18.45912
34340,PSS,EE,Brown,Right,20.0,20.025,18.73078
34340,PSS,WW,Brown,Right,20.0,20.084,18.53409
34354,2S,EE,Perugia,Left,20.0,20.0,17.915692
34354,2S,EE,Perugia,Left,20.0,20.0,17.942795999999998
34354,2S,EE,Perugia,Left,20.0,20.0,18.024610000000003
34354,2S,WW,Perugia,Left,20.0,20.0,18.333391
34352,2S,EE,Perugia,Left,20.0,20.0,18.083506
34352,2S,WW,Perugia,Left,20.0,20.0,19.482843000000003
34352,2S,EE,Perugia,Left,20.0,20.0,17.952650000000002
34352,2S,WW,Perugia,Left,20.0,20.0,19.444792000000003
34352,2S,EE,Perugia,Left,20.0,20.0,18.136883
34352,2S,WW,Perugia,Left,20.0,20.0,19.697093000000002
34352,2S,EE,Perugia,Left,20.0,20.0,18.022834
34352,2S,WW,Perugia,Left,20.0,20.0,19.507663
34352,2S,EE,Perugia,Left,20.0,20.0,17.940497
34352,2S,WW,Perugia,Left,20.0,20.0,19.082438
34353,2S,EE,Brown,Right,20.0,20.005,17.91647
34353,2S,EE,Brown,Left,20.0,20.014,17.85344
34353,2S,WW,Brown,Left,20.0,20.006,18.11442
34353,2S,WW,Brown,Right,20.0,20.016,17.718220000000002
34353,2S,EE,Brown,Left,20.0,20.012,17.78287
34353,2S,EE,Brown,Right,20.0,20.047,18.10864
34353,2S,WW,Brown,Right,20.0,20.097,17.874290000000002
34353,2S,WW,Brown,Left,20.0,20.012,18.1708
34353,2S,EE,Brown,Right,20.0,20.053,19.66755
34353,2S,WW,Brown,Right,20.0,20.019,18.00444
34353,2S,EE,Brown,Right,20.0,20.056,18.07966
34353,2S,WW,Brown,Left,20.0,20.102,17.91056
34353,2S,EE,Brown,Left,20.0,20.013,17.27345
34353,2S,EE,Brown,Right,20.0,20.077,18.16398
34353,2S,WW,Brown,Left,20.0,20.022,18.18337
34353,2S,WW,Brown,Right,20.0,20.033,17.818240000000003
34353,2S,EE,Brown,Right,20.0,20.063,18.185959999999998
34353,2S,EE,Brown,Left,20.0,20.034,17.9301
34353,2S,WW,Brown,Right,20.0,20.104,17.98461
34353,2S,WW,Brown,Left,20.0,20.052,18.2913
34353,2S,EE,Brown,Left,20.0,20.053,17.380650000000003
34353,2S,WW,Brown,Left,20.0,20.094,17.12599
34353,2S,EE,Brown,Right,20.0,20.042,18.19816
34353,2S,WW,Brown,Right,20.0,20.097,17.93336
34353,2S,EE,Brown,Right,20.0,20.067,18.091450000000002
34353,2S,WW,Brown,Right,20.0,20.023,17.864790000000003
34353,2S,EE,Brown,Right,20.0,20.047,18.11698
34353,2S,WW,Brown,Right,20.0,20.092,17.947490000000002
34353,2S,EE,Brown,Right,20.0,20.009,18.099310000000003
34353,2S,WW,Brown,Right,20.0,20.002,18.01433
34353,2S,EE,Brown,Right,20.0,20.009,18.08146
34353,2S,WW,Brown,Right,20.0,20.019,17.89815
34353,2S,EE,Brown,Right,20.0,20.023,18.12246
34353,2S,WW,Brown,Right,20.0,20.007,18.00195
34353,2S,EE,Brown,Right,20.0,20.011,18.0572
34353,2S,WW,Brown,Right,20.0,20.023,17.95661
34353,2S,EE,Brown,Right,20.0,20.007,18.10621
34353,2S,EE,Brown,Left,20.0,20.082,17.876360000000002
34353,2S,WW,Brown,Left,20.0,20.098,18.1688
34353,2S,WW,Brown,Right,20.0,20.004,17.86343
34353,2S,EE,Brown,Right,20.0,20.009,18.054180000000002
34353,2S,EE,Brown,Left,20.0,20.091,17.90301
34353,2S,WW,Brown,Right,20.0,20.014,17.98417
34353,2S,WW,Brown,Left,20.0,20.098,18.29973
34357,2S,EE,Perugia,Left,20.0,20.0,17.892717
34357,2S,WW,Perugia,Left,20.0,20.0,19.262306000000002
34357,2S,EE,Perugia,Left,20.0,20.0,17.955102
34357,2S,WW,Perugia,Left,20.0,20.0,19.011097000000003
34357,2S,EE,Perugia,Left,20.0,20.0,18.044571
34357,2S,WW,Perugia,Left,20.0,20.0,18.819336
34357,2S,EE,Perugia,Left,20.0,20.0,17.98448
34357,2S,WW,Perugia,Left,20.0,20.0,18.794536
34357,2S,EE,Perugia,Left,20.0,20.0,17.925695
34357,2S,WW,Perugia,Left,20.0,20.0,18.808734
34357,2S,EE,Perugia,Left,20.0,20.0,17.959843000000003
34357,2S,WW,Perugia,Left,20.0,20.0,19.094642
34357,2S,EE,Perugia,Left,20.0,20.0,17.95157
34357,2S,WW,Perugia,Left,20.0,20.0,18.581092
34357,2S,EE,Perugia,Left,20.0,20.0,17.993318
34357,2S,WW,Perugia,Left,20.0,20.0,18.658939999999998
34357,2S,EE,Perugia,Left,20.0,20.0,17.940379
34357,2S,WW,Perugia,Left,20.0,20.0,18.580485
34357,2S,EE,Perugia,Left,20.0,20.0,17.943455000000004
34357,2S,WW,Perugia,Left,20.0,20.0,18.48759
34357,2S,EE,Perugia,Left,20.0,20.0,20.62415
34357,2S,EE,Perugia,Left,20.0,20.0,20.62415
34357,2S,EE,Perugia,Left,20.0,20.0,17.923374
34357,2S,EE,Perugia,Left,20.0,20.0,17.858580000000003
34354,2S,EE,Perugia,Left,20.0,20.0,18.018721000000003
34354,2S,WW,Perugia,Left,20.0,20.0,18.384548
34354,2S,EE,Perugia,Left,20.0,20.0,17.936875
34354,2S,WW,Perugia,Left,20.0,20.0,18.304603
34354,2S,EE,Perugia,Left,20.0,20.0,17.998121
34354,2S,WW,Perugia,Left,20.0,20.0,18.381058000000003
34354,2S,EE,Perugia,Left,20.0,20.0,18.028033
34354,2S,WW,Perugia,Left,20.0,20.0,18.372329
34354,2S,EE,Perugia,Left,20.0,20.0,17.902932
34354,2S,WW,Perugia,Left,20.0,20.0,18.349902
34354,2S,EE,Perugia,Left,20.0,20.0,18.215254
34354,2S,WW,Perugia,Left,20.0,20.0,18.410462
34354,2S,EE,Perugia,Left,20.0,20.0,18.194626
34354,2S,WW,Perugia,Left,20.0,20.0,18.335076
34354,2S,EE,Perugia,Left,20.0,20.0,18.201701
34354,2S,WW,Perugia,Left,20.0,20.0,18.369872
34354,2S,EE,Perugia,Left,20.0,20.0,18.385874
34354,2S,WW,Perugia,Left,20.0,20.0,18.401597000000002
34354,2S,EE,Perugia,Left,20.0,20.0,17.873929
34354,2S,WW,Perugia,Left,20.0,20.0,18.139714
34354,2S,EE,Perugia,Left,20.0,20.0,17.809759999999997
34354,2S,WW,Perugia,Left,20.0,20.0,18.306358
34354,2S,EE,Perugia,Left,20.0,20.0,17.923324
34354,2S,WW,Perugia,Left,20.0,20.0,18.205131
34354,2S,EE,Perugia,Left,20.0,20.0,17.833377000000002
34354,2S,WW,Perugia,Left,20.0,20.0,18.24804
34354,2S,EE,Perugia,Left,20.0,20.0,17.743147
34354,2S,WW,Perugia,Left,20.0,20.0,18.340457999999998
34354,2S,EE,Perugia,Left,20.0,20.0,17.765653
34354,2S,WW,Perugia,Left,20.0,20.0,18.257553
34354,2S,EE,Perugia,Left,20.0,20.0,17.917598
34354,2S,WW,Perugia,Left,20.0,20.0,18.375169999999997
34354,2S,EE,Perugia,Left,20.0,20.0,18.016936
34354,2S,WW,Perugia,Left,20.0,20.0,18.399963
34354,2S,EE,Perugia,Left,20.0,20.0,17.899167000000002
34354,2S,WW,Perugia,Left,20.0,20.0,18.362241
34354,2S,EE,Perugia,Left,20.0,20.0,17.959898000000003
34354,2S,EE,Perugia,Left,20.0,20.0,18.337438
34354,2S,EE,Perugia,Left,20.0,20.0,17.926286
34354,2S,WW,Perugia,Left,20.0,20.0,18.407615000000003
34357,2S,EE,Perugia,Left,20.0,20.0,17.926931
34357,2S,WW,Perugia,Left,20.0,20.0,19.187084
34357,2S,EE,Perugia,Left,20.0,20.0,17.80908
34357,2S,WW,Perugia,Left,20.0,20.0,19.316470000000002
34357,2S,EE,Perugia,Left,20.0,20.0,17.915733
34357,2S,WW,Perugia,Left,20.0,20.0,20.227032
34359,2S,EE,Brown,Right,20.0,20.222,19.91746
34359,2S,EE,Brown,Left,20.0,20.003,18.08068
34359,2S,WW,Brown,Left,20.0,20.069,19.95823
34359,2S,WW,Brown,Right,20.0,20.009,18.025830000000003
34359,2S,EE,Brown,Right,20.0,20.005,19.70834
34359,2S,EE,Brown,Left,20.0,20.066,18.05899
34359,2S,WW,Brown,Right,20.0,20.013,18.07056
34359,2S,WW,Brown,Left,20.0,20.06,19.75581
34359,2S,EE,Brown,Left,20.0,20.014,18.09806
34359,2S,EE,Brown,Right,20.0,20.173,19.10351
34359,2S,WW,Brown,Left,20.0,20.01,19.99958
34359,2S,WW,Brown,Right,20.0,20.002,17.939700000000002
34359,2S,EE,Brown,Right,20.0,20.009,18.87185
34359,2S,EE,Brown,Left,20.0,20.021,18.07
34359,2S,WW,Brown,Right,20.0,20.012,18.11216
34359,2S,WW,Brown,Left,20.0,20.077,19.59734
34359,2S,EE,Brown,Right,20.0,20.012,18.58752
34359,2S,WW,Brown,Left,20.0,20.03,19.53815
34359,2S,EE,Brown,Left,20.0,20.008,18.06654
34359,2S,EE,Brown,Right,20.0,20.006,18.58492
34359,2S,WW,Brown,Right,20.0,20.015,18.114490000000004
34359,2S,EE,Brown,Right,20.0,19.998,18.59947
34359,2S,EE,Brown,Left,20.0,20.008,18.10201
34359,2S,WW,Brown,Left,20.0,20.039,19.05728
34359,2S,WW,Brown,Right,20.0,20.005,18.214380000000002
34359,2S,EE,Brown,Right,20.0,20.004,18.675720000000002
34359,2S,EE,Brown,Left,20.0,20.074,18.127299999999998
34359,2S,WW,Brown,Left,20.0,20.024,18.864900000000002
34359,2S,WW,Brown,Right,20.0,20.012,18.11063
34359,2S,EE,Brown,Left,20.0,20.006,18.028389999999998
34359,2S,EE,Brown,Right,20.0,20.007,18.414080000000002
34359,2S,WW,Brown,Right,20.0,20.003,18.04436
34359,2S,WW,Brown,Left,20.0,20.02,18.68489
34359,2S,EE,Brown,Left,20.0,20.037,17.95796
34359,2S,EE,Brown,Right,20.0,20.055,17.89451
