batch_number,Type,Orientation,Location,KIND_OF_HM_SET_ID,TEMP_SET_DEGC,AV_TEMP_DEGC,R_OHM
34332,2S,EE,Perugia,Right,20.0,20.0,83.611399332
34332,2S,EE,Perugia,Left,20.0,20.0,84.922630184
34332,2S,WW,Perugia,Left,20.0,20.0,85.400467108
34332,2S,WW,Perugia,Right,20.0,20.0,80.643972511
34332,2S,EE,Perugia,Left,20.0,20.0,76.35125198600001
34332,2S,EE,Perugia,Right,20.0,20.0,76.644262619
34332,2S,WW,Perugia,Right,20.0,20.0,74.921226627
34332,2S,WW,Perugia,Left,20.0,20.0,75.331825879
34346,2S,EE,Perugia,Left,20.0,20.0,77.457370705
34346,2S,EE,Perugia,Right,20.0,20.0,77.35768028
34346,2S,WW,Perugia,Left,20.0,20.0,75.467000883
34346,2S,WW,Perugia,Right,20.0,20.0,75.587437139
34346,2S,EE,Perugia,Left,20.0,20.0,90.27198936500001
34346,2S,WW,Perugia,Left,20.0,20.0,89.524430979
34346,2S,EE,Perugia,Left,20.0,20.0,89.52694604700001
34346,2S,EE,Perugia,Right,20.0,20.0,87.410792476
34346,2S,WW,Perugia,Right,20.0,20.0,85.022873383
34346,2S,WW,Perugia,Left,20.0,20.0,90.40273695799999
34346,2S,EE,Perugia,Left,20.0,20.0,89.58882930600001
34346,2S,EE,Perugia,Right,20.0,20.0,89.73202727900001
34346,2S,WW,Perugia,Left,20.0,20.0,89.520681692
34346,2S,EE,Perugia,Left,20.0,20.0,88.314238619
34346,2S,EE,Perugia,Right,20.0,20.0,88.330649056
34346,2S,WW,Perugia,Left,20.0,20.0,88.469582648
34346,2S,WW,Perugia,Right,20.0,20.0,83.98656088800001
34346,2S,EE,Perugia,Left,20.0,20.0,85.69442333600001
34346,2S,EE,Perugia,Right,20.0,20.0,84.87445380400001
34346,2S,WW,Perugia,Right,20.0,20.0,83.030508427
34346,2S,WW,Perugia,Left,20.0,20.0,86.066304905
34346,2S,EE,Perugia,Left,20.0,20.0,92.300540541
34346,2S,EE,Perugia,Right,20.0,20.0,87.672970862
34346,2S,WW,Perugia,Right,20.0,20.0,86.824844723
34346,2S,WW,Perugia,Left,20.0,20.0,88.881330187
34346,2S,EE,Perugia,Left,20.0,20.0,81.788768194
34346,2S,EE,Perugia,Right,20.0,20.0,80.68979245999999
34346,2S,WW,Perugia,Right,20.0,20.0,78.082207708
34346,2S,WW,Perugia,Left,20.0,20.0,82.423520848
34346,2S,EE,Perugia,Left,20.0,20.0,81.438702875
34346,2S,EE,Perugia,Right,20.0,20.0,81.114202424
34346,2S,WW,Perugia,Left,20.0,20.0,82.510549029
34346,2S,WW,Perugia,Right,20.0,20.0,79.032194223
34346,2S,EE,Perugia,Right,20.0,20.0,74.92798730599999
34346,2S,EE,Perugia,Left,20.0,20.0,75.10150837100001
34346,2S,WW,Perugia,Right,20.0,20.0,73.455025705
34346,2S,WW,Perugia,Left,20.0,20.0,73.448892738
34348,2S,EE,Perugia,Left,20.0,20.0,83.45817702800001
34348,2S,WW,Perugia,Left,20.0,20.0,80.450523261
34348,2S,EE,Perugia,Left,20.0,20.0,81.510730703
34348,2S,WW,Perugia,Left,20.0,20.0,80.52673851
34348,2S,EE,Perugia,Left,20.0,20.0,83.880809177
34348,2S,WW,Perugia,Left,20.0,20.0,81.49661056400001
34348,2S,EE,Perugia,Left,20.0,20.0,83.747163195
34348,2S,WW,Perugia,Left,20.0,20.0,80.027560777
34348,2S,EE,Perugia,Left,20.0,20.0,82.695691749
34348,2S,WW,Perugia,Left,20.0,20.0,81.07106530600001
34348,2S,EE,Perugia,Left,20.0,20.0,83.794797806
34348,2S,WW,Perugia,Left,20.0,20.0,81.032851255
34348,2S,EE,Perugia,Left,20.0,20.0,82.818917029
34348,2S,WW,Perugia,Left,20.0,20.0,80.536171163
34348,2S,EE,Perugia,Left,20.0,20.0,83.29212042799999
34348,2S,EE,Perugia,Left,20.0,20.0,81.954671288
34348,2S,WW,Perugia,Left,20.0,20.0,79.881215377
34348,2S,EE,Perugia,Left,20.0,20.0,82.40943212500001
34348,2S,WW,Perugia,Left,20.0,20.0,81.050104172
34348,2S,EE,Perugia,Left,20.0,20.0,82.380560402
34348,2S,WW,Perugia,Left,20.0,20.0,83.507983904
34348,2S,EE,Perugia,Left,20.0,20.0,79.42529384100001
34348,2S,WW,Perugia,Left,20.0,20.0,77.61231956
34331,2S,EE,Brown,Right,20.0,20.114,73.60978
34331,2S,EE,Brown,Left,20.0,20.134,76.20722
34331,2S,WW,Brown,Left,20.0,20.118,74.43194
34331,2S,WW,Brown,Right,20.0,20.052,74.309
34331,2S,EE,Brown,Right,20.0,20.025,74.24123
34331,2S,WW,Brown,Right,20.0,20.081,76.25673
34331,2S,EE,Brown,Right,20.0,20.132,74.27525
34331,2S,WW,Brown,Right,20.0,20.075,74.34706
34331,2S,EE,Brown,Right,20.0,20.05,73.73357000000001
34331,2S,WW,Brown,Right,20.0,20.088,73.78385
34331,2S,EE,Brown,Right,20.0,20.137,74.64371000000001
34331,2S,WW,Brown,Right,20.0,20.077,72.12174
34331,2S,EE,Brown,Right,20.0,20.007,71.73629
34331,2S,WW,Brown,Right,20.0,20.056,73.36814
34331,2S,EE,Brown,Right,20.0,20.106,74.03071000000001
34331,2S,WW,Brown,Right,20.0,20.045,74.92295
34331,2S,EE,Brown,Right,20.0,20.002,72.05663000000001
34331,2S,WW,Brown,Right,20.0,20.035,71.65798
34331,2S,EE,Brown,Right,20.0,20.083,73.78678000000001
34331,2S,WW,Brown,Right,20.0,20.029,72.11872
34331,2S,EE,Brown,Right,20.0,20.009,72.79756
34331,2S,WW,Brown,Right,20.0,20.005,71.43744000000001
34331,2S,EE,Brown,Right,20.0,20.006,71.51383
34331,2S,WW,Brown,Right,20.0,20.004,72.48631
34331,2S,EE,Brown,Right,20.0,20.001,75.5912
34331,2S,WW,Brown,Right,20.0,20.002,76.73134
34331,2S,EE,Brown,Right,20.0,20.004,74.0797
34331,2S,WW,Brown,Right,20.0,20.005,74.05764
34331,2S,EE,Brown,Right,20.0,20.02,72.86758999999999
34331,2S,WW,Brown,Right,20.0,20.095,73.66659
34331,2S,EE,Brown,Right,20.0,20.134,73.56801
34331,2S,WW,Brown,Right,20.0,20.07,73.30712
34331,2S,EE,Brown,Right,20.0,20.022,74.57586
34331,2S,WW,Brown,Right,20.0,20.083,74.29371
34331,2S,EE,Brown,Right,20.0,20.124,73.10497000000001
34331,2S,WW,Brown,Right,20.0,20.062,72.9435
34331,2S,EE,Brown,Right,20.0,20.048,73.63483000000001
34331,2S,WW,Brown,Right,20.0,20.055,73.36355999999999
34331,2S,EE,Brown,Right,20.0,20.109,80.63514
34331,2S,WW,Brown,Right,20.0,20.058,79.55362
34340,PSS,EE,Brown,Right,20.0,20.0,82.02257
34340,PSS,WW,Brown,Right,20.0,20.012,81.51392999999999
34340,PSS,EE,Brown,Right,20.0,20.051,84.94471000000001
34340,PSS,WW,Brown,Right,20.0,20.003,84.72147
34340,PSS,EE,Brown,Right,20.0,20.01,84.40118
34340,PSS,WW,Brown,Right,20.0,20.004,82.94255000000001
34340,PSS,EE,Brown,Right,20.0,20.031,85.34583
34340,PSS,WW,Brown,Right,20.0,20.003,83.96033
34340,PSS,EE,Brown,Right,20.0,20.001,81.66969
34340,PSS,WW,Brown,Right,20.0,20.013,80.80171000000001
34340,PSS,EE,Brown,Right,20.0,20.061,83.68961
34340,PSS,WW,Brown,Right,20.0,20.008,84.56649
34340,PSS,EE,Brown,Right,20.0,20.004,83.29833
34340,PSS,WW,Brown,Right,20.0,20.01,82.10142
34340,PSS,EE,Brown,Right,20.0,20.059,81.40817
34340,PSS,WW,Brown,Right,20.0,20.015,81.42931
34340,PSS,EE,Brown,Right,20.0,20.005,83.39077
34340,PSS,WW,Brown,Right,20.0,20.016,82.68432000000001
34340,PSS,EE,Brown,Right,20.0,20.054,82.66760000000001
34340,PSS,WW,Brown,Right,20.0,20.013,82.71525
34340,PSS,EE,Brown,Right,20.0,20.005,82.48333000000001
34340,PSS,WW,Brown,Right,20.0,20.009,81.44386
34340,PSS,EE,Brown,Right,20.0,20.08,81.851
34340,PSS,WW,Brown,Right,20.0,20.023,80.85933
34340,PSS,EE,Brown,Right,20.0,20.004,82.32947
34340,PSS,WW,Brown,Right,20.0,20.012,81.4312
34340,PSS,EE,Brown,Right,20.0,20.057,80.02627000000001
34340,PSS,WW,Brown,Right,20.0,20.009,79.33210000000001
34340,PSS,EE,Brown,Right,20.0,20.0,81.08372
34340,PSS,WW,Brown,Right,20.0,20.013,80.42341
34340,PSS,EE,Brown,Right,20.0,20.075,80.69738000000001
34340,PSS,WW,Brown,Right,20.0,20.034,80.31139
34340,PSS,EE,Brown,Right,20.0,20.007,80.86135
34254,PSS,EE,Brown,Right,20.0,20.007,75.51291
34254,PSS,WW,Brown,Right,20.0,20.017,74.68948
34254,PSS,EE,Brown,Right,20.0,20.068,77.09125999999999
34254,PSS,WW,Brown,Right,20.0,20.017,76.49502000000001
34254,PSS,EE,Brown,Right,20.0,20.006,75.37171000000001
34254,PSS,WW,Brown,Right,20.0,20.027,74.38217999999999
34254,PSS,EE,Brown,Right,20.0,20.08,76.5487
34254,PSS,WW,Brown,Right,20.0,20.023,75.98136
34254,PSS,EE,Brown,Right,20.0,20.01,75.72618
34254,PSS,WW,Brown,Right,20.0,20.043,74.8323
34254,PSS,EE,Brown,Right,20.0,20.091,76.05288
34254,PSS,WW,Brown,Right,20.0,20.023,75.5077
34254,PSS,EE,Brown,Right,20.0,20.007,76.74498
34254,PSS,WW,Brown,Right,20.0,20.004,74.8744
34254,PSS,EE,Brown,Right,20.0,20.014,76.36491000000001
34254,PSS,WW,Brown,Right,20.0,20.002,75.24868
34254,PSS,EE,Brown,Right,20.0,20.003,77.16176
34254,PSS,WW,Brown,Right,20.0,20.002,74.96855000000001
34254,PSS,EE,Brown,Right,20.0,20.014,75.69536000000001
34254,PSS,WW,Brown,Right,20.0,20.004,74.87068
34254,PSS,EE,Brown,Right,20.0,20.007,75.37556
34254,PSS,WW,Brown,Right,20.0,20.004,74.39881
34254,PSS,EE,Brown,Right,20.0,20.016,76.15163000000001
34254,PSS,WW,Brown,Right,20.0,19.98,75.63092
34254,PSS,EE,Brown,Right,20.0,20.003,75.80384
34254,PSS,WW,Brown,Right,20.0,20.001,74.23722000000001
34254,PSS,EE,Brown,Right,20.0,20.009,75.41395
34254,PSS,WW,Brown,Right,20.0,20.0,74.67674000000001
34254,PSS,EE,Brown,Right,20.0,20.001,75.93541
34254,PSS,WW,Brown,Right,20.0,20.003,73.86547
34254,PSS,EE,Brown,Right,20.0,20.026,74.56748
34254,PSS,WW,Brown,Right,20.0,20.004,73.60283
34254,PSS,EE,Brown,Right,20.0,20.009,72.5591
34254,PSS,WW,Brown,Right,20.0,20.0,71.60432000000002
34254,PSS,EE,Brown,Right,20.0,20.014,78.04238000000001
34254,PSS,WW,Brown,Right,20.0,20.003,75.63592999999999
34254,PSS,EE,Brown,Right,20.0,20.003,77.68516000000001
34254,PSS,WW,Brown,Right,20.0,20.002,75.83863000000001
34254,PSS,EE,Brown,Right,20.0,20.03,76.65988
34254,PSS,WW,Brown,Right,20.0,20.003,75.07157000000001
34254,PSS,EE,Brown,Right,20.0,19.999,75.71593
34254,PSS,WW,Brown,Right,20.0,20.005,74.19328
34254,PSS,EE,Brown,Right,20.0,20.016,74.99133
34254,PSS,WW,Brown,Right,20.0,20.002,73.47213
34254,PSS,EE,Brown,Right,20.0,20.006,74.78922
34254,PSS,WW,Brown,Right,20.0,20.041,72.94832000000001
34254,PSS,EE,Brown,Right,20.0,20.101,75.32453
34254,PSS,WW,Brown,Right,20.0,20.033,73.53533
34254,PSS,EE,Brown,Right,20.0,20.004,74.46217
34254,PSS,WW,Brown,Right,20.0,20.0,73.20389
34254,PSS,EE,Brown,Right,20.0,20.018,73.8647
34254,PSS,WW,Brown,Right,20.0,20.001,72.93349
34254,PSS,EE,Brown,Right,20.0,20.001,74.4025
34254,PSS,WW,Brown,Right,20.0,20.008,73.22254
34254,PSS,EE,Brown,Right,20.0,20.024,73.61703999999999
34254,PSS,WW,Brown,Right,20.0,20.001,72.78619
34340,PSS,WW,Brown,Right,20.0,20.025,80.76925
34340,PSS,EE,Brown,Right,20.0,20.075,79.47186
34340,PSS,WW,Brown,Right,20.0,20.013,78.96594
34340,PSS,EE,Brown,Right,20.0,20.007,79.35133
34340,PSS,WW,Brown,Right,20.0,20.026,78.96203
34340,PSS,EE,Brown,Right,20.0,20.087,79.88023
34340,PSS,WW,Brown,Right,20.0,20.034,79.52222
34354,2S,EE,Perugia,Left,20.0,20.0,84.052683131
34354,2S,EE,Perugia,Left,20.0,20.0,84.34262057299999
34354,2S,WW,Perugia,Left,20.0,20.0,82.40126273
34354,2S,EE,Perugia,Left,20.0,20.0,83.73703272
34354,2S,WW,Perugia,Left,20.0,20.0,81.82044250000001
34352,2S,EE,Perugia,Left,20.0,20.0,77.027745189
34352,2S,WW,Perugia,Left,20.0,20.0,76.14142575700001
34352,2S,EE,Perugia,Left,20.0,20.0,75.84941898699999
34352,2S,WW,Perugia,Left,20.0,20.0,74.98637225200001
34352,2S,EE,Perugia,Left,20.0,20.0,75.866544188
34352,2S,WW,Perugia,Left,20.0,20.0,74.727710544
34352,2S,EE,Perugia,Left,20.0,20.0,75.19880841899999
34352,2S,WW,Perugia,Left,20.0,20.0,73.829659707
34352,2S,EE,Perugia,Left,20.0,20.0,73.43115840200001
34352,2S,WW,Perugia,Left,20.0,20.0,72.282726558
34353,2S,EE,Brown,Right,20.0,20.002,72.39874
34353,2S,WW,Brown,Right,20.0,20.049,71.96514
34353,2S,EE,Brown,Right,20.0,20.095,84.67061
34353,2S,WW,Brown,Right,20.0,20.043,83.11359
34353,2S,EE,Brown,Right,20.0,20.016,85.00898
34353,2S,WW,Brown,Right,20.0,20.056,81.88222999999999
34353,2S,EE,Brown,Right,20.0,20.096,87.44905
34353,2S,WW,Brown,Right,20.0,20.07,84.26445
34353,2S,EE,Brown,Right,20.0,20.034,84.06103
34353,2S,WW,Brown,Right,20.0,20.064,83.37019000000001
34353,2S,EE,Brown,Right,20.0,20.104,83.72650999999999
34353,2S,WW,Brown,Right,20.0,20.045,82.57222
34353,2S,EE,Brown,Right,20.0,20.006,36.837120000000006
34353,2S,WW,Brown,Right,20.0,20.043,87.52975
34353,2S,EE,Brown,Right,20.0,20.093,83.13450999999999
34353,2S,WW,Brown,Right,20.0,20.051,38.76932
34353,2S,EE,Brown,Right,20.0,20.012,84.51367
34353,2S,WW,Brown,Right,20.0,20.047,84.51603
34353,2S,EE,Brown,Right,20.0,20.091,82.40313
34353,2S,WW,Brown,Right,20.0,20.041,81.52699000000001
34353,2S,EE,Brown,Right,20.0,20.009,82.0146
34353,2S,WW,Brown,Right,20.0,20.004,79.91671000000001
34353,2S,EE,Brown,Right,20.0,20.012,81.58762
34353,2S,WW,Brown,Right,20.0,20.008,79.53516
34353,2S,EE,Brown,Right,20.0,20.005,79.47093
34353,2S,WW,Brown,Right,20.0,20.015,77.48612
34353,2S,EE,Brown,Right,20.0,20.016,79.18196
34353,2S,WW,Brown,Right,20.0,20.005,78.22552
34353,2S,EE,Brown,Right,20.0,20.008,75.12227
34353,2S,WW,Brown,Right,20.0,20.003,74.18375
34353,2S,EE,Brown,Right,20.0,20.011,72.65374000000001
34353,2S,WW,Brown,Right,20.0,20.002,72.52969
34357,2S,EE,Perugia,Left,20.0,20.0,81.716698619
34357,2S,WW,Perugia,Left,20.0,20.0,79.88240962900001
34357,2S,EE,Perugia,Left,20.0,20.0,79.398346234
34357,2S,WW,Perugia,Left,20.0,20.0,78.957594147
34357,2S,EE,Perugia,Left,20.0,20.0,78.40660329699999
34357,2S,WW,Perugia,Left,20.0,20.0,78.063171619
34357,2S,EE,Perugia,Left,20.0,20.0,77.774825506
34357,2S,WW,Perugia,Left,20.0,20.0,76.71016541899999
34357,2S,EE,Perugia,Left,20.0,20.0,77.40288769200001
34357,2S,WW,Perugia,Left,20.0,20.0,76.852069978
34357,2S,EE,Perugia,Left,20.0,20.0,77.075673979
34357,2S,WW,Perugia,Left,20.0,20.0,75.950971586
34357,2S,EE,Perugia,Left,20.0,20.0,76.51457797100001
34357,2S,WW,Perugia,Left,20.0,20.0,75.251930364
34357,2S,EE,Perugia,Left,20.0,20.0,76.995222883
34357,2S,WW,Perugia,Left,20.0,20.0,75.84691288200001
34357,2S,EE,Perugia,Left,20.0,20.0,76.17943534700001
34357,2S,WW,Perugia,Left,20.0,20.0,74.793337993
34357,2S,EE,Perugia,Left,20.0,20.0,76.15271329400001
34357,2S,WW,Perugia,Left,20.0,20.0,74.24234402600001
34357,2S,EE,Perugia,Left,20.0,20.0,79.533516827
34357,2S,EE,Perugia,Left,20.0,20.0,78.927752397
34357,2S,EE,Perugia,Left,20.0,20.0,78.86849891
34354,2S,EE,Perugia,Left,20.0,20.0,84.005354975
34354,2S,WW,Perugia,Left,20.0,20.0,80.16430392599999
34354,2S,EE,Perugia,Left,20.0,20.0,81.47588752
34354,2S,WW,Perugia,Left,20.0,20.0,79.048731585
34354,2S,EE,Perugia,Left,20.0,20.0,80.565609025
34354,2S,WW,Perugia,Left,20.0,20.0,79.029221065
34354,2S,WW,Perugia,Left,20.0,20.0,81.936971058
34354,2S,EE,Perugia,Left,20.0,20.0,79.261846106
34354,2S,WW,Perugia,Left,20.0,20.0,77.48822056600001
34354,2S,EE,Perugia,Left,20.0,20.0,78.864110673
34354,2S,WW,Perugia,Left,20.0,20.0,76.603918879
34354,2S,EE,Perugia,Left,20.0,20.0,79.076081371
34354,2S,WW,Perugia,Left,20.0,20.0,77.65679737299999
34354,2S,EE,Perugia,Left,20.0,20.0,78.416930396
34354,2S,WW,Perugia,Left,20.0,20.0,76.527068781
34354,2S,EE,Perugia,Left,20.0,20.0,78.219264986
34354,2S,WW,Perugia,Left,20.0,20.0,76.810624002
34354,2S,EE,Perugia,Left,20.0,20.0,76.775637588
34354,2S,WW,Perugia,Left,20.0,20.0,74.595968839
34354,2S,EE,Perugia,Left,20.0,20.0,86.667359265
34354,2S,WW,Perugia,Left,20.0,20.0,84.20069932
34354,2S,EE,Perugia,Left,20.0,20.0,84.706501915
34354,2S,WW,Perugia,Left,20.0,20.0,84.068487708
34354,2S,EE,Perugia,Left,20.0,20.0,84.37562920100001
34354,2S,WW,Perugia,Left,20.0,20.0,82.380173712
34354,2S,EE,Perugia,Left,20.0,20.0,83.937632348
34354,2S,WW,Perugia,Left,20.0,20.0,82.118378327
34354,2S,EE,Perugia,Left,20.0,20.0,84.560058137
34354,2S,WW,Perugia,Left,20.0,20.0,81.764421508
34354,2S,EE,Perugia,Left,20.0,20.0,81.96557250900001
34354,2S,WW,Perugia,Left,20.0,20.0,81.01339893
34354,2S,EE,Perugia,Left,20.0,20.0,84.543092747
34354,2S,WW,Perugia,Left,20.0,20.0,80.827031696
34354,2S,EE,Perugia,Left,20.0,20.0,84.864103599
34354,2S,WW,Perugia,Left,20.0,20.0,82.85351793800001
34354,2S,EE,Perugia,Left,20.0,20.0,83.88238456799999
34354,2S,WW,Perugia,Left,20.0,20.0,80.90128734
34354,2S,EE,Perugia,Left,20.0,20.0,84.84987236100001
34354,2S,WW,Perugia,Left,20.0,20.0,83.337873284
34354,2S,EE,Perugia,Left,20.0,20.0,78.870118906
34354,2S,WW,Perugia,Left,20.0,20.0,76.801129009
34357,2S,EE,Perugia,Left,20.0,20.0,77.550030271
34357,2S,WW,Perugia,Left,20.0,20.0,77.32304708000001
34357,2S,EE,Perugia,Left,20.0,20.0,78.78501409500001
34357,2S,WW,Perugia,Left,20.0,20.0,77.490379479
34357,2S,EE,Perugia,Left,20.0,20.0,77.474858771
34357,2S,WW,Perugia,Left,20.0,20.0,75.689177216
34359,2S,EE,Brown,Right,20.0,20.003,76.81101
34359,2S,WW,Brown,Right,20.0,20.001,73.57861
34359,2S,EE,Brown,Right,20.0,20.001,84.88791
34359,2S,WW,Brown,Right,20.0,20.007,80.78075
34359,2S,EE,Brown,Right,20.0,20.004,84.60843
34359,2S,WW,Brown,Right,20.0,20.006,81.00691
34359,2S,EE,Brown,Right,20.0,20.01,83.84961
34359,2S,WW,Brown,Right,20.0,20.006,80.62188
34359,2S,EE,Brown,Right,20.0,20.003,82.05678999999999
34359,2S,WW,Brown,Right,20.0,20.002,79.89686
34359,2S,EE,Brown,Right,20.0,20.01,80.7789
34359,2S,WW,Brown,Right,20.0,20.007,77.65075
34359,2S,EE,Brown,Right,20.0,20.008,81.75639
34359,2S,WW,Brown,Right,20.0,19.998,78.90289
34359,2S,EE,Brown,Right,20.0,20.008,81.05282000000001
34359,2S,WW,Brown,Right,20.0,19.998,78.14158
34359,2S,EE,Brown,Right,20.0,20.002,80.795
34359,2S,WW,Brown,Right,20.0,20.001,77.14618
34359,2S,EE,Brown,Right,20.0,20.012,78.19460000000001
34359,2S,WW,Brown,Right,20.0,20.003,75.54911
34359,2S,EE,Brown,Right,20.0,20.006,80.32407
34359,2S,WW,Brown,Right,20.0,20.002,83.36863000000001
34359,2S,EE,Brown,Right,20.0,20.01,83.70022999999999
34359,2S,WW,Brown,Right,20.0,20.003,81.77694000000001
34359,2S,EE,Brown,Right,20.0,20.007,84.44869
34359,2S,WW,Brown,Right,20.0,20.005,83.95528
34359,2S,EE,Brown,Right,20.0,20.007,83.52486999999999
34359,2S,WW,Brown,Right,20.0,20.009,81.2552
34341,PSS,EE,Brown,Right,20.0,20.069,80.50624
34341,PSS,WW,Brown,Right,20.0,20.027,77.96923
34341,PSS,EE,Brown,Right,20.0,20.003,80.53645
34341,PSS,WW,Brown,Right,20.0,20.008,78.33641
34341,PSS,EE,Brown,Right,20.0,20.022,80.04031
34341,PSS,WW,Brown,Right,20.0,20.061,77.6904
34341,PSS,EE,Brown,Right,20.0,20.11,81.47894000000001
34341,PSS,WW,Brown,Right,20.0,20.052,81.33496000000001
34341,PSS,EE,Brown,Right,20.0,20.015,81.92712
