Extended_Flutes_28-Jan-21_10:38:32 AM	Left_PQC1_FETPSs_trans	
Temperature(C)= 19.6	Humidity(%)= 20.2	Bias(V)= 100.000E-3
Current_Limit(A) = 10.000E-6	Settling_time(s) = 0.5	
		
Voltage (V)	Current (A)
-5.000E+0	830.880E-15
-4.900E+0	615.460E-15
-4.800E+0	568.880E-15
-4.700E+0	563.190E-15
-4.600E+0	568.170E-15
-4.500E+0	574.610E-15
-4.400E+0	577.580E-15
-4.300E+0	583.490E-15
-4.200E+0	582.700E-15
-4.100E+0	591.480E-15
-4.000E+0	592.190E-15
-3.900E+0	600.400E-15
-3.800E+0	598.950E-15
-3.700E+0	603.570E-15
-3.600E+0	611.730E-15
-3.500E+0	613.110E-15
-3.400E+0	616.290E-15
-3.300E+0	620.720E-15
-3.200E+0	624.110E-15
-3.100E+0	634.350E-15
-3.000E+0	639.930E-15
-2.900E+0	643.700E-15
-2.800E+0	652.980E-15
-2.700E+0	671.470E-15
-2.600E+0	686.270E-15
-2.500E+0	720.450E-15
-2.400E+0	789.560E-15
-2.300E+0	905.110E-15
-2.200E+0	1.036E-12
-2.100E+0	1.127E-12
-2.000E+0	1.193E-12
-1.900E+0	1.218E-12
-1.800E+0	1.229E-12
-1.700E+0	1.247E-12
-1.600E+0	1.250E-12
-1.500E+0	1.244E-12
-1.400E+0	1.239E-12
-1.300E+0	1.234E-12
-1.200E+0	1.235E-12
-1.100E+0	1.239E-12
-1.000E+0	1.227E-12
-900.000E-3	1.229E-12
-800.000E-3	1.227E-12
-700.000E-3	1.223E-12
-600.000E-3	1.231E-12
-500.000E-3	1.229E-12
-400.000E-3	1.225E-12
-300.000E-3	1.227E-12
-200.000E-3	1.224E-12
-100.000E-3	1.226E-12
0.000E+0	1.240E-12
100.000E-3	1.227E-12
200.000E-3	1.229E-12
300.000E-3	1.227E-12
400.000E-3	1.232E-12
500.000E-3	1.230E-12
600.000E-3	1.237E-12
700.000E-3	1.234E-12
800.000E-3	1.235E-12
900.000E-3	1.236E-12
1.000E+0	1.237E-12
1.100E+0	1.237E-12
1.200E+0	1.247E-12
1.300E+0	1.252E-12
1.400E+0	1.255E-12
1.500E+0	1.267E-12
1.600E+0	1.292E-12
1.700E+0	1.323E-12
1.800E+0	1.370E-12
1.900E+0	1.454E-12
2.000E+0	1.601E-12
2.100E+0	1.864E-12
2.200E+0	2.347E-12
2.300E+0	3.314E-12
2.400E+0	5.380E-12
2.500E+0	10.481E-12
2.600E+0	24.964E-12
2.700E+0	63.362E-12
2.800E+0	167.126E-12
2.900E+0	1.087E-9
3.000E+0	1.723E-9
3.100E+0	4.573E-9
3.200E+0	11.198E-9
3.300E+0	25.141E-9
3.400E+0	52.328E-9
3.500E+0	101.103E-9
3.600E+0	182.150E-9
3.700E+0	304.146E-9
3.800E+0	479.356E-9
3.900E+0	710.768E-9
4.000E+0	993.669E-9
4.100E+0	1.317E-6
4.200E+0	1.665E-6
4.300E+0	2.017E-6
4.400E+0	2.361E-6
4.500E+0	2.691E-6
4.600E+0	3.004E-6
4.700E+0	3.295E-6
4.800E+0	3.568E-6
4.900E+0	3.823E-6
5.000E+0	4.064E-6
5.100E+0	4.287E-6
5.200E+0	4.499E-6
5.300E+0	4.699E-6
5.400E+0	4.891E-6
5.500E+0	5.075E-6
5.600E+0	5.251E-6
5.700E+0	5.416E-6
5.800E+0	5.579E-6
5.900E+0	5.737E-6
6.000E+0	5.888E-6
6.100E+0	6.033E-6
6.200E+0	6.174E-6
6.300E+0	6.313E-6
6.400E+0	6.448E-6
6.500E+0	6.581E-6
6.600E+0	6.711E-6
6.700E+0	6.836E-6
6.800E+0	6.959E-6
6.900E+0	7.081E-6
7.000E+0	7.202E-6
7.100E+0	7.320E-6
7.200E+0	7.438E-6
7.300E+0	7.550E-6
7.400E+0	7.663E-6
7.500E+0	7.772E-6
7.600E+0	7.883E-6
7.700E+0	7.990E-6
7.800E+0	8.098E-6
7.900E+0	8.201E-6
8.000E+0	8.308E-6
8.100E+0	8.411E-6
8.200E+0	8.513E-6
8.300E+0	8.617E-6
8.400E+0	8.711E-6
8.500E+0	8.813E-6
8.600E+0	8.908E-6
8.700E+0	9.007E-6
