Extended_Flutes_27-Jan-21_9:32:48 AM	Left_PQC1_FETPSs_trans	
Temperature(C)= 18.0	Humidity(%)= 26.1	Bias(V)= 100.000E-3
Current_Limit(A) = 10.000E-6	Settling_time(s) = 0.5	
		
Voltage (V)	Current (A)
-5.000E+0	746.780E-15
-4.900E+0	516.300E-15
-4.800E+0	501.200E-15
-4.700E+0	516.860E-15
-4.600E+0	521.240E-15
-4.500E+0	531.360E-15
-4.400E+0	539.430E-15
-4.300E+0	550.580E-15
-4.200E+0	557.720E-15
-4.100E+0	564.160E-15
-4.000E+0	574.690E-15
-3.900E+0	579.510E-15
-3.800E+0	579.950E-15
-3.700E+0	577.500E-15
-3.600E+0	582.990E-15
-3.500E+0	586.300E-15
-3.400E+0	587.850E-15
-3.300E+0	604.600E-15
-3.200E+0	609.290E-15
-3.100E+0	609.600E-15
-3.000E+0	617.520E-15
-2.900E+0	626.650E-15
-2.800E+0	633.940E-15
-2.700E+0	642.000E-15
-2.600E+0	659.950E-15
-2.500E+0	671.710E-15
-2.400E+0	687.900E-15
-2.300E+0	737.110E-15
-2.200E+0	819.330E-15
-2.100E+0	935.990E-15
-2.000E+0	1.023E-12
-1.900E+0	1.075E-12
-1.800E+0	1.107E-12
-1.700E+0	1.121E-12
-1.600E+0	1.132E-12
-1.500E+0	1.148E-12
-1.400E+0	1.188E-12
-1.300E+0	1.194E-12
-1.200E+0	1.183E-12
-1.100E+0	1.177E-12
-1.000E+0	1.173E-12
-900.000E-3	1.170E-12
-800.000E-3	1.162E-12
-700.000E-3	1.146E-12
-600.000E-3	1.134E-12
-500.000E-3	1.124E-12
-400.000E-3	1.114E-12
-300.000E-3	1.110E-12
-200.000E-3	1.113E-12
-100.000E-3	1.110E-12
0.000E+0	1.127E-12
100.000E-3	1.118E-12
200.000E-3	1.113E-12
300.000E-3	1.153E-12
400.000E-3	1.167E-12
500.000E-3	1.174E-12
600.000E-3	1.171E-12
700.000E-3	1.151E-12
800.000E-3	1.152E-12
900.000E-3	1.141E-12
1.000E+0	1.136E-12
1.100E+0	1.146E-12
1.200E+0	1.176E-12
1.300E+0	1.186E-12
1.400E+0	1.160E-12
1.500E+0	1.144E-12
1.600E+0	1.146E-12
1.700E+0	1.145E-12
1.800E+0	1.148E-12
1.900E+0	1.159E-12
2.000E+0	1.168E-12
2.100E+0	1.186E-12
2.200E+0	1.212E-12
2.300E+0	1.255E-12
2.400E+0	1.334E-12
2.500E+0	1.462E-12
2.600E+0	1.714E-12
2.700E+0	2.233E-12
2.800E+0	3.385E-12
2.900E+0	6.207E-12
3.000E+0	13.786E-12
3.100E+0	38.346E-12
3.200E+0	101.803E-12
3.300E+0	832.932E-12
3.400E+0	1.043E-9
3.500E+0	2.854E-9
3.600E+0	7.122E-9
3.700E+0	16.399E-9
3.800E+0	34.891E-9
3.900E+0	69.249E-9
4.000E+0	128.435E-9
4.100E+0	222.910E-9
4.200E+0	365.456E-9
4.300E+0	562.799E-9
4.400E+0	818.050E-9
4.500E+0	1.123E-6
4.600E+0	1.466E-6
4.700E+0	1.827E-6
4.800E+0	2.188E-6
4.900E+0	2.541E-6
5.000E+0	2.876E-6
5.100E+0	3.192E-6
5.200E+0	3.484E-6
5.300E+0	3.758E-6
5.400E+0	4.014E-6
5.500E+0	4.254E-6
5.600E+0	4.477E-6
5.700E+0	4.690E-6
5.800E+0	4.892E-6
5.900E+0	5.082E-6
6.000E+0	5.265E-6
6.100E+0	5.445E-6
6.200E+0	5.621E-6
6.300E+0	5.790E-6
6.400E+0	5.952E-6
6.500E+0	6.105E-6
6.600E+0	6.258E-6
6.700E+0	6.400E-6
6.800E+0	6.537E-6
6.900E+0	6.672E-6
7.000E+0	6.807E-6
7.100E+0	6.937E-6
7.200E+0	7.065E-6
7.300E+0	7.187E-6
7.400E+0	7.310E-6
7.500E+0	7.430E-6
7.600E+0	7.547E-6
7.700E+0	7.657E-6
7.800E+0	7.749E-6
7.900E+0	7.807E-6
8.000E+0	7.915E-6
8.100E+0	8.018E-6
8.200E+0	8.126E-6
8.300E+0	8.229E-6
8.400E+0	8.329E-6
8.500E+0	8.432E-6
8.600E+0	8.533E-6
8.700E+0	8.626E-6
8.800E+0	8.728E-6
8.900E+0	8.820E-6
9.000E+0	8.917E-6
9.100E+0	9.010E-6
