Extended_Flutes_26-Jan-21_9:37:34 AM	Left_PQC1_FETPSs_trans	
Temperature(C)= 18.2	Humidity(%)= 27.2	Bias(V)= 100.000E-3
Current_Limit(A) = 10.000E-6	Settling_time(s) = 0.5	
		
Voltage (V)	Current (A)
-5.000E+0	606.970E-15
-4.900E+0	455.180E-15
-4.800E+0	447.090E-15
-4.700E+0	462.010E-15
-4.600E+0	476.450E-15
-4.500E+0	493.010E-15
-4.400E+0	507.810E-15
-4.300E+0	510.860E-15
-4.200E+0	531.290E-15
-4.100E+0	539.680E-15
-4.000E+0	551.190E-15
-3.900E+0	554.690E-15
-3.800E+0	566.510E-15
-3.700E+0	575.020E-15
-3.600E+0	585.440E-15
-3.500E+0	579.930E-15
-3.400E+0	594.260E-15
-3.300E+0	601.340E-15
-3.200E+0	620.860E-15
-3.100E+0	624.820E-15
-3.000E+0	644.970E-15
-2.900E+0	661.690E-15
-2.800E+0	697.040E-15
-2.700E+0	758.430E-15
-2.600E+0	866.050E-15
-2.500E+0	973.490E-15
-2.400E+0	1.038E-12
-2.300E+0	1.089E-12
-2.200E+0	1.105E-12
-2.100E+0	1.118E-12
-2.000E+0	1.130E-12
-1.900E+0	1.124E-12
-1.800E+0	1.119E-12
-1.700E+0	1.121E-12
-1.600E+0	1.111E-12
-1.500E+0	1.109E-12
-1.400E+0	1.108E-12
-1.300E+0	1.107E-12
-1.200E+0	1.110E-12
-1.100E+0	1.113E-12
-1.000E+0	1.111E-12
-900.000E-3	1.119E-12
-800.000E-3	1.117E-12
-700.000E-3	1.117E-12
-600.000E-3	1.119E-12
-500.000E-3	1.117E-12
-400.000E-3	1.121E-12
-300.000E-3	1.129E-12
-200.000E-3	1.129E-12
-100.000E-3	1.129E-12
0.000E+0	1.138E-12
100.000E-3	1.131E-12
200.000E-3	1.133E-12
300.000E-3	1.133E-12
400.000E-3	1.135E-12
500.000E-3	1.135E-12
600.000E-3	1.141E-12
700.000E-3	1.141E-12
800.000E-3	1.144E-12
900.000E-3	1.147E-12
1.000E+0	1.150E-12
1.100E+0	1.161E-12
1.200E+0	1.172E-12
1.300E+0	1.183E-12
1.400E+0	1.208E-12
1.500E+0	1.240E-12
1.600E+0	1.302E-12
1.700E+0	1.405E-12
1.800E+0	1.566E-12
1.900E+0	1.847E-12
2.000E+0	2.343E-12
2.100E+0	3.237E-12
2.200E+0	4.825E-12
2.300E+0	7.810E-12
2.400E+0	13.856E-12
2.500E+0	27.822E-12
2.600E+0	58.095E-12
2.700E+0	131.858E-12
2.800E+0	879.662E-12
2.900E+0	1.072E-9
3.000E+0	2.802E-9
3.100E+0	6.897E-9
3.200E+0	15.899E-9
3.300E+0	33.916E-9
3.400E+0	67.396E-9
3.500E+0	125.176E-9
3.600E+0	215.904E-9
3.700E+0	352.092E-9
3.800E+0	539.315E-9
3.900E+0	780.762E-9
4.000E+0	1.069E-6
4.100E+0	1.394E-6
4.200E+0	1.738E-6
4.300E+0	2.085E-6
4.400E+0	2.422E-6
4.500E+0	2.745E-6
4.600E+0	3.052E-6
4.700E+0	3.339E-6
4.800E+0	3.608E-6
4.900E+0	3.859E-6
5.000E+0	4.096E-6
5.100E+0	4.319E-6
5.200E+0	4.528E-6
5.300E+0	4.728E-6
5.400E+0	4.917E-6
5.500E+0	5.100E-6
5.600E+0	5.274E-6
5.700E+0	5.440E-6
5.800E+0	5.599E-6
5.900E+0	5.754E-6
6.000E+0	5.905E-6
6.100E+0	6.050E-6
6.200E+0	6.191E-6
6.300E+0	6.328E-6
6.400E+0	6.462E-6
6.500E+0	6.591E-6
6.600E+0	6.716E-6
6.700E+0	6.842E-6
6.800E+0	6.965E-6
6.900E+0	7.084E-6
7.000E+0	7.200E-6
7.100E+0	7.318E-6
7.200E+0	7.435E-6
7.300E+0	7.546E-6
7.400E+0	7.654E-6
7.500E+0	7.761E-6
7.600E+0	7.866E-6
7.700E+0	7.972E-6
7.800E+0	8.075E-6
7.900E+0	8.180E-6
8.000E+0	8.280E-6
8.100E+0	8.384E-6
8.200E+0	8.480E-6
8.300E+0	8.578E-6
8.400E+0	8.674E-6
8.500E+0	8.773E-6
8.600E+0	8.869E-6
8.700E+0	8.964E-6
8.800E+0	9.056E-6
