batch_number,Type,Orientation,Location,KIND_OF_HM_SET_ID,TEMP_SET_DEGC,AV_TEMP_DEGC,R_OHM
34330,2S,WW,Perugia,Left,,,83.810142286
34330,2S,WW,Perugia,Left,,,83.810142286
34330,2S,WW,Perugia,Right,,,89.010218772
34252,PSS,EE,Brown,Right,20.0,19.997,93.97549000000001
34252,PSS,EE,Brown,Left,20.0,20.053,102.652
34252,PSS,WW,Brown,Right,20.0,20.016,101.41250000000001
34252,PSS,WW,Brown,Left,20.0,20.086,125.4127
34252,PSS,EE,Brown,Right,20.0,20.101,95.61097000000001
34252,PSS,EE,Brown,Left,20.0,20.034,98.12659
34252,PSS,WW,Brown,Left,20.0,20.042,99.17987
34252,PSS,WW,Brown,Right,20.0,20.011,95.68298
34252,PSS,EE,Brown,Right,20.0,20.0,96.65685
34252,PSS,EE,Brown,Left,20.0,20.018,98.52962
34252,PSS,WW,Brown,Left,20.0,20.059,101.0043
34252,PSS,WW,Brown,Right,20.0,20.001,96.91455
34252,PSS,EE,Brown,Right,20.0,20.028,94.05517
34252,PSS,EE,Brown,Left,20.0,20.066,96.92017
34252,PSS,WW,Brown,Right,20.0,20.004,94.76350000000001
34252,PSS,WW,Brown,Left,20.0,20.063,97.57487
34252,PSS,EE,Brown,Right,20.0,20.028,94.52185000000001
34252,PSS,EE,Brown,Left,20.0,20.101,94.93357
34252,PSS,WW,Brown,Left,20.0,20.132,97.21652
34252,PSS,WW,Brown,Right,20.0,20.068,92.44149
34252,PSS,EE,Brown,Right,20.0,20.116,95.06907000000001
34252,PSS,EE,Brown,Left,20.0,20.09,96.12342
34252,PSS,WW,Brown,Right,20.0,20.064,92.71395
34252,PSS,WW,Brown,Left,20.0,20.106,92.35169
34252,PSS,EE,Brown,Left,20.0,20.016,103.45710000000001
34252,PSS,EE,Brown,Right,20.0,20.042,96.82646000000001
34252,PSS,WW,Brown,Right,20.0,20.069,91.97788000000001
34252,PSS,WW,Brown,Left,20.0,20.062,101.7603
34252,PSS,EE,Brown,Right,20.0,20.109,94.34225
34252,PSS,EE,Brown,Left,20.0,20.099,93.21464999999999
34252,PSS,WW,Brown,Right,20.0,20.053,91.58700999999999
34252,PSS,WW,Brown,Left,20.0,20.108,95.90871000000001
34252,PSS,EE,Brown,Left,20.0,20.177,99.93329
34252,PSS,EE,Brown,Right,20.0,20.064,94.9222
34252,PSS,WW,Brown,Right,20.0,20.079,94.68601
34252,PSS,WW,Brown,Left,20.0,20.189,103.8634
34252,PSS,EE,Brown,Left,20.0,20.147,100.2705
34252,PSS,EE,Brown,Right,20.0,20.092,93.67433
34252,PSS,WW,Brown,Right,20.0,20.07,84.99917
34252,PSS,WW,Brown,Left,20.0,20.125,99.28424000000001
34252,PSS,EE,Brown,Right,20.0,20.033,100.51830000000001
34252,PSS,EE,Brown,Left,20.0,20.111,102.2008
34252,PSS,WW,Brown,Right,20.0,20.044,95.63169
34252,PSS,WW,Brown,Left,20.0,20.089,104.0262
34252,PSS,EE,Brown,Left,20.0,20.096,103.4269
34252,PSS,EE,Brown,Right,20.0,20.09,96.09787
34252,PSS,WW,Brown,Left,20.0,20.081,101.3304
34252,PSS,WW,Brown,Right,20.0,20.051,93.63969
34252,PSS,EE,Brown,Left,20.0,20.061,102.6732
34252,PSS,EE,Brown,Right,20.0,20.02,97.82524000000001
34252,PSS,WW,Brown,Right,20.0,20.025,96.05373
34252,PSS,WW,Brown,Left,20.0,20.077,104.57560000000001
34252,PSS,EE,Brown,Left,20.0,20.035,96.65947
34252,PSS,EE,Brown,Right,20.0,20.069,97.31044
34252,PSS,WW,Brown,Right,20.0,20.033,93.52001
34252,PSS,WW,Brown,Left,20.0,20.049,100.1713
34332,2S,EE,Perugia,Left,20.0,20.0,69.69946035
34332,2S,EE,Perugia,Right,20.0,20.0,76.745532136
34332,2S,WW,Perugia,Right,20.0,20.0,75.26162263100001
34332,2S,WW,Perugia,Left,20.0,20.0,69.433409236
34332,2S,EE,Perugia,Left,20.0,20.0,73.636218415
34332,2S,EE,Perugia,Right,20.0,20.0,86.76993539600001
34332,2S,WW,Perugia,Right,20.0,20.0,84.47781753400001
34332,2S,WW,Perugia,Left,20.0,20.0,73.85480798
34332,2S,EE,Perugia,Left,20.0,20.0,64.860234073
34332,2S,EE,Perugia,Right,20.0,20.0,85.495020428
34332,2S,WW,Perugia,Left,20.0,20.0,72.12868631600001
34332,2S,WW,Perugia,Right,20.0,20.0,79.813709637
34332,2S,EE,Perugia,Right,20.0,20.0,91.405009631
34332,2S,EE,Perugia,Left,20.0,20.0,91.42652995300001
34332,2S,WW,Perugia,Left,20.0,20.0,95.78164879500001
34332,2S,WW,Perugia,Right,20.0,20.0,74.85451593399999
34346,2S,EE,Perugia,Right,20.0,20.0,109.62335094999999
34346,2S,EE,Perugia,Left,20.0,20.0,111.32505471900001
34346,2S,WW,Perugia,Right,20.0,20.0,110.555671735
34346,2S,WW,Perugia,Left,20.0,20.0,119.175959424
34346,2S,EE,Perugia,Left,20.0,20.0,83.21575893500001
34346,2S,WW,Perugia,Left,20.0,20.0,85.889022018
34346,2S,EE,Perugia,Left,20.0,20.0,85.058951389
34346,2S,EE,Perugia,Right,20.0,20.0,92.970161115
34346,2S,WW,Perugia,Right,20.0,20.0,89.10440775699999
34346,2S,WW,Perugia,Left,20.0,20.0,87.96097149500001
34346,2S,EE,Perugia,Right,20.0,20.0,93.346220512
34346,2S,EE,Perugia,Left,20.0,20.0,87.17268625
34346,2S,WW,Perugia,Left,20.0,20.0,91.628241941
34346,2S,EE,Perugia,Left,20.0,20.0,93.599114225
34346,2S,EE,Perugia,Right,20.0,20.0,94.679538855
34346,2S,WW,Perugia,Left,20.0,20.0,94.428027425
34346,2S,WW,Perugia,Right,20.0,20.0,91.487727285
34346,2S,EE,Perugia,Right,20.0,20.0,88.130828808
34346,2S,EE,Perugia,Left,20.0,20.0,90.619205802
34346,2S,WW,Perugia,Left,20.0,20.0,89.937702343
34346,2S,WW,Perugia,Right,20.0,20.0,89.239939059
34346,2S,EE,Perugia,Right,20.0,20.0,63.984378243
34346,2S,EE,Perugia,Left,20.0,20.0,60.756738063
34346,2S,WW,Perugia,Left,20.0,20.0,59.351557158000006
34346,2S,WW,Perugia,Right,20.0,20.0,63.61624008100001
34346,2S,EE,Perugia,Left,20.0,20.0,90.50894166
34346,2S,EE,Perugia,Right,20.0,20.0,97.42995143899999
34346,2S,WW,Perugia,Left,20.0,20.0,85.908404418
34346,2S,WW,Perugia,Right,20.0,20.0,92.54690700500001
34346,2S,EE,Perugia,Right,20.0,20.0,98.21385820600001
34346,2S,EE,Perugia,Left,20.0,20.0,98.064054792
34346,2S,WW,Perugia,Right,20.0,20.0,92.154315908
34346,2S,WW,Perugia,Left,20.0,20.0,90.781616908
34346,2S,EE,Perugia,Right,20.0,20.0,86.701728313
34346,2S,EE,Perugia,Left,20.0,20.0,100.038684231
34346,2S,WW,Perugia,Right,20.0,20.0,85.044786399
34346,2S,WW,Perugia,Left,20.0,20.0,107.02854912100001
34348,2S,EE,Perugia,Left,20.0,20.0,66.713238784
34348,2S,WW,Perugia,Left,20.0,20.0,69.714159357
34348,2S,EE,Perugia,Left,20.0,20.0,71.460698394
34348,2S,WW,Perugia,Left,20.0,20.0,75.206394099
34348,2S,EE,Perugia,Left,20.0,20.0,73.003072766
34348,2S,WW,Perugia,Left,20.0,20.0,76.02382742200001
34348,2S,EE,Perugia,Left,20.0,20.0,81.617931056
34348,2S,WW,Perugia,Left,20.0,20.0,86.242819318
34348,2S,EE,Perugia,Left,20.0,20.0,83.516092262
34348,2S,WW,Perugia,Left,20.0,20.0,88.56124148800001
34348,2S,EE,Perugia,Left,20.0,20.0,87.743495526
34348,2S,WW,Perugia,Left,20.0,20.0,87.028844643
34348,2S,EE,Perugia,Left,20.0,20.0,86.453189554
34348,2S,WW,Perugia,Left,20.0,20.0,88.457184412
34348,2S,EE,Perugia,Left,20.0,20.0,75.049362763
34348,2S,WW,Perugia,Left,20.0,20.0,85.061682332
34348,2S,EE,Perugia,Left,20.0,20.0,85.749054792
34348,2S,WW,Perugia,Left,20.0,20.0,90.381669195
34348,2S,EE,Perugia,Left,20.0,20.0,82.69806862400002
34348,2S,WW,Perugia,Left,20.0,20.0,87.243070059
34348,2S,EE,Perugia,Left,20.0,20.0,74.325064629
34348,2S,WW,Perugia,Left,20.0,20.0,75.939055951
34348,2S,EE,Perugia,Left,20.0,20.0,87.071244168
34348,2S,WW,Perugia,Left,20.0,20.0,83.331420216
34331,2S,EE,Brown,Right,20.0,20.114,64.47401
34331,2S,EE,Brown,Left,20.0,20.136,59.149750000000004
34331,2S,WW,Brown,Right,20.0,20.053,62.18835
34331,2S,WW,Brown,Left,20.0,20.12,55.11603
34331,2S,EE,Brown,Right,20.0,20.026,64.91301
34331,2S,WW,Brown,Right,20.0,20.082,64.20769
34331,2S,EE,Brown,Right,20.0,20.132,64.62492
34331,2S,WW,Brown,Right,20.0,20.076,63.362989999999996
34331,2S,EE,Brown,Right,20.0,20.05,65.34509
34331,2S,WW,Brown,Right,20.0,20.089,62.61466000000001
34331,2S,EE,Brown,Right,20.0,20.136,69.13647
34331,2S,WW,Brown,Right,20.0,20.078,69.52866
34331,2S,EE,Brown,Right,20.0,20.006,67.48615
34331,2S,WW,Brown,Right,20.0,20.057,63.77248
34331,2S,EE,Brown,Right,20.0,20.107,70.15966
34331,2S,WW,Brown,Right,20.0,20.047,63.9065
34331,2S,EE,Brown,Right,20.0,20.002,74.2112
34331,2S,WW,Brown,Right,20.0,20.036,70.52074
34331,2S,EE,Brown,Right,20.0,20.085,73.29375
34331,2S,WW,Brown,Right,20.0,20.03,64.52702
34331,2S,EE,Brown,Right,20.0,20.008,75.52465
34331,2S,WW,Brown,Right,20.0,20.004,67.15661
34331,2S,EE,Brown,Right,20.0,20.003,71.54121
34331,2S,WW,Brown,Right,20.0,20.004,63.45028
34331,2S,EE,Brown,Right,20.0,20.006,58.376129999999996
34331,2S,WW,Brown,Right,20.0,20.002,60.49454
34331,2S,EE,Brown,Right,20.0,20.005,62.08518
34331,2S,WW,Brown,Right,20.0,20.005,64.79876
34331,2S,EE,Brown,Right,20.0,20.021,61.68189
34331,2S,WW,Brown,Right,20.0,20.094,67.28881
34331,2S,EE,Brown,Right,20.0,20.135,62.96363
34331,2S,WW,Brown,Right,20.0,20.073,66.74571
34331,2S,EE,Brown,Right,20.0,20.021,65.80126
34331,2S,WW,Brown,Right,20.0,20.082,68.35219000000001
34331,2S,EE,Brown,Right,20.0,20.126,63.57367
34331,2S,WW,Brown,Right,20.0,20.065,69.06665
34331,2S,EE,Brown,Right,20.0,20.047,67.77306
34331,2S,WW,Brown,Right,20.0,20.056,73.59075
34331,2S,EE,Brown,Right,20.0,20.109,67.93338
34331,2S,WW,Brown,Right,20.0,20.058,72.25083000000001
34340,PSS,EE,Brown,Right,20.0,20.0,94.09969000000001
34340,PSS,WW,Brown,Right,20.0,20.014,91.57997999999999
34340,PSS,EE,Brown,Right,20.0,20.049,94.06379
34340,PSS,WW,Brown,Right,20.0,20.004,91.23456
34340,PSS,EE,Brown,Right,20.0,20.01,90.43356
34340,PSS,WW,Brown,Right,20.0,20.004,88.96109
34340,PSS,EE,Brown,Right,20.0,20.031,91.08757000000001
34340,PSS,WW,Brown,Right,20.0,20.004,85.48653
34340,PSS,EE,Brown,Right,20.0,20.001,98.61501
34340,PSS,WW,Brown,Right,20.0,20.014,96.19161
34340,PSS,EE,Brown,Right,20.0,20.06,90.93716
34340,PSS,WW,Brown,Right,20.0,20.007,88.01282
34340,PSS,EE,Brown,Right,20.0,20.005,99.36871000000001
34340,PSS,WW,Brown,Right,20.0,20.01,92.62154
34340,PSS,EE,Brown,Right,20.0,20.058,96.61695
34340,PSS,WW,Brown,Right,20.0,20.015,90.50098
34340,PSS,EE,Brown,Right,20.0,20.002,94.07019000000001
34340,PSS,WW,Brown,Right,20.0,20.018,90.33246000000001
34340,PSS,EE,Brown,Right,20.0,20.055,95.92030000000001
34340,PSS,WW,Brown,Right,20.0,20.015,91.19025
34340,PSS,EE,Brown,Right,20.0,20.005,90.99162
34340,PSS,WW,Brown,Right,20.0,20.009,84.31174
34340,PSS,EE,Brown,Right,20.0,20.083,89.34784
34340,PSS,WW,Brown,Right,20.0,20.023,82.50144
34340,PSS,EE,Brown,Right,20.0,20.001,88.33603
34340,PSS,WW,Brown,Right,20.0,20.013,87.31782000000001
34340,PSS,EE,Brown,Right,20.0,20.058,87.88578
34340,PSS,WW,Brown,Right,20.0,20.008,86.13638
34340,PSS,EE,Brown,Right,20.0,20.0,90.03955
34340,PSS,WW,Brown,Right,20.0,20.012,83.08331
34340,PSS,EE,Brown,Right,20.0,20.074,92.70506
34340,PSS,WW,Brown,Right,20.0,20.034,84.21049000000001
34340,PSS,EE,Brown,Right,20.0,20.01,89.49888
34254,PSS,EE,Brown,Right,20.0,20.005,92.55414999999999
34254,PSS,WW,Brown,Right,20.0,20.019,95.25038
34254,PSS,EE,Brown,Right,20.0,20.071,87.45619
34254,PSS,WW,Brown,Right,20.0,20.018,88.31142
34254,PSS,EE,Brown,Right,20.0,20.006,88.62185000000001
34254,PSS,WW,Brown,Right,20.0,20.028,92.06644
34254,PSS,EE,Brown,Right,20.0,20.081,85.93412
34254,PSS,WW,Brown,Right,20.0,20.021,86.51521000000001
34254,PSS,EE,Brown,Right,20.0,20.011,84.81107000000002
34254,PSS,WW,Brown,Right,20.0,20.042,90.4314
34254,PSS,EE,Brown,Right,20.0,20.092,88.41352
34254,PSS,WW,Brown,Right,20.0,20.023,89.33967
34254,PSS,EE,Brown,Right,20.0,20.009,89.53596
34254,PSS,WW,Brown,Right,20.0,20.005,89.63242
34254,PSS,EE,Brown,Right,20.0,20.015,94.65838000000001
34254,PSS,WW,Brown,Right,20.0,20.003,88.95385
34254,PSS,EE,Brown,Right,20.0,20.004,91.6953
34254,PSS,WW,Brown,Right,20.0,20.002,88.26010000000001
34254,PSS,EE,Brown,Right,20.0,20.014,88.77042999999999
34254,PSS,WW,Brown,Right,20.0,20.001,90.57323
34254,PSS,EE,Brown,Right,20.0,20.007,91.08084
34254,PSS,WW,Brown,Right,20.0,20.006,91.2172
34254,PSS,EE,Brown,Right,20.0,20.016,91.59917999999999
34254,PSS,WW,Brown,Right,20.0,19.98,88.10569000000001
34254,PSS,EE,Brown,Right,20.0,20.0,89.12575
34254,PSS,WW,Brown,Right,20.0,20.001,90.71567
34254,PSS,EE,Brown,Right,20.0,20.01,86.61259
34254,PSS,WW,Brown,Right,20.0,20.003,85.08696
34254,PSS,EE,Brown,Right,20.0,20.004,86.35809
34254,PSS,WW,Brown,Right,20.0,20.004,83.60053
34254,PSS,EE,Brown,Right,20.0,20.028,79.53912
34254,PSS,WW,Brown,Right,20.0,20.004,78.28584
34254,PSS,EE,Brown,Right,20.0,20.0,68.91532000000001
34254,PSS,WW,Brown,Right,20.0,20.001,64.52168
34254,PSS,EE,Brown,Right,20.0,20.013,63.49928
34254,PSS,WW,Brown,Right,20.0,20.002,60.039660000000005
34254,PSS,EE,Brown,Right,20.0,20.0,64.18401
34254,PSS,WW,Brown,Right,20.0,20.003,61.03736
34254,PSS,EE,Brown,Right,20.0,20.031,67.90411999999999
34254,PSS,WW,Brown,Right,20.0,20.003,64.89191000000001
34254,PSS,EE,Brown,Right,20.0,20.003,88.44366000000001
34254,PSS,WW,Brown,Right,20.0,20.003,83.33028
34254,PSS,EE,Brown,Right,20.0,20.017,85.33472
34254,PSS,WW,Brown,Right,20.0,20.002,82.49519000000001
34254,PSS,EE,Brown,Right,20.0,20.007,85.72255
34254,PSS,WW,Brown,Right,20.0,20.042,81.22275
34254,PSS,EE,Brown,Right,20.0,20.1,86.15664
34254,PSS,WW,Brown,Right,20.0,20.033,78.90495
34254,PSS,EE,Brown,Right,20.0,20.004,91.4335
34254,PSS,WW,Brown,Right,20.0,20.001,86.12135
34254,PSS,EE,Brown,Right,20.0,20.018,88.69873
34254,PSS,WW,Brown,Right,20.0,20.0,86.66729
34254,PSS,EE,Brown,Right,20.0,19.998,89.47104
34254,PSS,WW,Brown,Right,20.0,20.009,83.866
34254,PSS,EE,Brown,Right,20.0,20.025,86.55954
34254,PSS,WW,Brown,Right,20.0,20.0,80.54979
34340,PSS,WW,Brown,Right,20.0,20.025,84.78183
34340,PSS,EE,Brown,Right,20.0,20.076,94.96825
34340,PSS,WW,Brown,Right,20.0,20.015,86.2013
34340,PSS,EE,Brown,Right,20.0,20.005,91.59622999999999
34340,PSS,WW,Brown,Right,20.0,20.026,83.78859
34340,PSS,EE,Brown,Right,20.0,20.088,91.69415
34340,PSS,WW,Brown,Right,20.0,20.034,81.62133
34354,2S,EE,Perugia,Left,20.0,20.0,77.257081055
34354,2S,EE,Perugia,Left,20.0,20.0,74.39086077
34354,2S,WW,Perugia,Left,20.0,20.0,76.634129414
34354,2S,EE,Perugia,Left,20.0,20.0,77.303707766
34354,2S,WW,Perugia,Left,20.0,20.0,77.90932322900001
34352,2S,EE,Perugia,Left,20.0,20.0,87.31133052
34352,2S,EE,Perugia,Left,20.0,20.0,87.31133052
34352,2S,EE,Perugia,Left,20.0,20.0,87.31133052
34352,2S,EE,Perugia,Left,20.0,20.0,87.31133052
34352,2S,EE,Perugia,Left,20.0,20.0,87.31133052
34352,2S,EE,Perugia,Left,20.0,20.0,87.31133052
34352,2S,EE,Perugia,Left,20.0,20.0,87.31133052
34352,2S,EE,Perugia,Left,20.0,20.0,87.31133052
34352,2S,WW,Perugia,Left,20.0,20.0,85.03583087400001
34352,2S,EE,Perugia,Left,20.0,20.0,89.99164589499999
34352,2S,WW,Perugia,Left,20.0,20.0,90.209418451
34352,2S,EE,Perugia,Left,20.0,20.0,91.757016738
34352,2S,WW,Perugia,Left,20.0,20.0,88.00113001599999
34352,2S,EE,Perugia,Left,20.0,20.0,91.118661047
34352,2S,WW,Perugia,Left,20.0,20.0,88.803969334
34352,2S,EE,Perugia,Left,20.0,20.0,82.05488174899999
34352,2S,WW,Perugia,Left,20.0,20.0,88.508902288
34353,2S,EE,Brown,Right,20.0,20.004,129.42600000000002
34353,2S,WW,Brown,Right,20.0,20.051,107.2993
34353,2S,EE,Brown,Right,20.0,20.095,86.58923
34353,2S,WW,Brown,Right,20.0,20.042,88.98974000000001
34353,2S,EE,Brown,Right,20.0,20.016,99.24403
34353,2S,WW,Brown,Right,20.0,20.058,96.05369
34353,2S,EE,Brown,Right,20.0,20.097,90.36336
34353,2S,WW,Brown,Right,20.0,20.072,88.68982000000001
34353,2S,EE,Brown,Right,20.0,20.034,92.28079
34353,2S,WW,Brown,Right,20.0,20.064,89.02956
34353,2S,EE,Brown,Right,20.0,20.104,95.09253
34353,2S,WW,Brown,Right,20.0,20.045,91.07655000000001
34353,2S,EE,Brown,Right,20.0,20.005,63.86533
34353,2S,WW,Brown,Right,20.0,20.043,65.06524
34353,2S,EE,Brown,Right,20.0,20.095,71.41011999999999
34353,2S,WW,Brown,Right,20.0,20.05,71.61119000000001
34353,2S,EE,Brown,Right,20.0,20.012,79.07661999999999
34353,2S,WW,Brown,Right,20.0,20.046,81.52333
34353,2S,EE,Brown,Right,20.0,20.092,89.56569
34353,2S,WW,Brown,Right,20.0,20.043,86.35498
34353,2S,EE,Brown,Right,20.0,20.011,97.25165
34353,2S,WW,Brown,Right,20.0,20.005,93.25336
34353,2S,EE,Brown,Right,20.0,20.013,94.11245
34353,2S,WW,Brown,Right,20.0,20.009,93.28536
34353,2S,EE,Brown,Right,20.0,20.008,102.9735
34353,2S,WW,Brown,Right,20.0,20.016,99.50195
34353,2S,EE,Brown,Right,20.0,20.017,101.542
34353,2S,WW,Brown,Right,20.0,20.006,92.96323
34353,2S,EE,Brown,Right,20.0,20.009,100.64110000000001
34353,2S,WW,Brown,Right,20.0,20.002,95.77861
34353,2S,EE,Brown,Right,20.0,20.011,108.26910000000001
34353,2S,WW,Brown,Right,20.0,20.0,81.40013
34357,2S,EE,Perugia,Left,20.0,20.0,78.832754283
34357,2S,WW,Perugia,Left,20.0,20.0,78.08173068900001
34357,2S,EE,Perugia,Left,20.0,20.0,74.254449423
34357,2S,WW,Perugia,Left,20.0,20.0,75.655901225
34357,2S,EE,Perugia,Left,20.0,20.0,75.861522564
34357,2S,WW,Perugia,Left,20.0,20.0,76.463851384
34357,2S,EE,Perugia,Left,20.0,20.0,77.980610468
34357,2S,WW,Perugia,Left,20.0,20.0,79.002126778
34357,2S,EE,Perugia,Left,20.0,20.0,80.85295604400001
34357,2S,WW,Perugia,Left,20.0,20.0,78.179786071
34357,2S,EE,Perugia,Left,20.0,20.0,79.610776936
34357,2S,WW,Perugia,Left,20.0,20.0,81.79641814300001
34357,2S,EE,Perugia,Left,20.0,20.0,80.31240657200001
34357,2S,WW,Perugia,Left,20.0,20.0,82.791557414
34357,2S,EE,Perugia,Left,20.0,20.0,80.551708216
34357,2S,WW,Perugia,Left,20.0,20.0,84.527916827
34357,2S,EE,Perugia,Left,20.0,20.0,83.308187888
34357,2S,WW,Perugia,Left,20.0,20.0,86.054397407
34357,2S,EE,Perugia,Left,20.0,20.0,82.652366902
34357,2S,WW,Perugia,Left,20.0,20.0,89.60987836000001
34357,2S,EE,Perugia,Left,20.0,20.0,82.720644101
34357,2S,EE,Perugia,Left,20.0,20.0,83.96851624700001
34357,2S,EE,Perugia,Left,20.0,20.0,83.1532558
34354,2S,EE,Perugia,Left,20.0,20.0,77.855961467
34354,2S,WW,Perugia,Left,20.0,20.0,78.922193732
34354,2S,EE,Perugia,Left,20.0,20.0,78.744673981
34354,2S,WW,Perugia,Left,20.0,20.0,79.146694551
34354,2S,EE,Perugia,Left,20.0,20.0,78.50735075899999
34354,2S,WW,Perugia,Left,20.0,20.0,80.75290058
34354,2S,EE,Perugia,Left,20.0,20.0,82.85311960000001
34354,2S,WW,Perugia,Left,20.0,20.0,84.785145058
34354,2S,EE,Perugia,Left,20.0,20.0,86.663484794
34354,2S,WW,Perugia,Left,20.0,20.0,88.40345927700001
34354,2S,EE,Perugia,Left,20.0,20.0,84.84441635
34354,2S,WW,Perugia,Left,20.0,20.0,87.899388286
34354,2S,EE,Perugia,Left,20.0,20.0,78.894997277
34354,2S,WW,Perugia,Left,20.0,20.0,85.831130797
34354,2S,EE,Perugia,Left,20.0,20.0,75.955318502
34354,2S,WW,Perugia,Left,20.0,20.0,82.781069433
34354,2S,EE,Perugia,Left,20.0,20.0,80.795548851
34354,2S,WW,Perugia,Left,20.0,20.0,85.361619589
34354,2S,EE,Perugia,Left,20.0,20.0,62.092260962000005
34354,2S,WW,Perugia,Left,20.0,20.0,61.887499387999995
34354,2S,EE,Perugia,Left,20.0,20.0,73.97028369
34354,2S,WW,Perugia,Left,20.0,20.0,70.40704907199999
34354,2S,EE,Perugia,Left,20.0,20.0,77.273358864
34354,2S,WW,Perugia,Left,20.0,20.0,74.797858569
34354,2S,EE,Perugia,Left,20.0,20.0,75.95489481300001
34354,2S,WW,Perugia,Left,20.0,20.0,77.27527908500001
34354,2S,EE,Perugia,Left,20.0,20.0,78.940581913
34354,2S,WW,Perugia,Left,20.0,20.0,81.624987471
34354,2S,EE,Perugia,Left,20.0,20.0,80.930127158
34354,2S,WW,Perugia,Left,20.0,20.0,76.84853174599999
34354,2S,EE,Perugia,Left,20.0,20.0,78.77862704799999
34354,2S,WW,Perugia,Left,20.0,20.0,77.165624398
34354,2S,EE,Perugia,Left,20.0,20.0,82.23607836100001
34354,2S,WW,Perugia,Left,20.0,20.0,79.850903353
34354,2S,EE,Perugia,Left,20.0,20.0,81.363625095
34354,2S,WW,Perugia,Left,20.0,20.0,80.61713298
34354,2S,EE,Perugia,Left,20.0,20.0,86.13429100100001
34354,2S,WW,Perugia,Left,20.0,20.0,81.36515125300001
34354,2S,EE,Perugia,Left,20.0,20.0,86.70278202300001
34354,2S,WW,Perugia,Left,20.0,20.0,89.851950442
34357,2S,EE,Perugia,Left,20.0,20.0,84.136864805
34357,2S,WW,Perugia,Left,20.0,20.0,78.39881177400001
34357,2S,EE,Perugia,Left,20.0,20.0,83.10774239
34357,2S,WW,Perugia,Left,20.0,20.0,78.952814116
34357,2S,EE,Perugia,Left,20.0,20.0,87.91070483
34357,2S,WW,Perugia,Left,20.0,20.0,81.974590706
