batch_number,Type,Orientation,Location,KIND_OF_HM_SET_ID,TEMP_SET_DEGC,AV_TEMP_DEGC,RHO_KOHMCM
39548,PSS,EE,HEPHY,Left,,,4.428
39548,PSS,EE,HEPHY,Left,,,4.428
39548,PSS,WW,HEPHY,Left,,,4.428
39548,PSS,WW,HEPHY,Left,,,4.428
39548,PSS,EE,HEPHY,Left,,,4.446
39548,PSS,EE,HEPHY,Left,,,4.446
39548,PSS,WW,HEPHY,Left,,,4.453
39548,PSS,WW,HEPHY,Left,,,4.453
39548,PSS,EE,HEPHY,Left,,,4.436
39548,PSS,EE,HEPHY,Left,,,4.436
39548,PSS,WW,HEPHY,Left,,,4.445
39548,PSS,WW,HEPHY,Left,,,4.445
39548,PSS,EE,HEPHY,Left,,,4.545
39548,PSS,EE,HEPHY,Left,,,4.545
39548,PSS,WW,HEPHY,Left,,,4.511
39548,PSS,WW,HEPHY,Left,,,4.511
39548,PSS,EE,HEPHY,Left,,,4.51
39548,PSS,EE,HEPHY,Left,,,4.51
39548,PSS,WW,HEPHY,Left,,,4.532
39548,PSS,WW,HEPHY,Left,,,4.532
39562,PSS,EE,HEPHY,Left,,,4.464
39562,PSS,EE,HEPHY,Left,,,4.464
39562,PSS,WW,HEPHY,Left,,,4.445
39562,PSS,WW,HEPHY,Left,,,4.445
39562,PSS,EE,HEPHY,Left,,,4.402
39562,PSS,EE,HEPHY,Left,,,4.402
39562,PSS,WW,HEPHY,Left,,,4.435
39562,PSS,WW,HEPHY,Left,,,4.435
39562,PSS,EE,HEPHY,Left,,,4.372
39562,PSS,EE,HEPHY,Left,,,4.372
39562,PSS,WW,HEPHY,Left,,,4.375
39562,PSS,WW,HEPHY,Left,,,4.375
39562,PSS,EE,HEPHY,Left,,,4.421
39562,PSS,EE,HEPHY,Left,,,4.421
39562,PSS,WW,HEPHY,Left,,,4.424
39562,PSS,WW,HEPHY,Left,,,4.424
39562,PSS,EE,HEPHY,Left,,,4.43
39562,PSS,EE,HEPHY,Left,,,4.43
39562,PSS,WW,HEPHY,Left,,,4.443
39562,PSS,WW,HEPHY,Left,,,4.443
39562,PSS,EE,HEPHY,Left,,,4.494
39562,PSS,EE,HEPHY,Left,,,4.494
39562,PSS,WW,HEPHY,Left,,,4.373
39562,PSS,WW,HEPHY,Left,,,4.373
39562,PSS,EE,HEPHY,Left,,,4.361
39562,PSS,EE,HEPHY,Left,,,4.361
39562,PSS,WW,HEPHY,Left,,,4.363
39562,PSS,WW,HEPHY,Left,,,4.363
39562,PSS,EE,HEPHY,Left,,,4.409
39562,PSS,EE,HEPHY,Left,,,4.409
39562,PSS,WW,HEPHY,Left,,,4.39
39562,PSS,WW,HEPHY,Left,,,4.39
39562,PSS,EE,HEPHY,Left,,,4.404
39562,PSS,EE,HEPHY,Left,,,4.404
39562,PSS,WW,HEPHY,Left,,,4.391
39562,PSS,WW,HEPHY,Left,,,4.391
39562,PSS,EE,HEPHY,Left,,,4.391
39562,PSS,EE,HEPHY,Left,,,4.391
39562,PSS,WW,HEPHY,Left,,,4.393
39562,PSS,WW,HEPHY,Left,,,4.393
41730,2S,EE,Demokritos,Left,24.9,24.9,4.975
41730,2S,EE,Demokritos,Left,25.0,25.0,5.032
41730,2S,WW,Demokritos,Left,24.7,24.7,4.975
41730,2S,WW,Demokritos,Left,24.8,24.8,4.975
41730,2S,EE,Demokritos,Left,24.3,24.3,4.978
41730,2S,EE,Demokritos,Left,24.3,24.3,5.01
41730,2S,WW,Demokritos,Left,23.9,23.9,5.01
41730,2S,WW,Demokritos,Left,23.9,23.9,5.01
41730,2S,EE,Demokritos,Left,23.4,23.4,4.84
41730,2S,EE,Demokritos,Left,23.4,23.4,4.965
41730,2S,WW,Demokritos,Left,23.1,23.1,4.84
41730,2S,WW,Demokritos,Left,23.1,23.1,4.84
41730,2S,EE,Demokritos,Left,22.1,22.1,5.121
41730,2S,EE,Demokritos,Left,22.1,22.1,5.163
41730,2S,WW,Demokritos,Left,21.9,21.9,5.121
41730,2S,WW,Demokritos,Left,21.9,21.9,5.121
41730,2S,EE,Demokritos,Left,22.6,22.6,4.82
41730,2S,EE,Demokritos,Left,22.6,22.6,4.86
41730,2S,WW,Demokritos,Left,22.2,22.2,4.82
41730,2S,WW,Demokritos,Left,22.2,22.2,4.82
41730,2S,EE,Demokritos,Left,21.7,21.7,4.729
41730,2S,EE,Demokritos,Left,21.7,21.7,4.787
41730,2S,WW,Demokritos,Left,20.2,20.2,4.729
41730,2S,WW,Demokritos,Left,20.2,20.2,4.729
41730,2S,EE,Demokritos,Left,21.1,21.1,4.711
41730,2S,EE,Demokritos,Left,21.1,21.1,4.733
41730,2S,WW,Demokritos,Left,21.3,21.3,4.711
41730,2S,WW,Demokritos,Left,21.3,21.3,4.711
41731,2S,EE,Demokritos,Left,23.2,23.2,4.837
41731,2S,EE,Demokritos,Left,23.2,23.2,4.854
41731,2S,WW,Demokritos,Left,22.7,22.7,4.837
41731,2S,WW,Demokritos,Left,22.7,22.7,4.837
41731,2S,EE,Demokritos,Left,22.5,22.5,4.61
41731,2S,EE,Demokritos,Left,22.5,22.5,4.582
41731,2S,WW,Demokritos,Left,22.3,22.3,4.61
41731,2S,WW,Demokritos,Left,22.4,22.4,4.61
41731,2S,EE,Demokritos,Left,21.4,21.4,4.495
41731,2S,EE,Demokritos,Left,21.4,21.4,4.501
41731,2S,WW,Demokritos,Left,21.4,21.4,4.495
41731,2S,WW,Demokritos,Left,21.4,21.4,4.495
41731,2S,EE,Demokritos,Left,22.2,22.2,4.56
41731,2S,EE,Demokritos,Left,22.2,22.2,4.56
41731,2S,WW,Demokritos,Left,22.6,22.6,4.56
41731,2S,WW,Demokritos,Left,22.6,22.6,4.56
41731,2S,EE,Demokritos,Left,24.6,24.6,4.725
41731,2S,EE,Demokritos,Left,24.5,24.5,4.619
41731,2S,WW,Demokritos,Left,24.0,24.0,4.619
41731,2S,WW,Demokritos,Left,24.0,24.0,4.619
41732,2S,EE,Demokritos,Left,19.3,19.3,4.056
41732,2S,EE,Demokritos,Left,19.2,19.2,4.027
41732,2S,WW,Demokritos,Left,20.3,20.3,4.056
41732,2S,WW,Demokritos,Left,20.3,20.3,4.056
41732,2S,EE,Demokritos,Left,24.4,24.4,4.132
41732,2S,EE,Demokritos,Left,24.4,24.4,4.135
41732,2S,WW,Demokritos,Left,23.9,23.9,4.132
41732,2S,WW,Demokritos,Left,23.9,23.9,4.132
41732,2S,EE,Demokritos,Left,20.8,20.8,4.078
41732,2S,EE,Demokritos,Left,20.8,20.8,4.026
41732,2S,WW,Demokritos,Left,21.1,21.1,4.078
41732,2S,WW,Demokritos,Left,21.1,21.1,4.078
41732,2S,EE,Demokritos,Left,23.5,23.5,4.167
41732,2S,EE,Demokritos,Left,23.5,23.5,4.168
41732,2S,WW,Demokritos,Left,23.2,23.2,4.167
41732,2S,WW,Demokritos,Left,23.2,23.2,4.167
41732,2S,EE,Demokritos,Left,22.9,22.9,4.161
41732,2S,EE,Demokritos,Left,22.9,22.9,4.171
41732,2S,WW,Demokritos,Left,22.6,22.6,4.161
41732,2S,WW,Demokritos,Left,22.6,22.6,4.161
41732,2S,EE,Demokritos,Left,21.3,21.3,3.994
41732,2S,EE,Demokritos,Left,21.3,21.3,4.028
41732,2S,WW,Demokritos,Left,21.5,21.5,3.994
41732,2S,WW,Demokritos,Left,21.5,21.5,3.994
41732,2S,EE,Demokritos,Left,21.7,21.7,4.079
41732,2S,EE,Demokritos,Left,21.7,21.7,4.025
41732,2S,WW,Demokritos,Left,21.8,21.8,4.079
41732,2S,WW,Demokritos,Left,21.8,21.8,4.079
41733,2S,EE,HEPHY,Left,,,3.946
41733,2S,EE,HEPHY,Left,,,3.946
41733,2S,WW,HEPHY,Left,,,3.908
41733,2S,WW,HEPHY,Left,,,3.908
41733,2S,EE,HEPHY,Left,,,3.903
41733,2S,EE,HEPHY,Left,,,3.903
41733,2S,WW,HEPHY,Left,,,3.87
41733,2S,WW,HEPHY,Left,,,3.87
41733,2S,EE,HEPHY,Left,,,3.897
41733,2S,EE,HEPHY,Left,,,3.897
41733,2S,WW,HEPHY,Left,,,3.861
41733,2S,WW,HEPHY,Left,,,3.861
41733,2S,EE,HEPHY,Left,,,3.88
41733,2S,EE,HEPHY,Left,,,3.88
41733,2S,WW,HEPHY,Left,,,3.86
41733,2S,WW,HEPHY,Left,,,3.86
41733,2S,EE,HEPHY,Left,,,3.862
41733,2S,EE,HEPHY,Left,,,3.862
41733,2S,WW,HEPHY,Left,,,3.871
41733,2S,WW,HEPHY,Left,,,3.871
41733,2S,EE,HEPHY,Left,,,3.853
41733,2S,EE,HEPHY,Left,,,3.853
41733,2S,WW,HEPHY,Left,,,3.861
41733,2S,WW,HEPHY,Left,,,3.861
41733,2S,EE,HEPHY,Left,,,3.894
41733,2S,EE,HEPHY,Left,,,3.894
41733,2S,WW,HEPHY,Left,,,3.907
41733,2S,WW,HEPHY,Left,,,3.907
41733,2S,EE,HEPHY,Left,,,3.86
41733,2S,EE,HEPHY,Left,,,3.86
41733,2S,WW,HEPHY,Left,,,3.884
41733,2S,WW,HEPHY,Left,,,3.884
41734,2S,EE,HEPHY,Left,,,3.85
41734,2S,EE,HEPHY,Left,,,3.85
41734,2S,WW,HEPHY,Left,,,3.82
41734,2S,WW,HEPHY,Left,,,3.82
41734,2S,EE,HEPHY,Left,,,4.093
41734,2S,EE,HEPHY,Left,,,4.093
41734,2S,WW,HEPHY,Left,,,3.89
41734,2S,WW,HEPHY,Left,,,3.89
41734,2S,EE,HEPHY,Left,,,3.874
41734,2S,EE,HEPHY,Left,,,3.874
41734,2S,WW,HEPHY,Left,,,3.898
41734,2S,WW,HEPHY,Left,,,3.898
41734,2S,EE,HEPHY,Left,,,3.917
41734,2S,EE,HEPHY,Left,,,3.917
41734,2S,WW,HEPHY,Left,,,3.908
41734,2S,WW,HEPHY,Left,,,3.908
41734,2S,EE,HEPHY,Left,,,3.902
41734,2S,EE,HEPHY,Left,,,3.902
41734,2S,WW,HEPHY,Left,,,3.877
41734,2S,WW,HEPHY,Left,,,3.877
41734,2S,EE,HEPHY,Left,,,4.182
41734,2S,EE,HEPHY,Left,,,4.182
41734,2S,WW,HEPHY,Left,,,4.183
41734,2S,WW,HEPHY,Left,,,4.183
41734,2S,EE,HEPHY,Left,,,4.217
41734,2S,EE,HEPHY,Left,,,4.217
41734,2S,WW,HEPHY,Left,,,4.258
41734,2S,WW,HEPHY,Left,,,4.258
41734,2S,EE,HEPHY,Left,,,4.184
41734,2S,EE,HEPHY,Left,,,4.184
41734,2S,WW,HEPHY,Left,,,4.193
41734,2S,WW,HEPHY,Left,,,4.193
41735,2S,EE,HEPHY,Left,,,4.183
41735,2S,EE,HEPHY,Left,,,4.183
41735,2S,WW,HEPHY,Left,,,4.233
41735,2S,WW,HEPHY,Left,,,4.233
41735,2S,EE,HEPHY,Left,,,4.228
41735,2S,EE,HEPHY,Left,,,4.228
41735,2S,WW,HEPHY,Left,,,4.174
41735,2S,WW,HEPHY,Left,,,4.174
41735,2S,EE,HEPHY,Left,,,4.253
41735,2S,EE,HEPHY,Left,,,4.253
41735,2S,WW,HEPHY,Left,,,4.223
41735,2S,WW,HEPHY,Left,,,4.223
41735,2S,EE,HEPHY,Left,,,4.182
41735,2S,EE,HEPHY,Left,,,4.182
41735,2S,WW,HEPHY,Left,,,4.192
41735,2S,WW,HEPHY,Left,,,4.192
41735,2S,EE,HEPHY,Left,,,4.214
41735,2S,EE,HEPHY,Left,,,4.214
41735,2S,WW,HEPHY,Left,,,4.223
41735,2S,WW,HEPHY,Left,,,4.223
41735,2S,EE,HEPHY,Left,,,4.188
41735,2S,EE,HEPHY,Left,,,4.188
41735,2S,WW,HEPHY,Left,,,4.227
41735,2S,WW,HEPHY,Left,,,4.227
41735,2S,EE,HEPHY,Left,,,4.219
41735,2S,EE,HEPHY,Left,,,4.219
41735,2S,WW,HEPHY,Left,,,4.226
41735,2S,WW,HEPHY,Left,,,4.226
41735,2S,EE,HEPHY,Left,,,4.19
41735,2S,EE,HEPHY,Left,,,4.19
41735,2S,WW,HEPHY,Left,,,4.189
41735,2S,WW,HEPHY,Left,,,4.189
41736,2S,EE,Perugia,Left,20.0,20.0,2.933
41736,2S,EE,Perugia,Left,20.0,20.0,4.123
41736,2S,EE,Perugia,Left,20.0,20.0,4.123
41736,2S,WW,Perugia,Left,20.0,20.0,3.763
41736,2S,WW,Perugia,Left,20.0,20.0,4.099
41736,2S,WW,Perugia,Left,20.0,20.0,4.099
41736,2S,EE,Perugia,Left,20.0,20.0,3.944
41736,2S,EE,Perugia,Left,20.0,20.0,4.065
41736,2S,EE,Perugia,Left,20.0,20.0,4.065
41736,2S,WW,Perugia,Left,20.0,20.0,3.348
41736,2S,WW,Perugia,Left,20.0,20.0,4.088
41736,2S,WW,Perugia,Left,20.0,20.0,4.088
41736,2S,EE,Perugia,Left,20.0,20.0,2.988
41736,2S,EE,Perugia,Left,20.0,20.0,4.229
41736,2S,EE,Perugia,Left,20.0,20.0,4.229
41736,2S,WW,Perugia,Left,20.0,20.0,3.765
41736,2S,WW,Perugia,Left,20.0,20.0,4.222
41736,2S,WW,Perugia,Left,20.0,20.0,4.222
41736,2S,EE,Perugia,Left,20.0,20.0,4.382
41736,2S,EE,Perugia,Left,20.0,20.0,4.292
41736,2S,EE,Perugia,Left,20.0,20.0,4.292
41736,2S,WW,Perugia,Left,20.0,20.0,4.184
41736,2S,WW,Perugia,Left,20.0,20.0,4.288
41736,2S,WW,Perugia,Left,20.0,20.0,4.288
41736,2S,EE,Perugia,Left,20.0,20.0,3.622
41736,2S,EE,Perugia,Left,20.0,20.0,4.243
41736,2S,EE,Perugia,Left,20.0,20.0,4.243
41736,2S,WW,Perugia,Left,20.0,20.0,4.452
41736,2S,WW,Perugia,Left,20.0,20.0,4.278
41736,2S,WW,Perugia,Left,20.0,20.0,4.278
41736,2S,EE,Perugia,Left,20.0,20.0,3.863
41736,2S,EE,Perugia,Left,20.0,20.0,4.263
41736,2S,EE,Perugia,Left,20.0,20.0,4.263
41736,2S,WW,Perugia,Left,20.0,20.0,4.278
41736,2S,WW,Perugia,Left,20.0,20.0,4.23
41736,2S,WW,Perugia,Left,20.0,20.0,4.23
41737,2S,EE,Perugia,Left,20.0,20.0,3.596
41737,2S,EE,Perugia,Left,20.0,20.0,4.24
41737,2S,EE,Perugia,Left,20.0,20.0,4.24
41737,2S,WW,Perugia,Left,20.0,20.0,4.363
41737,2S,WW,Perugia,Left,20.0,20.0,4.271
41737,2S,WW,Perugia,Left,20.0,20.0,4.271
41737,2S,EE,Perugia,Left,20.0,20.0,3.802
41737,2S,EE,Perugia,Left,20.0,20.0,4.227
41737,2S,EE,Perugia,Left,20.0,20.0,4.227
41737,2S,WW,Perugia,Left,20.0,20.0,3.893
41737,2S,WW,Perugia,Left,20.0,20.0,4.267
41737,2S,WW,Perugia,Left,20.0,20.0,4.267
41737,2S,EE,Perugia,Left,20.0,20.0,3.653
41737,2S,EE,Perugia,Left,20.0,20.0,4.23
41737,2S,EE,Perugia,Left,20.0,20.0,4.23
41737,2S,WW,Perugia,Left,20.0,20.0,3.563
41737,2S,WW,Perugia,Left,20.0,20.0,4.264
41737,2S,WW,Perugia,Left,20.0,20.0,4.264
41737,2S,EE,Perugia,Left,20.0,20.0,4.2
41737,2S,EE,Perugia,Left,20.0,20.0,4.238
41737,2S,EE,Perugia,Left,20.0,20.0,4.238
41737,2S,WW,Perugia,Left,20.0,20.0,4.29
41737,2S,WW,Perugia,Left,20.0,20.0,4.233
41737,2S,WW,Perugia,Left,20.0,20.0,4.233
41737,2S,EE,Perugia,Left,20.0,20.0,4.428
41737,2S,EE,Perugia,Left,20.0,20.0,4.265
41737,2S,EE,Perugia,Left,20.0,20.0,4.265
41737,2S,WW,Perugia,Left,20.0,20.0,4.37
41737,2S,WW,Perugia,Left,20.0,20.0,4.284
41737,2S,WW,Perugia,Left,20.0,20.0,4.284
41737,2S,EE,Perugia,Left,20.0,20.0,4.399
41737,2S,EE,Perugia,Left,20.0,20.0,4.268
41737,2S,EE,Perugia,Left,20.0,20.0,4.268
41737,2S,WW,Perugia,Left,20.0,20.0,4.164
41737,2S,WW,Perugia,Left,20.0,20.0,4.245
41737,2S,WW,Perugia,Left,20.0,20.0,4.245
41737,2S,EE,Perugia,Left,20.0,20.0,4.417
41737,2S,EE,Perugia,Left,20.0,20.0,4.291
41737,2S,EE,Perugia,Left,20.0,20.0,4.291
41737,2S,WW,Perugia,Left,20.0,20.0,4.335
41737,2S,WW,Perugia,Left,20.0,20.0,4.265
41737,2S,WW,Perugia,Left,20.0,20.0,4.265
41737,2S,EE,Perugia,Left,20.0,20.0,4.347
41737,2S,EE,Perugia,Left,20.0,20.0,4.244
41737,2S,EE,Perugia,Left,20.0,20.0,4.244
41737,2S,WW,Perugia,Left,20.0,20.0,4.385
41737,2S,WW,Perugia,Left,20.0,20.0,4.258
41737,2S,WW,Perugia,Left,20.0,20.0,4.258
41738,2S,EE,Perugia,Left,20.0,20.0,3.363
41738,2S,EE,Perugia,Left,20.0,20.0,4.053
41738,2S,EE,Perugia,Left,20.0,20.0,4.053
41738,2S,WW,Perugia,Left,20.0,20.0,2.812
41738,2S,WW,Perugia,Left,20.0,20.0,4.039
41738,2S,WW,Perugia,Left,20.0,20.0,4.039
41738,2S,EE,Perugia,Left,20.0,20.0,3.87
41738,2S,EE,Perugia,Left,20.0,20.0,4.03
41738,2S,EE,Perugia,Left,20.0,20.0,4.03
41738,2S,WW,Perugia,Left,20.0,20.0,2.969
41738,2S,WW,Perugia,Left,20.0,20.0,4.046
41738,2S,WW,Perugia,Left,20.0,20.0,4.046
41738,2S,EE,Perugia,Left,20.0,20.0,3.603
41738,2S,EE,Perugia,Left,20.0,20.0,4.034
41738,2S,EE,Perugia,Left,20.0,20.0,4.034
41738,2S,WW,Perugia,Left,20.0,20.0,4.073
41738,2S,WW,Perugia,Left,20.0,20.0,4.036
41738,2S,WW,Perugia,Left,20.0,20.0,4.036
41738,2S,EE,Perugia,Left,20.0,20.0,3.68
41738,2S,EE,Perugia,Left,20.0,20.0,4.036
41738,2S,EE,Perugia,Left,20.0,20.0,4.036
41738,2S,WW,Perugia,Left,20.0,20.0,3.778
41738,2S,WW,Perugia,Left,20.0,20.0,4.048
41738,2S,WW,Perugia,Left,20.0,20.0,4.048
41738,2S,EE,Perugia,Left,20.0,20.0,3.421
41738,2S,EE,Perugia,Left,20.0,20.0,4.044
41738,2S,EE,Perugia,Left,20.0,20.0,4.044
41738,2S,WW,Perugia,Left,20.0,20.0,4.248
41738,2S,WW,Perugia,Left,20.0,20.0,4.027
41738,2S,WW,Perugia,Left,20.0,20.0,4.027
41738,2S,EE,Perugia,Left,20.0,20.0,3.617
41738,2S,EE,Perugia,Left,20.0,20.0,4.057
41738,2S,EE,Perugia,Left,20.0,20.0,4.057
41738,2S,WW,Perugia,Left,20.0,20.0,3.179
41738,2S,WW,Perugia,Left,20.0,20.0,4.098
41738,2S,WW,Perugia,Left,20.0,20.0,4.098
41739,2S,EE,Perugia,Left,20.0,20.0,4.294
41739,2S,EE,Perugia,Left,20.0,20.0,4.056
41739,2S,EE,Perugia,Left,20.0,20.0,4.056
41739,2S,WW,Perugia,Left,20.0,20.0,3.801
41739,2S,WW,Perugia,Left,20.0,20.0,4.063
41739,2S,WW,Perugia,Left,20.0,20.0,4.063
41739,2S,EE,Perugia,Left,20.0,20.0,4.227
41739,2S,EE,Perugia,Left,20.0,20.0,4.083
41739,2S,EE,Perugia,Left,20.0,20.0,4.083
41739,2S,WW,Perugia,Left,20.0,20.0,3.619
41739,2S,WW,Perugia,Left,20.0,20.0,4.087
41739,2S,WW,Perugia,Left,20.0,20.0,4.087
41739,2S,EE,Perugia,Left,20.0,20.0,4.2
41739,2S,EE,Perugia,Left,20.0,20.0,4.052
41739,2S,EE,Perugia,Left,20.0,20.0,4.052
41739,2S,WW,Perugia,Left,20.0,20.0,4.185
41739,2S,WW,Perugia,Left,20.0,20.0,4.075
41739,2S,WW,Perugia,Left,20.0,20.0,4.075
41739,2S,EE,Perugia,Left,20.0,20.0,4.195
41739,2S,EE,Perugia,Left,20.0,20.0,4.069
41739,2S,EE,Perugia,Left,20.0,20.0,4.069
41739,2S,WW,Perugia,Left,20.0,20.0,4.24
41739,2S,WW,Perugia,Left,20.0,20.0,4.069
41739,2S,WW,Perugia,Left,20.0,20.0,4.069
41739,2S,EE,Perugia,Left,20.0,20.0,4.197
41739,2S,EE,Perugia,Left,20.0,20.0,4.065
41739,2S,EE,Perugia,Left,20.0,20.0,4.065
41739,2S,WW,Perugia,Left,20.0,20.0,4.235
41739,2S,WW,Perugia,Left,20.0,20.0,4.056
41739,2S,WW,Perugia,Left,20.0,20.0,4.056
41739,2S,EE,Perugia,Left,20.0,20.0,4.189
41739,2S,EE,Perugia,Left,20.0,20.0,4.052
41739,2S,EE,Perugia,Left,20.0,20.0,4.052
41739,2S,WW,Perugia,Left,20.0,20.0,4.006
41739,2S,WW,Perugia,Left,20.0,20.0,4.071
41739,2S,WW,Perugia,Left,20.0,20.0,4.071
39563,PSS,EE,Brown,Right,20.0,20.007,4.112
39563,PSS,EE,Brown,Right,20.0,20.006,4.227
39563,PSS,WW,Brown,Right,20.0,20.032,4.225
39563,PSS,WW,Brown,Right,20.0,20.032,4.123
39563,PSS,EE,Brown,Right,20.0,20.022,4.208
39563,PSS,EE,Brown,Right,20.0,20.021,4.124
39563,PSS,WW,Brown,Right,20.0,20.098,4.091
39563,PSS,WW,Brown,Right,20.0,20.095,4.215
39563,PSS,EE,Brown,Right,20.0,20.064,4.15
39563,PSS,EE,Brown,Right,20.0,20.069,4.232
39563,PSS,WW,Brown,Right,20.0,20.048,4.258
39563,PSS,WW,Brown,Right,20.0,20.048,4.139
39563,PSS,EE,Brown,Right,20.0,20.158,4.115
39563,PSS,EE,Brown,Right,20.0,20.159,4.206
39563,PSS,WW,Brown,Right,20.0,20.077,4.101
39563,PSS,WW,Brown,Right,20.0,20.08,4.212
39563,PSS,EE,Brown,Right,20.0,20.004,4.088
39563,PSS,EE,Brown,Right,20.0,20.006,4.236
39563,PSS,WW,Brown,Right,20.0,20.019,4.265
39563,PSS,WW,Brown,Right,20.0,20.019,4.075
39563,PSS,EE,Brown,Right,20.0,20.022,4.232
39563,PSS,EE,Brown,Right,20.0,20.021,4.12
39563,PSS,WW,Brown,Right,20.0,20.044,4.3
39563,PSS,WW,Brown,Right,20.0,20.043,4.116
39563,PSS,EE,Brown,Right,20.0,20.065,4.258
39563,PSS,EE,Brown,Right,20.0,20.065,4.122
39563,PSS,WW,Brown,Right,20.0,20.041,4.262
39563,PSS,WW,Brown,Right,20.0,20.037,4.118
39563,PSS,EE,Brown,Right,20.0,20.078,4.236
39563,PSS,EE,Brown,Right,20.0,20.078,4.097
39563,PSS,WW,Brown,Right,20.0,20.037,4.29
39563,PSS,WW,Brown,Right,20.0,20.036,4.116
41727,PSS,EE,Brown,Right,20.0,20.012,3.986
41727,PSS,EE,Brown,Right,20.0,20.013,4.089
41727,PSS,WW,Brown,Right,20.0,20.041,4.074
41727,PSS,WW,Brown,Right,20.0,20.039,3.99
41727,PSS,EE,Brown,Right,20.0,20.023,4.088
41727,PSS,EE,Brown,Right,20.0,20.022,3.987
41727,PSS,WW,Brown,Right,20.0,20.043,4.011
41727,PSS,WW,Brown,Right,20.0,20.043,4.089
41727,PSS,EE,Brown,Right,20.0,20.072,3.993
41727,PSS,EE,Brown,Right,20.0,20.075,4.09
41727,PSS,WW,Brown,Right,20.0,20.046,4.093
41727,PSS,WW,Brown,Right,20.0,20.047,4.001
41727,PSS,EE,Brown,Right,20.0,20.082,4.054
41727,PSS,EE,Brown,Right,20.0,20.082,3.992
41727,PSS,WW,Brown,Right,20.0,20.051,4.042
41727,PSS,WW,Brown,Right,20.0,20.05,3.969
41727,PSS,EE,Brown,Right,20.0,20.014,4.006
41727,PSS,EE,Brown,Right,20.0,20.02,4.054
41727,PSS,WW,Brown,Right,20.0,20.01,4.087
41727,PSS,WW,Brown,Right,20.0,20.007,4.004
41727,PSS,EE,Brown,Right,20.0,20.004,3.978
41727,PSS,EE,Brown,Right,20.0,20.009,4.09
41727,PSS,WW,Brown,Right,20.0,20.015,3.981
41727,PSS,WW,Brown,Right,20.0,20.016,4.098
41727,PSS,EE,Brown,Right,20.0,20.043,4.096
41727,PSS,EE,Brown,Right,20.0,20.043,3.983
41727,PSS,WW,Brown,Right,20.0,20.016,3.975
41727,PSS,WW,Brown,Right,20.0,20.018,4.104
41727,PSS,EE,Brown,Right,20.0,20.055,3.956
41727,PSS,EE,Brown,Right,20.0,20.055,4.08
41727,PSS,WW,Brown,Right,20.0,20.019,3.982
41727,PSS,WW,Brown,Right,20.0,20.02,4.094
41728,PSS,EE,Perugia,Left,20.0,20.0,3.63
41728,PSS,WW,Perugia,Left,20.0,20.0,3.649
41728,PSS,EE,Perugia,Left,20.0,20.0,3.639
41728,PSS,WW,Perugia,Left,20.0,20.0,3.661
41728,PSS,EE,Perugia,Left,20.0,20.0,3.635
41728,PSS,WW,Perugia,Left,20.0,20.0,3.632
41728,PSS,EE,Perugia,Left,20.0,20.0,3.657
41728,PSS,WW,Perugia,Left,20.0,20.0,3.652
41728,PSS,EE,Perugia,Left,20.0,20.0,3.708
41728,PSS,WW,Perugia,Left,20.0,20.0,3.678
41728,PSS,EE,Perugia,Left,20.0,20.0,3.639
41728,PSS,WW,Perugia,Left,20.0,20.0,3.614
41728,PSS,EE,Perugia,Left,20.0,20.0,3.644
41728,PSS,WW,Perugia,Left,20.0,20.0,3.633
41728,PSS,EE,Perugia,Left,20.0,20.0,3.669
41728,PSS,WW,Perugia,Left,20.0,20.0,3.64
41740,2S,EE,Demokritos,Left,26.0,26.0,4.455
41740,2S,EE,Demokritos,Left,26.1,26.1,4.682
41740,2S,WW,Demokritos,Left,19.9,19.9,4.455
41740,2S,WW,Demokritos,Left,19.9,19.9,4.455
41740,2S,EE,Demokritos,Left,27.1,27.1,4.753
41740,2S,EE,Demokritos,Left,27.1,27.1,4.786
41740,2S,WW,Demokritos,Left,26.5,26.5,4.753
41740,2S,WW,Demokritos,Left,26.5,26.5,4.753
41740,2S,EE,Demokritos,Left,20.8,20.8,4.484
41740,2S,EE,Demokritos,Left,20.8,20.8,4.466
41740,2S,WW,Demokritos,Left,21.3,21.3,4.484
41740,2S,WW,Demokritos,Left,21.3,21.3,4.484
41740,2S,EE,Demokritos,Left,26.1,26.1,4.766
41740,2S,EE,Demokritos,Left,26.1,26.1,4.712
41740,2S,WW,Demokritos,Left,26.2,26.2,4.766
41740,2S,WW,Demokritos,Left,26.2,26.2,4.766
41740,2S,EE,Demokritos,Left,21.6,21.6,4.452
41740,2S,EE,Demokritos,Left,21.6,21.6,4.447
41740,2S,WW,Demokritos,Left,21.8,21.8,4.452
41740,2S,WW,Demokritos,Left,21.8,21.8,4.452
41741,2S,EE,Demokritos,Left,22.2,22.2,4.531
41741,2S,EE,Demokritos,Left,22.2,22.2,4.449
41741,2S,WW,Demokritos,Left,22.3,22.3,4.531
41741,2S,WW,Demokritos,Left,22.3,22.3,4.531
41741,2S,EE,Demokritos,Left,22.4,22.4,4.5
41741,2S,EE,Demokritos,Left,22.4,22.4,4.498
41741,2S,WW,Demokritos,Left,22.4,22.4,4.5
41741,2S,WW,Demokritos,Left,22.4,22.4,4.5
41741,2S,EE,Demokritos,Left,22.1,22.1,4.477
41741,2S,EE,Demokritos,Left,22.0,22.0,4.515
41741,2S,WW,Demokritos,Left,22.3,22.3,4.477
41741,2S,WW,Demokritos,Left,22.3,22.3,4.477
