batch_number,Type,Orientation,Location,KIND_OF_HM_SET_ID,TEMP_SET_DEGC,AV_TEMP_DEGC,RSH_OHMSQR
34330,2S,WW,Perugia,Right,20.0,20.0,52402.291
34330,2S,WW,Perugia,Left,20.0,20.0,52069.001
34330,2S,EE,Perugia,Left,20.0,20.0,52133.525
34330,2S,EE,Perugia,Right,20.0,20.0,52746.641
34330,2S,WW,Perugia,Right,20.0,20.0,52348.601
34330,2S,WW,Perugia,Left,20.0,20.0,52452.683
34252,PSS,EE,Brown,Right,20.0,20.006,64773.28
34252,PSS,EE,Brown,Left,20.0,20.026,64548.25
34252,PSS,EE,Brown,Left,20.0,20.025,64161.02
34252,PSS,WW,Brown,Right,20.0,20.008,64401.88
34252,PSS,WW,Brown,Right,20.0,20.007,64929.46
34252,PSS,WW,Brown,Left,20.0,20.06,64021.57
34252,PSS,WW,Brown,Left,20.0,20.061,64202.33
34252,PSS,EE,Brown,Right,20.0,20.045,64230.06
34252,PSS,EE,Brown,Right,20.0,20.038,64303.3
34252,PSS,EE,Brown,Left,20.0,20.036,39415.01
34252,PSS,EE,Brown,Left,20.0,20.031,39155.02
34252,PSS,WW,Brown,Left,20.0,20.028,65604.11
34252,PSS,WW,Brown,Left,20.0,20.0,64066.7
34252,PSS,WW,Brown,Right,20.0,20.001,64223.63
34252,PSS,WW,Brown,Right,20.0,20.002,63869.16
34252,PSS,EE,Brown,Left,20.0,20.003,63792.1
34252,PSS,EE,Brown,Right,20.0,20.005,64416.53
34252,PSS,EE,Brown,Left,20.0,19.999,63756.24
34252,PSS,WW,Brown,Right,20.0,20.002,63965.58
34252,PSS,WW,Brown,Right,20.0,20.004,63678.16
34252,PSS,WW,Brown,Left,20.0,20.02,64599.8
34252,PSS,WW,Brown,Left,20.0,20.021,64551.69
34252,PSS,EE,Brown,Right,20.0,20.069,62936.01
34252,PSS,EE,Brown,Left,20.0,20.057,63109.49
34252,PSS,EE,Brown,Right,20.0,19.984,62724.9
34252,PSS,WW,Brown,Right,20.0,20.195,63149.71
34252,PSS,WW,Brown,Left,20.0,20.045,63274.34
34252,PSS,WW,Brown,Right,20.0,20.181,62485.42
34252,PSS,EE,Brown,Right,20.0,20.005,63079.98
34252,PSS,EE,Brown,Left,20.0,20.08,63211.47
34252,PSS,EE,Brown,Left,20.0,20.081,63704.72
34252,PSS,EE,Brown,Right,20.0,20.005,63816.99
34252,PSS,WW,Brown,Right,20.0,20.03,63666.22
34252,PSS,WW,Brown,Left,20.0,20.1,63369.89
34252,PSS,WW,Brown,Right,20.0,20.031,64069.18
34252,PSS,WW,Brown,Left,20.0,20.098,63126.09
34252,PSS,EE,Brown,Right,20.0,20.084,64166.96
34252,PSS,EE,Brown,Left,20.0,20.05,63083.3
34252,PSS,EE,Brown,Right,20.0,20.083,63520.64
34252,PSS,EE,Brown,Left,20.0,20.049,63489.0
34252,PSS,WW,Brown,Right,20.0,20.048,63650.94
34252,PSS,WW,Brown,Left,20.0,20.068,63400.21
34252,PSS,WW,Brown,Left,20.0,20.069,63101.11
34252,PSS,WW,Brown,Right,20.0,20.047,63058.79
34252,PSS,EE,Brown,Right,20.0,20.048,63642.77
34252,PSS,EE,Brown,Right,20.0,20.045,63314.27
34252,PSS,EE,Brown,Left,20.0,20.001,38237.77
34252,PSS,EE,Brown,Left,20.0,20.002,38268.19
34252,PSS,WW,Brown,Right,20.0,20.058,63278.81
34252,PSS,WW,Brown,Right,20.0,20.055,63138.93
34252,PSS,WW,Brown,Left,20.0,20.024,63335.27
34252,PSS,WW,Brown,Left,20.0,20.025,62931.28
34252,PSS,EE,Brown,Left,20.0,20.071,63852.62
34252,PSS,EE,Brown,Right,20.0,20.093,63149.96
34252,PSS,EE,Brown,Right,20.0,20.094,63587.81
34252,PSS,EE,Brown,Left,20.0,20.072,63822.45
34252,PSS,WW,Brown,Left,20.0,20.067,63152.72
34252,PSS,WW,Brown,Left,20.0,20.068,63724.55
34252,PSS,WW,Brown,Right,20.0,20.033,65854.13
34252,PSS,WW,Brown,Right,20.0,20.035,64011.03
34252,PSS,EE,Brown,Right,20.0,20.048,64638.04
34252,PSS,EE,Brown,Left,20.0,20.102,63980.47
34252,PSS,EE,Brown,Left,20.0,20.102,64037.3
34252,PSS,EE,Brown,Right,20.0,20.049,64919.08
34252,PSS,WW,Brown,Right,20.0,20.029,63637.43
34252,PSS,WW,Brown,Left,20.0,20.114,64111.05
34252,PSS,WW,Brown,Left,20.0,20.116,64406.38
34252,PSS,WW,Brown,Right,20.0,20.029,63824.43
34252,PSS,EE,Brown,Left,20.0,20.136,63549.87
34252,PSS,EE,Brown,Left,20.0,20.136,64003.19
34252,PSS,WW,Brown,Left,20.0,20.13,63596.49
34252,PSS,WW,Brown,Left,20.0,20.012,63796.9
34252,PSS,WW,Brown,Right,20.0,20.056,61518.18
34252,PSS,WW,Brown,Right,20.0,20.059,69192.15
34252,PSS,EE,Brown,Right,20.0,20.008,51882.87
34252,PSS,EE,Brown,Left,20.0,20.053,51121.3
34252,PSS,WW,Brown,Right,20.0,20.018,51569.02
34252,PSS,WW,Brown,Left,20.0,20.077,51724.03
34252,PSS,WW,Brown,Left,20.0,20.078,51716.2
34252,PSS,WW,Brown,Right,20.0,20.019,51505.47
34252,PSS,EE,Brown,Right,20.0,20.067,47129.76
34252,PSS,EE,Brown,Left,20.0,20.033,51452.9
34252,PSS,EE,Brown,Left,20.0,20.032,51333.72
34252,PSS,WW,Brown,Right,20.0,20.018,51096.27
34252,PSS,WW,Brown,Left,20.0,20.054,51852.45
34252,PSS,WW,Brown,Left,20.0,20.056,51500.59
34252,PSS,EE,Brown,Right,20.0,20.028,51470.27
34252,PSS,EE,Brown,Left,20.0,20.053,51430.64
34252,PSS,WW,Brown,Left,20.0,19.953,51313.51
34252,PSS,WW,Brown,Left,20.0,20.055,51598.92
34252,PSS,EE,Brown,Left,20.0,20.062,52215.18
34252,PSS,EE,Brown,Right,20.0,20.038,51134.08
34252,PSS,EE,Brown,Left,20.0,20.057,51986.74
34252,PSS,WW,Brown,Left,20.0,20.029,51580.32
34252,PSS,WW,Brown,Right,20.0,20.003,51911.35
34252,PSS,WW,Brown,Left,20.0,20.029,51174.77
34252,PSS,WW,Brown,Right,20.0,20.122,51672.84
34332,2S,EE,Perugia,Left,20.0,20.0,68601.941
34332,2S,WW,Perugia,Right,20.0,20.0,68584.685
34332,2S,WW,Perugia,Left,20.0,20.0,68548.601
34332,2S,EE,Perugia,Left,20.0,20.0,69934.959
34332,2S,EE,Perugia,Right,20.0,20.0,70812.99
34332,2S,WW,Perugia,Left,20.0,20.0,70440.004
34332,2S,WW,Perugia,Right,20.0,20.0,71153.102
34332,2S,EE,Perugia,Left,20.0,20.0,70305.951
34332,2S,EE,Perugia,Right,20.0,20.0,70017.193
34332,2S,WW,Perugia,Right,20.0,20.0,69812.071
34332,2S,WW,Perugia,Left,20.0,20.0,70074.348
34332,2S,EE,Perugia,Right,20.0,20.0,69806.282
34332,2S,WW,Perugia,Right,20.0,20.0,69766.897
34332,2S,WW,Perugia,Left,20.0,20.0,69632.586
34332,2S,WW,Perugia,Left,20.0,20.0,69477.831
34332,2S,EE,Perugia,Right,20.0,20.0,68054.272
34332,2S,EE,Perugia,Left,20.0,20.0,68647.065
34332,2S,WW,Perugia,Left,20.0,20.0,68223.509
34332,2S,WW,Perugia,Right,20.0,20.0,68007.791
34332,2S,EE,Perugia,Left,20.0,20.0,72060.414
34332,2S,EE,Perugia,Right,20.0,20.0,71713.317
34332,2S,WW,Perugia,Right,20.0,20.0,71815.281
34332,2S,WW,Perugia,Left,20.0,20.0,71534.697
34332,2S,EE,Perugia,Right,20.0,20.0,70954.643
34332,2S,EE,Perugia,Left,20.0,20.0,70115.628
34332,2S,EE,Perugia,Right,20.0,20.0,70945.37
34332,2S,WW,Perugia,Left,20.0,20.0,70314.657
34332,2S,WW,Perugia,Right,20.0,20.0,70557.293
34332,2S,EE,Perugia,Right,20.0,20.0,72232.037
34332,2S,EE,Perugia,Left,20.0,20.0,72972.489
34332,2S,WW,Perugia,Right,20.0,20.0,72825.83
34332,2S,WW,Perugia,Left,20.0,20.0,72216.537
34332,2S,EE,Perugia,Right,20.0,20.0,68662.433
34332,2S,EE,Perugia,Left,20.0,20.0,68926.937
34332,2S,WW,Perugia,Left,20.0,20.0,68144.979
34332,2S,WW,Perugia,Right,20.0,20.0,68591.353
34332,2S,EE,Perugia,Right,20.0,20.0,72200.013
34332,2S,EE,Perugia,Left,20.0,20.0,72105.264
34332,2S,WW,Perugia,Left,20.0,20.0,72200.121
34332,2S,WW,Perugia,Right,20.0,20.0,72766.914
34346,2S,EE,Perugia,Right,20.0,20.0,71967.672
34346,2S,EE,Perugia,Left,20.0,20.0,71797.441
34346,2S,WW,Perugia,Right,20.0,20.0,71646.483
34346,2S,WW,Perugia,Left,20.0,20.0,71840.896
34346,2S,EE,Perugia,Right,20.0,20.0,71546.552
34346,2S,EE,Perugia,Left,20.0,20.0,71987.942
34346,2S,WW,Perugia,Left,20.0,20.0,71886.639
34346,2S,WW,Perugia,Right,20.0,20.0,71631.79
34346,2S,EE,Perugia,Right,20.0,20.0,71853.218
34346,2S,EE,Perugia,Left,20.0,20.0,71892.478
34346,2S,WW,Perugia,Left,20.0,20.0,71113.866
34346,2S,WW,Perugia,Right,20.0,20.0,71672.212
34346,2S,EE,Perugia,Left,20.0,20.0,71735.879
34346,2S,EE,Perugia,Right,20.0,20.0,72139.32
34346,2S,WW,Perugia,Left,20.0,20.0,72720.509
34346,2S,EE,Perugia,Right,20.0,20.0,72061.733
34346,2S,EE,Perugia,Left,20.0,20.0,72186.18
34346,2S,WW,Perugia,Right,20.0,20.0,72179.191
34346,2S,WW,Perugia,Left,20.0,20.0,71676.795
34346,2S,EE,Perugia,Left,20.0,20.0,69655.133
34346,2S,EE,Perugia,Right,20.0,20.0,70014.151
34346,2S,WW,Perugia,Left,20.0,20.0,70061.254
34346,2S,WW,Perugia,Right,20.0,20.0,69842.33
34346,2S,EE,Perugia,Right,20.0,20.0,70208.375
34346,2S,EE,Perugia,Left,20.0,20.0,69922.388
34346,2S,WW,Perugia,Left,20.0,20.0,69585.301
34346,2S,WW,Perugia,Right,20.0,20.0,70046.82
34346,2S,EE,Perugia,Left,20.0,20.0,68666.984
34346,2S,EE,Perugia,Right,20.0,20.0,68506.629
34346,2S,EE,Perugia,Right,20.0,20.0,68708.466
34346,2S,WW,Perugia,Left,20.0,20.0,68355.218
34346,2S,EE,Perugia,Right,20.0,20.0,69132.312
34346,2S,EE,Perugia,Left,20.0,20.0,69107.384
34346,2S,WW,Perugia,Left,20.0,20.0,69420.542
34346,2S,WW,Perugia,Right,20.0,20.0,69084.826
34346,2S,EE,Perugia,Right,20.0,20.0,68738.965
34346,2S,EE,Perugia,Left,20.0,20.0,68506.694
34346,2S,WW,Perugia,Right,20.0,20.0,68701.046
34346,2S,WW,Perugia,Left,20.0,20.0,68610.12
34348,2S,EE,Perugia,Left,20.0,20.0,67057.031
34348,2S,WW,Perugia,Left,20.0,20.0,66532.09
34348,2S,EE,Perugia,Left,20.0,20.0,66751.051
34348,2S,WW,Perugia,Left,20.0,20.0,67116.425
34348,2S,EE,Perugia,Left,20.0,20.0,66522.568
34348,2S,WW,Perugia,Left,20.0,20.0,67039.285
34348,2S,EE,Perugia,Left,20.0,20.0,66799.384
34348,2S,WW,Perugia,Left,20.0,20.0,67128.714
34348,2S,EE,Perugia,Left,20.0,20.0,67708.072
34348,2S,WW,Perugia,Left,20.0,20.0,66810.457
34348,2S,EE,Perugia,Left,20.0,20.0,67030.382
34348,2S,EE,Perugia,Left,20.0,20.0,66480.949
34348,2S,EE,Perugia,Left,20.0,20.0,67042.584
34348,2S,WW,Perugia,Left,20.0,20.0,67951.806
34348,2S,EE,Perugia,Left,20.0,20.0,67536.954
34348,2S,WW,Perugia,Left,20.0,20.0,67335.303
34348,2S,EE,Perugia,Left,20.0,20.0,67034.668
34348,2S,WW,Perugia,Left,20.0,20.0,67167.375
34348,2S,EE,Perugia,Left,20.0,20.0,68028.906
34348,2S,WW,Perugia,Left,20.0,20.0,68083.878
34348,2S,EE,Perugia,Left,20.0,20.0,66412.759
34348,2S,EE,Perugia,Left,20.0,20.0,66480.817
34348,2S,WW,Perugia,Left,20.0,20.0,66811.577
34348,2S,EE,Perugia,Left,20.0,20.0,67120.964
34348,2S,EE,Perugia,Left,20.0,20.0,67109.98
34331,2S,EE,Brown,Left,20.0,20.117,52497.25
34331,2S,EE,Brown,Left,20.0,20.117,52257.19
34331,2S,WW,Brown,Right,20.0,20.038,52083.88
34331,2S,WW,Brown,Left,20.0,20.091,52864.15
34331,2S,WW,Brown,Right,20.0,20.039,52441.3
34331,2S,WW,Brown,Left,20.0,20.091,52680.11
34331,2S,EE,Brown,Right,20.0,20.008,52955.05
34331,2S,EE,Brown,Right,20.0,20.007,52858.73
34331,2S,WW,Brown,Right,20.0,20.049,52595.66
34331,2S,WW,Brown,Right,20.0,20.048,52684.08
34331,2S,EE,Brown,Right,20.0,20.114,53176.53
34331,2S,EE,Brown,Right,20.0,20.114,53167.54
34331,2S,WW,Brown,Right,20.0,20.056,52807.02
34331,2S,WW,Brown,Right,20.0,20.059,53137.46
34331,2S,EE,Brown,Right,20.0,20.029,52726.95
34331,2S,EE,Brown,Right,20.0,20.029,52504.19
34331,2S,WW,Brown,Right,20.0,20.073,52673.92
34331,2S,WW,Brown,Right,20.0,20.073,52525.57
34331,2S,EE,Brown,Right,20.0,20.131,52827.08
34331,2S,EE,Brown,Right,20.0,20.132,52519.89
34331,2S,WW,Brown,Right,20.0,20.068,52841.58
34331,2S,WW,Brown,Right,20.0,20.07,52854.99
34331,2S,EE,Brown,Left,20.0,21.935,52676.35
34331,2S,EE,Brown,Right,20.0,20.006,53275.15
34331,2S,WW,Brown,Right,20.0,20.072,51227.97
34331,2S,WW,Brown,Right,20.0,20.044,51225.57
34331,2S,EE,Brown,Right,20.0,20.102,51857.45
34331,2S,EE,Brown,Right,20.0,20.101,52223.73
34331,2S,WW,Brown,Right,20.0,20.039,52015.16
34331,2S,WW,Brown,Right,20.0,20.039,52136.5
34331,2S,EE,Brown,Right,20.0,20.003,52142.94
34331,2S,EE,Brown,Right,20.0,20.005,52344.89
34331,2S,WW,Brown,Right,20.0,20.018,51924.28
34331,2S,WW,Brown,Right,20.0,20.017,51557.08
34331,2S,EE,Brown,Right,20.0,20.077,52846.77
34331,2S,EE,Brown,Right,20.0,20.076,53166.59
34331,2S,WW,Brown,Right,20.0,20.026,52835.3
34331,2S,WW,Brown,Right,20.0,20.026,52225.18
34331,2S,EE,Brown,Right,20.0,19.996,51885.07
34331,2S,EE,Brown,Right,20.0,19.998,52443.54
34331,2S,WW,Brown,Right,20.0,20.005,52139.39
34331,2S,WW,Brown,Right,20.0,20.006,52184.06
34331,2S,EE,Brown,Right,20.0,19.998,52401.87
34331,2S,EE,Brown,Right,20.0,20.001,52602.33
34331,2S,WW,Brown,Right,20.0,19.862,52538.8
34331,2S,WW,Brown,Right,20.0,19.979,52063.77
34331,2S,EE,Brown,Right,20.0,20.003,57761.32
34331,2S,EE,Brown,Right,20.0,20.002,58086.36
34331,2S,WW,Brown,Right,20.0,20.0,57588.49
34331,2S,WW,Brown,Right,20.0,20.0,57933.97
34331,2S,EE,Brown,Right,20.0,20.004,57595.16
34331,2S,EE,Brown,Right,20.0,20.003,57367.02
34331,2S,WW,Brown,Right,20.0,20.0,57632.06
34331,2S,WW,Brown,Right,20.0,19.841,57575.22
34331,2S,EE,Brown,Right,20.0,20.007,57988.08
34331,2S,EE,Brown,Right,20.0,20.006,57957.01
34331,2S,WW,Brown,Right,20.0,20.071,57816.48
34331,2S,WW,Brown,Right,20.0,20.071,58081.32
34331,2S,EE,Brown,Right,20.0,20.138,57961.57
34331,2S,EE,Brown,Right,20.0,20.137,57805.38
34331,2S,WW,Brown,Right,20.0,20.068,57584.56
34331,2S,WW,Brown,Right,20.0,20.066,57742.59
34331,2S,EE,Brown,Right,20.0,20.007,58786.98
34331,2S,EE,Brown,Right,20.0,20.006,59190.8
34331,2S,WW,Brown,Right,20.0,20.061,59394.5
34331,2S,WW,Brown,Right,20.0,20.058,59220.27
34331,2S,EE,Brown,Right,20.0,20.144,57785.33
34331,2S,EE,Brown,Right,20.0,20.122,58640.17
34331,2S,WW,Brown,Right,20.0,20.058,58684.47
34331,2S,WW,Brown,Right,20.0,20.058,58456.53
34331,2S,EE,Brown,Right,20.0,20.02,58119.24
34331,2S,EE,Brown,Right,20.0,20.03,58380.9
34331,2S,WW,Brown,Right,20.0,20.036,58393.87
34331,2S,WW,Brown,Right,20.0,20.035,58448.4
34331,2S,EE,Brown,Right,20.0,20.106,67991.11
34331,2S,EE,Brown,Right,20.0,20.105,68442.09
34331,2S,WW,Brown,Right,20.0,20.047,67826.73
34331,2S,WW,Brown,Right,20.0,20.049,68277.53
34340,PSS,EE,Brown,Right,20.0,20.003,67478.92
34340,PSS,EE,Brown,Right,20.0,20.004,67668.58
34340,PSS,WW,Brown,Left,20.0,20.024,67614.12
34340,PSS,WW,Brown,Right,20.0,20.007,67382.55
34340,PSS,EE,Brown,Right,20.0,20.048,70445.6
34340,PSS,EE,Brown,Right,20.0,20.048,70236.97
34340,PSS,WW,Brown,Right,20.0,20.002,70863.56
34340,PSS,WW,Brown,Right,20.0,20.002,70372.18
34340,PSS,EE,Brown,Right,20.0,20.002,70764.0
34340,PSS,EE,Brown,Right,20.0,20.0,70023.33
34340,PSS,WW,Brown,Right,20.0,20.003,70424.48
34340,PSS,WW,Brown,Right,20.0,20.005,70743.14
34340,PSS,EE,Brown,Right,20.0,20.028,69408.12
34340,PSS,EE,Brown,Left,20.0,20.07,70018.58
34340,PSS,WW,Brown,Right,20.0,20.002,70196.79
34340,PSS,WW,Brown,Right,20.0,20.001,70275.19
34340,PSS,EE,Brown,Right,20.0,20.007,67700.06
34340,PSS,EE,Brown,Right,20.0,20.003,68956.25
34340,PSS,WW,Brown,Right,20.0,20.007,68191.44
34340,PSS,WW,Brown,Right,20.0,20.004,67793.76
34340,PSS,EE,Brown,Right,20.0,20.057,70585.55
34340,PSS,EE,Brown,Right,20.0,20.058,70296.05
34340,PSS,WW,Brown,Right,20.0,20.008,69669.65
34340,PSS,WW,Brown,Right,20.0,20.01,70119.53
34340,PSS,EE,Brown,Right,20.0,20.004,70645.15
34340,PSS,EE,Brown,Right,20.0,20.006,70163.77
34340,PSS,WW,Brown,Right,20.0,20.001,70238.62
34340,PSS,WW,Brown,Right,20.0,20.0,70293.48
34340,PSS,EE,Brown,Right,20.0,20.049,67461.55
34340,PSS,EE,Brown,Right,20.0,20.048,67737.91
34340,PSS,WW,Brown,Right,20.0,20.01,67881.81
34340,PSS,WW,Brown,Right,20.0,20.011,68311.62
34340,PSS,EE,Brown,Right,20.0,20.002,70252.51
34340,PSS,EE,Brown,Right,20.0,20.002,70724.94
34340,PSS,WW,Brown,Right,20.0,20.007,70040.42
34340,PSS,WW,Brown,Right,20.0,20.008,70462.88
34340,PSS,EE,Brown,Right,20.0,20.052,70316.44
34340,PSS,EE,Brown,Right,20.0,20.051,70514.85
34340,PSS,WW,Brown,Right,20.0,20.007,70147.93
34340,PSS,WW,Brown,Right,20.0,20.008,70070.77
34340,PSS,EE,Brown,Right,20.0,20.001,71207.52
34340,PSS,EE,Brown,Right,20.0,19.998,71360.42
34340,PSS,WW,Brown,Right,20.0,20.006,71603.13
34340,PSS,WW,Brown,Right,20.0,20.003,70864.53
34340,PSS,EE,Brown,Right,20.0,20.075,70156.26
34340,PSS,EE,Brown,Right,20.0,20.059,71559.94
34340,PSS,WW,Brown,Right,20.0,20.015,71759.28
34340,PSS,WW,Brown,Right,20.0,20.015,71315.98
34340,PSS,EE,Brown,Right,20.0,19.998,72127.98
34340,PSS,EE,Brown,Right,20.0,19.998,71697.79
34340,PSS,WW,Brown,Right,20.0,20.003,72243.6
34340,PSS,WW,Brown,Right,20.0,20.004,71420.99
34340,PSS,EE,Brown,Right,20.0,20.047,68652.19
34340,PSS,EE,Brown,Right,20.0,20.046,68131.71
34340,PSS,WW,Brown,Right,20.0,20.008,68191.47
34340,PSS,WW,Brown,Right,20.0,20.009,68211.67
34340,PSS,EE,Brown,Right,20.0,19.998,70645.27
34340,PSS,EE,Brown,Right,20.0,19.999,70053.53
34340,PSS,WW,Brown,Right,20.0,20.008,70705.37
34340,PSS,WW,Brown,Right,20.0,20.008,71477.41
34340,PSS,EE,Brown,Right,20.0,20.058,70972.77
34340,PSS,EE,Brown,Right,20.0,20.059,70550.56
34340,PSS,WW,Brown,Right,20.0,20.013,71019.28
34340,PSS,WW,Brown,Right,20.0,20.013,70632.73
34340,PSS,EE,Brown,Right,20.0,20.003,71896.27
34340,PSS,EE,Brown,Right,20.0,20.005,71485.6
34254,PSS,EE,Brown,Right,20.0,20.0,63875.15
34254,PSS,EE,Brown,Right,20.0,20.002,64241.86
34254,PSS,WW,Brown,Right,20.0,20.007,62755.45
34254,PSS,WW,Brown,Right,20.0,20.078,62066.5
34254,PSS,EE,Brown,Right,20.0,20.065,64763.86
34254,PSS,EE,Brown,Right,20.0,20.063,64255.29
34254,PSS,WW,Brown,Right,20.0,20.01,63985.46
34254,PSS,WW,Brown,Right,20.0,20.011,63368.09
34254,PSS,EE,Brown,Right,20.0,20.003,63064.86
34254,PSS,EE,Brown,Left,20.0,20.008,62923.13
34254,PSS,WW,Brown,Right,20.0,20.015,62766.93
34254,PSS,WW,Brown,Right,20.0,20.015,62749.5
34254,PSS,EE,Brown,Right,20.0,20.07,63458.39
34254,PSS,EE,Brown,Right,20.0,20.07,63247.42
34254,PSS,WW,Brown,Right,20.0,20.018,63064.44
34254,PSS,WW,Brown,Right,20.0,20.017,63001.48
34254,PSS,EE,Brown,Right,20.0,20.01,63577.01
34254,PSS,EE,Brown,Right,20.0,20.009,63416.72
34254,PSS,WW,Brown,Right,20.0,20.033,63478.83
34254,PSS,WW,Brown,Right,20.0,20.032,63102.16
34254,PSS,EE,Brown,Right,20.0,20.078,63658.1
34254,PSS,EE,Brown,Right,20.0,20.08,63349.54
34254,PSS,WW,Brown,Right,20.0,20.017,62756.02
34254,PSS,WW,Brown,Right,20.0,20.019,63422.6
34254,PSS,EE,Brown,Right,20.0,20.005,63505.88
34254,PSS,EE,Brown,Right,20.0,20.003,63381.67
34254,PSS,WW,Brown,Right,20.0,20.0,64145.76
34254,PSS,WW,Brown,Right,20.0,20.0,64453.46
34254,PSS,EE,Brown,Right,20.0,20.01,64155.19
34254,PSS,EE,Brown,Right,20.0,20.008,64348.57
34254,PSS,WW,Brown,Right,20.0,20.001,64221.79
34254,PSS,WW,Brown,Right,20.0,20.004,64083.5
34254,PSS,EE,Brown,Right,20.0,19.999,63982.42
34254,PSS,EE,Brown,Right,20.0,20.001,63548.31
34254,PSS,WW,Brown,Right,20.0,20.003,63263.93
34254,PSS,WW,Brown,Right,20.0,20.005,62986.25
34254,PSS,EE,Brown,Right,20.0,20.006,63308.21
34254,PSS,EE,Brown,Right,20.0,20.005,63521.75
34254,PSS,WW,Brown,Right,20.0,20.001,63675.54
34254,PSS,WW,Brown,Right,20.0,19.999,64035.35
34254,PSS,EE,Brown,Right,20.0,20.004,63648.1
34254,PSS,EE,Brown,Right,20.0,20.235,64667.3
34254,PSS,EE,Brown,Left,20.0,20.006,63748.78
34254,PSS,WW,Brown,Right,20.0,20.002,64331.46
34254,PSS,WW,Brown,Left,20.0,20.001,64219.07
34254,PSS,EE,Brown,Right,20.0,20.01,64164.13
34254,PSS,EE,Brown,Right,20.0,20.011,63961.3
34254,PSS,WW,Brown,Right,20.0,19.976,63694.29
34254,PSS,WW,Brown,Right,20.0,19.977,63457.67
34254,PSS,EE,Brown,Right,20.0,20.0,63137.54
34254,PSS,EE,Brown,Right,20.0,19.998,63423.71
34254,PSS,WW,Brown,Right,20.0,20.001,63415.18
34254,PSS,WW,Brown,Right,20.0,20.001,62910.32
34254,PSS,EE,Brown,Right,20.0,20.007,64330.0
34254,PSS,EE,Brown,Right,20.0,20.008,64028.44
34254,PSS,WW,Brown,Right,20.0,20.001,63871.77
34254,PSS,WW,Brown,Right,20.0,19.889,62844.58
34254,PSS,EE,Brown,Right,20.0,19.999,61008.92
34254,PSS,EE,Brown,Right,20.0,20.002,61816.72
34254,PSS,WW,Brown,Right,20.0,20.002,63713.47
34254,PSS,WW,Brown,Right,20.0,20.001,63574.55
34254,PSS,EE,Brown,Right,20.0,20.018,63454.07
34254,PSS,EE,Brown,Right,20.0,20.018,63458.24
34254,PSS,WW,Brown,Right,20.0,20.003,62529.31
