batch_number,Type,Average,std
42903,2S,62099763125.0,2214365355.2495766
42904,2S,87184498750.0,9870280270.035479
42905,2S,85280704375.0,3472895765.3941965
42906,2S,63552857142.85714,9438261271.239305
42907,2S,62537857142.85714,1703531077.4588559
42908,2S,85561386250.0,2635657179.781101
42909,2S,81976720625.0,4901044776.142422
42910,2S,113671656250.0,1613938582.0485847
42911,2S,117490337500.0,2968054587.7448645
42912,PSP,128062500000.0,12658324007.018728
42913,PSP,115278125000.0,16209425742.964079
42914,PSP,125400000000.0,10746348216.952587
43255,PSS,116252737500.0,1766080429.9823556
43256,PSS,66899799107.99525,2117279326.722881
43257,PSS,71229182375.31474,6023275586.227275
43258,2S,78255623942.57307,2332299399.3644543
43259,2S,71743126180.77107,5730550053.270625
43260,2S,72529102938.64314,2360553092.085947
43261,2S,73318631293.31535,3281596535.688595
43262,2S,78720791914.67975,2577007353.825818
43263,2S,68865570639.56607,3076247059.34957
43264,2S,67493571428.57143,5585442076.220394
43265,2S,76362367207.797,2228673644.664085
43266,2S,63052857142.85714,10835717596.180506
43267,2S,77799029183.54744,5193308641.238783
43268,2S,70463581426.901,2739297824.1086583
43269,2S,80119364375.0,2042405418.7125149
43270,2S,109659581250.0,3122066317.941532
43271,2S,63703555613.28475,3029534388.698272
43272,2S,83768487500.0,1519033526.8869705
43273,2S,78544874166.66667,1596291140.8093805
43274,2S,83478623333.33333,2155907363.220386
43275,2S,77072379166.66667,920708577.0551275
43276,2S,88991383125.0,2093581088.5266016
43277,2S,81202323125.0,2253769589.7783327
43278,2S,71026735523.12682,2039453257.7749484
43280,PSP,112287500000.0,14569721342.565203
43281,PSP,112163750000.0,13068667300.073103
43282,PSP,126387500000.0,11748127510.373726
43283,PSP,163838882500.0,13953665033.150904
43284,PSP,127168750000.0,13162001810.768248
43836,2S,57332500000.0,11347880158.466122
43837,2S,58992500000.0,1517223091.4044604
43838,2S,67685484457.393875,1409848838.266483
44167,2S,111799081250.0,1529775461.6146545
44168,2S,108397168750.0,2275265513.507893
44169,2S,83281865625.0,1952685991.370069
44170,2S,75466749375.0,1778179351.25217
44171,2S,81294319375.0,3608286995.681781
44172,2S,72505921875.0,2466693573.843925
44173,2S,115850071428.57143,3529933724.9016147
44174,2S,83474653750.0,2137230300.0000608
44175,2S,57684576250.0,2543846876.9532876
44674,PSS,73876581861.1598,2190892632.761653
44675,2S,109304181250.0,1368706935.3803732
44676,2S,72308807995.72731,2288780868.224412
44677,2S,76721446628.2288,3111357223.996254
44678,2S,116921268750.0,1634556101.5022807
44679,2S,94446758750.0,2564504476.483712
44680,2S,111527487500.0,2255945027.0710645
44681,2S,73848962663.33607,2474787933.951385
44682,PSP,116286250000.0,15028302132.975634
44683,PSP,126268750000.0,7360499869.80051
45777,PSS,81939151875.0,1578788716.7159457
45778,2S,73898392975.08806,3167522443.4183497
45779,2S,64746428571.42857,3280153859.296747
45780,2S,59048571428.57143,2494855806.355448
45781,2S,63565714285.71429,3140582293.597342
45782,2S,68560225139.68554,3046411185.4829936
45783,2S,76408816121.77126,2691404452.024772
45788,PSP,122931250000.0,10589473940.34913
45789,PSP,151275318750.0,7666950674.26581
46229,PSS,58788089375.0,5343917503.737581
46230,PSP,146981475000.0,8204738225.399596
46231,PSP,127100000000.0,11012901525.029633
46232,PSP,138897893750.0,13368515495.170921
46795,PSS,40411738518.79825,3419542323.7314057
46796,PSS,63802683708.88807,2214898560.5253525
46797,PSS,67081345844.93256,3447024252.4088483
46798,2S,61337142857.14286,6072816389.542739
46799,2S,112377356250.0,2665192890.572525
46800,2S,136888800000.0,2206169132.5311704
46801,2S,113675868750.0,3048785608.887304
46803,2S,72132184792.24179,1914595217.0061407
46804,2S,67443306478.49375,3311635314.86996
46805,2S,102745456428.57143,4150117373.8500953
46806,2S,95185578750.0,4592967851.317746
46807,2S,90133804375.0,2466420538.0023017
46808,2S,59655679375.0,2650154118.875526
46809,2S,111184550000.0,3091034465.892175
46810,2S,110678512500.0,2696676671.7263937
46811,PSP,150356868750.0,8439906705.386321
46812,PSP,177091025000.0,14169064492.595598
46813,PSP,174519192307.69232,8759806890.133818
46967,2S,110460762500.0,2649769201.2387266
46968,2S,105405312500.0,1874903196.7455435
46969,2S,59711428571.42857,1441910362.8539102
46970,2S,54824285714.28571,2922319190.394754
46971,2S,62828571428.57143,1929622749.669985
47345,PSS,81075721250.0,2713800288.380055
47346,PSS,82868890625.0,1820411344.5353243
47347,PSS,79364105625.0,1721415313.5524633
47348,PSS,55296875000.0,3495116056.7283034
47349,PSS,58905000000.0,2821885894.22039
47350,2S,107173843750.0,2264651010.926772
47351,2S,115896213333.33333,2358434465.2655416
47352,2S,116607580000.0,1835880199.639555
47353,2S,109012231250.0,2424946278.915269
47354,2S,107866600000.0,2187503685.3302283
47355,2S,114407081250.0,2287841278.3579035
47356,2S,59464166666.666664,2666047323.911062
47357,2S,62164166666.666664,2049631711.1898792
47358,2S,35125000000.0,4030383469.2360115
47359,2S,54129166666.666664,2046879924.236501
47360,2S,68985000000.0,7932875782.578357
47361,2S,66386606628.42125,3225309158.9435773
47362,2S,75385927594.64731,3003895017.928286
47363,2S,68525712280.19794,3060783843.0557137
47364,2S,77538602352.81995,2135548496.5821357
47365,2S,79860546250.0,2415616647.6875
47366,2S,73583013750.0,2689969678.7804747
47367,2S,71153882280.91306,1427788012.4710705
47368,2S,73210298345.87581,2032153599.155869
47369,2S,62732857142.85714,17144204864.605429
47370,2S,60323000000.0,3032307702.064552
47371,2S,114548506250.0,2711404987.939831
47372,2S,110151968750.0,2055450370.6710274
47373,2S,120537131250.0,1911091586.0553792
47374,2S,118920093750.0,3261079638.702241
47375,2S,65439583750.0,3026149060.208095
47376,2S,85474595000.0,3981383317.3726606
47377,2S,81310259299.321,2989713774.39027
47545,PSP,166228600000.0,17169873132.612251
47547,PSP,167176825000.0,17258801748.34472
47990,2S,55248032498.94086,2719872109.940717
47991,2S,82477273750.0,3995069072.422276
47992,2S,84359692500.0,4361133050.741898
48205,PSS,75560718239.23456,3260572864.777471
48206,PSS,75330959331.86555,3737845619.9522443
48207,PSS,120366237500.0,1736621945.377481
48208,PSS,124125681250.0,2526287695.999474
48209,PSS,63951875000.0,2813167180.125158
48210,PSS,57167500000.0,3064627220.3972864
48211,PSS,119326643750.0,1748465638.1977684
48212,PSS,116471400000.0,2692135044.903952
48216,2S,63527763125.0,2252706821.3498726
48217,2S,80444720625.0,2906454337.7741613
48218,2S,117873737500.0,2237852423.455726
48219,2S,109280500000.0,2445129221.9430866
48220,2S,67862790646.56569,1676357440.5653276
48221,2S,78842200111.06432,3282307765.612088
48222,2S,77008530331.23262,1663954543.053786
48223,2S,78988828091.1405,1737480964.3900144
48224,2S,80783679710.1525,2701968497.46491
48225,2S,72524223789.77986,3868561515.222741
48226,2S,72069511891.24326,2540795575.1613636
48227,2S,70640706765.43193,2894772475.549905
48228,2S,65990714285.71429,2549022329.279372
48229,2S,45359285714.28571,10932265909.32035
48230,2S,61790000000.0,1471795440.331916
48231,2S,56517142857.14286,3325910930.3292418
48232,2S,119134800000.0,2138111996.4429686
48233,2S,112239437500.0,2179739481.0313153
48235,2S,89853674375.0,2108347716.1637526
48236,2S,82938829375.0,3491531144.831195
48237,2S,80682148750.0,2743625338.0539546
